	A	I1	I2	S
0	500.0	10000.0	2000.0	2500.0
1	954.2590314916038	8186.481396669754	4332.657887832679	2455.5403682647425
2	1136.5756228080681	6762.502150140347	5941.466336279182	2704.150033008492
3	1209.0008853485526	5744.994560948896	7025.992780663941	3050.5088342294766
4	1237.6408508402735	5050.244950864848	7748.88182087606	3423.272271821817
5	1249.5224280834343	4595.191746462589	8229.941989005081	3787.7635995303267
6	1256.0023025365174	4314.14563140257	8554.38723345723	4123.807122355422
7	1262.0296632740065	4157.677887087295	8781.65588023219	4419.330209600786
8	1269.7673915775204	4088.6580632715245	8952.356795889596	4668.182376493652
9	1280.0285224507177	4078.842259948912	9093.35870211505	4869.028225991397
10	1292.8861230494292	4106.549705381146	9221.496453725555	5024.376459122926
11	1307.9781024199174	4155.238098001471	9346.338381236223	5139.506544063508
12	1324.6994207538692	4212.640997575536	9472.32694252689	5221.324189437361
13	1342.3454970631458	4270.165101740068	9600.47700455602	5277.278130068945
14	1360.2223069619606	4322.344974610423	9729.723386820246	5314.475341993901
15	1377.7238668312445	4366.2646019733165	9857.95802424445	5339.078973128664
16	1394.376883564496	4400.9439022322085	9982.780557545415	5356.001731308669
17	1409.8559487879909	4426.736404890227	10101.990885287287	5368.848939466926
18	1423.976109689275	4444.793266247428	10213.864127146013	5380.035317959233
19	1436.6711355582952	4456.6327561462285	10317.257541545589	5390.996800409723
20	1447.9652554213005	4463.8298266571455	10411.600898627763	5402.433323461297
21	1457.9443524949227	4467.81907204919	10496.816882420779	5414.539484871672
22	1466.7304237080928	4469.791310311913	10573.208843349614	5427.199570635705
23	1474.4611732315145	4470.6591450608985	10641.34254069248	5440.138215629278
24	1481.2751801354225	4471.0678212415005	10701.93857024815	5453.027382699592
25	1487.302193649495	4471.431736452085	10755.784127832729	5465.555390551996
26	1492.6576658156646	4471.982008731779	10803.666950862484	5477.465740292031
27	1497.4404945821868	4472.815271803524	10846.33053495444	5488.573668227061
28	1501.7329996412666	4473.937794798339	10884.447634957356	5498.76754450461
29	1505.6022957114803	4475.3019639426	10918.6081759777	5508.000994223678
30	1509.1024060761542	4476.834197930835	10949.317613469131	5516.280267314984
31	1512.2766358992956	4478.454661898712	10977.002168676021	5523.65010831246
32	1515.1598821478644	4480.089874168488	11002.017989444224	5530.180271022266
33	1517.7806862758662	4481.679624135442	11024.661983911003	5535.953926020042
34	1520.162935199073	4483.179669528005	11045.1827426023	5541.058527412809
35	1522.3271871681402	4484.561559935838	11063.790544200197	5545.579224801945
36	1524.291645670888	4485.810719204553	11080.6659051733	5549.594599455137
37	1526.0728309459773	4486.923669032654	11095.966478919285	5553.174336640591
38	1527.6860102822036	4487.905029050577	11109.832345415967	5556.3783836278935
39	1529.1454486725293	4488.76470876385	11122.389874868426	5559.257152266478
40	1530.4645359535461	4489.5155269584775	11133.754418480126	5561.852378125657
41	1531.655836780011	4490.171357732824	11144.032096840969	5564.198322754765
42	1532.7310991386985	4490.74580752344	11153.32093928198	5566.3230855343945
43	1533.7012469077958	4491.251368434405	11161.711590797042	5568.249866308697
44	1534.5763728999286	4491.698962516518	11169.287758248884	5569.9980833711315
45	1535.3657416156327	4492.097781876198	11176.1265221753	5571.584301076206
46	1536.0778055574094	4492.4553336157	11182.298599676164	5573.022957215503
