[Clk-Cyc_cyt]	[Clk-Cyc_nuc]	[Clk_cyt]	[Clk_mRNA]	[Per_cyt]	[Per_mRNA]	[Per-Tim_cyt]	[Per-Tim_nuc]	[Tim_cyt]	[Tim_mRNA]
0.3	0.4	0.2	0.1	0.6	0.5	0.9	1.0	0.8	0.7
0.056924908785918625	0.17143905159527126	0.14334217694960694	0.9726189957936462	0.43298185216556023	0.29070017742996623	0.2651119679907666	0.7917420849681919	0.6915137889807887	0.387371011094973
0.09570179102488967	0.06762023544414807	0.27553271241513555	1.5901208479816684	0.17226091232249716	0.11349507584672021	0.07458423207025594	0.40869060697528137	0.37601093269152175	0.13310847086873004
0.1604478276780723	0.07481092946243073	0.41648778200453124	1.947468737164809	0.0506101344826964	0.07898616406295228	0.015317107220264824	0.11506059693455345	0.12484275001236383	0.08035406984226788
0.22178036114236682	0.11044573564355256	0.5236760056599117	2.117689373091662	0.028738642221150593	0.11124698782455507	0.002240719373614514	0.015070681099303073	0.03844024246699015	0.11134567024473951
0.27230108441230516	0.15071021581945204	0.6039879353221237	2.232917779152226	0.03573527218542605	0.15933643809191578	0.0005757605792064807	0.0015276049889459632	0.03667411825095249	0.15935693391984748
0.3176381851856562	0.19162106898802336	0.6739813550708436	2.3379247885486896	0.050045814122433016	0.21356373261655917	0.0007680528195489107	0.00040532081802800555	0.05015545560500873	0.21356732040100862
0.3623413923674436	0.23439209820763038	0.7413620844273567	2.438079998013132	0.06824060272370938	0.2739772474768572	0.001411277333926205	0.0005529776124750451	0.06825737204582365	0.27397813502319934
0.4084185610251183	0.28079868299275895	0.8088728740556029	2.533324770713971	0.09095483568183449	0.34302406280510195	0.0025246678586251614	0.0009855356326265714	0.0909581659050148	0.34302434999127857
0.4565381928778807	0.33216672613935666	0.8772207279416313	2.6224759904270742	0.11978765777238515	0.4234771705705389	0.004409513760336548	0.0017332916390116729	0.11978856077020583	0.42347728867179196
0.5065929124842226	0.389350224674134	0.9459912821067535	2.7031589020459474	0.15671226906663346	0.5180391412561813	0.00761393103543898	0.003009592305158566	0.15671268157120832	0.5180392028537056
0.5576873170812445	0.4526028684756188	1.013653194018535	2.771329481869401	0.20357683062218182	0.6289506478720127	0.01302754045595729	0.005184851286540222	0.20357669459529235	0.6289506734859628
0.6078836451322742	0.5213592084789959	1.0772410626106306	2.8208179656379455	0.26144628838696615	0.7577198278198407	0.021972712146941877	0.008845492498917534	0.2614464460166115	0.7577198507685127
0.6539007217972633	0.5938892553093079	1.1320345135827385	2.8435017659603496	0.3299595567243293	0.9046587101118203	0.03618004246704702	0.014839156884100278	0.3299592764452785	0.9046587172605849
0.6909924000768306	0.6668692063855897	1.171652129441625	2.831166293200444	0.4072327526321633	1.0684819173476972	0.05766720503237335	0.024317474537459065	0.40723309159495796	1.0684819338686702
0.7134879391296572	0.7350711407958802	1.1891836586096949	2.779553787397709	0.4903640955751548	1.2459768994586664	0.0883547507697247	0.0386849078292538	0.4903633400172669	1.2459768929355666
0.7165549475410117	0.7916420221060291	1.1796628817980024	2.692842183743742	0.5766451737860664	1.4316350977295058	0.13030433210047346	0.059794489038752195	0.5766459813738826	1.4316351151225384
0.6984091409496453	0.8291961366405197	1.1431704257669228	2.587092542968296	0.6633599163727345	1.6181182016201017	0.1843159237903123	0.08963018183203124	0.6633586774678074	1.618118181224441
0.6630044427264098	0.8416437294014468	1.0875978297739668	2.489222188033379	0.7486181271112914	1.7956389212391561	0.2517188903432933	0.13072585064397946	0.7486194743004345	1.7956389406403594
0.6202405967110219	0.8277577684659775	1.028797452617885	2.4331683153958696	0.8294051116752204	1.954289911022019	0.3293230859420211	0.18497388963729663	0.8294041703752063	1.9542898928519157
0.5851669568832985	0.7935447325631423	0.9885190101986933	2.4510701192147857	0.9031313614099339	2.083081119042895	0.4159238621221824	0.2530302655268042	0.9031301118009728	2.0830811058025804
0.5734834890387895	0.7535851963370879	0.9881500995647198	2.5624667906739758	0.967829961645756	2.17597285041149	0.5040107854254692	0.33391409093824165	0.9678284393757474	2.1759728390437196
0.5979195953581109	0.7282173703803243	1.0424628791929116	2.7634979584433	1.0213317727945626	2.234526189668818	0.5886242625773392	0.4244031954603584	1.0213302291686779	2.234526182848368
0.6655333491373362	0.7373990119432247	1.1555765745325752	3.0262504056967376	1.0646075755237365	2.2694636355826465	0.6649223979404976	0.5200267816997481	1.0646065955840662	2.269463641084084
0.7771870500393314	0.7952817623044325	1.3210047593052587	3.3039988619672798	1.1010294419222095	2.3001482138973945	0.7331384825780733	0.6174263952344535	1.1010285400220519	2.3001482137081424
0.9246241806502351	0.9073814083217867	1.5186700461961964	3.527726591866352	1.1358103096034076	2.342888252633444	0.798977509057043	0.7156219689850051	1.1358094853975091	2.3428882524581196
1.0850740297806538	1.0688299974530702	1.7109712990736767	3.6150842026044856	1.1733308812080132	2.4018015141427993	0.8695008763309022	0.8171735421049132	1.1733301251271757	2.4018015139800113
1.2216958542756682	1.264420346471425	1.848707446656486	3.509909966649075	1.2142405100339497	2.4649069641402956	0.9490254488261755	0.9261573732062575	1.2142398137538288	2.464906963988733
1.2885833328578662	1.4685043839152743	1.8820359104452955	3.2169554813286467	1.2543964718363505	2.5052306278833583	1.0342303143256661	1.0456124041881565	1.2543958282591294	2.505230627741979
