	A	E	G	R
0	1.0	0.0	100000000.0	0.0
1	2.8289412238252667	3759.536986223221	1370992.8591684273	879.2570027347772
2	2.487890049072783	5959.246707949121	2296738.1853559893	1553.7689685846656
3	2.4665136330230055	7238.960804846072	2839448.008760827	2037.4286059388876
4	2.579159546220589	8175.014650395902	3224919.8809556477	2442.642781281184
5	2.7516126786665196	8997.954838758831	3557218.504877091	2826.3244800348616
6	2.9539541459788987	9800.01966681676	3877999.60765171	3216.840181707288
7	3.173722213672614	10617.626889685635	4203763.908793404	3629.2285602153447
8	3.405311876172885	11464.210527517893	4540685.868189243	4072.179612695295
9	3.6456884251461315	12343.542118191961	4890626.2671080185	4551.111630292822
10	3.8927438825478387	13254.864213348626	5253449.752677323	5069.446508648142
11	4.144593824777741	14195.121860673406	5628030.431716361	5629.156226366057
12	4.399353522007752	15159.764763151048	6012611.250281408	6230.944580821116
13	4.655035506805295	16143.222100920932	6405013.984255185	6874.301068703686
14	4.909581524974911	17139.047374438498	6802697.846012284	7557.479898897187
15	5.16087090446831	18140.198079203885	7202877.040901845	8277.498575197911
16	5.406811613917176	19139.119772177743	7602548.376144847	9030.138954155162
17	5.645369061638512	20128.09280525083	7998635.043472749	9810.028737029528
18	5.874685108950545	21099.292622107416	8388001.8219039	10610.738093799784
19	6.093086985181896	22045.20749336355	8767630.12741961	11425.004629312682
20	6.2991703254521365	22958.75274243834	9134659.095115332	12244.955315079036
21	6.491850084278862	23833.566661820398	9486505.52269742	13062.354006599202
22	6.670352143686852	24664.153968421375	9820924.873800427	13869.009284018175
23	6.834253391110742	25446.071726690257	10136086.013603086	14656.975564172557
24	6.98343633854336	26175.989810025963	10430600.230215956	15418.966551494459
25	7.118092156402874	26851.749327485824	10703545.481844317	16148.492785863005
26	7.238657206617285	27472.327911707613	10954457.08731793	16840.153810517924
27	7.345790136857432	28037.776702280844	11183302.874852352	17489.670073132278
28	7.440300650360814	28549.113142688042	11390444.453828784	18094.027213492504
29	7.52311304071513	29008.17811634501	11576579.575636288	18651.41600189257
30	7.595225382452788	29417.46476696488	11742674.073694296	19161.107663994826
31	7.657652654428638	29779.992648506013	11889913.482437002	19623.45404758098
32	7.7114055076997605	30099.119571669762	12019625.85464155	20039.660630524126
33	7.7574631095178965	30378.40529159051	12133226.527250566	20411.621852804128
34	7.79674913239753	30621.493786820658	12232170.926714266	20741.790090045593
35	7.8301211827637855	30831.998520904082	12317907.086095443	21033.00557941249
36	7.85836328352015	31013.422479676155	12391842.480340788	21288.333615186726
37	7.882182814880849	31169.096943298155	12455319.040776722	21510.954288879297
38	7.902210047490268	31302.12687494342	12509589.805436714	21704.061404224492
39	7.919001184982215	31415.37847595804	12555813.56877296	21870.761857579186
40	7.933043279698408	31511.452260715418	12595043.222206542	22014.028519659503
41	7.9447588671015374	31592.691546188846	12628228.800928518	22136.645777165653
42	7.954512863870146	31661.18177864075	12656217.08718642	22241.188996260254
43	7.9626175489919495	31718.762534656868	12679755.226385739	22330.009185792176
44	7.969340341443658	31767.049823748213	12699500.56188765	22405.2221792729
45	7.974907560044088	31807.44749578449	12716024.51769628	22468.71958261058
46	7.97951127909776	31841.17207235855	12729822.747898132	22522.177229110745
47	7.983312802575726	31869.268678601245	12741321.376805987	22567.065178568202
48	7.986448160073123	31892.633691850715	12750885.372332808	22604.667432412127
49	7.989030977772668	31912.03028422885	12758826.837479342	22636.09633025951
50	7.991156444166195	31928.10731857252	12765410.560379116	22662.311791808996
51	7.992903888292062	31941.41315486837	12770860.376617793	22684.136864758842
52	7.994339104518769	31952.41061658555	12775365.530013388	22702.274880568788
53	7.995516947867015	31961.488608844924	12779084.902526442	22717.324031663422
54	7.996482785076324	31968.973425232405	12782152.026289394	22729.791441376445
55	7.997274202683555	31975.137907918746	12784678.403363125	22740.105439300987
56	7.9979222536126855	31980.209843325905	12786757.332572743	22748.626823462026
57	7.998452570543006	31984.378913438028	12788466.343209067	22755.658567259954
58	7.998886281943834	31987.80283256822	12789870.096360238	22761.454512676806
59	7.999240789308086	31990.612468352316	12791022.075818537	22766.226792087273
60	7.9995304024427805	31992.916264825224	12791966.791939862	22770.15233989865
61	7.999766886600371	31994.80393315686	12792740.890873648	22773.378416719308
62	7.999959896054799	31996.349601618833	12793374.840343602	22776.02738511601
63	8.00011735750964	31997.614433943658	12793893.601599202	22778.20073489256
64	8.00024576244631	31998.648847119915	12794317.934812106	22779.98252591054
65	8.00035043545027	31999.49434770184	12794664.751774192	22781.442274182707
66	8.000435728448249	32000.18507819257	12794948.147110524	22782.637399172447
67	8.00050520902244	32000.749092613616	12795179.521865426	22783.615266128014
68	8.000561787009424	32001.20942641412	12795368.420008933	22784.414906240538
69	8.000607847645858	32001.58497529666	12795522.489768187	22785.068446306108
70	8.000645331832615	32001.891230841713	12795648.183437534	22785.60230668712
71	8.000675831500715	32002.14088171032	12795750.605094336	22786.038193109885
72	8.00070063830372	32002.34431689884	12795834.115340019	22786.393924614764
73	8.000720813256777	32002.510034419538	12795902.10018567	22786.684116372428
74	8.000737214015011	32002.64498426344	12795957.510184446	22786.920748304572
75	8.00075054729616	32002.75484462757	12796002.575046737	22787.113632219072
76	8.000761379877162	32002.844254494077	12796039.29767534	22787.27079939812
77	8.000770184576083	32002.916999838584	12796069.13159644	22787.39882018268
78	8.00077733490608	32002.976173349056	12796093.445453828	22787.50306728067
79	8.000783144232653	32003.024293495957	12796113.173098583	22787.587928835095
80	8.00078786023871	32003.06341705045	12796129.257991677	22787.656990634878
81	8.00079169090554	32003.095218182865	12796142.28770377	22787.713178566173
82	8.000794799181541	32003.121062607323	12796152.922153853	22787.7588811453
83	8.000797323701272	32003.142061316936	12796161.51784075	22787.796045620395
84	8.000799371040202	32003.159120228072	12796168.546026383	22787.8262605001
85	8.00080103395027	32003.17297546835	12796174.209384067	22787.850819558524
86	8.000802381668771	32003.18422736005	12796178.853774013	22787.870777750406
87	8.000803476583163	32003.193363002203	12796182.579672946	22787.886993403976
88	8.000804363234316	32003.20077986537	12796185.649691904	22787.900166255757
89	8.000805083933376	32003.20679985591	12796188.096510287	22787.91086497565
90	8.000805666900964	32003.21168596526	12796190.127545279	22787.919553193024
91	8.000806141186308	32003.21565065337	12796191.730554614	22787.9266071905
92	8.000806524233832	32003.21886786363	12796193.07640518	22787.932333887537
93	8.000806836339281	32003.22147762274	12796194.123122891	22787.93698195908
94	8.000807087836913	32003.22359497048	12796195.017395759	22787.940754446052
95	8.000807293248904	32003.225312043196	12796195.697590865	22787.943815485774
96	8.000807458221383	32003.226704953315	12796196.29441634	22787.94629934006
97	8.000807593470888	32003.227834201698	12796196.733252304	22787.94831420249
98	8.000807701554292	32003.228750196566	12796197.134254625	22787.949948842306
99	8.000807790681113	32003.229492557566	12796197.41423088	22787.951274467752
100	8.000807861373682	32003.230094732906	12796197.686374081	22787.952349785668
