	T	V
0	1000.0	3.0
1	976.2917704253177	3.388987715925358
2	953.2867929234037	3.4947532122698317
3	930.9996236068613	3.6024972741802546
4	909.4764793234292	3.7112808642907607
5	888.4119474677246	3.822976446140108
6	867.9686599792377	3.9365561708867216
7	848.1322542095488	4.052009378253198
8	828.8802760165091	4.169317295959643
9	810.1920340614361	4.288588803405105
10	792.0442963970225	4.409551101810021
11	774.4165174148745	4.532635373529489
12	757.2895338660438	4.657936830079163
13	740.6438492891248	4.7851802449588945
14	724.4571937834465	4.914302838582414
15	708.7145995372986	5.045607049337625
16	693.3995846978667	5.179140638133104
17	678.4956535206891	5.314864580197179
18	663.9868285838124	5.45281609001855
19	649.8578177916486	5.593078966380222
20	636.0939693199412	5.7357202463939005
21	622.6824633045461	5.880785025600941
22	609.6091119546207	6.028376961487001
23	596.8603142591711	6.178537983217372
24	584.4232023840443	6.331270143321604
25	572.2855256807069	6.486667082833354
26	560.4356263771932	6.644925230582913
27	548.8623572766505	6.806177824009996
28	537.5548896652216	6.970400295657848
29	526.5026270347043	7.137580134007449
30	515.6954792513002	7.308075084401086
31	505.1220718266982	7.481918915673992
32	494.77453852750943	7.659275006115096
33	484.6440398265122	7.84021949170168
34	474.721753905357	8.024936002853678
35	464.9991327438064	8.21357571017587
36	455.4686749027805	8.406299304564243
37	446.1220840501961	8.603331735073782
38	436.95130505529346	8.804841128350395
39	427.94869657371993	9.011017443429974
40	419.1069615990847	9.222125321827319
41	410.4190586926758	9.438438452197362
42	401.8781443217323	9.660199789674632
43	393.47755103093004	9.887678116956005
44	385.210785042581	10.121211440781774
45	377.07151876514604	10.361164349484913
46	369.0535722996271	10.607883797861213
47	361.15089873371056	10.861737873089178
48	353.35758091633545	11.12317691214493
49	345.6678266111314	11.39271508245419
50	338.0759498857846	11.670862472254061
51	330.5763491475148	11.958128487376193
52	323.16350008317136	12.255112578644168
53	315.8319593240708	12.562551502788535
54	308.5763544916498	12.881240362970157
55	301.3913527123798	13.211941409087466
56	294.27163389203986	13.555448317958472
57	287.21189514405694	13.912765178601457
58	280.2068687347821	14.28515753185388
59	273.2513054182544	14.673960959778523
60	266.33991161705626	15.08038890318444
61	259.46729853502984	15.505684255344699
62	252.6280072378845	15.95156167411806
63	245.81658083405972	16.42041070131612
64	239.02756374495317	16.91484605336545
65	232.2553838906063	17.437222613991082
66	225.49413191149043	17.989157285045454
67	218.7374756926655	18.572631204155062
68	211.97905558454093	19.19286582764515
69	205.21310754285605	19.859074852550144
70	198.43399502991267	20.576933520724708
71	191.63474246891346	21.34544911842084
72	184.8061747035636	22.16188922725481
73	177.938174922414	23.0337832887896
74	171.02270263509723	23.98713286403568
75	164.0557212013503	25.05796813890857
76	157.03476108910692	26.266967839285403
77	149.94756390140432	27.572795860807933
78	142.77070526655845	28.9392408267199
79	135.48999337188076	30.473116151023255
80	128.10500904462404	32.30051584389515
81	120.62477124740904	34.50848326916223
82	113.00093992485435	36.76777239813663
83	105.23081098955576	39.53684467206329
84	97.29799989033145	42.80096229080211
85	89.18770170655304	46.72569349510028
86	80.88353939426774	51.53933666650131
87	72.37358245541412	57.585844099427156
88	63.64616672782526	65.39560601366003
89	54.69839501920523	75.84749251218021
90	45.55135029166452	90.50527741819303
91	36.272567300498075	112.22468585212297
92	27.021148459318006	146.60824133031366
93	18.220130282895198	205.7890869732831
94	10.692528654239275	312.39566374297834
95	5.595153088804155	496.65422020084804
96	3.111141567367887	761.0297554588867
97	2.0484416801806344	1070.014991248225
98	1.51912941090892	1396.8269912176163
99	1.203727995592165	1731.4454368834083
100	0.9967999085169548	2070.2919709873363
