	T	TStar	V
0	1000.0	0.0	200.0
1	0.6105157160235382	172.21086488123723	245.77637081837753
2	43.96224139857239	19.554567151275606	26.53899847905407
3	54.784774453863626	579.548972178462	723.9095874333852
4	7.670002621823612	63.74191793227704	90.14765044977713
5	504.22738526397666	144.82766510351746	135.8605474611536
6	4.878474197218987	140.81669263540522	199.6508943966602
7	245.44924432347418	48.68174565767202	54.70176885109604
8	7.225955417040145	238.01582032398625	335.1818936255767
9	114.5210581795861	43.47028618457131	54.687666538594385
10	16.464884571808266	333.73907254483447	458.9138351946887
11	66.16014438895523	50.20851248795794	66.3142213388108
12	39.69457252924005	401.7752120246288	526.4089898341883
13	46.16085895871125	59.73075827096076	80.60145288548387
14	79.6520295733076	426.0412343886467	525.7391917668598
15	36.976767142862634	69.29659531725788	94.45186577419658
16	125.27398901309023	415.63400267429	487.6987566023326
17	32.61065283470977	77.65722752450849	106.34479859340149
18	162.14525086924726	392.34809070209167	445.7107626083404
19	30.72853038001161	84.23714960404737	115.57150439355664
20	184.58114904013	371.18327411613086	414.68842848809294
21	30.317307683453183	88.85542310837869	121.9316260725682
22	193.80703330107156	357.45110860743796	397.077084931408
23	30.915937048017746	91.58414326011545	125.55757340664212
24	192.83821594820475	351.4009453969388	391.0659820343465
25	32.32899213543773	92.64310156401223	126.77438166127567
26	184.25984529274706	351.4273517487004	393.9979254614445
27	34.5059462544494	92.32971598580544	126.0052197692722
28	170.0029374514098	355.32819190742066	403.18635882058
29	37.49618660195163	90.97628411279736	123.71278746037798
30	151.74888962506898	360.6811814109317	415.8840744969748
31	41.422783481017944	88.91687799934246	120.35488863624494
32	131.20499711554226	365.03641785480966	429.1812024498718
33	46.47814256233718	86.47381735009498	116.36554263717258
34	110.16370891035102	366.1820034224177	440.0796816155925
35	52.92255614556735	83.95419005479545	112.14943226482531
36	90.27991719149648	362.50647369886525	445.8582726057182
37	61.08698459193427	81.65098726882499	108.08138932046259
38	72.79503265040233	353.27810945743687	444.5482209435511
39	71.3748176606102	79.85480325299062	104.51853707952861
40	58.35652007960103	338.7029844581171	435.33234856778364
41	84.24392567891275	78.86807515471202	101.8139071178583
42	47.05330991105613	319.7155170659935	418.6010729569728
43	100.167069491092	79.0322745608754	100.34612378351113
44	38.59806647348853	297.63660164127543	395.69372196632605
45	119.54867245242036	80.76551107448245	100.55697874568375
46	32.52863392197599	273.83970714656795	368.4475965982115
47	142.5522764536552	84.61108618969635	103.00043703457344
48	28.37794897316554	249.53738809455638	338.7635173045634
49	168.84810533806098	91.29850956387483	108.41041846047821
50	25.755413547736293	225.6848911489523	308.31262395967065
51	197.20623130495167	101.8230601636987	117.79139697964679
52	24.383119508332992	202.97641490394497	278.40875586100157
53	225.08134700064258	117.47208520812917	132.48588729778803
54	24.092979250047815	181.86949783514862	249.98311687053177
55	248.31911603910183	139.7402643242191	154.17722356495082
56	24.821135286998793	162.64446134764242	223.64702995034767
57	261.42740895976243	169.90103548573015	184.64009356637777
58	26.602945398277257	145.44975022285408	199.75905845170692
59	258.9803879167729	208.00132194708638	224.97356171344262
60	29.571387390075234	130.34805483638064	178.50261600267032
61	238.29643635511212	251.32540941207355	274.1041906670285
62	33.96375014291976	117.35302494742874	159.94865837663144
63	202.11887353242417	293.4411298783068	327.14531412573166
64	40.13601656500178	106.46122773771492	144.1086103644982
65	158.60597387520158	325.7043759282076	375.27991795311397
66	48.57221856696429	97.68418597602208	130.9828128172704
67	117.27466922318294	341.4504492208424	408.83544641081494
68	59.89035039584041	91.07148665081267	120.591358995511
69	84.22180506149958	339.40335092943843	421.95600060529944
70	74.81578179265856	86.74998280263709	113.02082884876872
71	60.78915092713003	323.16517958160944	414.8920776011697
72	94.0844624934386	84.97007010099644	108.47390038952952
73	45.41086845025852	298.19375472739705	392.43092711463044
74	118.23394945396518	86.17326948212724	107.33993130996473
75	35.81889359143448	269.32544200573324	360.73608998524645
76	147.20021727261434	91.08786506242943	110.2934678955063
77	30.142675212307708	239.90724105844944	325.1136910729847
78	179.69360525670177	100.82920526902859	118.40832410101564
79	27.138656388477912	211.92305020938096	289.2557137045434
80	212.44275906680517	116.9745644783467	133.2807670999746
81	26.085082284630474	186.39982778659535	255.3708762791603
82	239.682486486531	141.41911570241567	157.02013610103643
83	26.6309929133184	163.78718552682957	224.62047512315877
84	253.73645349407295	175.6410115686985	191.78876393085892
85	28.69096936466493	144.202451523296	197.49849282674526
86	247.6638756149974	218.96819797420176	238.4139114451715
87	32.38448925933159	127.60278076327793	174.1315313975614
88	219.8300807661792	266.2680446494508	293.9173621766844
89	38.015695349178856	113.878872732733	154.4587335498745
90	176.99448144843157	307.6258740294564	349.6229283750946
91	46.06726500892124	102.9264558209734	138.35859077855403
92	131.3524352687118	332.7227324300693	393.17918204412274
93	57.19844500518295	94.69316419517321	125.72741275322554
94	93.00203693610298	337.0776271021659	414.88536916862563
95	72.20869414091763	89.22561861819176	116.54469665019086
96	65.5768221710522	323.6072182626886	412.8051003601609
97	91.93022379890424	86.72881011360764	110.94149265795745
98	47.8398930292325	298.8642796667043	391.90940705104566
99	116.9696398248549	87.63788593327904	109.27579024005702
100	37.050521825025285	269.0431167375868	359.70385350771494
