	Act_C_Cyt	Act_C_Nuc	Ca_Cyt	Ca_Nuc	Inact_C_Cyt	Inact_C_Nuc	NFAT_Act_C_Cyt	NFAT_Act_C_Nuc	NFAT_Cyt	NFAT_Nuc	NFAT_Pi_Act_C_Cyt	NFAT_Pi_Act_C_Nuc	NFAT_Pi_Cyt	NFAT_Pi_Nuc
0	9.1e-06	5.05e-05	1.0	1.0	0.0097108	0.049198	6.1e-06	0.0009477	0.0001101	0.0005219	2.2e-06	2.5e-06	0.0094397	0.0002272
1	0.004141305598519753	0.023060895808385738	0.9702206389136309	0.9648192167824847	0.004659325431428019	0.025866033454351515	0.00028903905909461066	0.0017522481556212861	0.00010009809497561276	0.0003100107362267722	0.00042235777032372884	3.4127058017740806e-05	0.00850881565944436	0.00016897912046600328
2	0.003735581012818309	0.023105838688836002	0.9675549546320821	0.967225610400202	0.004232122606507981	0.025569886217702006	0.0004235763146452961	0.0036758326594101914	9.229479629952158e-05	0.00018060690734576678	0.0004173405072116597	3.623005636782125e-05	0.007641920213539648	0.00014661654744031654
3	0.003417445353336153	0.02301101385142346	0.9665923703689958	0.966713161253188	0.0038768368689160795	0.02548101798718239	0.0004029804033830686	0.005652920195253961	8.620351846371185e-05	0.00012179241627731563	0.00035713650492684077	3.828277922680774e-05	0.006928311857254102	0.00013190474726442283
4	0.003155687692229768	0.02291635217580789	0.9659164690155361	0.9660355081442262	0.003580186772184333	0.025424983658772916	0.00035751062841062287	0.007367234585283666	8.097251908218737e-05	9.85438593465186e-05	0.0003033709090348773	4.0204230575978866e-05	0.006326558883422671	0.00012009448544298838
5	0.002936708474886845	0.022831349479467584	0.9653587138563722	0.9654407269105623	0.003331542957064807	0.025376043073470037	0.00031651255725732955	0.008811516775799309	7.637586232206842e-05	9.401062403263521e-05	0.00026084573110060394	4.188611583586018e-05	0.005813331671258588	0.00011018908520405366
6	0.0027521025595172452	0.022753193879792025	0.9648831169494376	0.9649311612165028	0.0031217066398687766	0.025328318638611822	0.00028401135490166034	0.01003171298518414	7.231057564420715e-05	9.901026093750175e-05	0.00022748782495006425	4.333154052749748e-05	0.005371522823128752	0.00010174465007617692
7	0.00259445332379368	0.022678739510624282	0.9644696573683663	0.9644901635563566	0.0029426054093573857	0.025279590998841965	0.00025871418266720737	0.011078896397460243	6.869321393614502e-05	0.00010772724901507769	0.0002008609165215211	4.458193467173715e-05	0.004986056794963546	9.442579871325877e-05
8	0.0024581717458242694	0.02260621378354317	0.9641051602730957	0.9641030345275278	0.0027881171272962552	0.025229079921372577	0.00023870320635133025	0.011992216900336701	6.545703759790761e-05	0.00011726410831055609	0.0001792013777329673	4.568284618035419e-05	0.004645536175558402	8.798917651997649e-05
9	0.0023401339329467675	0.02253519224995943	0.9637813211913825	0.963759612037305	0.0026541219553053007	0.02517661576037166	0.00022253042363198968	0.01279549296079242	6.25535340729158e-05	0.00012681957684070426	0.00016143306441666357	4.666263750578381e-05	0.00434291458987347	8.228762462511883e-05
10	0.0022371867694781825	0.022465208791106632	0.9634911846481892	0.9634529557602958	0.0025372670249556584	0.025122347439932517	0.0002093405295848095	0.013508721068471242	5.993696591666634e-05	0.00013586974535808387	0.0001466431824217221	4.753872498115173e-05	0.004071871019923606	7.719641941262422e-05
11	0.0021470275656568084	0.022396124261133712	0.9632294098267216	0.9631774147565231	0.002434877896719274	0.025066519906261818	0.0001985258262771268	0.014146561556711613	5.7569669554589077e-05	0.00014434064812098436	0.00013420716506494648	4.8326629431094036e-05	0.003827580733593275	7.262220009212872e-05
12	0.0020676256001010028	0.022327741387506886	0.9629919999053234	0.9629280687534499	0.0023448249748775855	0.025009391117833703	0.00018951407804230033	0.014721310374024313	5.541955295697542e-05	0.00015214922349677742	0.00012365977424996522	4.904321854788431e-05	0.003606011536763915	6.848010958113177e-05
13	0.00199760205966505	0.022260048600997305	0.9627753632571556	0.9627013405530511	0.002265337881391685	0.02495113312208429	0.00018198416384065458	0.015241929903606028	5.346074521183163e-05	0.00015933663545385479	0.00011463610269004483	4.9695489763564805e-05	0.0034041141333503292	6.47132452475396e-05
14	0.001935651086253245	0.02219298711931143	0.9625768023051813	0.9624941446271991	0.0021949954821352613	0.024891959908212795	0.00017563644035285123	0.01571613295571961	5.167039713908316e-05	0.00016595268312167864	0.00010685371049907615	5.029278245817656e-05	0.0032192504134249383	6.126982099354902e-05
15	0.0018806824090108957	0.02212652056727284	0.9623940204433178	0.9623038953689137	0.0021325920202163976	0.02483205756821576	0.0001702409796718702	0.01615029149532316	5.002871448851879e-05	0.0001720558116821211	0.0001000957653061407	5.084270669953983e-05	0.003049200694189382	5.81064877691627e-05
16	0.0018318128163446782	0.022060629406925908	0.9622251113323875	0.962128472420971	0.002077129115120608	0.02477158329227035	0.00016562528186944147	0.016549564083821997	4.8518982019080594e-05	0.00017770575522857166	9.418905580634911e-05	5.135121345125103e-05	0.002892147623971868	5.518802850391276e-05
