	EC	Fraction_Inactive_Channels	Rho	Y	Z
0	0.0	0.0	0.0	0.36	0.0
1	-0.17895280464011235	-0.44973864969925925	0.44973864969925925	0.47435872021646114	0.06459408442365122
2	-0.33777737908319766	-0.692956717056149	0.692956717056149	0.6268706241125563	0.07090675497064129
3	-0.4883330460177348	-0.8200404469512731	0.8200404469512731	0.7696506202131478	0.07868242580458704
4	-0.6266878709915359	-0.8811522051164459	0.8811522051164459	0.8949059993663202	0.0917818716252159
5	-0.6489544430941335	-0.0517723347048278	0.05177233470482783	0.6265337370643325	0.38242070602980166
6	-0.6171310327776347	-0.3202469374174833	0.3202469374174833	0.8118608155696528	0.16527021720798246
7	-0.5589894475120895	-0.12698621235170066	0.12698621235170068	0.6538300682453454	0.26515937926674454
8	-0.5223059682753012	-0.23116413832753493	0.231164138327535	0.6146470470666293	0.2676589212086724
9	-0.456265825535348	-0.22419674492373487	0.22419674492373498	0.5859218704659769	0.23034395506937155
10	-0.3963780284780022	-0.1957693157437806	0.1957693157437807	0.5114250055756705	0.2449530229023319
11	-0.35182783686357794	-0.22970995612156817	0.22970995612156825	0.46344337696670845	0.24838445989686972
12	-0.3033808143812461	-0.24620048628575655	0.2462004862857566	0.43864341542858964	0.22473739895265674
13	-0.2626220435178049	-0.23620964599071206	0.23620964599071215	0.37988080368208965	0.24274123983571555
14	-0.23562924058935336	-0.30174746505378264	0.3017474650537827	0.3863597659942887	0.20926947459506495
15	-0.19842406870551754	-0.24596972609753995	0.24596972609754	0.32543493830052106	0.23298913040499672
16	-0.2073194901525574	-0.4032181109261152	0.40321811092611526	0.41265803291176756	0.15466145724079008
17	-0.31608565250849696	-0.6389433977147693	0.6389433977147693	0.601833860948593	0.07425179155990405
18	-0.46662831274839367	-0.789737559067519	0.789737559067519	0.7484645310816004	0.07816378166679339
19	-0.6072880491475052	-0.8652206345448152	0.8652206345448152	0.8789514610285537	0.08833658811895165
20	-0.7069146700839943	-0.7129087890470638	0.7129087890470638	0.7434847324136402	0.32342993767035405
21	-0.6145842738659532	-0.2592437052014139	0.25924370520141377	0.7962984616102546	0.1782858122556986
22	-0.5671296589756021	-0.12473817963169662	0.12473817963169645	0.6445088216552038	0.2826208373203986
23	-0.5245646558200537	-0.23824272937576935	0.2382427293757692	0.6288739181525719	0.25569073766748235
24	-0.45750597968515805	-0.20922211224406917	0.20922211224406903	0.5860050439372644	0.23150093574789407
25	-0.40022336093505556	-0.18311535574567167	0.1831153557456715	0.5138233999966019	0.24639996093845418
26	-0.36062529659891157	-0.22241315288790128	0.22241315288790114	0.47632493758346867	0.24430035901544336
27	-0.31371474708481395	-0.23629873073521707	0.23629873073521698	0.43705099364263067	0.2366637534421837
28	-0.27103922155996046	-0.24875470834411562	0.2487547083441155	0.3979302660242167	0.23310895553574412
29	-0.23620707305356795	-0.26908238832813647	0.26908238832813636	0.3713965009683909	0.2248105720851776
