	T	V
0	1000.0	3.0
1	976.2756976175638	3.3889840008900682
2	953.342048891429	3.494526195231261
3	930.9338748762295	3.6026768581952413
4	909.2096699423786	3.7126355534631843
5	888.1426590207899	3.824419416999797
6	867.7077446402243	3.938033971231271
7	847.8800127274387	4.053518254915434
8	828.757299965766	4.17010663483414
9	810.2108177503458	4.288747808379944
10	792.0602311435572	4.4094258990870605
11	774.4303928814828	4.532955087591566
12	757.302580148146	4.658064632198863
13	740.6566065152077	4.784663878490208
14	724.4722682964027	4.9141595057767065
15	708.7330365249115	5.046563810038078
16	693.4213662562203	5.179289940079197
17	678.5182904526524	5.312449764820699
18	664.0091680679296	5.451847418488735
19	649.8843984158352	5.59806668201061
20	636.1275338866216	5.738425297867776
21	622.7148134017817	5.87504691758577
22	609.6398087264529	6.03405263740178
23	596.9006574275033	6.190209154064342
24	584.4609790441822	6.313213390622502
25	572.3042555768528	6.47504889025965
26	560.4554654514777	6.660012100586151
27	548.8848493982803	6.790734568749182
28	537.5615967969508	6.960661871742791
29	526.5064194311848	7.136807118352571
30	515.6999709375289	7.308838647319017
31	505.12853995047965	7.489292032594104
32	494.7821920372921	7.659581761192157
33	484.6530272419753	7.839959250936303
34	474.7320311472972	8.025274142538914
35	465.0105598189603	8.212879607640604
36	455.4805735206013	8.40499863543291
37	446.13386432445736	8.603290019491673
38	436.9668359851379	8.804588728651979
39	428.0178832206053	9.009334330942183
40	419.1993133487844	9.219669059912142
41	410.5092965373337	9.437054712998293
42	401.96640039548004	9.658272092791242
43	393.5637199659709	9.88449152959982
44	385.2950154266609	10.118654408915893
45	377.1540437883176	10.359276349741709
46	369.1343811583586	10.605130560565387
47	361.2299568748783	10.85843508621837
48	353.43507424934137	11.120607452532631
49	345.7439286173171	11.39042616492059
50	338.1506176738295	11.66768082816377
51	330.6495509946534	11.954495609819858
52	323.2354153684097	12.252179085197989
53	315.90276698647375	12.559957511417696
54	308.64600767750056	12.87773901388777
55	301.45975820758423	13.207653486933811
56	294.33892626392935	13.551711856636723
57	287.2783201642157	13.909819563246755
58	280.27245091599866	14.281584676309738
59	273.3158514530677	14.66889891523009
60	266.40337847446415	15.075022965154377
61	259.5303793186458	15.501651252223102
62	252.69092242332934	15.947852225912543
63	245.879368824126	16.41624809468814
64	239.09033631076764	16.91109952410002
65	232.31791564906754	17.430882608611192
66	225.55646781958555	17.983769147539917
67	218.79950866010833	18.568437400627175
68	212.04116462412242	19.190689419810383
69	205.2752600022045	19.85505621099502
70	198.49502665934904	20.565068705820423
71	191.69356254694407	21.328607347330866
72	184.86365555603592	22.15088525982718
73	177.99754411483312	23.04074345965278
74	171.0879277368513	24.007512947412618
75	164.12577063564362	25.06494453083046
76	157.1022907091974	26.22848356908413
77	150.0075442222638	27.509426884408374
78	142.83020852779242	28.92811874505758
79	135.55983635474558	30.52509337502537
80	128.1866119766005	32.340324302603854
81	120.69669649379375	34.39287314794123
82	113.07114870201	36.72166338851906
83	105.29479366890845	39.45343302460166
84	97.3631710816773	42.77398612412777
85	89.26466727131265	46.755155037220675
86	80.956006904115	51.38118443764268
87	72.41801305884255	57.28565032027801
88	63.70457950765113	65.52837051864363
89	54.80633812610964	76.15906829281005
90	45.65717225792235	90.30798623251204
91	36.38166647403665	111.92615993231215
92	27.144125861664246	146.20506237645557
93	18.344593709308285	204.79985812181587
94	10.822692009967573	310.6914234756968
95	5.66161940471695	492.6981564072773
96	3.139350224422199	755.9274964935296
97	2.060517028601977	1064.3938232747646
98	1.5246142566734309	1390.9811099692652
99	1.2115539227538143	1725.6301003451963
100	0.9997817027381288	2064.332642154014
