	A	E	G	R
0	1.0	0.0	100000000.0	0.0
1	2.832600741029788	3763.4706733359662	1372859.0909647264	880.2902473283302
2	2.4898040776092536	5969.075679414958	2300661.157224066	1556.4387538798114
3	2.470598723794075	7242.703091855742	2840802.530761508	2039.8927847074995
4	2.5849796862792718	8174.4437723238025	3224155.904649068	2444.911040331539
5	2.7549700268815918	9005.967521619226	3560303.7213580087	2830.7317366458847
6	2.957141645022535	9809.53353838798	3881733.9571268256	3221.8779387675995
7	3.1768991024049824	10628.040336767237	4207878.985177299	3634.680345278292
8	3.40870400849096	11474.455504903615	4544709.717958636	4077.705816266574
9	3.6492008462895043	12353.581068439144	4894551.603870911	4556.745056459354
10	3.8961598201863192	13265.192136947402	5257505.404114344	5075.415126187151
11	4.147828406525195	14205.917355339556	5632299.640728326	5635.593791194329
12	4.402424135988962	15170.911716862516	6017043.34307076	6237.860771821899
13	4.657991681456434	16154.496949354167	6409509.949694729	6881.632503814236
14	4.912445235271075	17150.302134768193	6807193.125617551	7565.14773281797
15	5.163654284110537	18151.371320156428	7207344.540866742	8285.505486206752
16	5.409523053810536	19150.241637651892	7607000.36563686	9038.506806722198
17	5.648016009715	20139.11812676396	8003051.802206584	9818.745494785167
18	5.8772481457834385	21110.189906956268	8392371.492697904	10619.75008740173
19	6.095545940629715	22055.88859470392	8771917.387024645	11434.234984203653
20	6.301508800411462	22969.138378616623	9138832.052939855	12254.307122058319
21	6.494045782383013	23843.567517483687	9490528.442334775	13071.755528826001
22	6.6723957136815395	24673.69636039398	9824767.545035021	13878.35196129937
23	6.836130523735663	25455.081280414546	10139718.403992329	14666.174520367002
24	6.9851433609450915	26184.407498682805	10433997.834920539	15427.9046855926
25	7.11962269152321	26859.524718631088	10706687.622985434	16157.08103289443
26	7.240014150305573	27479.427052047427	10957329.246256106	16848.29114876319
27	7.346974413966373	28044.182916721387	11185898.072614927	17497.294521355565
28	7.441324124635713	28554.8322927508	11392764.060523862	18101.0745885921
29	7.523991444489232	29013.230183259308	11578630.719703114	18657.83442240107
30	7.595969548446689	29421.890842248125	11744473.16244866	19166.90336190384
31	7.65827773966704	29783.831354564794	11891475.52958286	19628.626473523305
32	7.711927197075004	30102.4168770441	12020968.836681016	20044.219155029106
33	7.75789490633536	30381.215653074334	12134372.260446662	20415.60206801774
34	7.797104379073817	30623.871711358726	12233141.213065907	20745.235241046652
35	7.830412494593517	30833.9991442869	12318724.00270764	21035.958696318707
36	7.858602320439047	31015.102322031275	12392528.917972079	21290.853628708075
37	7.8823823930660915	31170.508853658717	12455896.170298005	21513.101396024354
38	7.902379761717782	31303.319941227044	12510077.41342235	21705.888696695383
39	7.919146445307836	31416.388641262172	12556226.27259193	21872.314829946034
40	7.933166276701968	31512.30877192678	12595393.176051803	22015.346754541693
41	7.944861416271964	31593.415159604763	12628524.676489592	22137.765977693212
