	T	Tstar	Tstarstar	Ttot	V
0	1000.0	0.0	0.0	1000.0	0.001
1	1493.3357117829892	0.001333243929852026	5.317361794501515e-07	1493.337045558653	4.320583517618487e-08
2	1493.334579185625	0.002460366149744032	9.961409062827102e-07	1493.3370405479136	8.028587682905484e-08
3	1493.332469991836	0.004559377080151207	1.8462789240750075e-06	1493.3370312151935	1.484386677397864e-07
4	1493.3285609305494	0.008449566228410506	3.42158213467366e-06	1493.3370139183576	2.7481559332274176e-07
5	1493.3213164186611	0.01565910288193803	6.341024559427432e-06	1493.336981862565	5.090646936768883e-07
6	1493.3078907306924	0.029019973170151758	1.1751398731575807e-05	1493.3369224552578	9.432029340866951e-07
7	1493.2830087164082	0.053781857161698796	2.1778519433268703e-05	1493.3368123520847	1.7478460503066323e-06
8	1493.2368940679173	0.09967385470213186	4.036210566872227e-05	1493.3366082847203	3.239206772482939e-06
9	1493.1514302828436	0.1847249703103968	7.480285515164892e-05	1493.3362300560034	6.003404381145118e-06
10	1492.9930463310156	0.34234403858075046	0.00013862938612955759	1493.335528998977	1.108338765845378e-05
11	1492.6995389588753	0.6344335874804404	0.00025690868687563734	1493.3342294550387	2.063577927706625e-05
12	1492.1556109304631	1.1757327738016337	0.0004761034143556032	1493.3318198076756	3.823507683887511e-05
13	1491.1475918080125	2.178875489915335	0.0008823181006320335	1493.3273496160257	7.090393896396567e-05
14	1489.2794993203518	4.037915105946291	0.001635121929353216	1493.3190495482245	0.00013148147599244522
15	1485.8175519273684	7.483031359834133	0.0030301971948767737	1493.303613484396	0.0002443831447647757
16	1479.4018092914732	13.86739460063647	0.005615505644054424	1493.2748193977518	0.0004548410244898398
17	1467.51183671338	25.69855613665812	0.010406482810700198	1493.2207993328461	0.0008497287235559481
18	1445.476152714399	47.62293307272163	0.019284738718619118	1493.1183705258363	0.001598642458304887
19	1404.6353261404292	88.249102243433	0.03573653859254463	1492.9201649224494	0.0030484463883756053
20	1328.9318365228953	163.52304111792043	0.06622016788384752	1492.5210978086932	0.005970066198968413
21	1188.561082101675	302.96558125708526	0.12269426735074332	1491.6493576261041	0.012365544571301996
22	927.9828416376081	561.1425869258253	0.2272763656326612	1489.3527049290583	0.029322075290341205
23	439.8440267302092	1038.1177960886728	0.4206728866149154	1478.3824957054892	0.11420911217591179
24	0.13760434404103758	1053.0420293676323	0.5845366375627871	1053.764170349231	31.729396612556965
25	0.24180124688536073	633.8381205490023	0.38537865413677774	634.4653004500194	20.065942736078078
26	0.5071599853452073	431.7363370541647	0.25101545502880257	432.4945124945337	11.718521004985368
27	1.3534831994620617	364.805819821277	0.19240155410648288	366.35170457484054	6.77300749933089
28	852.0242152565042	636.1458257286699	0.25959566848237015	1488.4296366536528	0.03647082840411052
29	290.1219880903177	1178.4071456937536	0.4777501698907955	1469.0068839539565	0.19611195620641952
30	0.14999590245369154	941.239079517126	0.5471274909306053	941.9362029105037	29.59568959649718
31	0.27923053627859556	578.144361419842	0.3501279429195479	578.7737198990329	17.94052276064453
32	0.6009947077697245	407.8954620590502	0.23344466217258772	408.7299014289853	10.513619722930073
33	2.5821164094998643	371.6403186577021	0.18867993984723438	374.41111500704216	5.0201363928102545
34	763.2540817091755	723.5790426024945	0.2939585835991676	1487.127082895266	0.04608513061740612
35	103.34788406202763	1335.712461493095	0.5422513280142531	1439.6025968831352	0.6147849279541032
36	0.16712666190643244	844.0880808966625	0.5036661174756554	844.7588736760389	27.068804075982015
37	0.3240755167820121	530.4240361187198	0.31891376052422105	531.0670253960203	16.033931009993704
38	0.7185473893483935	389.2221577552949	0.21884062027921766	390.1595457649168	9.439327215558897
39	1059.0883013977152	431.11299436559153	0.19359127254214273	1490.3948870358427	0.021891341437088544
40	662.5904431450546	822.3292095433314	0.33351153432246944	1485.2531642227027	0.06020698561229442
41	0.13182571738214252	1302.5239440459306	0.598889346480359	1303.2546591097894	32.24908092528689
42	0.18887675534364637	759.7837416474174	0.45955604222829954	760.4321744449843	24.476995231269235
43	0.3778994810752428	489.82306123236884	0.2916134536515704	490.4925741670902	14.337148622603776
44	0.870685511341807	375.59625317640234	0.207024837411633	376.67396352515044	8.467835209938059
45	990.8768699627468	498.9297880808855	0.21053477201202075	1490.0171928156385	0.02544242779874734
46	547.8031361604428	934.1625128046217	0.37865270222610636	1482.3443016672854	0.08262233973543776
47	0.13154696627830786	1158.3130844294415	0.6040261484907422	1159.0486575442078	32.77954895658857
