	species_1	species_2	species_3	species_4
0	0.1	0.1	0.1	0.1
1	0.5918496836632231	0.0512528053403769	0.9978243018104728	0.025869154100877367
2	0.6403360892331795	0.11738830916546887	0.9999726597470611	0.04983786942610486
3	0.6591862732516505	0.14865492572543126	0.9999955474248012	0.061023452724651595
4	0.6709052621130974	0.1681836083626819	0.9999914551167112	0.06841842501132056
5	0.6805493295328994	0.18426201429470715	0.9999846699207678	0.07472612315597943
6	0.6901164765926842	0.20021729332183721	0.9999735143264791	0.08120174048393917
7	0.7016022813486248	0.21937784439246596	0.999952804356602	0.08923959279396258
8	0.7190740608735287	0.24854092974524183	0.9998984753032774	0.10201090805402023
9	0.7579157650727247	0.31348843929008563	0.9995989621000512	0.13266286616208187
10	0.9655354281226517	0.6718826063465989	0.9704880955936813	0.3379841705131242
11	1.182573777108126	1.8860083191329073	0.03315288615589168	0.7607912987940525
12	0.7055340259100068	1.1111475079362543	0.14081130694793217	0.2862047246722219
13	0.6063786393668961	0.08296855125690275	0.9963406609027462	0.03311377990604931
14	0.6446994636291425	0.12461919105835409	0.999983734389677	0.05232099461021954
15	0.6615751772955514	0.15263130569516142	0.9999955470526047	0.06249271489423935
16	0.6726968342947584	0.1711722082766367	0.9999893958199693	0.06957529141644024
17	0.6821646904004482	0.18695518735600128	0.9999833312561577	0.0758009514956707
18	0.6917936865636779	0.20301462165488326	0.999971180981445	0.0823498310492855
19	0.7037937216311247	0.22303448837990242	0.9999476639089925	0.09080669962948416
20	0.7231270302693746	0.2553097687654078	0.9998807347346992	0.10505625339212134
21	0.7700739310417161	0.33386412744855315	0.9994251386211537	0.14284741326147218
22	1.070245175700868	0.8840756742215902	0.8723843436782176	0.461052250411104
23	1.155990878347764	1.878477688461054	0.022743136949123083	0.742328055388743
24	0.5527289334551994	0.6970151312936459	0.49911474797021477	0.12809004133808544
25	0.6165462292914557	0.08667706353374229	0.9988303833168167	0.03728895237832143
26	0.6483823230958219	0.13064724677307432	1.0000021413737474	0.054480145407548315
27	0.6637342515635153	0.15621054312976934	0.9999960926073088	0.06384600737143914
28	0.6743932658490475	0.17399827923853323	0.9999895125790058	0.07067160969035938
29	0.6837469529717103	0.1895943342199572	0.9999814474995158	0.07686681945647576
30	0.6937880561973233	0.20634144725750664	0.9999679061036524	0.08373687528947446
31	0.7066874666295847	0.2278635001422572	0.9999402822419851	0.09288470643124173
32	0.7284846202529909	0.2642593280131349	0.9998541159848876	0.1091070221605719
33	0.7877153784997163	0.3634809721685672	0.9990705838763434	0.15808462611028098
34	1.1791496690131626	1.2240743316419074	0.5524169922178721	0.6199701781725497
35	1.1164629968259878	1.831852706766534	0.01964318731770534	0.7090085381493489
36	0.5335474726173797	0.3571261463211136	0.8266847938590083	0.05289710922613036
37	0.6251478068276654	0.09538877985514842	0.9995671752419057	0.04153162808215218
38	0.6518209400262757	0.13642680743666827	0.9999818648459364	0.05653804948467124
39	0.6659046209547416	0.1598457818288157	0.9999952026739366	0.0652183764204476
40	0.6761455614605163	0.17692018115266162	0.9999879651856742	0.07181885817833407
41	0.6855015760379767	0.192520608646141	0.9999795301920889	0.07807062688235575
42	0.6957295511772724	0.20957998202926367	0.9999645354336806	0.08507759687271464
43	0.7093905713587026	0.23237498763888487	0.9999326664852737	0.09482179992426971
44	0.7338164143186462	0.27316939559779946	0.9998215331075712	0.11325294900540885
45	0.8086498192716264	0.3987344566980626	0.9984265778301431	0.17693075995375485
46	1.213889678202175	1.504000867304485	0.28807359086056383	0.7095384596008651
47	1.0762012290602614	1.7709418068469738	0.020586466521045406	0.6717138844781939
48	0.5521065210444192	0.21336708513010294	0.9235923493394051	0.033676010467330576
49	0.6303870290466098	0.10231572858983255	0.9998151148191722	0.04427845032401503
50	0.6541562130712603	0.14027995579192415	0.9999968523926005	0.05794397740088283
51	0.6674233782582664	0.16237823027649165	0.9999928583321577	0.06616435749293487
52	0.6774234286943118	0.1790497393307576	0.9999877278047353	0.07266786724824026
53	0.6867337042843917	0.19457562676341394	0.9999776858488295	0.07888226058411223
54	0.6973754309699255	0.21232625682700582	0.9999611579101174	0.08624452721100831
55	0.7121310669615266	0.23694950211315646	0.9999238418680715	0.0968610602712347
56	0.7401709318165091	0.2837926617215479	0.9997760600096708	0.11828227884426559
57	0.8416861792515586	0.4546738933886648	0.9967113801725204	0.20819550499583755
58	1.2180750367115858	1.734382671086252	0.12611735806246693	0.758697281997166
59	1.0154864541705628	1.6707846008021043	0.025373946607904374	0.611349671098177
60	0.5722294922840763	0.13182559389986287	0.9680315482829477	0.0275458698086878
61	0.6351021901428143	0.10918011602806978	0.9999546933441414	0.04684372001248453
62	0.6564438103838192	0.14406022327431622	1.0000083763484386	0.05932507880019303
63	0.6689522806670124	0.1649267073011803	0.9999928559144318	0.06715433313992138
64	0.6787115860262419	0.1811973117308543	0.9999863840592926	0.07350925625779922
65	0.688047394915266	0.19676642360141477	0.9999763527023585	0.07978338574334211
66	0.6988162890970707	0.21472950446837405	0.9999587109718582	0.0872651105456417
67	0.714485928423015	0.24088037707993987	0.9999164949336823	0.09856907651597836
68	0.745979709361336	0.2935060847874521	0.9997311067162035	0.12284642558015352
69	0.8738143665683923	0.5096614561887497	0.9936781982303925	0.24018242917661553
70	1.2079292937695532	1.8221233780729487	0.07405653368198589	0.7673700596100258
71	0.9326731282141072	1.5281882277115604	0.037174967021854174	0.5239847873572501
72	0.587742319515109	0.09771288615956286	0.985459453237299	0.028386298215802665
73	0.6390369956892341	0.11549566488683402	0.9999395992311947	0.04905804080728504
74	0.658405022309899	0.1473696668881993	0.9999824041878668	0.06052563554571658
75	0.6704174913551866	0.167367595732321	0.9999926551876365	0.06809259434382207
76	0.6800041328946644	0.1833538368474613	0.999984891147523	0.07436559664525301
77	0.689417286450344	0.19905058051185984	0.9999746792658147	0.0807226724288925
78	0.7007821495271847	0.2180092872573197	0.9999545968394256	0.08865522994596527
79	0.7178880121664456	0.2465609715125579	0.999902870345352	0.10112900699536682
80	0.7551650911637221	0.30888005770973287	0.9996348828998791	0.13037249219029082
81	0.9411817618293641	0.6276926390831276	0.9798905290731892	0.31106914848312595
82	1.1915857570325927	1.8856931881435	0.037986140547609425	0.7663897892504501
83	0.7854917369378736	1.265291098177564	0.08296315738144044	0.36684807306411626
84	0.6012637783727081	0.08413797049874899	0.9941123935351643	0.03148498184960221
85	0.6428882438765073	0.12172140077594702	0.9999602912165414	0.051261650345159435
86	0.6607110422159641	0.15119712354900958	0.9999860638329056	0.06196542731607476
87	0.6720678169336601	0.17012146296419967	0.9999914650257674	0.06915888737154893
88	0.6815030630134784	0.1858520340428891	0.9999828335554819	0.07536637647680361
89	0.6911543871040213	0.20194892698931657	0.9999724646655236	0.08191551114104731
90	0.7030522412884425	0.22179718185552616	0.9999495601400241	0.0902653763524787
91	0.7220016807596329	0.2534300463030137	0.9998867594424234	0.10417002088594075
