	A	EC	Y	Z
0	0.45	1000.0	0.36	0.0
1	0.5688258354289636	999.8070364482857	0.48027309186308886	0.07269045985122347
2	0.6847527000846196	999.6320307185316	0.6509732346330707	0.07699604683528861
3	0.7980287686339186	999.4609334986594	0.8182556201561397	0.08081088118429013
4	0.9083163963241422	999.2936670343047	0.9816680595681885	0.0846649061268436
5	1.0152387924179274	999.1302869433276	1.1411245351116144	0.08858852156058791
6	1.1183698525757273	998.9708761652212	1.2965160561039146	0.09260777867480145
7	1.2172245850829957	998.8155438304636	1.447705660237146	0.09675050929899631
8	1.3112338785916795	998.664429554829	1.5945201679603875	0.10105027721034898
9	1.3997118448273584	998.517711107427	1.7367387670481982	0.10555012552449192
10	1.4818104868692301	998.3756163027493	1.8740752876610036	0.11030840958928623
11	1.5564464129090165	998.2384431295224	2.006147133020956	0.11540973745626856
12	1.6221709610906023	998.1065962977455	2.132416339413303	0.12098736284078268
13	1.6769428390875962	997.9806509396324	2.2520848177835715	0.12726424258361493
14	1.7175796109701331	997.8615013300199	2.3638146426926943	0.13468402728691214
15	1.7383134664263018	997.7507367135945	2.4649508739118993	0.14431241249290117
16	1.7250803547203022	997.651984018424	2.5481188630733915	0.1598971185020781
17	1.5946043167208475	997.5814904633245	2.5593586525797285	0.21915088409537584
18	0.268000850797578	997.8765479063276	1.5634978172298604	0.9199542764423101
19	0.146155047393144	998.4365632358241	1.3302587297412334	0.5931780344341299
20	0.17377866615370882	998.6120214804415	1.4363633543835554	0.31161516517443133
21	0.23781515757693847	998.637135994632	1.4557451816640528	0.26711882370333956
22	0.203640758363378	998.7440887446551	1.1424387030657377	0.4734725522786273
23	0.1739097202114653	998.9406827688407	1.0382775689257222	0.38103966223335756
24	0.21006994106690122	999.020776318346	1.0387046069126895	0.30051907474099315
25	0.21912625879711406	999.0947615574763	0.8876840574798425	0.3775543850434012
26	0.18737641391655438	999.2472430925499	0.7288341395978555	0.3839227678518622
27	0.21199571629382422	999.3345976585201	0.7278309507317918	0.2975713907476189
28	0.2591187990326838	999.359201293355	0.7432145770250158	0.25758412961953725
29	0.30889867916196506	999.3535847904994	0.7803064241193177	0.22610878538087292
30	0.4000719200615957	999.2713722782922	0.9839833351223993	0.10464438658496504
31	0.5166670760204566	999.113171254637	1.1575620519716614	0.08926669339073336
32	0.6305972937857786	998.9542061142721	1.312794043036147	0.09299984269129824
33	0.740564657562961	998.7992782404747	1.463552509297862	0.09716925022689676
34	0.8458887784772093	998.648597136788	1.6099051693420503	0.10149769386943751
35	0.9458349281154992	998.5023403768315	1.7516322331382548	0.10602739002982668
36	1.0395488594094806	998.3607388491387	1.8884411587523824	0.11081999210838428
37	1.1259768001101786	998.2240987624158	2.01993360347056	0.1159676341130909
38	1.203749187527641	998.0928375766559	2.145555708659685	0.1216067146839187
39	1.2709457317487025	997.9675558069498	2.2644646247577427	0.1279795682919913
40	1.324588479158112	997.8491965770722	2.375238843823503	0.1355645791037043
41	1.3592388377951246	997.7394635894394	2.4749895700349707	0.14554684052504643
42	1.3611139656648898	997.6424072699465	2.55522410798786	0.16236862206510952
43	1.2298415940308312	997.5790927381314	2.5381787493017476	0.2427285125662144
44	0.21841309459046124	997.9388851840517	1.5201510278904118	0.9009637880573447
45	0.14557099611743207	998.4192518861455	1.4219317326036434	0.5188163812499785
46	0.18340324244875242	998.5536384293314	1.5075404602511877	0.2988211104163048
47	0.2318640965471189	998.592394939222	1.4461422218669127	0.32146283891020294
48	0.18117820667053	998.7578027954437	1.1486744518456118	0.45352275271013825
49	0.18414930979474814	998.906923985625	1.1075824511074825	0.3454935632665596
50	0.21290812543373935	998.9832987374753	1.0460118396943339	0.33068942282962577
51	0.19669074970871936	999.1028437393891	0.8594036971034754	0.3977525635069491
52	0.1946832800020717	999.2296186642141	0.7852039814246982	0.34517735436062935
53	0.22037552352179174	999.3019858052525	0.7465011073562332	0.31151308739059425
54	0.22021920484886048	999.3830253836114	0.6156659383319036	0.3613086780556813
55	0.2053440366183407	999.4976742381803	0.5184907330024843	0.34383502881646993
56	0.23990192075168418	999.5493961587957	0.5557446533903244	0.2548591878131324
57	0.33671018300337074	999.4744574530022	0.7865166622540626	0.09902588474301781
58	0.45539517589101497	999.3109887388525	0.9646135733310427	0.08439768781572629
59	0.5716418486430431	999.1471752080254	1.1247034390328703	0.08812135294102277
60	0.6845078880712256	998.9873064539287	1.2805405670594852	0.09215297901081848
61	0.7934123164215556	998.8315184802577	1.4321890641128485	0.09629245562851757
62	0.8977339060664441	998.6799408044923	1.5794791785941713	0.10058001691265286
63	0.9967782981524878	998.5327428616503	1.722197113672049	0.10506002467677458
64	1.089731439628101	998.3901442796663	1.8600655159303217	0.10979020440247775
65	1.1755891669362806	998.2524337558481	1.992713918521943	0.1148523256291033
66	1.2530483938544152	998.1200008511202	2.1196264974791688	0.12037265139987216
67	1.3203021377740143	997.9934000985652	2.240038831415777	0.12656107001829314
68	1.3746087028988019	997.8734803562645	2.352689173197033	0.13383047053758823
69	1.411158023473026	997.7617220913124	2.455144785591742	0.14313312309491877
70	1.4188165558940844	997.6613848230693	2.5409565054695733	0.15765867146038004
71	1.3427907120525662	997.5853805851176	2.570892295909691	0.20372711897202178
72	0.29148785713331543	997.8055389469018	1.693189275004303	0.8612717780934402
73	0.14756164473056665	998.361040058356	1.3889921346087817	0.6099678070346275
74	0.17049807503646636	998.5509994999051	1.4862601821558565	0.322740317938323
75	0.22847478562239035	998.5890543532917	1.482995576817721	0.287950069889895
76	0.1927337090490127	998.717398898114	1.1806533717877155	0.4619477300974656
77	0.17786300462959964	998.8923724251671	1.0998729090332646	0.36775466579850746
78	0.20907875684450497	998.9746402678478	1.0669618827836957	0.3183978493671707
79	0.2042228334739369	999.0754565737622	0.8926540480916061	0.3918893781446741
80	0.19081469037584328	999.2138473219193	0.7839018105955005	0.3622508674837101
81	0.21485877150361607	999.2951224811336	0.7551563093705964	0.30972120949428683
82	0.22827335233866064	999.361717276415	0.6571515201433396	0.3411312034400367
83	0.20476822276116824	999.4777091180506	0.5177241696332615	0.36456671231446713
84	0.22571473144408324	999.5522109275711	0.5288961268647645	0.278892945562399
85	0.3098164362759289	999.5104109548772	0.7288772503633582	0.12071179475765893
86	0.42849783731183844	999.351794125122	0.9244292736465256	0.08377660122938352
87	0.5454367418462487	999.1870896964075	1.0857594090042106	0.08715089458600667
88	0.6591409443238543	999.0262334798751	1.2426125702471247	0.09115394987536066
89	0.769024918004796	998.8694320364965	1.3953049816137095	0.09526298188742702
90	0.8744824209591394	998.7168053907542	1.5436843440723378	0.0995102651711022
91	0.9748405936910781	998.5685127983429	1.6875490383210072	0.10393816333377856
92	1.0693209184725287	998.4247599956963	1.826639777600216	0.10860022670121147
93	1.1569739616728312	998.2858163725147	1.9606121557515115	0.11357147173156033
94	1.2365831671753822	998.1520429184859	2.088993569060088	0.11896351245182221
95	1.3064918926502085	998.0239445224331	2.2110930198738634	0.12496245769085229
