time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
4.0.35.0	0.010992019886647001	0.011422301447362001	0.005748508552333001	0.006684553856356	0.9269606090645761	119.75700952038967	47.84145043708852	1.412862643969404	0.04918372707937001
4.0.5.0	0.010870344757137001	0.011102338735395002	0.0055708255745160005	0.0065138923318830005	0.9270687894891081	119.40068624825346	48.19800037859749	1.412316011884657	0.049743853869094
4.0.6499999999999995.0	0.01076425833064	0.010800825737612001	0.0054038252203250006	0.006352633820558001	0.9271731543808551	119.05520589298037	48.543702906309605	1.4117923264478551	0.050269260840647007
4.0.8.0	0.010669748676984002	0.010516628884771001	0.005246791438016	0.006200260297689	0.927274033829335	118.71991904705104	48.879204649890475	1.411293231943493	0.050761985550186
4.0.95.0	0.010584008413066	0.010248698945308	0.0050990661715560005	0.006056287582447001	0.9273717052910191	118.39421948753655	49.20511016712274	1.4108193442862451	0.051223942009668004
5.0.1.0	0.01050506276142	0.009996060543305001	0.004960042289565	0.005920260985028	0.9274664073079901	118.0775407611372	49.52198499834985	1.41037060105648	0.051656928874109005
5.0.25.0	0.010431511880127	0.009757804066893	0.0048291579629980005	0.005791752112257	0.9275583489230351	117.7693531650387	49.830358436766396	1.409946502262022	0.052062636934815006
5.0.3999999999999995.0	0.010362352916919	0.009533079245440002	0.004705892083065001	0.005670356452796	0.9276477162019501	117.46916104641004	50.130726057971245	1.409546274864383	0.052442656016746005
5.0.55.0	0.010296857453431	0.009321089907189	0.0045897604400580005	0.005555691488555	0.927734676809388	117.17650036463743	50.42355204088761	1.409168984382372	0.052798481354807004
5.0.7.0	0.010234487284875	0.009121089586246	0.004480312470814	0.005447395163402	0.927819383271913	116.89093647497879	50.70927130467211	1.4088136099355881	0.053131519507623
5.0.85.0	0.010174836637843	0.008932377753737	0.004377128441311	0.005345124597039	0.9279019753520531	116.61206210240404	50.988291481195695	1.408479094154247	0.05344309385585701
6.0.	0.010117592562896	0.008754296519065001	0.004279816970609	0.0052485549697990005	0.9279825818166211	116.3394954814267	51.26099473919603	1.408164375896579	0.053734449723902004
6.0.1499999999999995.0	0.010062507785864	0.008586227695021001	0.0041880128292200005	0.005157378529387	0.9280613217886541	116.07287864271144	51.52773947371603	1.407868411267766	0.054006759157715
6.0.3.0	0.010009382078739	0.008427590152580001	0.004101374963357001	0.0050713036872940005	0.9281383058097531	115.81187583082585	51.78886187260246	1.407590186724494	0.054261125387013005
6.0.45.0	0.009958049445106	0.008277837412888001	0.004019584708991	0.004990054183659	0.928213636697897	115.55617204013222	52.044677370420466	1.407328726860435	0.054498586996561
6.0.6.0	0.009908369268368002	0.008136455438478001	0.003942344168399	0.004913368306575	0.92828741025806	115.30547165778741	52.295481999006206	1.407083098645087	0.054720121828483
6.0.75.0	0.009860220158872	0.008002960595703	0.0038693747279090005	0.004840998156580001	0.928359715884531	115.05949720433217	52.54155364294246	1.406852413321321	0.05492665063527401
6.0.8999999999999995.0	0.009813495639389	0.007876897767134001	0.0038004156999050004	0.004772708950114	0.9284306370815201	114.8179881635441	52.78315320744548	1.406635826777767	0.055119040501324004
7.0.05.0	0.009768101084334001	0.00775783859736	0.0037352230752730003	0.004708278357749	0.928500251920475	114.58069989418959	53.020525705461935	1.4064325389460501	0.05529810804914
7.0.199999999999999.0	0.009723951516177	0.007645379858891001	0.003673568374758	0.004647495874193001	0.9285686334470391	114.34740261710114	53.25390127016629	1.406241792591668	0.055464622445116005
7.0.35.0	0.009680969990398	0.007539141927231	0.00361523758951	0.004590162217945001	0.9286358500468811	114.11788047167344	53.48349609850969	1.406062871744292	0.05561930821843
7.0.5.0	0.00963908638704	0.0074387673558780005	0.0035600302023790003	0.0045360887589350005	0.9287019657771791	113.89193063643987	53.70951333098608	1.405895099930155	0.055762847905626
7.0.6499999999999995.0	0.009598236485579	0.007343919543291001	0.0035077582826580004	0.0044850969728	0.9287670406687971	113.66936250888371	53.93214387234664	1.405737838313172	0.055895884532453005
7.0.8.0	0.009558361239479	0.007254281484837001	0.003458245647804	0.004437017920674	0.928831131003041	113.44999694007255	54.15156715759866	1.405590483813838	0.056019023943642006
7.0.949999999999999.0	0.009519406193489	0.007169554603506	0.0034113270864110003	0.0043916917534450005	0.9288942895660621	113.23366552008491	54.36795186726893	1.405452467249874	0.056132836990575
8.0.1.0	0.009481321004801	0.007089457653808	0.0033668476373030004	0.004348967239529	0.9289565658833591	113.02020991054005	54.58145659558811	1.405323251525839	0.056237861586000006
8.0.25.0	0.009444059041278001	0.007013725693775	0.003324661920151	0.004308701315262	0.92901800643644	112.80948122084764	54.79223047495848	1.40520232988791	0.056334604634371004
8.0.4.0	0.009407577038188	0.006942109120456	0.003284633513453	0.004270758657006	0.9290786548633541	112.60133942506837	55.00041375979957	1.405089224252725	0.056423543845731006
8.0.549999999999999.0	0.009371834800404	0.006874372764647	0.0032466343761160003	0.0042350112741330005	0.9291385521445741	112.39565281652645	55.206138372623876	1.404983483614491	0.056505129440528004
8.0.7.0	0.009336794940768	0.006810295040953001	0.0032105443092390004	0.004201338122038	0.9291977367755161	112.19229749753814	55.409528414971504	1.404884682531459	0.056579785752252004
8.0.85.0	0.0093024226479	0.006749667149563001	0.003176250454973	0.004169624734345	0.9292562449268241	111.99115690182792	55.610700645630814	1.4047924196909771	0.056647912734294
9.0.	0.009268685478473001	0.006692292326406	0.00314364682965	0.004139762873513001	0.92931411059343	111.79212134738822	55.80976492838725	1.4047063165510911	0.056709887377
9.0.15.0	0.009235553170191	0.0066379851385780005	0.0031126338885790004	0.004111650199044001	0.929371365733295	111.59508761771013	56.00682465137267	1.404626016056004	0.05676606504050401
9.0.299999999999999.0	0.009202997472566001	0.006586570822160001	0.00308311812016	0.004085189952514	0.9294280403966201	111.39995856946717	56.20197711993304	1.404551181422262	0.056816780708546004
9.0.45.0	0.009170991993199	0.006537884659753	0.003055011667144	0.004060290658694001	0.9294841628462831	111.2066427648766	56.39531392479105	1.4044814949923872	0.056862350168125006
9.0.6.0	0.009139512057695	0.006491771395228001	0.0030282319730610004	0.004036865842004	0.9295397596701611	111.015054127094	56.586921287148854	1.404416657152591	0.056903071119546005
9.0.75.0	0.009108534581689	0.006448084683373	0.0030027014519880004	0.004014833757612001	0.929594855885931	110.82511161711449	56.77688038225778	1.4043563853112762	0.056939224221096006
9.0.9.0	0.009078037953676	0.006406686572265	0.002978347179991	0.003994117136489	0.929649475038919	110.6367389307659	56.965267642871474	1.404300412935061	0.056971074072335
10.0.049999999999999.0	0.009048001927562001	0.006367447016348	0.0029551006067030003	0.003974642943741001	0.9297036392934961	110.44986421447919	57.1521550438981	1.404248488639222	0.056998870139712006
10.0.2.0	0.009018407523973001	0.006330243418319	0.002932897285607	0.003956342149605	0.9297573695184781	110.26441979861434	57.33761036947462	1.404200375329548	0.057022847627991
10.0.35.0	0.008989236939492001	0.006294960198067001	0.00291167662173	0.003939149512474	0.9298106853669751	110.08034194720564	57.52169746359986	1.404155849392769	0.057043228300755006
10.0.5.0	0.008960473463097	0.006261488387009	0.00289138163554	0.003923003373369	0.929863605351059	109.89757062306992	57.70447646538447	1.4041146999328111	0.05706022125302301
10.0.65.0	0.008932101399142	0.006229725246277001	0.002871958741926	0.003907845461293	0.929916146911627	109.71604926729341	57.886004029902715	1.4040767280503441	0.057074023638876
10.0.799999999999999.0	0.008904105996317	0.006199573907315001	0.002853357543238	0.003893620708916	0.929968326483788	109.53572459218056	58.06633353556379	1.404041746163141	0.057084821356743004
10.0.95.0	0.008876473382048	0.006170943033529001	0.00283553063543	0.0038802770780800005	0.93002015955807	109.35654638681083	58.24551527885791	1.404009577364981	0.057092789694889005
11.0.1.0	0.008849190501893001	0.006143746501732001	0.00281843342643	0.0038677653946220004	0.930071660737756	109.17846733440653	58.423596657274544	1.40398005482088	0.057098093939459006
11.0.25.0	0.008822245063495	0.006117903102183001	0.0028020239659100003	0.0038560391920360003	0.930122843792579	109.00144284076886	58.60062234113703	1.4039530211966231	0.057100889947291004
11.0.4.0	0.008795625484729001	0.006093336256117	0.002786262785718	0.0038450545635280004	0.9301737217090531	108.8254308730878	58.7766344350481	1.403928328120621	0.057101324685584
11.0.549999999999999.0	0.008769320845685	0.006069973749723001	0.0027711127502400004	0.0038347700220250002	0.9302243067376321	108.65039180847899	58.95167262959493	1.40390583567629	0.05709953674038001
11.0.7.0	0.008743320844183	0.006047747483587	0.0027565389160690004	0.0038251463677300003	0.930274610436932	108.47628829164157	59.12577434391936	1.40388541192319	0.057095656795682
11.0.85.0	0.008717615754540001	0.0060265932366800005	0.0027425084003560004	0.003816146562828	0.9303246437151971	108.30308510107194	59.29897485972002	1.403866932445311	0.057089808084939006
12.0.	0.008692196389317002	0.006006450444041	0.0027289902572840002	0.0038077356129630003	0.9303744168691921	108.1307490233042	59.471307447215416	1.4038502799249581	0.057082106816519006
12.0.15.0	0.008667054063827001	0.005987261987328	0.0027159553621480003	0.0037998804551410002	0.930423939620691	107.95924873468356	59.642803483563426	1.403835343740775	0.057072662574692005
12.0.299999999999999.0	0.008642180563178	0.005968973997500001	0.0027033763025340004	0.003792549851713	0.9304732211507081	107.78855469020877	59.81349256420055	1.403822019588554	0.057061578697545
12.0.45.0	0.008617568111660001	0.005951535668890001	0.002691227276171	0.0037857142901200004	0.930522270131637	107.61863901901131	59.983402607534366	1.403810209123506	0.057048952633183006
12.0.6.0	0.008593209344292	0.005934899084029	0.002679483995005	0.0037793458880830003	0.9305710947574041	107.44947542606589	60.15255995339555	1.403799819622809	0.057034876275480005
12.0.75.0	0.008569097280372001	0.005919019048563	0.002668123595111	0.003773418303973	0.9306197027717891	107.28103909975215	60.320989455629324	1.403790763667259	0.057019436280565
12.0.9.0	0.008545225298872	0.005903852935692001	0.002657124552086	0.003767906652052	0.9306681014950111	107.11330662491203	60.488714569182804	1.403782958840943	0.057002714365158004
13.0.049999999999999.0	0.008521587115542	0.005889360539567	0.0026464666015560004	0.0037627874223520002	0.930716297848702	106.94625590106965	60.65575743202201	1.403776327447918	0.056984787587822
13.0.2.0	0.008498176761598001	0.005875503937117	0.0026361306644950002	0.0037580384049290005	0.930764298379353	106.77986606550084	60.82213894219127	1.403770796244927	0.056965728614107
13.0.35.0	0.00847498856387	0.005862247357825001	0.002626098777048	0.003753638618254	0.9308121092803531	106.61411742085993	60.9878788303085	1.403766296189241	0.056945605966521005
13.0.5.0	0.00845201712632	0.005849557060985	0.002616354024582	0.0037495682415360004	0.930859736412686	106.44899136708875	61.152995727771234	1.403762762200766	0.056924484260211
13.0.65.0	0.008429257312804	0.005837401220004	0.0026068804796990004	0.0037458085507370005	0.9309071853243841	106.28447033735057	61.31750723093156	1.403760132937619	0.056902424425177005
13.0.799999999999999.0	0.008406704231012	0.0058257498133440005	0.002597663143965	0.0037423418581100003	0.9309544612688021	106.12053773774676	61.481429961481936	1.40375835058439	0.05687948391578
13.0.95.0	0.008384353217489001	0.0058145745217150005	0.002588687893136	0.0037391514550430003	0.9310015692218011	105.95717789059009	61.644779623278986	1.403757360652388	0.056855716908305
14.0.1.0	0.008362199823661001	0.005803848631156	0.002579941425657	0.0037362215580450005	0.9310485138978971	105.79437598102118	61.80757105581852	1.403757111791181	0.056831174487245006
14.0.25.0	0.008340239802794	0.005793546941675	0.002571411214231	0.0037335372577020002	0.931095299765442	105.63211800676883	61.96981828456179	1.403757555610797	0.05680590482095001
14.0.399999999999999.0	0.008318469097829	0.005783645681106	0.0025630854602850003	0.0037310844704280003	0.931141931060898	105.47039073086614	62.13153456830072	1.403758646513974	0.05677995332728301
14.0.549999999999999.0	0.008296883830012	0.005774122423905	0.002554953051138	0.003728849892885	0.9311884118022551	105.30918163714685	62.292732443738885	1.4037603415379	0.056753362829817
14.0.7.0	0.008275480288286001	0.00576495601458	0.002547003519727	0.003726820958892	0.9312347458016571	105.14847888835595	62.45342376745347	1.403762600204896	0.056726173705144003
14.0.85.0	0.008254254919373	0.005756126495498001	0.002539227006712	0.0037249857987240002	0.9312809366772691	104.98827128671952	62.61361975539414	1.403765384381543	0.056698424021798005
15.0.	0.008233204318511001	0.0057476150388230006	0.002531614224839	0.003723333200636	0.931326987864437	104.82854823682796	62.77333102006484	1.403768658145769	0.056670149671266004
