	T	Tstar	Tstarstar	Ttot	V
0	1000.0	0.0	0.0	1000.0	0.001
1	1493.3371025407985	0.0013344832760169342	5.303206863137604e-07	1493.3384375543967	4.1728721043400985e-08
2	1493.3345696662975	0.002467949762229994	9.994601007756522e-07	1493.3370386155211	8.02016434679718e-08
3	1493.3324402918317	0.004588898669330614	1.8582379175841834e-06	1493.33703104874	1.4912083868670035e-07
4	1493.3285003687715	0.008509820393119304	3.44598249048479e-06	1493.3370136351482	2.7652059521868446e-07
5	1493.321184120292	0.015788845198813878	6.393561980407182e-06	1493.3369793590537	5.13066790403507e-07
6	1493.307626927325	0.029280770607115716	1.1857006551590501e-05	1493.3369195549396	9.51493339558276e-07
7	1493.2825202770978	0.05426750223699764	2.1975177487254954e-05	1493.3368097545133	1.7634433182552158e-06
8	1493.2359488789943	0.10060914192311626	4.074084265735831e-05	1493.336598761761	3.269375710198353e-06
9	1493.1495644982865	0.18658201239500477	7.555484904485062e-05	1493.3362220655317	6.063562110623077e-06
10	1492.9893309061047	0.3460414102599579	0.0001401266239901121	1493.3355124429895	1.1246897492948121e-05
11	1492.6927720339204	0.6411677730387051	0.000259635636500842	1493.3341994425966	2.084312220729086e-05
12	1492.1429193639574	1.1883646150168083	0.0004812185769432848	1493.3317651975524	3.864557859244472e-05
13	1491.123673280998	2.202678069450707	0.0008919567688657614	1493.3272433072189	7.167998761601592e-05
14	1489.2351730923997	4.082031478975617	0.001652986560118799	1493.3188575579366	0.00013300643250257045
15	1485.7300023194366	7.5701536470792865	0.003065476788141398	1493.303221443305	0.00024724285467277103
16	1479.2446310538219	14.023840981768235	0.005678857782670232	1493.2741508933732	0.00046005557812796294
17	1467.2193768068646	25.989556471398455	0.010524322525748258	1493.2194576007892	0.0008595217391573738
18	1444.9333829473308	48.162910137299384	0.019503402445461036	1493.1157964870745	0.001617665982834034
19	1403.6051587556378	89.2737201767774	0.03615146783121259	1492.9150304002455	0.0030860270622771516
20	1326.994311216776	165.44911447126066	0.06700018553507883	1492.510425873571	0.006048263246303064
21	1184.913931070304	306.58611889744475	0.12416067289915994	1491.6242106406473	0.012550125807728234
22	921.1010290295429	567.9500996904865	0.23003440245019477	1489.281163122479	0.029848345104230734
23	426.72750688919484	1050.662311204747	0.4257673510027692	1477.8155854449442	0.11858392743742716
24	0.13848857358992483	1041.7664259125236	0.5814734591719488	1042.4863879452864	31.55746260108901
25	0.24547782708830437	628.186411835363	0.38186585140744606	628.8137555138595	19.856350928883995
26	0.5153111228493912	429.11674306752013	0.24914414062118329	429.88119833099194	11.59361430570017
27	1.404118752108517	364.87880599322546	0.19184236438085897	366.474767109716	6.65753698647917
28	841.7920090843314	646.2382553030761	0.2633962165582622	1488.2936606039673	0.037451755110751814
29	269.6449894172538	1196.9778230443026	0.4853076161082137	1467.1081200776664	0.21392129404791269
30	0.15187798233159044	928.4123061986455	0.5419030700281556	929.1060872510085	29.293765434978454
31	0.28464815623644146	571.8636173155352	0.34588307815384806	572.4941485499289	17.68226180383289
32	0.6108519483988359	405.3694886985861	0.23147960154478878	406.21182024853323	10.380306200698552
33	3.572494736837359	374.95969254645837	0.18854438117439393	378.7207316644737	4.254125548010352
34	750.5257171624813	736.0957931424614	0.2989634696578442	1486.920473774605	0.04764447716796959
35	72.06692101335406	1357.5805088800325	0.551477301965286	1430.198907195357	0.8821940812583117
36	0.1696538277120643	831.9168106424835	0.4980117281884035	832.5844761983905	26.738777926094418
37	0.3304670663532158	524.23952156686	0.31492770469839737	524.8849163379183	15.789330232612517
38	0.7373433707276562	387.0523671183875	0.21704289799555168	388.0067533871174	9.299897833483422
39	1049.2303542903846	441.1132211586548	0.19552459264001476	1490.5391000416862	0.022320359856299737
40	645.9347739701047	838.6216143333503	0.3400026781015066	1484.8963909815632	0.06287443864124959
41	0.1309582081942706	1279.0045527586747	0.6026073747896694	1279.7381183416642	32.53126864605906
42	0.19273290567477797	747.8533971066057	0.4526601503341196	748.4987901626206	24.069526057045213
43	0.3865057401702764	483.6461904345643	0.287561019679136	484.3202571944197	14.084531637698815
44	0.9034519985859012	373.5501541078993	0.2051747855262252	374.6587808920174	8.30000222716749
45	976.7242930939204	512.9332062308237	0.21504071325819987	1489.8725400380074	0.026362720328034935
46	522.0072058048326	959.1441924679604	0.38873901453202014	1481.5401372873298	0.08890666121889858
47	0.13265582016948288	1130.8455289780486	0.6005912065948428	1131.5787760048179	32.60576642109019
48	0.22188445897997114	672.9588689011525	0.4091122009146007	673.5898655610517	21.484642643057803
49	0.45736084275105937	449.49709144647926	0.26339452426488763	450.21784681349976	12.537137445863268
50	1.1343103838570192	366.24710668466304	0.1963856060638722	367.5778026745886	7.374757284768435
51	901.4548502684628	587.3516901773534	0.24093712883639862	1489.0474775746582	0.03199684387007841
52	384.33307849604165	1090.8333010897954	0.44213586581631126	1475.6085154516588	0.1369730597402673
53	0.14185141959136072	1007.4613023260633	0.5711305005162445	1008.1742842461763	30.972277813607555
54	0.2558151553479328	611.0998637313231	0.3709643746076136	611.7266432612842	19.199208291227873
55	0.5420181159047938	421.9552730704435	0.24378451139096344	422.74107569774475	11.228684044828352
56	1.5684487858611986	365.72039850182216	0.19054264999618506	367.4793899376849	6.3258054680358775
57	817.944255858293	669.7454084513672	0.2726061289801832	1487.9622704386466	0.039881529959700186
58	222.25717438467674	1239.0911894339977	0.5024977308551414	1461.8508615495361	0.2684193704712686
59	0.15627541756837096	900.9156766858226	0.5301250412600471	901.6020771446591	28.610991139621166
60	0.2963675920487651	558.309946092567	0.33707818922299737	558.9433918738472	17.146292089465994
61	0.6437725354791227	399.8993931261044	0.2272959962312196	400.77046165782315	10.073728630675431
62	29.999447556931955	388.61106618470023	0.18882979499548821	418.799343536636	0.7727508494125075
63	725.6993377189054	760.4778942339701	0.3085647751662511	1486.4857967280516	0.050859721108856636
64	7.834087805856011	1392.7256184550756	0.5692671244602258	1401.1289733854014	5.4221860625467055
65	0.17557726062312748	809.8947298489318	0.4850675058698498	810.5553746154352	25.976106815094465
66	0.34290480104238624	513.8438773290361	0.3078080646937063	514.4945901947825	15.350723483462872
67	0.7725774249225995	383.34212884839525	0.21392729044119413	384.32863356376964	9.05124801287362
68	1032.0260493754058	458.18340075057336	0.19931849085950717	1490.4087686168475	0.023136160524564443
69	617.6689019973737	866.2239817829277	0.3511647094807176	1484.2440484897909	0.06786147613384957
70	0.1303301108464597	1241.1306039311328	0.6061153453106105	1241.8670493872985	32.805814754811884
71	0.19928926883474501	728.6791292088903	0.4417815878899677	729.3202000656242	23.42577172453872
72	0.4030774122452771	475.183831459099	0.2814827071642267	475.86839157851756	13.696992245697992
73	0.930442107443043	371.0072108155604	0.20289534780885238	372.1405482708213	8.120553861188414
74	959.160183167999	530.3116509221707	0.22065808148982952	1489.6924921716704	0.027545740769283424
75	491.0538505068847	989.0189565444788	0.4008593075774424	1480.4736663589522	0.09734653638997041
76	0.13429033287093436	1099.8308720852729	0.5952965316339552	1100.5604589497918	32.323730329044054
77	0.22940476686469097	657.3710210191128	0.3995349783973296	657.9999607643898	20.91312081908156
78	0.4795977250349935	442.26280921402747	0.25853789710763353	443.00094483618506	12.210571546855626
79	1.2133859910162461	365.3296498091722	0.19470050731948377	366.7377363075229	7.1410730283011175
80	883.9765241649677	604.6139070487337	0.24745536039626068	1488.8378865741122	0.033505175624632066
81	351.8239818215919	1121.3888672450912	0.4545815957694421	1473.667430662467	0.15391451465198402
82	0.144568803543699	983.1203405576208	0.5628573628751944	983.827766724054	30.50002224512776
83	0.2637729887457778	598.9770063702756	0.36328503043883004	599.6040643894739	18.736812216691817
84	0.5570946058523788	416.62412288851834	0.2400182157291199	417.42123571011365	10.981885760254196
85	1.7424208176775502	366.67381188703564	0.18967320919354963	368.6059059139202	6.029367006605414
86	799.6145546451282	687.7979943451862	0.27959570519522176	1487.6921446955241	0.04184357719439606
87	183.9485762305727	1271.926362261124	0.515921865675326	1456.3908603573861	0.333041419815365
88	0.15981088015880437	880.6779319786936	0.5211455743834426	881.3588884332514	28.089187296626385
89	0.30515673110823466	548.363909132127	0.3309149530843603	548.9999808163351	16.7709237611801
90	0.6676377768430783	395.79700269419556	0.22416395894037008	396.68880442999455	9.845415999403862
91	813.0580525223813	405.79751015312036	0.1900535959001406	1219.0456162714179	0.02801951887411045
92	701.6187358684127	784.1030972240872	0.3181494926469738	1486.039982585163	0.054167591895819954
93	0.1479408816201351	1361.467160189858	0.5839494746361275	1362.1990505461292	28.84712748670937
94	0.1803368880915088	789.7716016819943	0.4756019010403412	790.4275404711417	25.421961709724318
95	0.3566334227291701	504.20792296629645	0.3012714595291389	504.86582784857006	14.941406707863118
96	0.8077868602629832	379.96350341164447	0.2110949673478724	380.9823852392707	8.821429507666005
97	1018.72279299078	471.38182028310916	0.20254292235480872	1490.3071561962597	0.02380922389264296
98	595.7839212782297	887.564819137954	0.35982326388820385	1483.7085636800875	0.07199445759160045
99	0.1303989576733311	1213.7469487273459	0.6068424126687394	1214.4841900977042	32.88031458564758
100	0.20417034037367165	714.6855466991141	0.43410840489669245	715.3238254444007	22.97176808404453
