time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.554236210497	1.20735759082	3.7519558085700006e-05	2.2807448399	2.2807448399	0.60623758411	0.39376241589	5.0	14.9955925949	0.0044074050699899996	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.647950363084	0.352049636916	0.21193891760199998	0.857207842972	0.00034883688586400004	0.017437385851600002	1.10847232598	0.299994079312	5.92068764529e-06	0.0	0.0428602812426	0.00435780683888	0.07255906668090001	0.21787125088999998
900.0.	0.35343379568048605	1.211812378755742	4.0945279050426316e-05	2.945103739580575	2.488995611578366	0.552327880296624	0.44767211970337606	3.6215996458255972	14.995137045979106	0.00486295399089	0.0011072506984480001	4.98267731510546e-05	1.189619433001246e-09	2.9574581456481052e-05	2.935397513300869e-08	1.664103871134288e-07	0.017499394238306	0.008813726957552	0.603102479099467	0.39689752090053304	0.238308319792002	0.700095124463038	0.000634479889324	0.031719377676728	0.706867758177207	0.29997643649313704	2.3563506507731334e-05	1.8975517584596985e-05	0.035004495586407	0.007974088836947	0.19717126081008302	0.398644845179211
1800.0.	0.025293548614839	1.366627108774205	0.000106217316473	11.977336978183706	6.456845871974117	0.426185199210911	0.5738148007890891	2.623196796497342	14.99394850484171	0.006051495128280001	0.0007471718180010001	3.362381409880071e-05	2.269526790826561e-09	0.000117516117693	5.66549008084301e-08	3.265914469226764e-07	0.033742952501388	0.017108340762359002	0.505041479526349	0.494958520473652	0.37770431813322003	0.369807179621492	0.0036026398851540004	0.180129694965732	0.050587095477944	0.299960416481504	3.958351814006032e-05	5.3646992143944055e-05	0.018490149387293	0.011953483910146001	0.20285598193456503	0.597616794206683
2700.0.	0.023856671695434	2.643378699341615	0.00041452943239900003	37.628699223271816	25.1986852781033	0.299900266711973	0.7000997332880271	1.900033716063112	14.992801245371997	0.00719875459799	0.000249872526172	1.1245722594793842e-05	2.523208228320522e-09	0.00023897147910500002	8.149866065871543e-08	4.7480976900989606e-07	0.048523950512244	0.024780385149718	0.41813878204309	0.581861217956911	0.624212004269426	0.17026858170752301	0.007597640408192	0.37987827119140904	0.047713230180919004	0.2999566455389	4.3354460744067375e-05	0.00017834619165700002	0.008513287120287	0.009762924144797	0.11964446740028001	0.488113325502587
3600.0.	0.10144828786003701	5.7200669702906985	0.0006696661414990001	41.63581808265342	40.707786752442075	0.335822876646371	0.664177123353628	1.376232285447599	14.993070490924914	0.006929509045068001	1.243664833682896e-05	5.605539277842108e-07	5.749313935135121e-10	0.000296961568513	1.03597409877268e-07	6.091867332849736e-07	0.061671192214409004	0.031732703571929005	0.456810379392647	0.5431896206073551	0.757173560479507	0.332118988793407	0.004841748132125	0.24208123504485402	0.20289619750297103	0.299985547274745	1.4452724899703521e-05	0.000816471114951	0.016605763118904	0.006161561873421001	0.11092849228971001	0.308056734025054
4500.0.	0.262867876798949	8.295742090619173	0.00046250447411900006	17.83858670065804	28.114626185246866	0.429539525403192	0.570460474596808	0.9968324705841681	14.994025741165268	0.005974258804721	4.400254647255836e-06	1.988806537111706e-07	4.616334369288265e-10	0.00029892436125600005	1.227696607648793e-07	7.282171358043692e-07	0.073076819466265	0.037887800721181	0.528709887525597	0.47129011247440505	0.653762310108966	0.5513947426325311	0.001274211975524	0.06370837318271	0.5257354573353591	0.299987230687671	1.2769311973605922e-05	0.0018528879936080002	0.027569563792495002	0.005315127141151001	0.12214276345227501	0.265728738126422
5400.0.	0.41779035255669705	8.691200049748366	0.00021463707681300002	7.5173514778693065	13.047301651718865	0.478738968510645	0.521261031489355	0.72202562381519	14.994489265929273	0.005510734040715001	2.711182182175822e-06	1.2287090319812962e-07	4.546889106553881e-10	0.00029933688759600004	1.389740043974428e-07	8.310204858295872e-07	0.082716356595931	0.043200824816253	0.5625393420264321	0.43746065797357003	0.5361127758420731	0.619528078278995	0.0007128834489070001	0.035641625248916	0.8355804440184611	0.29998733375034603	1.266624929791095e-05	0.002962003407936	0.030976230561554	0.005793046820650001	0.13996532306533602	0.289622177577592
6300.0.	0.549003219729103	7.94168108044327	0.000106093683527	4.364099411067219	6.449205337710049	0.503819060116193	0.496180939883807	0.5229775482687	14.994701560025266	0.005298439944723001	1.95144248615512e-06	8.868233105486306e-08	4.5264846604730053e-10	0.00029952244009900003	1.5231755263633699e-07	9.175072490665307e-07	0.09065370198448	0.047668052737051006	0.5780191721574981	0.421980827842504	0.459420732961397	0.649019893359802	0.0005213204814240001	0.026062924678193003	1.098006203710044	0.299987364029546	1.2635970097661681e-05	0.004096709767617	0.032450820160260005	0.006336174417558	0.14908809838551101	0.3167773233251
7200.0.	0.652311817133666	6.915370298133011	6.586808112359168e-05	3.220379971644216	4.003986457787235	0.516557153696742	0.483442846303258	0.378803060355829	14.994798473426915	0.005201526543080001	1.52786827580556e-06	6.962143521212565e-08	4.5180118929731256e-10	0.00029962589017900004	1.63035781615194e-07	9.883984440105125e-07	0.09702910410457101	0.051327727043079	0.585085024648697	0.41491497535130506	0.414229097135619	0.662722214018838	0.00043122755703700003	0.021557905051705	1.304623421342874	0.29998737660192104	1.2623397723297553e-05	0.00522265521318	0.033135935536148	0.006732734958107001	0.153841005870956	0.33660472613312603
8100.0.	0.72675924785737	5.929048454318772	5.005640714297372e-05	2.711887070948011	3.042831361912339	0.5230214832245891	0.47697851677541103	0.274374605594327	14.994842724488308	0.005157275481683	1.262776915105253e-06	5.7692327229460266e-08	4.513795736935505e-10	0.00029969063372700005	1.714514689850317e-07	1.045090778718299e-06	0.102034710186336	0.054252909734926004	0.588311765709132	0.41168823429087004	0.388739535353104	0.6692562178548901	0.00038395541069100004	0.019194076618733003	1.453518304236022	0.29998738285804905	1.2617141595188463e-05	0.0063131371490610004	0.033462635397472004	0.006984416174170001	0.156468847091723	0.349188467807067
