	AC_PKA_cyto_mem	AC_active_cyto_mem	AC_cyto_mem	AMP_cyto	ATP_cyto	BAR_G_cyto_mem	BAR_cyto_mem	B_Raf_active_cyto	B_Raf_cyto	GRK_bg_cyto	GRK_cyto	G_GDP_cyto	G_a_s_cyto	G_protein_cyto	MAPK_active_cyto	MAPK_cyto	MEK_active_cyto	MEK_cyto	PDE4_P_cyto	PDE4_cyto	PDE_high_km_cyto	PKA_cyto	PP2A_cyto	PP_PDE_cyto	PTP_PKA_cyto	PTP_PP_cyto	PTP_cyto	R2C2_cyto	bg_cyto	c2_R2C2_cyto	c3_R2C2_cyto	cAMP_cyto	c_R2C2_cyto	iso_BAR_G_cyto_mem	iso_BAR_cyto_mem	iso_BAR_p_cyto_mem	iso_extra
0	0.0	0.0	300.0	3010000.0	3010000.0	0.0	94.0	0.0	120.4	0.0	0.602	0.0	0.0	2167.2	0.0	216.72	0.0	108.36	0.0	240.8	301.0	0.0	60.2	120.4	0.0	60.2	120.4	120.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6020.0
1	0.0	15.520840573509298	284.4791594264903	3010146.8920159787	3009840.31060738	0.588834261517584	0.011532799750804233	2.4427701474847383e-06	120.39999755722997	0.006656438032134573	0.5953435619678646	0.018187570685648698	0.07521355067999035	2145.2702977621434	1.2968971894118464e-08	216.71999998703103	1.455853082615808e-07	108.35999985441471	3.453803275862607e-06	240.7999965461966	301.0	7.342966758453015e-07	60.2	120.4	1.0802864478907445e-07	60.2	120.39999989197125	120.3358639366188	3.190912798035366	1.3884111940926705e-05	3.2163400311794385e-06	12.733218056221414	0.06411822863258344	93.071830747428	0.3277738594618845	2.833184170140538e-05	5851.880660710274
2	0.0	31.175492663954753	268.8245073360448	3010477.331753952	3009499.8385387594	0.588830189759646	0.011543661272968724	0.0002591396579902962	120.39974086034212	0.018094029600501157	0.583905970399498	0.05696399268826368	0.1495722117627854	2142.026339319059	4.049144855320496e-06	216.71999595085515	3.045067076964717e-05	108.35996954932925	0.00033646030782110076	240.79966353969206	301.0	4.0465735471568446e-05	60.2	120.4	1.090371756424397e-05	60.2	120.39998909628233	120.19033432170976	6.423540707641499	9.495309105120053e-05	5.2745522817237254e-05	22.619719766165698	0.20947751394093025	93.07129952873474	0.3282685270748224	5.809315778397272e-05	5851.880672931849
3	0.0	46.60680754002434	253.3931924599752	3010987.655202356	3008979.3212704835	0.5888260616453577	0.011554444124427098	0.003953401181003624	120.39604659881911	0.02991226200947772	0.5720877379905213	0.10011562915239036	0.23184522599644772	2138.814760757143	0.00012018948696255915	216.71987981051302	0.0007380868869868967	108.35926191311303	0.004675174871113031	240.79532482512877	301.0	0.0003862111087464263	60.2	120.4	0.00015720868498214071	60.2	120.3998427913149	119.96361919877026	9.623410101144229	0.00025322821147604824	0.00019111036166390174	32.585352274125675	0.43555025154787463	93.07075833686946	0.3287596904675467	0.00010146689318015552	5851.880684910377
4	0.0	61.79120787891368	238.20879212108585	3011675.4312425037	3008281.2091906886	0.5888218968896983	0.011565094283319323	0.01848100627293088	120.38151899372718	0.04127899926585216	0.5607210007341469	0.13556206457175582	0.32318889525630484	2135.651201137913	0.000733073398685264	216.71926692660128	0.004211523699347202	108.35578847630066	0.020688651563997976	240.7793113484359	301.0	0.001448898662157402	60.2	120.4	0.000710796701329151	60.2	120.39928920329855	119.65576821220478	12.775713536344945	0.0004741231043332137	0.00043939047569074353	42.609635417656996	0.7418693755530679	93.07020973549027	0.3292449084880442	0.00015836484862417736	5851.880696584102
5	0.0	76.69879130785057	223.301208692149	3012537.561249212	3007408.630547192	0.5888177086234168	0.011575585642020093	0.06013780660588552	120.33986219339423	0.052032433135974276	0.5499675668640248	0.16051171686377821	0.4249286497330578	2132.5431067185814	0.003014885439313391	216.71698511456063	0.016378279773629933	108.34362172022638	0.06368856877176826	240.73631143122813	301.0	0.003914492834534164	60.2	120.4	0.002234308156859331	60.2	120.39776569184302	119.26720226769385	15.873166195030976	0.0007432363141220267	0.0007687030764808139	52.66138174093087	1.127371300081027	93.06965555763144	0.3297229736576043	0.00022817444547020395	5851.8807079296685
6	0.0	91.29548559563524	208.70451440436432	3013570.625826729	3006365.0464242464	0.5888135040372175	0.011585909762833349	0.15973389623496392	120.24026610376514	0.06219481614229548	0.5398051838577036	0.17844065216935223	0.5385682051259912	2129.49231195515	0.009657687685405678	216.71034231231454	0.050377873178858563	108.30962212682117	0.16075633027709177	240.63924366972282	301.0	0.008871206390129565	60.2	120.4	0.0057461940968476155	60.2	120.39425380590303	118.79883432999283	18.913911160280104	0.0006974096530997764	0.0012545491750269385	62.696763225010685	1.5903425047889304	93.06909683809796	0.33019353272405644	0.00031021537787072914	5851.880718944831
7	0.0	105.543025385567	194.45697461443254	3014770.928367391	3005154.2085183244	0.5888092892744217	0.011596060398374183	0.3507879229836577	120.04921207701645	0.0718017260372177	0.5301982739627813	0.19366005223983362	0.6659134306354121	2126.500352680895	0.025416094233415693	216.69458390576654	0.12794648940663406	108.23205351059339	0.3332320347308588	240.466767965269	301.0	0.01636095601419856	60.2	120.4	0.012167063766636342	60.2	120.38783293623324	118.25209613048187	21.896376833951436	0.0014971183621423486	0.0016094365293601116	72.66141155292877	2.128436358612442	93.06853450630574	0.3306562813309372	0.0004038626904688505	5851.880729629402
8	0.0	119.39673246594418	180.60326753405536	3016134.130660808	3003780.5206168345	0.588805073753697	0.011606021897077403	0.6774463844131313	119.72255361558697	0.08088387362400086	0.521116126375998	0.20894055982292856	0.8088963345235439	2123.571461616417	0.05733512051993403	216.66266487948002	0.28021980693112614	108.0797801930689	0.6111914296051936	240.18880857039468	301.0	0.028315819120785967	60.2	120.4	0.022720269132218647	60.2	120.37727973086766	117.62912536009182	24.816299513911318	0.001905453732973727	0.0022241001846617712	82.48654660311225	2.7384292668697845	93.06796990648225	0.33111049554305017	0.0005085023238681077	5851.880739972163
9	0.0	132.8066679561171	167.19333204388244	3017655.594635016	3002248.7121256506	0.5888008692800111	0.011615770922024362	1.198664909878536	119.20133509012157	0.08946156840520067	0.5125384315947983	0.22548579353802162	0.9698756384275709	2120.7120638658016	0.11483470932208854	216.60516529067786	0.5490493065021865	107.81095069349784	1.0358489364882053	239.76415106351163	301.0	0.045619901015126786	60.2	120.4	0.03907634826470037	60.2	120.36092365173518	116.9327127978999	27.667233454783815	0.002394805315619073	0.002873674254435431	92.08095027230576	3.416398821514945	93.06740468576228	0.3315550995070333	0.000623574528589491	5851.880749952355
