id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	290.9684999999908	294.3001985549927	74	110	0.0	
{Bungay2006}_{Bungay2006}	204.94850000000932	208.06872844696045	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	125.44850000000055	128.07857990264893	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	46.5778112411499	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	2138.483166694641	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	32.55799999999982	33.322811126708984	45	166	0.0	
{Hui2014}_{Hui2014}	28.96750000000001	29.52444553375244	65	113	0.0	
{Lai2014}_{Lai2014}	87.01899999999895	87.89730072021484	195	27	0.0	
{Leber2015}_{Leber2015}	0.0	0.7948875427246094	23	51	-2.0	
{Levchenko2000a}_{Levchenko2000a}	47.239500000024	51.06174945831299	86	300	0.0	
{Liu2011}_{Liu2011}	1148.9899999999707	1152.0839929580686	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.7393827438354492	49	141	-4.0	
{ODea2007}_{ODea2007}	11.671499999999952	12.059450149536133	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	157.90400000000113	158.4230661392212	90	20	0.0	
{Pathak2013}_{Pathak2013}	7.455999999999997	8.093357086181639	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	6.826999999999983	7.440447807312013	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	0.0	29.35647964477539	25	87	-1.0	
{Proctor2010a}_{Proctor2010a}	0.0	136.3232135772705	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	61.75100803375244	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	135.62190532684326	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	381.9319999999997	383.1042051315308	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	69.2239999999997	71.32399082183838	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	59.371352195739746	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	17.020500000000194	17.429709434509274	50	56	0.0	
{Ueda2001}_{Ueda2001}	4.801999999999995	5.123615264892578	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	222.95379638671875	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	26.42929553985596	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	14.658999999996452	16.12842082977295	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	0.0	0.8451938629150391	5	12	-2.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	0.0	0.8434057235717773	5	13	-2.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	0.0	0.7586479187011719	5	7	-2.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	0.0	0.7557868957519531	5	7	-2.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	0.0	0.751495361328125	5	7	-2.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	0.0	0.7641315460205078	5	7	-2.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	0.0	0.7557868957519531	5	7	-2.0	
{bachar2004_fig1-user}_{model0_bachar1}	0.0	0.7443428039550781	4	8	-2.0	
{bachmann2011}_{bachmann}	934.5655000000515	937.874436378479	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	1110.8864999999423	1113.8002872467039	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	8.121999999999424	9.308576583862305	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.6140000000002033	2.708911895751953	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	0.0	0.7665157318115234	6	8	-2.0	
{becker2010_figs4-user}_{model0_becker2}	1.7835000000004202	2.869725227355957	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	0.0	303.72262001037603	33	72	-1.0	
{bier2000_fig3-user}_{model0_bier2}	17.00249999999727	18.347501754760746	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	12.902499999996733	15.066742897033693	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	56.86949999999766	58.24697017669678	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	31.177499999999057	32.71818161010742	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	0.0	0.7567405700683594	4	17	-2.0	
{brands2002_fig2-user}_{model0_brands1}	2.0460000000008822	3.228306770324707	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	0.0	3.481388092041016	18	30	-2.0	
{bungay2003_fig4-user}_{model2_bungay3}	195.1955000000025	198.25708866119385	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	122.43450000000071	125.02312660217285	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	209.4600000000005	212.70835399627688	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	10.75399999999908	12.619614601135256	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	2.102999999998873	3.188610076904297	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	466.5325000000075	473.2135534286499	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	464.41650000001295	471.0850715637207	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	5.410500000000198	6.768226623535156	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	10.243999999999543	11.715173721313475	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	0.0	0.7886886596679688	7	14	-2.0	
{essunger1994_fig4}_{model0_essunger2}	0.0	0.7913112640380859	7	16	-2.0	
{essunger1994_fig5}_{model0_essunger3}	0.0	0.7832050323486328	7	17	-2.0	
{essunger1994_fig6-user}_{model2_essunger3}	0.0	0.7971525192260742	7	17	-2.0	
{essunger1994_fig8}_{model0_essunger6}	0.0	0.8023977279663086	7	17	-2.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.4814999999992864	4.107952117919922	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	3.5019999999968405	5.010008811950684	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	11.910999999998722	13.311266899108887	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	8.78200000000188	10.058164596557617	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.6545000000004784	2.732396125793457	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	50.93099999999679	52.36780643463135	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	6.848999999996464	8.065104484558105	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	10.293499999997856	11.516571044921875	3	14	0.0	
{goldbeter2006_fig3a-user}_{model0_goldbeter6}	9.992499999997136	11.217355728149414	3	11	0.0	
{gorlich2003_fig4-user}_{model0_gorlich1}	10.363999999998242	11.710047721862793	13	16	0.0	
{hald2012_fig5-user}_{model0_hald}	11884.491500000006	11885.906338691711	31	89	0.0	
{hald2012_fig5-user}_{model1_hald}	12141.645499999957	12144.00827884674	31	89	0.0	
{hatakeyama2003_fig5-user}_{hatakeyama1_Fig5G}	0.0	451.2840509414673	36	68	-1.0	
{hernandezvargas2013}_{model0_esteban2013}	0.0	0.777125358581543	5	15	-2.0	
{ho1995_fig3}_{model1_ho1}	0.0	0.7075071334838867	1	1	-2.0	
{hockin1999_fig7a-user}_{model0_hockin2}	3.6814999999994735	5.296826362609863	30	9	0.0	
{hockin2002_fig3-user}_{model0_hockin1}	6.5124999999995765	8.264541625976562	34	42	0.0	
{hockin2002_fig3-user}_{model1_hockin1}	6.577500000000214	8.26418399810791	34	42	0.0	
{hockin2002_fig3-user}_{model2_hockin1}	6.5860000000005385	8.275747299194336	34	42	0.0	
{hockin2002_fig3-user}_{model3_hockin1}	6.657999999999022	8.359193801879883	34	42	0.0	
{hockin2002_fig3-user}_{model4_hockin1}	6.573000000000928	8.247137069702147	34	42	0.0	
{hockin2002_fig3-user}_{model5_hockin1}	6.456500000000832	8.130788803100586	34	42	0.0	
{hornberg2005_fig2a-user}_{model0_hornberg1}	3.0889999999992104	4.3358802795410165	9	17	0.0	
{ihekwaba2004_fig5-user}_{model0_ihekwaba1}	19.75899999999808	21.67010307312012	26	64	0.0	
{jiang2007_fig2-user}_{model0_jiang1}	358.86750000000296	362.5984191894531	59	306	0.0	
{karin2017_fig1c}_{model22_karin1}	1.922000000000181	2.983570098876953	2	3	0.0	
{karin2017_fig1g}_{model24_karin3}	2.140000000000299	3.35383415222168	2	3	0.0	
{karin2017_fig2}_{model0_karin5}	22.15749999999929	24.188637733459476	5	2	0.0	
{kholodenko1999_fig4b-user}_{model0_kholodenko1}	8.821999999998097	10.417819023132324	23	52	0.0	
{kholodenko2000_fig2a-user}_{model0_kholodenko2}	0.0	1.577138900756836	8	22	-2.0	
{kim2011_figs5-user}_{model0_kim5}	21.20249999999604	22.76086807250977	4	14	0.0	
{kirschner1998_fig2-user}_{model0_kirschner}	0.0	0.7244348526000977	2	8	-2.0	
{kofahl2004_fig3-user}_{model0_kofahl}	0.0	1.24359130859375	37	47	-2.0	
{kolodkin2010_figure2b}_{kolodkin1}	1.956000000000212	3.041625022888184	3	8	0.0	
{kolodkin2010_figure2b}_{kolodkin2}	91.77000000000443	93.21630001068115	6	8	0.0	
{kolodkin2010_figure2b}_{kolodkin3}	23.534999999992433	24.884462356567386	10	17	0.0	
{kolodkin2010_figure2b}_{kolodkin4}	9.789999999994741	10.996580123901367	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin5}	100.42100000000187	101.96173191070557	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin6}	66.66749999999837	68.2307481765747	8	15	0.0	
{kouril2017_fig1a}_{model1_kouril4}	1.8384999999996283	2.908587455749512	6	7	0.0	
{kouril2017_fig2b}_{model0_kouril5}	1.5215000000000405	2.561330795288086	2	1	0.0	
{kouril2017_fig3b}_{model0_kouril6}	2.6120000000000854	3.742575645446777	7	10	0.0	
{kouril2017_fig4b}_{model0_kouril7}	6.168999999999357	7.475614547729492	11	14	0.0	
{kouril2017_fig4c}_{model0_kouril8}	12.420499999999421	13.869524002075195	13	21	0.0	
{kowald2006_fig2-user}_{model0_kowald1}	0.0	10.241150856018066	9	16	-1.0	
