id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	99.76449999999544	103.0207872390747	74	110	0.0	
{Bungay2006}_{Bungay2006}	91.18849999999588	94.30432319641113	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	45.555999999998456	48.04050922393799	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	47.14226722717285	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	1955.327033996582	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	4.674500000000087	5.302548408508301	45	166	0.0	
{Hui2014}_{Hui2014}	10.294500000000069	10.823369026184082	65	113	0.0	
{Lai2014}_{Lai2014}	3.7024999999999473	4.328966140747069	195	27	0.0	
{Leber2015}_{Leber2015}	242.7685000000007	243.32308769226074	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	10.847499999989582	14.55080509185791	86	300	0.0	
{Liu2011}_{Liu2011}	91.14949999999813	93.61505508422852	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.7099380493164062	49	141	-4.0	
{ODea2007}_{ODea2007}	1.774000000000011	2.069354057312012	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	70.16199999999901	70.55521011352539	90	20	0.0	
{Pathak2013}_{Pathak2013}	2.057499999999993	2.635359764099121	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.946000000000012	2.514481544494629	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	15.242499999999964	15.672564506530762	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	157.2885513305664	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	70.13833522796631	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	165.70758819580078	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	25.600999999999946	26.702046394348145	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	42.32650000000035	44.48544979095459	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	70.13845443725586	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	4.3105000000000615	4.66763973236084	50	56	0.0	
{Ueda2001}_{Ueda2001}	1.365500000000047	1.6704797744750977	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	136.94047927856442	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	28.6405086517334	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	4.809500000001165	6.169438362121582	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	3.009499999999941	4.140973091125488	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	2.894000000000009	4.037737846374512	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	2.209500000000069	3.287315368652344	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	2.1980000000000963	3.2789707183837886	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	2.261000000000002	3.3407211303710938	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	2.2799999999999057	3.3642053604125977	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	2.285500000000096	3.3670663833618164	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.7865000000001918	2.8667449951171875	4	8	0.0	
{bachmann2011}_{bachmann}	105.57600000000946	107.57207870483398	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	112.06649999999355	114.12668228149414	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	2.687999999999413	3.814339637756348	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.583000000000046	2.647519111633301	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.939999999999113	3.040909767150879	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.6495000000002982	2.7376413345336914	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	70.32049999999518	72.43406772613525	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	5.59449999999491	6.728410720825195	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	3.077999999999584	5.147576332092285	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	14.722499999992804	15.950560569763185	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	8.752999999997439	10.208964347839355	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	5.916999999999912	7.747650146484375	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.9034999999994648	3.0738115310668945	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	128.1249999999975	129.9445629119873	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	93.53750000000605	96.52423858642578	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	47.66950000000042	50.145745277404785	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	94.46900000000255	97.62895107269287	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	0.0	32.796740531921394	34	44	-1.0	
{chance1943_fig12-user}_{model3_chance3}	1.7825000000002458	2.896904945373535	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	63.78699999999868	70.13928890228271	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	64.14699999999749	70.55437564849855	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	2.0229999999993087	3.3736228942871094	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	3.4360000000003588	4.8847198486328125	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	1.9494999999996736	3.1259059906005864	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	3.871999999999076	5.105376243591309	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	3.1474999999997597	4.454970359802246	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	5.0975000000004655	6.372213363647461	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	3.1760000000000908	4.43875789642334	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.0050000000007038	3.589034080505371	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	2.4834999999992853	3.9887428283691406	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	4.562999999998247	5.751490592956543	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	4.557499999999674	5.765080451965332	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.5185000000000155	2.614617347717285	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	11.736499999996752	13.117790222167967	8	21	0.0	
