id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	168.03200000000004	171.7730760574341	74	110	0.0	
{Bungay2006}_{Bungay2006}	119.65849999999986	123.36015701293944	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	71.03100000000035	73.80485534667969	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	52.11043357849121	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	2080.055952072144	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	15.993000000000027	16.706466674804688	45	166	0.0	
{Hui2014}_{Hui2014}	13.433499999999952	13.967394828796387	65	113	0.0	
{Lai2014}_{Lai2014}	69.73700000000014	70.68157196044922	195	27	0.0	
{Leber2015}_{Leber2015}	157.9140000000002	158.34903717041016	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	32.644499999986465	36.43858432769776	86	300	0.0	
{Liu2011}_{Liu2011}	200.75699999999247	203.67193222045898	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.7217397689819336	49	141	-4.0	
{ODea2007}_{ODea2007}	7.145999999999907	7.564663887023926	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	74.32350000000055	75.03974437713623	90	20	0.0	
{Pathak2013}_{Pathak2013}	3.8115000000000068	4.482507705688477	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	3.2325000000000124	3.850102424621582	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	51.306499999999744	52.03855037689209	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	168.32387447357178	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	68.89331340789795	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	173.86424541473392	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	214.93399999999932	216.83526039123532	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	40.11299999999903	42.37079620361328	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	65.79422950744629	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	12.383499999999971	12.832164764404295	50	56	0.0	
{Ueda2001}_{Ueda2001}	2.2994999999999983	2.612471580505371	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	168.93374919891355	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	28.71847152709961	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	7.992999999999036	9.352445602416992	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.9804999999997597	3.1058788299560547	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	2.014499999999373	3.1468868255615234	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	2.0190000000001462	3.1129121780395512	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.9960000000001727	3.06546688079834	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	2.0894999999999584	3.159642219543457	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.909000000000031	2.979278564453125	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	2.089000000000077	3.183245658874512	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.684500000000016	2.7593374252319336	4	8	0.0	
{bachmann2011}_{bachmann}	102.08449999999493	104.04622554779051	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	109.42799999999693	111.74929141998292	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	3.834000000001152	5.028724670410156	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.5505000000000564	2.62296199798584	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.89149999999906	3.008723258972168	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.7495000000004897	2.82895565032959	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	163.3584999999966	166.11397266387942	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	8.228499999997567	9.4146728515625	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	5.482999999998848	7.623553276062013	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	36.26299999999849	37.72270679473878	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	16.126499999998316	17.70615577697754	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	9.975499999999954	11.925697326660154	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	2.0040000000014717	3.1746625900268555	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	38.860500000013644	40.70687294006348	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	118.40350000000036	121.72770500183105	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	69.47749999999587	72.08657264709474	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	120.07800000000168	123.31259250640869	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	12.510499999999936	14.42861557006836	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	1.9394999999994609	3.0379295349121094	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	179.42750000000476	185.7856512069702	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	179.85249999999928	186.22815608978271	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	2.6469999999994727	3.993630409240722	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	5.099500000003872	6.542205810546875	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	2.2795000000004078	3.464341163635254	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	4.812499999997306	6.035327911376952	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	3.7660000000000413	5.07199764251709	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	5.071499999997492	6.3620805740356445	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	3.5180000000001317	4.795432090759277	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.4404999999992896	4.027843475341797	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	3.056499999996809	4.58073616027832	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	3.982999999999589	5.205035209655762	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	4.0050000000001065	5.245089530944824	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.6350000000002158	2.7178525924682617	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	26.537999999996828	27.99022197723389	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	3.494499999999072	4.681825637817383	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	7.325999999998089	8.539795875549316	3	14	0.0	
{goldbeter2006_fig3a-user}_{model0_goldbeter6}	5.023000000000031	6.228804588317871	3	11	0.0	
{gorlich2003_fig4-user}_{model0_gorlich1}	5.828499999999067	7.149100303649902	13	16	0.0	
{hald2012_fig5-user}_{model0_hald}	798.7874999999785	803.9675951004027	31	89	0.0	
{hald2012_fig5-user}_{model1_hald}	810.0544999999797	812.5675916671753	31	89	0.0	
{hatakeyama2003_fig5-user}_{hatakeyama1_Fig5G}	363.95399999999154	366.4416074752808	36	68	0.0	
{hernandezvargas2013}_{model0_esteban2013}	5.6965000000001575	6.900191307067871	5	15	0.0	
{ho1995_fig3}_{model1_ho1}	1.3324999999997915	2.391338348388672	1	1	0.0	
{hockin1999_fig7a-user}_{model0_hockin2}	3.589999999999904	5.097508430480957	30	9	0.0	
{hockin2002_fig3-user}_{model0_hockin1}	6.9044999999986425	8.614182472229004	34	42	0.0	
{hockin2002_fig3-user}_{model1_hockin1}	6.928000000000295	8.62574577331543	34	42	0.0	
{hockin2002_fig3-user}_{model2_hockin1}	6.8955000000006805	8.59832763671875	34	42	0.0	
{hockin2002_fig3-user}_{model3_hockin1}	6.915500000000992	8.600592613220215	34	42	0.0	
{hockin2002_fig3-user}_{model4_hockin1}	6.938000000000745	8.626699447631836	34	42	0.0	
{hockin2002_fig3-user}_{model5_hockin1}	6.8965000000003664	8.5601806640625	34	42	0.0	
{hornberg2005_fig2a-user}_{model0_hornberg1}	2.5559999999993543	3.777027130126953	9	17	0.0	
{ihekwaba2004_fig5-user}_{model0_ihekwaba1}	14.325499999999096	16.164422035217285	26	64	0.0	
{jiang2007_fig2-user}_{model0_jiang1}	303.37199999998796	307.0280551910401	59	306	0.0	
