id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	32.097999999985745	35.091757774353034	74	110	0.0	
{Bungay2006}_{Bungay2006}	28.71699999999885	31.849384307861328	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	9.941999999997384	12.342095375061035	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	61.4934999999999	62.38317489624024	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	0.0	1893.4433460235598	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	1.7350000000000398	2.33149528503418	45	166	0.0	
{Hui2014}_{Hui2014}	6.020499999999927	6.5125226974487305	65	113	0.0	
{Lai2014}_{Lai2014}	3.0450000000000363	3.6525726318359375	195	27	0.0	
{Leber2015}_{Leber2015}	37.8030000000004	38.19823265075684	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	9.162500000000094	13.128280639648438	86	300	0.0	
{Liu2011}_{Liu2011}	27.104500000007814	29.461145401000977	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.6957521438598633	49	141	-4.0	
{ODea2007}_{ODea2007}	0.5229999999999833	0.8287429809570312	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	19.587499999999977	19.95778083801269	90	20	0.0	
{Pathak2013}_{Pathak2013}	1.1989999999999976	1.741647720336914	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.1685000000000034	1.709699630737305	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	13.22999999999999	13.643980026245115	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	244.63800000000043	245.5960512161255	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	0.0	52.54364013671875	75	131	-1.0	
{Qi2013a}_{Qi2013a}	245.31399999999994	246.2172508239746	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	7.799499999999942	8.755326271057129	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	20.28649999999999	22.402286529541016	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	59.69905853271485	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	2.5570000000000133	2.936720848083496	50	56	0.0	
{Ueda2001}_{Ueda2001}	0.8279999999999941	1.1200904846191406	13	66	0.0	
{Ung2008}_{Ung2008}	996.2439999999988	998.4289407730104	194	313	0.0	
{Yang2007}_{Yang2007}	28.210000000000072	28.58591079711914	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	2.518499999999574	3.8158893585205083	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.8634999999998565	2.9832124710083012	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	1.8705000000004048	2.984046936035156	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.7204999999999586	2.800226211547852	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.7454999999998329	2.8325319290161133	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	1.7590000000000252	2.8492212295532227	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.7479999999999176	2.8406381607055664	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	1.7610000000001094	2.834916114807129	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.606500000000152	2.6808977127075195	4	8	0.0	
{bachmann2011}_{bachmann}	17.292500000001155	19.03724670410156	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	19.979499999999558	21.746397018432614	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	1.9984999999992188	3.1118392944335938	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.530000000000026	2.5990009307861333	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.825500000000876	2.901911735534668	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.6355000000001951	2.726912498474121	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	32.694499999994285	34.654974937438965	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	3.3950000000001523	4.496455192565918	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	2.6905000000013324	4.743337631225586	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	8.367999999997394	9.543299674987793	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	5.600499999998355	7.01749324798584	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	3.7975000000018175	5.612015724182129	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.9180000000013069	3.0765533447265625	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	9.828500000001805	11.379837989807127	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	23.845500000002414	26.73041820526123	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	9.901999999995423	12.21323013305664	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	28.565500000005642	31.583189964294434	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	0.0	29.01256084442139	34	44	-1.0	
{chance1943_fig12-user}_{model3_chance3}	1.7540000000003388	2.869725227355957	4	2	0.0	
