[MAPK phosphatase]	[MEK phosphatase]	[RAF kinase]	[RAF phosphatase]	[MAPK]	[MAPK-P]	[MAPK-PP]	[MEK]	[MEK-P]	[MEK-PP]	[RAF]	[RAF-P]	[MAPK_MEK-PP]	[MAPK-P_MEK-PP]	[MEK_RAF-P]	[MEK-P_RAF-P]	[MAPK-P_MAPKPase]	[MAPK-PP_MAPKPase]	[MEK-P_MEKPase]	[MEK-PP_MEKPase]	[RAF_RAFK]	[RAF-P_RAFPase]	[Scaffold]	[Scaffold_RAF]	[Scaffold_RAF-P]	[Scaffold_MEK]	[Scaffold_MEK_RAF]	[Scaffold_MEK_RAF-P]	[Scaffold_MEK-P]	[Scaffold_MEK-P_RAF]	[Scaffold_MEK-P_RAF-P]	[Scaffold_MEK-PP]	[Scaffold_MEK-PP_RAF]	[Scaffold_MEK-PP_RAF-P]	[Scaffold_MAPK]	[Scaffold_MAPK_RAF]	[Scaffold_MAPK_RAF-P]	[Scaffold_MAPK_MEK]	[Scaffold_MAPK_MEK_RAF]	[Scaffold_MAPK_MEK_RAF-P]	[Scaffold_MAPK_MEK-P]	[Scaffold_MAPK_MEK-P_RAF]	[Scaffold_MAPK_MEK-P_RAF-P]	[Scaffold_MAPK_MEK-PP]	[Scaffold_MAPK_MEK-PP_RAF]	[Scaffold_MAPK_MEK-PP_RAF-P]	[Scaffold_MAPK-P]	[Scaffold_MAPK-P_RAF]	[Scaffold_MAPK-P_RAF-P]	[Scaffold_MAPK-P_MEK]	[Scaffold_MAPK-P_MEK_RAF]	[Scaffold_MAPK-P_MEK_RAF-P]	[Scaffold_MAPK-P_MEK-P]	[Scaffold_MAPK-P_MEK-P_RAF]	[Scaffold_MAPK-P_MEK-P_RAF-P]	[Scaffold_MAPK-P_MEK-PP]	[Scaffold_MAPK-P_MEK-PP_RAF]	[Scaffold_MAPK-P_MEK-PP_RAF-P]	[Scaffold_MAPK-PP]	[Scaffold_MAPK-PP_RAF]	[Scaffold_MAPK-PP_RAF-P]	[Scaffold_MAPK-PP_MEK]	[Scaffold_MAPK-PP_MEK_RAF]	[Scaffold_MAPK-PP_MEK_RAF-P]	[Scaffold_MAPK-PP_MEK-P]	[Scaffold_MAPK-PP_MEK-P_RAF]	[Scaffold_MAPK-PP_MEK-P_RAF-P]	[Scaffold_MAPK-PP_MEK-PP]	[Scaffold_MAPK-PP_MEK-PP_RAF]	[Scaffold_MAPK-PP_MEK-PP_RAF-P]	[Scaffold_RAF_2]	[Scaffold_MEK_RAF_2]	[Scaffold_MEK-P_RAF_2]	[Scaffold_MEK-PP_RAF_2]	[Scaffold_MAPK_RAF_2]	[Scaffold_MAPK_MEK_RAF_2]	[Scaffold_MAPK_MEK-P_RAF_2]	[Scaffold_MAPK_MEK-PP_RAF_2]	[Scaffold_MAPK-P_RAF_2]	[Scaffold_MAPK-P_MEK_RAF_2]	[Scaffold_MAPK-P_MEK-P_RAF_2]	[Scaffold_MAPK-P_MEK-PP_RAF_2]	[Scaffold_MAPK-PP_RAF_2]	[Scaffold_MAPK-PP_MEK_RAF_2]	[Scaffold_MAPK-PP_MEK-P_RAF_2]	[Scaffold_MAPK-PP_MEK-PP_RAF_2]
0.3	0.2	0.1	0.3	0.4	0.0	0.0	0.2	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2999999999998351	0.1999999429974077	0.04136266245661968	0.2999941039567572	0.33705588730940483	1.8987195202553784e-12	7.77025702679693e-15	0.1588184561074156	2.823884800180565e-07	1.9694484771479686e-10	0.22306787202726386	0.000224394684870197	9.720945174433764e-11	2.65100419996534e-22	2.1486957882605843e-05	1.642570462399171e-11	1.6432452861638294e-13	6.016683376011085e-16	5.697427200303672e-08	2.832025183211962e-11	0.007567238088204076	5.896043242803684e-06	0.0035944839965707494	0.001941855858088635	0.0003148163479177194	0.0038654812220726906	0.0020913922629066596	0.00018014712251040543	9.395507976017459e-09	1.3083691413471387e-09	2.2360046446093603e-06	7.89561333683643e-11	9.681355644976025e-12	2.2208044497509517e-08	0.011287038481397766	0.0061056977771102895	0.0004901411026529492	0.012139852292785483	0.006564965510249775	0.0003467578029735246	2.2154107829854744e-08	3.2157052237806485e-09	4.923333786210005e-06	1.9404829494386525e-10	2.4431848456512893e-11	5.241917821168906e-08	9.235208482527834e-15	1.6290429631632965e-15	1.2832964648523891e-12	9.866755761512444e-16	1.912274317623318e-16	1.1868333849801087e-13	1.3716003324982416e-18	1.1322959684483046e-19	6.285344216044687e-16	2.4116131655995967e-12	3.756906735996616e-13	4.140945075601712e-10	6.312702585825183e-17	1.2224880603969855e-17	7.61730793108032e-15	5.725554386560674e-18	1.1866406050118132e-18	6.257712080011511e-16	5.953384343961487e-21	4.576530033313076e-22	2.9788207237229594e-18	2.0377664843746447e-14	3.627356198014652e-15	2.796976642273803e-12	0.018421852155430567	0.006643588901274203	5.334414295142351e-10	3.268854339248811e-12	0.016684397046479484	0.009320259738966013	1.0692786539291468e-09	6.9423997837390015e-12	3.657052907878162e-16	3.949709180002163e-17	2.134231577238004e-20	9.342026613802515e-14	2.497789063508522e-18	2.2655202290983667e-19	8.10547693896339e-23	8.077231918777649e-16
0.29999999995613275	0.19999883302889152	0.021504647140009953	0.29996867138953864	0.3326462935904103	2.3677646894382077e-10	1.983502572188316e-12	0.15236547959940885	2.9566823730878605e-06	6.715811121654578e-09	0.2036440197237259	0.0005952690964639755	6.877469627503204e-09	2.4231391894478696e-18	0.0001095621336496217	9.548765028820205e-10	4.3543068552515735e-11	3.242146653720678e-13	1.1649610333637626e-06	2.0100751327737965e-09	0.008620561210553055	3.132861046136309e-05	0.0006302586178699877	0.0006562954402576464	0.0005280258726900523	0.0012778616741871349	0.001230954287460419	0.0004918565536421546	1.0546395789845539e-07	2.7406270990786228e-08	1.3162434331219904e-05	1.9398995816564135e-09	4.4199247853940994e-10	2.8438284592965657e-07	0.0036607433500748204	0.0035518442024540693	0.0014665660634050432	0.007431261500431828	0.007304042355772284	0.001821804760977544	4.99409649023672e-07	1.3519817662068557e-07	5.8092913253174045e-05	9.512232306598045e-09	2.215260401113983e-09	1.3478728467834991e-06	1.9074858423735886e-12	6.18229474643272e-13	1.481632399896855e-10	4.039509794238068e-13	1.4321781398866133e-13	2.765934389337195e-11	1.3528908108545241e-15	2.0825918121937956e-16	3.1358815864504863e-13	2.5448941725559507e-10	7.3548534341531e-11	2.361494735840635e-08	2.791982484006949e-14	9.909908728010737e-15	1.9197149850950117e-12	4.979173328632465e-15	1.8801199232473734e-15	3.149841633107332e-13	1.248695163827688e-17	1.774094175041639e-18	3.1724983633491367e-15	4.592693280695869e-12	1.5115229043131149e-12	3.5004088650636706e-10	0.019156068795479556	0.00866138407322926	1.3196010480758321e-08	1.7038240682263842e-10	0.022829377439658752	0.01922789262837429	5.458056222714055e-08	7.440235911244383e-10	1.5857670991745876e-13	3.2993736994030496e-14	4.236612279244223e-17	2.1141593132947314e-11	2.2580020350878164e-15	3.904692705604654e-16	3.3078481987607393e-19	3.805774971062299e-13
0.2999999991113305	0.1999939697905347	0.01556387456177086	0.2999252048446403	0.33142656457497405	3.089752237733886e-09	3.9196429098062705e-11	0.1500650234412689	1.0537628908666582e-05	4.2860253785285045e-08	0.19698980312856865	0.0009780898282545903	6.627850847036284e-08	3.1469162501764346e-16	0.0002588552208123504	8.54051589910425e-09	8.787866185348963e-10	9.882784311571304e-12	6.011016700072384e-06	1.9192765219860256e-08	0.008288877155877682	7.47951553597425e-05	0.00024964601115482984	0.0003680946878418201	0.0006601049102115295	0.0006335444673359229	0.0008917590768618423	0.0008063030740275734	3.997568769439904e-07	1.5245084478425434e-07	3.4873267339446394e-05	1.1862729438812558e-08	3.936206524689541e-09	1.2160773447591483e-06	0.0015950548239288345	0.002246941888105003	0.0023656072659338197	0.004109346802396552	0.005848373428460026	0.003835626812247738	2.351514853553457e-06	9.217104966029903e-07	0.0001949921094551114	7.074106798808723e-08	2.3734572959025062e-08	7.12219532183512e-06	3.148703525362765e-11	1.4634045806057904e-11	1.823614330034737e-09	9.956465633054745e-12	5.056012473451924e-12	5.136175213163409e-10	5.76075407122011e-14	1.2977325056499856e-14	9.13875892619949e-12	2.924539801183775e-09	1.219659935270464e-09	1.977448131356399e-07	7.220365381463511e-13	3.67369921004673e-13	3.7482684448853844e-11	1.9209067882753418e-13	1.0379390823166773e-13	9.246572694542546e-12	8.358664619373915e-16	1.734777712500522e-16	1.4525687609306651e-13	8.208895374752302e-11	3.8935088278579345e-11	4.6461606105394306e-09	0.01858098697677191	0.00919945906675126	7.765346027262953e-08	1.5953421765141527e-09	0.02427412570316233	0.024092164244487447	4.2366344604890157e-07	8.968843007396656e-09	4.2226633820896774e-12	1.3027766039757528e-12	2.890923343030771e-15	3.935019336412627e-10	9.337319132885133e-14	2.386281683603275e-14	3.4936867613349584e-17	1.0939462176683447e-11
0.2999999933546443	0.19998197028605333	0.014201892249170595	0.299868185104316	0.3305116323949691	1.7016624184645935e-08	2.8883664114000836e-10	0.14846133125237493	2.4636153216163084e-05	1.4669749655832063e-07	0.19419505781683644	0.001363006291090531	2.9880191051989437e-07	8.076430555801044e-15	0.0004549632856148918	3.7047234894904545e-08	6.54690796108075e-09	9.844756446216744e-11	1.7944064449229292e-05	8.564949746063588e-08	0.007719926004288096	0.0001318148956840003	0.000136506498952396	0.0002268198440586706	0.0007702687158506236	0.0003753201465366399	0.000633971163117049	0.001120300358461081	9.966008138786463e-07	4.841774333597207e-07	6.886599935682281e-05	4.159080290607233e-08	1.7515137413532988e-08	3.3838833236397776e-06	0.0008844132711721018	0.0014839578883203749	0.0031701362438444555	0.0024609797240277395	0.0041785224472571806	0.005956161037739161	6.271194525492767e-06	3.0977465426155334e-06	0.0004189885066619881	2.6094997470422274e-07	1.1035308087969015e-07	2.107392235672088e-05	1.9855273766751875e-10	1.1505137433845038e-10	9.593059123359793e-09	8.262624015887976e-11	5.2139518858091014e-11	3.581169291344378e-09	7.128378116122241e-13	2.069233450664857e-13	8.774355884035936e-11	1.4518238321660285e-08	7.602586161955455e-09	8.052155609823237e-07	6.252934866985768e-12	3.954281731291199e-12	2.73346236506307e-10	2.19335584174361e-12	1.4683712777426345e-12	8.933083409388215e-11	1.4304402220289337e-14	3.828398075203197e-15	1.925034057059421e-12	5.553522285484701e-10	3.2937700817713735e-10	2.6163245300489676e-08	0.01787842095897936	0.009296264055080737	2.853779402516562e-07	8.261859401510175e-09	0.024408909298438596	0.026492507373229328	1.7327373330396839e-06	5.0521458218560355e-08	4.0735906442712785e-11	1.6541463512206052e-11	5.6095742269828975e-14	2.9902200555980044e-09	1.2335068800301993e-12	4.153167274172126e-13	9.370985496403457e-16	1.1301909089916539e-10
0.2999999705140469	0.19995965158332754	0.014731555181293902	0.29980064868092576	0.32966881413583854	5.98635194411828e-08	1.2707156568368967e-09	0.146978227246766	4.6221451808831304e-05	3.6476253552968007e-07	0.19263490582570647	0.0017612000313438625	9.08119401482375e-07	8.973147091776489e-14	0.0006874251400420235	1.1059453533441718e-07	2.8941138725892358e-08	5.44814157841598e-10	4.0090641700864996e-05	2.5777497159610965e-07	0.00724129997986692	0.00019935131907424368	8.846685437065895e-05	0.00014763784256605593	0.0008705160319334254	0.0002456175427186724	0.0004241864229702478	0.001423222358439525	1.949939575724703e-06	1.09240404811099e-06	0.00011461121698183178	1.0570768307319286e-07	5.143855505560113e-08	7.317342708384598e-06	0.0005692705625140248	0.000969721885275689	0.003909285664702663	0.0016056068317817343	0.0027928609254188946	0.008010572450253101	1.2553792742059608e-05	7.104930330110475e-06	0.000721220472959167	6.715291853631507e-07	3.270018809225198e-07	4.640049161677544e-05	7.611087234438479e-10	4.994698024166305e-10	3.251879180694579e-08	3.8797894465680255e-10	2.757781085233648e-10	1.4953929275150365e-08	4.596104779064932e-12	1.5823416482485687e-12	4.695275323169759e-10	4.666870224797704e-08	2.789907210339332e-08	2.259306612674923e-06	3.061142093607619e-11	2.1801771697543513e-11	1.192659786188265e-09	1.3203349958650725e-11	9.912123417111004e-12	4.808349704856599e-10	1.1902860879194311e-13	3.792035168260487e-14	1.3253240761368497e-11	2.263677676690815e-09	1.5219869162424828e-09	9.422470167505283e-08	0.0171351962224663	0.0092090005672185	8.102666489647522e-07	3.0716633329623694e-08	0.02406347540312318	0.027613289664760877	5.1336635910822565e-06	1.9301959158379188e-07	2.3152599119638697e-10	1.1528716708493794e-10	5.595400705813087e-13	1.4272662315429489e-08	8.930105936382928e-12	3.6996642043382966e-12	1.211655403875123e-14	6.82128455833327e-10
0.2999999050108159	0.1999243274684537	0.01619591216679928	0.29972405800200647	0.32886964427320015	1.6036647578906466e-07	4.073937537989105e-09	0.14550431915814216	7.592809788759526e-05	7.479617195861153e-07	0.19142786763452987	0.002184605430787078	2.172267616459041e-06	5.921467551682015e-13	0.0009505027099329291	2.639786818285461e-07	9.289314694378474e-08	2.0960368942710674e-09	7.50615057040206e-05	6.110258422781024e-07	0.0069504024563463605	0.00027594199799357014	6.326807931317895e-05	9.531886202149476e-05	0.0009637121997811988	0.00017292139849025922	0.0002725594880772133	0.0017070249665180055	3.260959487641898e-06	1.960988371337316e-06	0.000170494759203077	2.1840820616365096e-07	1.1484970281022054e-07	1.3424129802084043e-05	0.00040321181801418314	0.0006226994192062374	0.004596185346693844	0.0011240189068210213	0.0017901947649535304	0.009929344132470303	2.1169248077480626e-05	1.2813666946324434e-05	0.0010890978381742702	1.3898619277897285e-06	7.301530731040099e-07	8.552124136470972e-05	2.156117874691752e-09	1.494960130213131e-09	8.448382682375612e-08	1.2841750489807456e-09	9.576342596757486e-10	4.5638273965991974e-08	1.977032474310731e-11	7.58749866287323e-12	1.7511498151784458e-09	1.1514644749421087e-07	7.336146986120095e-08	5.057122545655373e-06	1.0557850700067684e-10	7.884126744786153e-11	3.801292870094716e-09	5.3428836680054136e-11	4.183365567473614e-11	1.8037514992607172e-09	6.299252386125327e-13	2.2478226603729145e-13	6.064886238432456e-11	6.761785879612284e-09	4.799930238159089e-09	2.582045432974075e-07	0.016388902032557596	0.009016892414349475	1.912129667352505e-06	9.030545719791885e-08	0.02347621585374833	0.02795671613703349	1.2329805598392784e-05	5.720772490838386e-07	9.307180136692333e-10	5.407495868199142e-10	3.5748134471769446e-12	5.019586859603591e-08	4.344744843413984e-11	2.1085170438429324e-11	9.55132191763349e-14	2.8856542930228403e-09
0.29999975311123916	0.19987382379031057	0.01815371236136006	0.2996388327127686	0.32810957811406694	3.5817771164327145e-07	1.0561048958842486e-08	0.14401861774623168	0.00011420689055621686	1.34891918869335e-06	0.1902611510237563	0.002642037266183096	4.428411641205536e-06	2.760399001589598e-12	0.001241721727346387	5.438776824600047e-07	2.4057506640523215e-07	6.313694179451147e-09	0.00012494099968230924	1.2352100070809647e-06	0.00686371668067595	0.0003611672872314286	4.8937123985417855e-05	6.150258622741645e-05	0.0010504710931848681	0.00013034915246267484	0.00017342109278102745	0.0019675186353541765	4.8933086332212345e-06	3.0013810535226138e-06	0.00023459958844961965	3.9146104364415983e-07	2.120468568392914e-07	2.1982971479854848e-05	0.0003085720168130563	0.00039982596540272253	0.005234476643645381	0.0008425867254346051	0.0011350094495899282	0.011683909125922154	3.1857747097461597e-05	1.962666110464184e-05	0.0015093290356477098	2.48717778924539e-06	1.3448942493248179e-06	0.00014004960932992533	4.989919328374443e-09	3.4795408637510476e-09	1.8386896284720692e-07	3.360415941653264e-09	2.500652289761013e-09	1.1293034626237199e-07	6.480138789710125e-11	2.6492883043104757e-11	5.124658276346363e-09	2.3789912003384285e-07	1.537833970780277e-07	9.73238994606939e-06	2.8777358183410096e-10	2.1425433372227715e-10	9.819112197677263e-09	1.654150034131889e-10	1.2841042085671797e-10	5.309409166598852e-09	2.459900141388807e-12	9.403485120783623e-13	2.108557343923486e-10	1.6379711078788744e-08	1.1671727214086308e-08	5.889401753234095e-07	0.015653650867123784	0.008759571601646587	3.897826935536722e-06	2.2141877169952006e-07	0.022749401760233583	0.027788946378991097	2.5320890427841284e-05	1.4046414603679243e-06	2.9102134518725072e-09	1.9062301154802174e-09	1.6602280767661533e-11	1.410721338896809e-07	1.5870360220071176e-10	8.726467274052092e-11	5.301655329432663e-13	9.420695314409045e-09
0.29999944903012976	0.1998064219467484	0.020340103755911713	0.2995448244796358	0.3273860044017505	7.031721849425077e-07	2.353967689198085e-08	0.1425171994299199	0.00016138459247017485	2.220188016492244e-06	0.18902495327075974	0.003138975827888479	8.057040981398094e-06	1.0155098689922887e-11	0.0015604225316241793	1.0105555784857676e-06	5.349837535339495e-07	1.5986116459581322e-08	0.0001913481456160764	2.229907635480623e-06	0.00696279981885564	0.00045517552036419736	4.0979663919997194e-05	4.1252175629722114e-05	0.0011308259645471605	0.00010629047139763999	0.00011398673065579492	0.0022031017891163776	6.790110231668466e-06	4.1046661809892375e-06	0.0003050295455468133	6.332892613443077e-07	3.419247491452839e-07	3.315459079422011e-05	0.0002561571938533247	0.0002667226098374541	0.005824853734250857	0.0006837542925845532	0.0007430352575546678	0.013265188838626341	4.4233642777299745e-05	2.6822770352391176e-05	0.001969184378163921	4.012952456689799e-06	2.162092522481175e-06	0.00021085185241102606	1.0004526136552088e-08	6.784628528133001e-09	3.5296114952023963e-07	7.440965004919051e-09	5.341828108217203e-09	2.4078103105523396e-07	1.7523456390486717e-10	7.389040326435989e-11	1.2627034302275521e-08	4.330303016674694e-07	2.7462286929750866e-07	1.6815550657608867e-05	6.636648471834678e-10	4.761743388080654e-10	2.1851448686543188e-08	4.2347799601372704e-10	3.150499773375538e-10	1.3160590997946253e-08	7.755734843467982e-12	3.0798981117306242e-12	6.037309219929683e-10	3.416266221826198e-08	2.361284289136487e-08	1.1783627507594353e-06	0.014937252623866243	0.008464072750415037	7.052907294019528e-06	4.6993101276650975e-07	0.021945427701374507	0.027293515762902027	4.59538823066448e-05	2.978031959043872e-06	7.52523849879366e-09	5.42592462148581e-09	6.085826964337118e-11	3.337932861539021e-07	4.678874569691415e-10	2.848882024563476e-10	2.27530708271563e-12	2.5273743842188755e-08
0.29999890409376667	0.19972076715175943	0.02257277691564086	0.29944167036185443	0.32669635110396333	1.2536999657919908e-06	4.680817897679459e-08	0.1409981234485583	0.0002176967057776197	3.4131513871628914e-06	0.18767982186419585	0.003678280036786258	1.3465124417101358e-05	3.087483302846537e-11	0.001906639576569292	1.7380791316676783e-06	1.06048182940122e-06	3.542440372794963e-08	0.00027553287280186403	3.699975438700738e-06	0.007214280379301133	0.0005583296381455935	3.7063016213356674e-05	2.9937920327726315e-05	0.0012048167393730294	9.406803410333059e-05	8.127529039902026e-05	0.0024136878514102217	8.889892106899814e-06	5.1852492972249215e-06	0.0003800284567897077	9.491643309148615e-07	5.005134546076299e-07	4.700348037709734e-05	0.0002304823248461546	0.00019326014833169808	0.006368144183814194	0.00060293771628896	0.0005270859030282827	0.01467421821022076	5.7886458310808874e-05	3.384010582652674e-05	0.002457020828889322	5.9964732635443925e-06	3.154953523060465e-06	0.00029818706536853973	1.8035268296701005e-08	1.166687843446334e-08	6.170154658228409e-07	1.4548798747567548e-08	9.88837356689322e-09	4.59077698330304e-07	4.0874152060723016e-10	1.7319694560164221e-10	2.7286291734648474e-08	7.174731932691659e-07	4.3763547202563617e-07	2.6804783618628875e-05	1.3506479840243687e-09	9.16095042963206e-10	4.345492684081368e-08	9.38775933192597e-10	6.566910687455872e-10	2.8602044672418704e-08	2.0634967551193968e-11	8.260337555304944e-12	1.4847390759565745e-09	6.371860510176607e-08	4.1893236006713404e-08	2.136277392639781e-06	0.014245366526234031	0.00815096162121689	1.1591079163706258e-05	8.878388355343814e-07	0.021110527766078985	0.026611618391599572	7.559521009321036e-05	5.615493994979414e-06	1.6738074081707976e-08	1.3033101548711615e-08	1.829543565983787e-10	6.888990517424977e-07	1.1623808643077256e-09	7.685445040790944e-10	7.818792919179706e-12	5.7985915198804525e-08
