	A	I1	I2	S
0	500.0	10000.0	2000.0	2500.0
1	962.7938635095721	10779.116143205518	1921.1127948040712	2267.901365351826
2	1166.2498442559422	11348.025684748201	1860.3706751068605	2160.2688790656803
3	1263.3692672786087	11796.96116383689	1813.7447739152421	2105.4259629916396
4	1321.0830342637064	12170.254905945405	1778.1748300519193	2071.820913926315
5	1361.3929787235054	12487.152417648122	1751.4788574712416	2048.7494485327193
6	1393.081959825732	12758.949473742698	1731.9285156073836	2031.6135876516203
7	1418.8789776885806	12992.71724778673	1718.1626031223318	2018.6961963502408
8	1440.969062927896	13194.550943690738	1709.0249994309147	2008.5843030567657
9	1460.2337298941802	13369.775517258811	1703.441686474853	2000.4767852454506
10	1477.0769535631132	13521.770789095288	1700.739157451036	1993.974829910511
11	1491.8320130002467	13653.45109709811	1700.3452087167386	1988.7977256605623
12	1504.7828995673597	13767.524376686946	1701.7492002211504	1984.685842191637
13	1516.166561085942	13866.379971258782	1704.5194417609957	1981.4241930063968
14	1526.1827898130716	13952.089807479211	1708.299771928151	1978.839726225366
15	1535.0024479161266	14026.438449911164	1712.8002467435008	1976.7961313630324
16	1542.7731366986163	14090.960984749094	1717.7870507988657	1975.1863063364065
17	1549.6231126267621	14146.978697696888	1723.0732461058237	1973.9257373680862
18	1555.6641917296333	14195.63030856883	1728.5107539757696	1972.9471513665526
19	1560.9940597582633	14237.89847762041	1733.9835568289714	1972.1965075190174
20	1565.6981894173107	14274.632149813167	1739.40198698596	1971.6300495833127
21	1569.8514623753354	14306.565413684602	1744.6979486189528	1971.212141347975
22	1573.5195525043757	14334.333492974347	1749.8209297157657	1970.913650890694
23	1576.7601107645687	14358.4863735958	1754.734679460489	1970.7107167004342
24	1579.6237842004086	14379.500464004775	1759.4144450760289	1970.5837829027241
25	1582.1550957420063	14397.788603822393	1763.8446786908328	1970.5168298797812
26	1584.3932065979207	14413.708673573186	1768.0171388563265	1970.496751748973
27	1586.372578919582	14427.571012344588	1771.929323180497	1970.5128477696264
28	1588.1235531439568	14439.64481533012	1775.5831784955449	1970.5564042780284
29	1589.6728518910397	14450.1636560143	1778.9840433586762	1970.620349720927
30	1591.0440203460016	14459.33025586052	1782.1397847577084	1970.6989692989675
31	1592.257811533518	14467.320606309007	1785.060096870811	1970.7876685106135
32	1593.3325236703643	14474.287532766246	1787.7559347865813	1970.882776964924
33	1594.2842957771397	14480.363777473936	1790.2390603702877	1970.981385449107
34	1595.1273668866315	14485.664667268	1792.5216810841387	1971.081210524555
35	1595.8743034699703	14490.290422962024	1794.6161656342986	1971.1804819609747
36	1596.536199088912	14494.328159164459	1796.5348229098734	1971.2778491551492
37	1597.1228497562493	14497.853616558117	1798.2897328709687	1971.3723033586805
38	1597.6429080331995	14500.932662861193	1799.8926198950114	1971.4631130893044
39	1598.1040185017005	14503.622593705708	1801.3547606543975	1971.549770548529
40	1598.5129369117135	14505.973260389186	1802.6869199179798	1971.6319472348052
41	1598.8756350111933	14508.028047775199	1803.8993087811043	1971.709457242378
42	1599.1973928127604	14509.824722450841	1805.0015607654204	1971.7822269842306
43	1599.4828798308351	14511.39616852046	1806.0027220173429	1971.850270283162
44	1599.7362266313803	14512.771026062263	1806.911252495623	1971.913667945993
45	1599.9610878695107	14513.974245244875	1807.735035593363	1971.9725510785056
46	1600.1606978447046	14515.027567348832	1808.4813941044117	1972.0270875179579
47	1600.3379194763438	14515.949942424908	1809.1571108324172	1972.0774708599752
48	1600.4952874913488	14516.75789201392	1809.7684524647143	1972.1239116405336
49	1600.6350446055199	14517.465776453335	1810.3211951605062	1972.1666816876748
50	1600.759180348022	14518.08623724775	1810.8206528687479	1972.205931943896
51	1600.8694576147902	14518.630243142357	1811.2717048175173	1972.241882746732
52	1600.9674375496218	14519.107352553438	1811.6788231413348	1972.2747669457142
53	1601.054502944413	14519.525910948534	1812.0461003321843	1972.3048102979647
54	1601.1318792563343	14519.89321004272	1812.3772760767545	1972.3322265286677
55	1601.2006530148913	14520.215622407964	1812.6757631626767	1972.3572170279624
56	1601.2617878684343	14520.498718010898	1812.9446722574937	1972.379971472593
57	1601.316138639613	14520.747365977526	1813.1868354464887	1972.400668339319
58	1601.364463710877	14520.965823596005	1813.4048284680066	1972.4194752055773
59	1601.4074359813374	14521.157814090393	1813.6009916198302	1972.436548951941
