	MAPK	MAPK_P	MAPK_PP	MKK	MKKK	MKKK_P	MKK_P	MKK_PP
0	280.0	10.0	10.0	280.0	90.0	10.0	10.0	10.0
1	260.7421126093322	23.282486468119448	15.975400922548426	211.76396098952475	16.92068120630972	83.07931879369029	41.54746795371148	46.68857105676376
2	98.57490864146456	61.36666447329282	140.05842688524274	89.03156258392748	16.292988409596255	83.70701159040378	68.12806849441219	142.84036892166029
3	0.12134604162447345	1.430588995944995	298.4480649624309	17.8445423659496	30.890103472978108	69.10989652702197	60.36399704107593	221.79146059297426
4	0.0848553628470578	1.1840408279359127	298.7311038092173	8.899449857849701	45.587567099524506	54.412432900475544	30.021380441612827	261.07916970053725
5	0.08178161445555866	1.1615199098413558	298.7566984757034	10.58283889160119	59.30155111289594	40.69844888710411	24.646016773657227	264.77114433474134
6	0.09076492981578975	1.2290548058281103	298.68018026435635	17.91218911799979	71.80503555135952	28.194964448640484	31.34776259883464	250.7400482831653
7	0.11378646719751323	1.389657381342204	298.49655615146054	34.40519222225122	82.53264432577959	17.467355674220414	42.367475761905524	223.22733201584293
8	0.1674423400528535	1.7183186958767585	298.1142389640706	63.503939869322544	90.5267820577891	9.473217942210896	53.57391285715465	182.92214727352248
9	0.3048555973626764	2.4062782896126316	297.2888661130249	103.93974088796868	94.95477594938696	5.045224050613073	62.29112097735511	133.7691381346759
10	0.7413545337304698	4.0496475375288785	295.2089979287409	150.59240516382854	96.54423000303355	3.4557699969664464	67.28920424266104	82.11839059351009
11	2.8377575186936252	9.100933575152798	288.06130890615384	199.13238980625812	96.909011693096	3.0909883069040034	65.89351890241736	34.9740912913242
12	14.287606360753987	21.72580769963018	263.9865859396162	246.31584066629878	96.80598137613548	3.194018623864537	47.85052413495452	5.833635198746369
13	40.1937411529068	34.52450389836208	225.2817549487315	283.4863891149661	96.29674935814768	3.7032506418523123	15.257959088436545	1.2556517965971008
