	ADP	ATP	BPG	P3G	pep	phos	pyr
0	0.00040289086188128356	9.99959710913813	0.09607882597372547	4.903921174026283	3.5128588793840505	0.9864651855041001	1.0971411206159414
1	0.0004063044774758325	9.999593695522542	0.09608489308525824	4.9039151069147495	3.4831385221478763	1.016182889244335	1.126861477852113
2	0.00040978130079587477	9.999590218699218	0.09608804678269604	4.903911953217309	3.45341974735062	1.045901987167474	1.1565802526493698
3	0.0004133212979517086	9.999586678702059	0.09608929229606597	4.90391070770394	3.4237022842518856	1.0756217447499943	1.1862977157481045
4	0.000416925023768715	9.999583074976247	0.09608928296052942	4.903910717039474	3.393985961987549	1.105341680075684	1.2160140380124405
5	0.00042059343744374575	9.999579406562573	0.09608844327828901	4.9039115567217095	3.3642706747787177	1.1350614753804307	1.245729325221272
6	0.0004243277845952906	9.99957567221542	0.09608704892908748	4.903912951070912	3.3345563593208523	1.164780919534649	1.2754436406791376
7	0.00042812952556199233	9.999571870474455	0.09608527879608629	4.903914721203913	3.304842980091747	1.1944998706377223	1.3051570199082436
8	0.00043200027986620485	9.999567999720155	0.09608324880330009	4.903916751196698	3.2751305197923224	1.2242182316842378	1.3348694802076684
9	0.0004359417966542154	9.999564058203367	0.0960810339177939	4.903918966082203	3.245418973142249	1.253935934736606	1.3645810268577425
10	0.0004399559407213197	9.999560044059299	0.09607868245619647	4.9039213175438	3.2157083428561077	1.283652930628412	1.394291657143884
11	0.00044404466841622156	9.999555955331603	0.09607622538648322	4.9039237746135145	3.185998637017698	1.3133691822642293	1.4240013629822932
12	0.00044821003900938453	9.999551789961007	0.0960736823816077	4.9039263176183905	3.1562898674034923	1.3430846602539037	1.4537101325964987
13	0.00045245419529349495	9.999547545804726	0.0960710657475333	4.903928934252466	3.1265820483742974	1.3727993400734573	1.4834179516256945
14	0.0004567793757934932	9.999543220624226	0.09606838298415345	4.903931617015846	3.096875196183217	1.402513200208418	1.5131248038167755
15	0.00046118790197575835	9.999538812098042	0.09606563844506995	4.903934361554929	3.0671693285132475	1.4322262209436534	1.542830671486745
16	0.0004656822014426782	9.999534317798577	0.09606283441821535	4.903937165581782	3.037464464214219	1.4619383835690032	1.5725355357857729
17	0.0004702647966723374	9.999529735203346	0.09605997182718445	4.903940028172814	3.0077606231158387	1.491649669853644	1.602239376884153
18	0.00047493830101138736	9.999525061699007	0.09605705068599328	4.9039429493140085	2.978057825904194	1.5213600617108183	1.6319421740957976
19	0.00047970544088554983	9.99952029455913	0.09605407039417221	4.903945929605831	2.9483560940980746	1.5510695409486337	1.6616439059019168
20	0.0004845690582623861	9.99951543094175	0.09605102992693292	4.903948970073071	2.9186554500086115	1.5807780891227121	1.6913445499913786
21	0.0004895321033193996	9.999510467896695	0.09604792795794173	4.903952072042063	2.888955916722786	1.6104856874225848	1.7210440832772036
22	0.0004945976510030139	9.999505402349012	0.0960447629377268	4.903955237062278	2.8592575181239726	1.6401923165892962	1.7507424818760169
23	0.0004997689052785154	9.999500231094737	0.09604153314384853	4.903958466856157	2.8295602788981467	1.669897956863275	1.7804397211018428
24	0.0005050492042530636	9.999494950795762	0.09603823671067885	4.903961763289327	2.799864224570558	1.6996025879230077	1.8101357754294312
25	0.0005104420274383928	9.999489557972577	0.0960348716486713	4.9039651283513335	2.7701693815258697	1.7293061888528884	1.8398306184741189
26	0.000515951005216784	9.999484048994798	0.09603143585443921	4.903968564145567	2.740475777046575	1.7590087381041928	1.8695242229534133
27	0.0005215799243783942	9.999478420075636	0.09602792711541193	4.903972072884593	2.710783439349888	1.7887102134590684	1.8992165606501001
28	0.0005273327391556422	9.999472667260857	0.09602434311191888	4.903975656888085	2.681092397625565	1.8184105920016616	1.9289076023744227
29	0.0005332135779678151	9.999466786422044	0.0960206814149854	4.9039793185850185	2.651402682082909	1.8481098500800628	1.9585973179170784
30	0.0005392267553632775	9.99946077324465	0.09601693948425517	4.903983060515749	2.6217143239971628	1.8778079632739344	1.9882856760028247
31	0.0005453767807391359	9.999454623219274	0.09601311466328243	4.903986885336723	2.5920273557586473	1.907504906358798	2.01797264424134
32	0.0005516683723574104	9.999448331627658	0.09600920417495072	4.903990795825053	2.56234181092436	1.9372006532730357	2.0476581890756274
33	0.0005581064665303483	9.999441893533483	0.09600520511454243	4.903994794885461	2.532657724278977	1.9668951770730014	2.0773422757210103
34	0.0005646962287003342	9.99943530377131	0.09600111444376698	4.903998885556235	2.5029751318874363	1.996588449897488	2.107024868112551
35	0.0005714430722950447	9.999428556927715	0.09599692898315257	4.904003071016852	2.473294071165184	2.026280442923949	2.1367059288348034
36	0.0005783526763801757	9.999421647323633	0.09599264540408134	4.904007354595924	2.443614580948735	2.055971126323554	2.1663854190512524
37	0.0005854309854881415	9.999414569014526	0.09598826021999336	4.904011739780011	2.4139367015516906	2.085660469213795	2.196063298448297
38	0.0005926842443942826	9.999407315755622	0.09598376977716526	4.904016230222837	2.3842604748590324	2.115348439608186	2.225739525140955
39	0.0006001190079576236	9.999399880992062	0.09597917024449588	4.904020829755507	2.3545859444009793	2.1450350043624713	2.255414055599008
40	0.0006077421615707711	9.99939225783845	0.09597445760269471	4.904025542397309	2.3249131554410924	2.1747201291177722	2.285086844558895
41	0.0006155609426010854	9.999384439057417	0.09596962763316651	4.9040303723668375	2.2952421550652256	2.2044037782441976	2.314757844934762
42	0.0006235829636823459	9.999376417036336	0.09596467590494936	4.904035324095055	2.2655729922830106	2.234085914775711	2.344427007716977
43	0.0006318162371024332	9.999368183762918	0.09595959776087744	4.9040404022391275	2.2359057181384183	2.2637665003377956	2.374094281861569
44	0.0006402692008321309	9.999359730799187	0.09595438830353628	4.904045611696468	2.206240385818135	2.293445495079149	2.4037596141818525
45	0.0006489507463442106	9.999351049253672	0.09594904237948652	4.904050957620518	2.176577050772254	2.323122857594592	2.4334229492277335
46	0.0006578702532362703	9.999342129746779	0.09594355456254747	4.904056445437457	2.146915770846498	2.3527985448441777	2.4630842291534893
47	0.0006670376184011183	9.999332962381617	0.0959379191348236	4.90406208086518	2.117256606421121	2.3824725120624435	2.4927433935788663
48	0.0006764632946797886	9.999323536705338	0.09593213006830631	4.904067869931697	2.087599620552878	2.412144712673482	2.5224003794471095
49	0.0006861583299864882	9.999313841670034	0.09592618100167345	4.90407381899833	2.0579448791466675	2.4418150981816322	2.55205512085332
50	0.0006961344102596011	9.999303865589761	0.09592006521836152	4.904079934781643	2.028292451120302	2.471483618071583	2.5817075488796855
51	0.0007064039078175682	9.999293596092208	0.09591377562043402	4.90408622437957	1.99864240859668	2.501150219690689	2.611357591403307
52	0.0007169799223715179	9.999283020077655	0.09590730470173207	4.904092695298273	1.9689948270946214	2.530814848126003	2.6410051729053667
53	0.000727876355199106	9.999272123644827	0.09590064451898636	4.904099355481018	1.9393497857520576	2.5604774460841395	2.67065021424793
54	0.0007391079522790387	9.999260892047744	0.09589378665762348	4.904106213342382	1.9097073675589828	2.590137953735659	2.7002926324410046
55	0.0007506903774563506	9.999249309622565	0.09588672219758292	4.904113277802422	1.8800676596068282	2.6197963085730303	2.7299323403931592
56	0.0007626402843174275	9.999237359715702	0.09587944167481657	4.90412055832519	1.850430753362	2.6494524452474866	2.7595692466379873
57	0.0007749753947962788	9.99922502460522	0.09587193503881822	4.904128064961188	1.8207967449626827	2.6791062953932805	2.7892032550373043
58	0.0007877145864702983	9.999212285413543	0.09586419160688699	4.904135808393118	1.7911657355387993	2.7087577874407702	2.8188342644611892
59	0.0008008779876974902	9.999199122012316	0.09585620001335186	4.904143799986654	1.7615378315630958	2.738406846411237	2.8484621684368934
60	0.0008144870829323089	9.999185512917077	0.09584794815395643	4.90415205184605	1.7319131452324759	2.7680533936964875	2.878086854767513
61	0.000828564828645457	9.999171435171364	0.09583942312540483	4.904160576874602	1.702291794880755	2.7976973468224733	2.907708205119234
62	0.0008431357812330613	9.999156864218772	0.0958306111585318	4.904169388841475	1.6726739054293047	2.8273386191933843	2.937326094570685
63	0.0008582262382920404	9.999141773761714	0.09582149754470888	4.904178502455299	1.643059608879973	2.8569771198135983	2.966940391120018
64	0.0008738643965730796	9.999126135603431	0.09581206655323753	4.904187933446769	1.6134490448628471	2.886612752980476	2.996550955137143
65	0.0008900805327158081	9.999109919467287	0.09580230134178337	4.9041976986582245	1.5838423612363843	2.916245417954536	3.0261576387636064
66	0.0009069071513209474	9.999093092848678	0.0957921838566921	4.904207816143313	1.5542397146907054	2.945875008603913	3.055760285309284
67	0.000924379299042829	9.999075620700959	0.09578169472246789	4.904218305277536	1.5246412715651467	2.9755014130114197	3.0853587284348443
68	0.000942534700272019	9.999057465299732	0.0957708131179941	4.904229186882011	1.4950472085366058	3.005124513045663	3.1149527914633865
69	0.0009614140818523077	9.999038585918152	0.09575951664042491	4.904240483359581	1.4654577135444575	3.034744183896961	3.144542286455535
70	0.0009810614628041302	9.9990189385372	0.09574778115114232	4.904252218848864	1.4358729867507902	3.064360293560863	3.174127013249201
71	0.0010015244918428474	9.99899847550816	0.0957355806053759	4.904264419394632	1.4062932416072893	3.093972702279169	3.2037067583927024
72	0.0010228548290213831	9.998977145170981	0.09572288685940022	4.9042771131406075	1.3767187060546817	3.123581261914931	3.2332812939453106
73	0.0010451085725772123	9.998954891427426	0.09570966945645297	4.904290330543555	1.3471496238391856	3.1531858152769296	3.2628503761608068
74	0.001068346753614618	9.99893165324639	0.09569589538353522	4.904304104616471	1.3175862560068337	3.1827861953632364	3.2924137439931593
75	0.0010926358737495426	9.998907364126255	0.0956815287994035	4.904318471200604	1.288028882539227	3.212382224535109	3.321971117460765
76	0.0011180485453727556	9.998881951454631	0.09566653072328546	4.904333469276721	1.2584778042343572	3.24197371358772	3.351522195765636
77	0.0011446641930105733	9.998855335806994	0.0956508586859755	4.9043491413140305	1.2289333447759982	3.2715604607310267	3.3810666552239943
78	0.001172569886308753	9.998827430113696	0.0956344663301792	4.904365533669828	1.1993958531070303	3.301142250449089	3.410604146892962
79	0.0012018612534657478	9.998798138746539	0.09561730295686481	4.904382697043142	1.1698657060689182	3.330718852227673	3.440134293931074
80	0.0012326435802939755	9.998767356419709	0.09559931300618367	4.9044006869938235	1.1403433114369257	3.3602900191371745	3.469656688563067
81	0.0012650330401831253	9.998734966959818	0.09558043546049488	4.904419564539512	1.1108291113446742	3.389855486235004	3.499170888655318
82	0.0012991581381677614	9.998700841861835	0.09556060315925904	4.904439396840748	1.0813235862052661	3.4194149687736326	3.5286764137947264
83	0.0013351613815264193	9.998664838618476	0.09553974200833608	4.90446025799167	1.0518272591897602	3.4489681601834197	3.5581727408102326
84	0.001373201231388343	9.998626798768615	0.09551777006369051	4.904482229936318	1.0223407013779147	3.478514729789772	3.587659298622077
85	0.0014134543886122797	9.99858654561139	0.09549459646576629	4.904505403534241	0.992864537699253	3.5080543202235814	3.617135462300739
86	0.001456118479646899	9.998543881520355	0.09547012019596798	4.90452987980404	0.9633994538089011	3.5375865444747654	3.6466005461910913
87	0.001501415233723312	9.99849858476628	0.09544422862294558	4.904555771377065	0.9339462040703295	3.567110982540435	3.676053795929663
88	0.0015495942436788486	9.998450405756323	0.09541679578416443	4.904583204215847	0.9045056208991736	3.5966271775603276	3.7054943791008195
89	0.0016009374665955306	9.998399062533407	0.09538768036422565	4.904612319635786	0.8750786257025928	3.626134631399763	3.7349213742974
90	0.0016557645999004588	9.998344235400102	0.09535672328905308	4.904643276710959	0.8456662417732622	3.6556327995375706	3.764333758226731
91	0.0017144395732601528	9.998285560426742	0.09532374485533743	4.9046762551446745	0.8162696095762053	3.685121085141703	3.7937303904237876
92	0.001777378413525799	9.998222621586478	0.09528854128798486	4.904711458712027	0.7868900049511355	3.7145988321743912	3.8231099950488576
93	0.00184505883226818	9.998154941167739	0.09525088058569278	4.90474911941432	0.7575288609238724	3.7440653173226885	3.8524711390761195
94	0.0019180320137841338	9.998081967986218	0.09521049748189994	4.9047895025181125	0.728187794016415	3.7735197405154555	3.881812205983577
95	0.0019969371340291227	9.998003062865974	0.0951670872878561	4.904832912712156	0.6988686361318647	3.802961213714296	3.9111313638681264
96	0.002082519530501591	9.9979174804695	0.09512029832861041	4.904879701671402	0.6695734736076588	3.83238874759422	3.940426526392333
97	0.002175653408983953	9.997824346591017	0.09506972257063953	4.904930277429373	0.6403046952281995	3.861801235610133	3.9696953047717916
98	0.00227737065707104	9.997722629342931	0.09501488393333431	4.904985116066678	0.6110650518961533	3.891197434827571	3.9989349481038374
99	0.0023888976015269308	9.997611102398476	0.09495522358470453	4.905044776415307	0.5818577313262357	3.920575942690573	4.028142268673754
100	0.0025117024602738353	9.997488297539729	0.09489008128104237	4.905109918718969	0.5526864525219978	3.9499351686572206	4.057313547477992
