	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
0	0.0058989748141008765	0.00508437583801625	5.891894192159727e-05	0.0019291273263990559	1.0519363772266151e-07	0.09423626947479673	0.012928033455607434	0.002580645008795011	0.011826012719501258	0.00023115969745501503	0.004710914474454891	0.0005245176890710372	0.14469943128632654	0.0007668347324918945	2.5890092179796844e-05	0.10260595229156455	0.04986204357218624	0.005922785339798378	0.4473003638696291	0.022997708869435075	4.487755778695454e-05	0.08825058902546018	0.0019063938150939686	0.00021436825206634695	1.0518108856686721e-07	9.449661618838875e-06	2.2471901260153715e-20	2.2741014202978225e-20	0.00019999999924062795	0.00010639890639833067	0.10615489559246329	0.024875763984282154	0.030762582167598983	0.00011385428077371293	0.005090861630173325	1.0520017806752467e-07	5.40984053107745e-05	8.540373238502879e-05	0.011710511204333456	2.353701475360528e-05	1.051866024979773e-07	0.03398767243105471	0.08960860031512986	8.533127527270699e-07	0.12541558206260203	0.010390541556517387	0.00019999999877131023	0.002089685607008248	0.0069515317310128956	0.0029965700406789234	0.00011048045411035838	1.2922988329261273e-05	0.00020207980195806314
1	0.005815348240668083	0.00511665262535658	5.8115338182363246e-05	0.0018016878453307283	1.087465933646702e-07	0.096637665675868	0.013075949010966951	0.0022531015225414797	0.011251209410063535	0.00025202413086081545	0.0044005731066744875	0.0005192580888314506	0.13770020245503417	0.0007411349982393473	2.5595297070497218e-05	0.10588573256057718	0.04986074639548566	0.005920010638027332	0.4472937230784588	0.020885846423005897	4.187673280690837e-05	0.08827586862203128	0.0019131167451086075	0.0002308043185885022	1.0873548726562451e-07	9.55484886151149e-06	1.736918348805258e-20	1.7925470299287606e-20	0.000199999999396093	0.00010886797758218911	0.10300234418764738	0.022596567114743997	0.029545838647798906	0.00011203029850445292	0.004783161529106854	1.0875237142641104e-07	5.335040564335424e-05	8.745229136103908e-05	0.011704685764828915	2.298804739852052e-05	1.0874035697829914e-07	0.03248807106070689	0.09041809028971232	8.821340473521859e-07	0.1292813113230908	0.009581022760640314	0.00019999999902285792	0.0019631970292019302	0.007177141215500226	0.002641852017762199	0.00010885021534538084	1.3405378679429825e-05	0.000201508008804062
2	0.005739179469126413	0.005090930549205319	5.747029725619873e-05	0.0017174850086035275	1.1205070341495227e-07	0.09844755017190795	0.013174396680456883	0.002016335841447392	0.010590398407777103	0.00026691109238646994	0.00419514354598739	0.0005115938770725306	0.1321673157327349	0.0007064611766062879	2.4847149330814215e-05	0.10819889346298983	0.04985880773029675	0.005917324134034946	0.44728742891096707	0.018963007364336957	4.000727110668771e-05	0.08744732863926936	0.0019139932643510399	0.00024181792708122287	1.1204080574818231e-07	9.525036561463871e-06	1.4378772161311184e-20	1.513972513419221e-20	0.00019999999951971322	0.00011110436799715595	0.1007233512494703	0.020562953482645873	0.02802486744366626	0.00011027553767973714	0.004586935963069732	1.1205596951795797e-07	5.273359820218889e-05	8.922605091040805e-05	0.011695900292163112	2.2120886785898546e-05	1.1204524013020194e-07	0.0307151510749992	0.09120231517825657	9.08694022940649e-07	0.13167764446752148	0.008796771312120467	0.00019999999922287964	0.0018827969244769	0.007335094886734359	0.0023909540716373014	0.00010726760706638097	1.3725468229373109e-05	0.00020090933695065402
3	0.005669979916398759	0.005018128349108663	5.699943148107652e-05	0.0016737448024327162	1.1485383835763936e-07	0.09962156145953126	0.013220950543077897	0.0018632548173300122	0.00990612258656723	0.000274433369508946	0.004087221572261066	0.0005022780765420419	0.1281830841036732	0.0006667873135033659	2.375987126226704e-05	0.10951637580542037	0.04985644430025049	0.005914872447981354	0.4472818150607783	0.01732275051958896	3.915879370170197e-05	0.08601806804998978	0.0019094445675420708	0.0002465245210102607	1.1484488825831471e-07	9.392266267176521e-06	1.281047282800153e-20	1.3757255089171844e-20	0.00019999999961805578	0.00011295086335267785	0.09930307242056817	0.01886261739878261	0.02635239570040204	0.00010870501370624672	0.004494638566943339	1.1485880520658327e-07	5.2261497441264e-05	9.060396441502082e-05	0.01168595234694732	2.1044190461600827e-05	1.1484906446230416e-07	0.02882997472517881	0.09191169324126833	9.31013527261073e-07	0.13273009499677157	0.008087370929604386	0.00019999999938200133	0.001845643313469101	0.007421443731219041	0.0022358309317484218	0.00010583279754489765	1.3890775619259151e-05	0.00020033933512512327
4	0.00560777775999277	0.004910204709366885	5.669531684518262e-05	0.0016676971996685897	1.1700160693765875e-07	0.10017742280456973	0.01321751036701723	0.0017855150952556123	0.009248828755382115	0.0002740703951212063	0.004070264736628191	0.0004919755559266992	0.12574749668670704	0.0006256909433454774	2.245963389607518e-05	0.10989922203338968	0.049853861054065	0.005912760539306258	0.4472771088743803	0.016013927684423706	3.925843106628743e-05	0.08417102069650405	0.0019001942421298724	0.0002447172871075119	1.1699335433082658e-07	9.188209666256925e-06	1.2298405129677417e-20	1.3456799531664977e-20	0.00019999999969623632	0.00011432158352227278	0.09871823747697957	0.017542288540731647	0.024660652899378934	0.00010738608846257858	0.004500214013544263	1.1700646532237123e-07	5.193069364986927e-05	9.15305026208572e-05	0.011676297845743018	1.9861943531890183e-05	1.1699743134674424e-07	0.026969424551682917	0.09251323829702957	9.47910957154464e-07	0.13256144571716288	0.007485808976413246	0.00019999999950850002	0.001849194361906728	0.007439310772254283	0.002168177097497568	0.000104609312410423	1.3920174191028977e-05	0.00019983865249980986
5	0.005555181640869752	0.004777971137755108	5.654507363030018e-05	0.0016983182482697382	1.1840724318506555e-07	0.10015447761329595	0.013167958364044982	0.001777773927417977	0.008659080995571158	0.0002659744418885007	0.0041415323955571	0.00048129100025217926	0.12488023298442029	0.0005862030914269288	2.1065898599641148e-05	0.10943656801262666	0.049851247456981704	0.005911076484827715	0.4472734886422725	0.015068575492946244	4.029231294707363e-05	0.08199890317630945	0.0018870855591103717	0.00023668322618367	1.1839944825976784e-07	8.939337406474525e-06	1.269881533678699e-20	1.4138722909884696e-20	0.00019999999975843342	0.00011517253966652791	0.09898204767264368	0.01663440127833374	0.023061669818182324	0.00010636232837272624	0.004601805146070024	1.18412175122691e-07	5.173387807258827e-05	9.198824859362457e-05	0.011668100469267499	1.866546144556895e-05	1.1840357762071201e-07	0.025249125972996812	0.0929831738746587	9.587340010175965e-07	0.13123089174142194	0.007015862575740251	0.000199999999609137	0.0018928358495019038	0.0073942586895603835	0.00218356223741867	0.00010364451753891916	1.3833226111876221e-05	0.00019943815126968368
6	0.00551756164704283	0.004630329214263922	5.653507771781912e-05	0.0017658618376417948	1.1904654983957745e-07	0.09960097025968392	0.013077549803368574	0.00183960110322176	0.008166818221558347	0.0002510210930311191	0.004301461044566566	0.00047078293513118147	0.12561812145663168	0.0005507004544473025	1.968315730916574e-05	0.10822565577673696	0.04984877400046986	0.005909898741625615	0.4472710978988151	0.014509697015774243	4.2293401687446024e-05	0.07954155528571111	0.0018710296366026618	0.0002232241976401725	1.1903898088573196e-07	8.663867790925207e-06	1.4065225187316258e-20	1.5908114259117617e-20	0.00019999999980787963	0.00011549860202973574	0.10012381202069422	0.016166191940029277	0.021645048189627564	0.00010565795641826628	0.004800942023905728	1.1905174574741174e-07	5.166503779032978e-05	9.199409552273016e-05	0.01166220851622911	1.7531015480138173e-05	1.1904332118308193e-07	0.023761960550485423	0.0933048525632601	9.63321804515583e-07	0.12874725824855995	0.006694179299335339	0.00019999999968914269	0.001977315553327282	0.007293561204033681	0.0022836478126812792	0.00010297249205939069	1.3645950180129463e-05	0.00019915985411400632
7	0.00550192880524337	0.0044747016668517875	5.6657070344256126e-05	0.001871916521748954	1.1892763005684261e-07	0.09855548013540948	0.012952000200962687	0.0019755591229213827	0.007795861526611378	0.00023057275070548547	0.004553450873958531	0.0004610021153823818	0.1280291428203011	0.0005210890619962476	1.8399706452775942e-05	0.10634687562696456	0.04984659845033374	0.005909308269334332	0.4472700762118579	0.014364489783238225	4.534455388956345e-05	0.07679904896477623	0.0018529723190207354	0.00020548745943581477	1.1892005171126255e-07	8.373625461293525e-06	1.6622744118405924e-20	1.9063018151590524e-20	0.00019999999984721787	0.00011531241158122331	0.10219334449266695	0.016172316727520775	0.020486451121659782	0.0001052935225985592	0.0051021403528260754	1.1893330458722464e-07	5.172361794538282e-05	9.157973052232563e-05	0.01165927964200284	1.6523407182643533e-05	1.1892478194670645e-07	0.022587820448012497	0.09346307803042175	9.617602978971565e-07	0.1250694379522153	0.006535955393680309	0.0001999999997527933	0.0021047464758940765	0.007144608849039702	0.002476126030135106	0.00010262446435681256	1.3368811638033085e-05	0.00019902217582510814
8	0.00551714052685927	0.004317030987341477	5.691180759516948e-05	0.0020177448313520407	1.1808012730626479e-07	0.09704150394183446	0.0127977161699785	0.0021943359170831186	0.007565543860354666	0.0002064680578502618	0.004900442676566849	0.00045253193949229775	0.1321906355709062	0.0004988548919013567	1.72884164011249e-05	0.10385464539816623	0.04984486824611138	0.005909392472717218	0.44727056789749625	0.014669388754071314	4.9538459792547304e-05	0.07376352565833073	0.0018339530883970969	0.0001849653234844326	1.1807228670631434e-07	8.07445456539133e-06	2.0823583432751314e-20	2.4161188070423172e-20	0.00019999999987849139	0.00011463847400813995	0.10523367680408363	0.01670003608971922	0.019650571498259994	0.00010529262907468166	0.005508705608589715	1.180865377426307e-07	5.191733256985097e-05	9.078553138034295e-05	0.011659822421266503	1.5697687220614252e-05	1.1807762203643165e-07	0.021797463958354784	0.09344178160155223	9.542937739011182e-07	0.12014321822194196	0.006557259289073829	0.0001999999998033949	0.002276572157944426	0.0069542339705025435	0.0027736254871913515	0.0001026339362584645	1.3005968439717064e-05	0.00019904194163432502
9	0.0055727732418150615	0.004162703007399892	5.730798703420474e-05	0.0022031599889181064	1.1653889084370332e-07	0.09507042862339592	0.0126222616354159	0.002506985651441463	0.007494113737137573	0.0001808365411053992	0.005341864291206237	0.00044602079793795637	0.13814219250955959	0.00048530761036454887	1.6413205079683992e-05	0.10078850023694823	0.04984372693090672	0.00591024278029558	0.44727272103213644	0.015467822304660431	5.495014012259e-05	0.07045416008154187	0.0018151727012503081	0.00016338029181739436	1.1653050686108023e-07	7.769918724940406e-06	2.735742410762285e-20	3.2012462116227426e-20	0.00019999999990336987	0.00011350338729597756	0.10924557810698991	0.017803152472491396	0.019198581128845107	0.00010568608896458225	0.006018700407059601	1.165463467174913e-07	5.226068713613642e-05	8.965155579044376e-05	0.011664300414558217	1.5105431082795296e-05	1.1653670744500708e-07	0.021459747244969737	0.09322338443760317	9.41206324181625e-07	0.11395966763125392	0.006775669540472599	0.00019999999984364917	0.002492024707168632	0.006728622059377826	0.0031904598410085368	0.00010303863607664108	1.2558493738462257e-05	0.00019923630089104137
