	species_0	species_1	species_10	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	999.999903689	0.0	499.999951844	3999.99961476	0.0	0.0	999.999903689	0.0	0.0	99.9999903689	499.999951844
1	918.1350126703996	81.86489101860042	499.999951844	3963.8284625761507	35.90133913201084	0.2698130518392225	999.9555939014025	0.04430810994815293	1.6776492317996084e-06	99.9999903689	499.999951844
2	889.3469385240588	110.65296516494134	499.999951844	3899.512979548799	98.45319642325798	2.0334387879433	999.6333572247141	0.3664243407689841	0.00012212351685170125	99.9999903689	499.999951844
3	875.011960879776	124.98794280922414	499.999951844	3812.754336497131	180.34933495274694	6.8959433101219485	998.6599334339671	1.3382974446317468	0.0016728104009527474	99.9999903689	499.999951844
4	867.0399878093178	132.95991587968214	499.999951844	3713.1909434744707	270.84491674175143	15.963754543777874	996.5535078086712	3.4352482761502956	0.011147604178371254	99.9999903689	499.999951844
5	861.8525690817218	138.14733460727822	499.999951844	3607.697134774336	362.5100425113508	29.792437474313328	992.4392813227628	7.507018082457721	0.053604283779291155	99.9999903689	499.999951844
6	856.1985095756007	143.801394113399	499.999951844	3494.80124500909	456.6243104687779	48.57405928213122	984.4732637754679	15.30439731800558	0.22224259552622777	99.9999903689	499.999951844
7	841.9387605051681	158.06114318383138	499.999951844	3384.062326856004	544.3087862113873	71.62850169260857	967.7561164163866	31.325270861231182	0.9185164113821294	99.9999903689	499.999951844
8	784.6437282994398	215.3561753895598	499.999951844	3268.8236497129083	631.0823342336332	100.09363081345852	930.1176762481705	65.8546639336652	4.027563507164085	99.9999903689	499.999951844
9	519.7874264939943	480.2124771950053	499.999951844	3136.3958099781	725.9995864013889	137.6042183805113	847.91711625925	134.59819421300747	17.484593216742315	99.9999903689	499.999951844
10	2.068413086409091	997.9314906025907	499.999951844	2997.69579914711	818.3524054497802	183.9514101631083	694.6089036518803	239.08340429297527	66.30759574414316	99.9999903689	499.999951844
11	0.974616229060369	999.0252874599394	499.999951844	3050.3477295373223	770.8467517549162	178.80513346775888	529.2803668650886	312.02039992871016	158.69913689519979	99.9999903689	499.999951844
12	0.710814714360223	999.2890889746398	499.999951844	3185.5525908568698	666.0107381135061	148.4362857896226	422.3979807141663	333.1392775665884	244.46264540824362	99.9999903689	499.999951844
13	0.6355468249099883	999.36435686409	499.999951844	3344.8713678798686	543.266760854729	111.86148602540119	376.72505770897783	334.3681888063037	288.9066571737167	99.9999903689	499.999951844
14	0.6459167172330158	999.353986971767	499.999951844	3508.5856471695683	415.7254044758901	75.68856311454068	387.2427829248203	330.98032584188445	281.7767949222934	99.9999903689	499.999951844
15	0.7401244641397452	999.2597792248602	499.999951844	3662.216804817366	293.9402412754632	43.84256866716829	452.4083773690914	317.65079684729824	229.94072947260887	99.9999903689	499.999951844
16	1.003653580218495	998.9962501087814	499.999951844	3782.804609024136	196.7811098298225	20.413895906040093	571.5452899051268	276.1367006222829	152.31791316158873	99.9999903689	499.999951844
17	1.8419790834457856	998.1579246055542	499.999951844	3814.0249760098104	175.47893638827068	10.495702361917457	734.9742982996386	191.36626750121266	73.65933788814714	99.9999903689	499.999951844
18	6.925708072589469	993.0741956164104	499.999951844	3541.9565032380488	422.9038122693043	35.13929925264528	898.260082536514	83.95547763243142	17.784343520052886	99.9999903689	499.999951844
19	5.21644982930104	994.7834538596987	499.999951844	2807.693443484827	968.5441664814207	223.76200479375092	799.2640037042636	172.69006072465154	28.04583926008318	99.9999903689	499.999951844
20	0.9084151257819946	999.0914885632177	499.999951844	2801.344953803083	949.1419776736777	249.512683283239	499.3273681773398	326.24759574998734	174.42493976167154	99.9999903689	499.999951844
21	0.5526113099877552	999.4472923790119	499.999951844	2958.8254767328567	828.698171577999	212.47596644914503	299.5293136168514	337.15990454882103	363.31068552332664	99.9999903689	499.999951844
22	0.45991767897663105	999.5399860100229	499.999951844	3145.9525385165475	688.1392870865398	165.90778915691251	188.97406849062668	301.99761124348447	509.0282239548878	99.9999903689	499.999951844
23	0.43274275136631557	999.5671609376332	499.999951844	3342.9266841244407	538.373554398019	118.69937623754029	142.80045797456975	278.93186673939186	578.2675789750373	99.9999903689	499.999951844
24	0.4372210966968832	999.5626825923026	499.999951844	3542.289761221639	383.40290671395917	74.3069468244019	146.76622089453085	288.76998553412085	564.4636972603469	99.9999903689	499.999951844
25	0.4735882228915315	999.5263154661079	499.999951844	3737.13977939853	227.24659026554974	35.61324509591942	198.86461129267175	321.0942781738462	480.0410142224805	99.9999903689	499.999951844
26	0.561696135635979	999.4382075533636	499.999951844	3911.7595011286076	80.653774370669	7.586339260722597	304.5718619603895	342.6449391795549	352.78310254905404	99.9999903689	499.999951844
