	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	0.15	0.294980690566	0.0	0.129512064231	10.0	0.0	5.5	1.07	0.0	0.0	1.81059067186e-06	0.0	20.0119171921	7.17601986151	0.41
1	5.558339601120942	0.278874802177368	0.016105888388631046	0.8059741306365255	9.999818267242238	1.351767999879175e-17	4.91238840242136	4.089296091958864	0.3272823375810373	0.00913876248613447	0.006883439235004814	8.549725816347855e-05	6.871912576563545	5.829121875392895	1.7568979861171075
2	3.396059200516372	0.28524096190223996	0.00973972866375876	1.4331770516508897	9.962441623034207	1.3574780168847794e-17	4.527086051837199	8.59328177335415	0.5951269065507558	0.004528689126576256	0.005143258022671765	6.959210518251638e-05	1.239096211664436	6.010030913441849	1.575988948068155
3	3.2574322519863057	0.28423005697561	0.010750633590387795	1.9658416838336739	9.900017116948804	1.3586678391073998e-17	4.2366323056861726	9.55137244922454	0.6187354476068785	0.005091355969928318	0.005589424054688442	7.166415644289149e-05	1.4616711233735216	5.882771093777495	1.7032487677325123
4	3.322472439024181	0.28384707621748845	0.011133614348510033	2.525444090650149	9.847469171354286	1.3598930610786247e-17	3.930824620955216	10.370859202246347	0.6428490227795115	0.005271755470982223	0.0057914678488717895	7.220161932800275e-05	1.5166588839975004	5.854450841503183	1.7315690200068294
5	3.3790206379189596	0.2835049703396137	0.011475720226384779	3.098460331415737	9.798398579932524	1.3610800633780854e-17	3.6199960234231763	11.141872536381712	0.6646581369962618	0.00542766390837385	0.005977209011999137	7.26578966837943e-05	1.5641085427977726	5.830692680352746	1.7553271811572655
6	3.430425071052287	0.2831730382243874	0.011807652341611165	3.6839287704317694	9.752498681551119	1.3622407135702587e-17	3.304600489688199	11.862041522548948	0.6840286233117143	0.005578221564335516	0.006158140623579861	7.310074436711223e-05	1.6128863553474697	5.8083103150089475	1.7777095465010628
7	3.4769283800552238	0.28284714003482825	0.012133550531170984	4.281327053479423	9.709610423826451	1.3633861766174506e-17	2.984829422012075	12.53338987772772	0.7012356831239269	0.0057252875206644585	0.006336538716783535	7.353488439450208e-05	1.6635322244403292	5.786930354499088	1.7990895070109107
8	3.51847624665973	0.28252164744575087	0.012459043120247643	4.890318965679433	9.669612320497297	1.3645263446306054e-17	2.660813153868945	13.157179918135968	0.7164627932766282	0.005871361476474298	0.0065155292864474655	7.39629479973781e-05	1.71711625460728	5.76609563833671	1.819924223173294
9	3.554749716883953	0.28218900382644385	0.01279168673955561	5.51079606746042	9.632435057912632	1.3656708487025771e-17	2.3326078515757978	13.733609918052219	0.7298095130074278	0.0060196318192482735	0.0066994787519075545	7.43867590713241e-05	1.7753056171790924	5.745271108960996	1.8407487525489923
10	3.5849961279784552	0.28183760931879903	0.01314308124720024	6.142945363977381	9.598076702537057	1.3668303131595787e-17	2.000181594581775	14.261304257864948	0.7412737708604812	0.0061748208730050625	0.006895263273125658	7.480769174101078e-05	1.8409202123430866	5.723720340307611	1.862299521202385
11	3.6076583729083938	0.28144722164636204	0.013533468919636799	6.787406362086498	9.566633518230873	1.3680182729234107e-17	1.6633784379148202	14.736239691871896	0.7506988951345539	0.006344962954440124	0.007115092600571299	7.52239552969416e-05	1.9191902866818118	5.7002610306580275	1.8857588308519817
12	3.619432736616138	0.2809772360808801	0.014003454485118715	7.445627582915204	9.53836252766925	1.3692550650260499e-17	1.3218412945599924	15.149263911681345	0.7576340142915837	0.006545796074237722	0.007383826248141697	7.564275341086712e-05	2.0210417377989605	5.672679060641779	1.9133408008682304
13	3.6123616957131217	0.28033070728985393	0.014649983276144963	8.120728500727065	9.513810924199605	1.3705775219910374e-17	0.9748627273896993	15.479469095478953	0.7609335627710141	0.006813628921822265	0.007762117706170293	7.604723882447507e-05	2.1734612177777066	5.636044356750718	1.9499755047592924
14	3.56138014610764	0.27920530785535924	0.015775382710640173	8.820091966504549	9.494121485746467	1.3720718885702615e-17	0.6211587359620765	15.670403956454301	0.7572986812087933	0.007254074718177781	0.008446757859698948	7.636072343551968e-05	2.4639178220196154	5.576373629963442	2.009646231546558
15	3.3251858427515613	0.27603909378219865	0.018941596783801133	9.56502706658545	9.481636460182374	1.3740482891779873e-17	0.26099869251686597	15.492319079502893	0.7338972694590361	0.008291837110445625	0.010575856584070335	7.571367995721595e-05	3.363392317953924	5.433769157498009	2.152250704011976
16	1.185716558835564	0.23670097923327843	0.058279711332722854	10.395936908395802	9.478472599694882	1.3796362931903932e-17	0.004116097814549894	12.18782931687422	0.6464547512480926	0.00948169885155998	0.048752008311410924	4.781476042408209e-05	11.765289638146811	4.931232388016196	2.6547874734937738
17	0.5353116451438661	0.11498851164644946	0.17999217891955177	10.84241671688674	9.478406726014956	1.3953967312042233e-17	2.371289256961402e-09	5.292171267560097	0.5048813957268516	0.004159296098117079	0.17582244300674793	1.2250405358876695e-05	27.105816985175753	5.8026194901883645	1.7834003713215878
18	0.38188245298301854	0.0897071517493814	0.2052735388166201	11.020214297303946	9.47839659296115	1.4087186424921394e-17	5.1295528097895005e-17	2.4438594089829566	0.3521312519741125	0.0027922390564869264	0.2024766871116072	6.423239197888138e-06	33.44402676205518	6.161596928372711	1.4244229331372527
19	0.2538282742200011	0.08590674475847503	0.2090739458075264	11.120174772736375	9.478391312406453	1.4248678793159755e-17	2.7840470797638823e-25	0.9144680291265214	0.2163090162761834	0.001965763870476983	0.20710641839885507	3.5741288668043655e-06	37.00989450081517	6.407600185781117	1.1784196757288465
20	0.1524582590717811	0.08926123171513864	0.2057194588508628	11.16900786746161	9.478387956334805	1.4463390921326926e-17	-1.2863141551658299e-34	0.22969617866948372	0.10804741633185111	0.0011878275724250852	0.20453207127981815	1.3705892919305716e-06	38.89102872168863	6.705313144324364	0.880706717185601
21	0.09191102327365541	0.09558347524155315	0.19939721532444815	11.184551045381165	9.478385816670528	1.464716610330136e-17	-2.6778083301244735e-43	0.05338881365042882	0.052107209094816954	0.0006753323575598582	0.1987233140143126	3.7954324797834565e-07	39.6473287357014	6.98560345604311	0.6004164054668444
22	0.06201384597934806	0.10192496204762011	0.19305572851838101	11.189127120154653	9.478384382206759	1.4758784104064648e-17	-5.5903146994782805e-52	0.018313485814249356	0.030598024317900763	0.00044625062293523137	0.19261115107402305	1.3741209488860332e-07	39.9386565155521	7.148754427472983	0.4372654340369751
23	0.04644019728806511	0.10667301047475011	0.1883076800912511	11.190989827435612	9.478383309567548	1.483243786354381e-17	-1.1961905874590192e-60	0.008810311657988708	0.021268432889621193	0.0003356275765553138	0.18797379428348518	6.882188286418654e-08	40.077781298160595	7.2390740312076165	0.3469458303023408
24	0.03727948197230395	0.11019541092759379	0.18478527963840713	11.191977679073517	9.478382440594224	1.488862567305548e-17	-2.621355324070471e-69	0.005172522872864344	0.01632399196118553	0.00027233353108906984	0.1845147144087737	4.228921676098084e-08	40.15842150655656	7.294717873226224	0.29130198828373255
25	0.03131440493282559	0.11291856891225303	0.18206212165374785	11.192591650834489	9.478381701069855	1.4936072169770737e-17	-5.879623053331268e-78	0.0034248085177203303	0.01330129270167296	0.00023138192328003921	0.18183252081328255	2.950785767162315e-08	40.21142166319808	7.332445227206513	0.25357463430343996
26	0.02712928380899581	0.1151035334177918	0.17987715714820907	11.193013074652784	9.478381051512443	1.4978964022707598e-17	-1.851823360802277e-86	0.0024525749021117966	0.011269110882992458	0.00020259153973839865	0.1796763538045115	2.2394631668589057e-08	40.24922898319392	7.359854630721259	0.22616523078869216
27	0.024027921242201145	0.11690833305770269	0.17807235750829822	11.193322282126466	9.478380468524067	1.5019609090960383e-17	6.074794592014638e-87	0.001854833329080376	0.009809792123919182	0.00018115694785431869	0.17789299312860252	1.8022513853378527e-08	40.27776092479933	7.38078407494764	0.20523578656231273
28	0.02163324864429947	0.11843339913383458	0.17654729143216621	11.193560188073105	9.478379937067555	1.50594339327754e-17	4.421993754734506e-86	0.0014598955405263848	0.00871042564059716	0.0001645166189688056	0.17638457026875284	1.513511712053116e-08	40.300188395038504	7.397367600924101	0.18865226058584827
29	0.019724561479085453	0.11974571348969477	0.17523497707630603	11.193749828409624	9.47837944687102	1.5099407387424896e-17	-1.8838058316260652e-93	0.0011844490534488096	0.007851685352345466	0.00015116552028772385	0.1750856090244462	1.312224466439771e-08	40.3183677295653	7.410886048252859	0.17513381325708974
30	0.01816445507927006	0.12089175264128721	0.17408893792471364	11.193905183528269	9.478378990581433	1.514024133322168e-17	-6.8741944290488185e-93	0.0009840803716836	0.007161601610486742	0.00014019905366755294	0.17395053780314412	1.1658574495142862e-08	40.33346112216888	7.422155775072945	0.1638640864370012
31	0.016863160579868162	0.12190484489333411	0.17307584567266682	11.194035228782033	9.478378562748508	1.518249291601046e-17	-2.2536460091730565e-93	0.0008333705366359555	0.006594383436072358	0.0001310016498053254	0.17294664405557514	1.0557958860018645e-08	40.346234023187584	7.431721702332961	0.15429815917698755
32	0.01575939570405523	0.12280965793749175	0.17217103262850916	11.19414601800089	9.47837815919713	1.5226623845603638e-17	-5.7019499076396656e-93	0.0007168654980186189	0.006119418417418031	0.00012316267469669916	0.17204967083721026	9.707274761282273e-09	40.357213926694115	7.439963299134575	0.1460565623753744
33	0.014810026710067441	0.12362482077925352	0.1713558697867474	11.194241776677504	9.478377776661752	1.5273032405680205e-17	2.522886540662002e-94	0.0006247435967406758	0.005715539718141268	0.00011638800483950438	0.17124128333791713	9.034663333003796e-09	40.36677577797553	7.447152531206021	0.138867330303928
34	0.013983676409902281	0.1243647676946615	0.17061592287133945	11.194325560776305	9.478377412524017	1.5322075750567333e-17	1.9856949032916302e-101	0.0005504901911162068	0.005367587189986058	0.00011046675091128134	0.17050725821861432	8.492486396309681e-09	40.375195056214196	7.453490575704395	0.1325292858055562
35	0.01325707985332708	0.12504082097654687	0.169939869589454	11.19439962743418	9.478377064659268	1.5374081301435373e-17	1.7602564915090628e-101	0.0004896591140800458	0.005064473054016046	0.00010523975137373573	0.16983643238050494	8.048247817624572e-09	40.38267803495699	7.459128906427455	0.1268909550824965
36	0.012612531507247607	0.12566204630124864	0.16931864426475224	11.194465689992391	9.478376731309321	1.542935677792468e-17	-5.350532096734662e-101	0.0004391168413635486	0.004797860367833181	0.00010058593400868879	0.1692198612423591	7.679056879770767e-09	40.38938318540922	7.4641844377032625	0.12183542380668773
37	0.012036346700481095	0.12623577528507485	0.16874491528092603	11.19452507075004	9.478376411004431	1.5488195288004813e-17	-2.617864525052236e-109	0.00039660486520685907	0.004561370584729676	9.641235633190417e-05	0.16865030614684404	7.3684226132696364e-09	40.3954341120482	7.468748718553015	0.11727114295693344
38	0.01151775377240718	0.12676804218497453	0.16821264838102634	11.194578809820683	9.47837610249939	1.555088002466997e-17	-1.72264940858903e-108	0.0003604594004212649	0.00435004286890124	9.264135509121823e-05	0.16812181051240588	7.104201699620864e-09	40.40092898227422	7.472894701463773	0.11312516004617497
39	0.011048215585264493	0.12726377247844917	0.1677169180875517	11.194627731731348	9.47837580473656	1.561768474062567e-17	1.9582663619301964e-107	0.0003294285941542407	0.004159948712553866	8.921107436380091e-05	0.16762951072659943	6.877260922340237e-09	40.405946224951066	7.476680822153505	0.10933903935644336
40	0.010620780919202539	0.12772724490718979	0.1672534456588111	11.194672507962697	9.478375516797112	1.5688879830257992e-17	2.3084364792033145e-107	0.00030257426223705277	0.003987991159685371	8.609240936534718e-05	0.1671691571593582	6.680759893040105e-09	40.41055030788706	7.480155284363005	0.10586457714694357
41	0.01022978550268654	0.12816190034189878	0.1668187902241021	11.194713684670097	9.478375237886683	1.5764731107360123e-17	5.46563834665698e-111	0.00027914800529333576	0.0038316034792370375	8.322581119740595e-05	0.1667373684943415	6.50923551849869e-09	40.414793936521725	7.48335753792463	0.10266232358531693
42	0.009870558747353635	0.12857076989191965	0.16640992067408122	11.194751715362607	9.478374967304998	1.5845497986787528e-17	-1.0378684815541702e-111	0.00025856958759008455	0.003688680185353639	8.058489712583364e-05	0.16633114000916233	6.358465417508737e-09	40.41872116450128	7.486320618303335	0.09969924320661226
43	0.009539223848508352	0.1289564159993014	0.16602427456669946	11.194786975224996	9.478374704442118	1.593144087721138e-17	-3.6231001281128054e-110	0.00024038224301273258	0.0035575134557862685	7.814352845957376e-05	0.165947935403795	6.225117277046847e-09	40.42236866267898	7.4890720885834945	0.09694777292645226
44	0.009232504536169172	0.12932107732933065	0.16565961323667022	11.19481978221595	9.478374448753307	1.6022817830590914e-17	1.6057874838887362e-111	0.00022421662272492288	0.0034366691009446153	7.587698204102243e-05	0.1655855407387928	6.106508772258931e-09	40.42576767402847	7.491635460411889	0.09438440109805757
45	0.008947633314053152	0.12966667522828298	0.1653140153377179	11.194850405274387	9.478374199754363	1.611988515634836e-17	3.748935755884916e-111	0.00020977299473670246	0.0033249291677394273	7.3767569977639e-05	0.1652420523579667	6.000445920016859e-09	40.428944740189166	7.494030734785872	0.09198912672407417
46	0.008682252968987596	0.12999488159306277	0.1649858089729381	11.194879074337598	9.478373957011883	1.622289852491371e-17	-1.0307218214495685e-110	0.00019680268131437817	0.0032212484629802834	7.179664161162683e-05	0.16491581701687055	5.905128283935851e-09	40.43192261971435	7.496275065006231	0.08974479650371486
47	0.008434336503465726	0.13030723702686958	0.1646734535391313	11.194905986506152	9.478373720136467	1.6332111598622253e-17	-7.731433696090774e-111	0.0001851159979306948	0.0031248043824371632	6.995351481897362e-05	0.16460530479581426	5.819170444345456e-09	40.43472101908935	7.498383363875979	0.08763649763396791
