	Pfr	Pi	Pr	S	V	Xa	Xi	Ya	Yi	preS	prepreS
0	10.0	0.0	0.0	0.0	30.0	0.0	6.0	0.9	0.0	0.0	200.0
1	9.753099120283325	0.0030734017095901634	0.24382747800708313	0.003238469868343712	34.42398430337728	0.01723959595201692	5.982760404047983	0.9	0.0	0.05549196253149458	199.94131075791134
2	9.51229424500714	0.012091042742502934	0.4756147122503572	0.04239091902342796	37.869235265156235	0.06333567356534531	5.936664326434654	0.9	0.0	0.39383521481689454	199.5596447826417
3	9.277434863285528	0.026757521968056436	0.695807614746415	0.18462697505359804	40.53378756402998	0.1307894286498919	5.869210571350106	0.9	0.0	1.177530172024623	198.60839494404897
4	9.048374180359595	0.04678840160444471	0.9048374180359595	0.5036278866401818	42.156022779055924	0.2133079334552001	5.786692066544796	0.9	0.0	2.468107286442684	196.91728463359482
5	8.824969025845954	0.07190984592330162	1.1031211282307432	1.0609642383699778	40.386139202024	0.30571958641707286	5.694280413582923	0.9	0.0	4.253219116562258	194.38483982050224
6	8.607079764250575	0.10185827111183522	1.2910619646375865	1.896469456246168	34.30053328481451	0.40386351744922266	5.596136482550773	0.9	0.0	6.468984148399356	190.9700791421549
7	8.394570207692073	0.13638000596181354	1.4690497863461125	3.024798435965133	27.475483770181267	0.5044660851657347	5.49553391483426	0.9	0.0	9.018737010159247	186.68318792090636
8	8.187307530779815	0.1752309630642176	1.637461506155963	4.4361678594124765	21.620748758628125	0.605014448699383	5.394985551300611	0.9	0.0	11.788634559306859	181.57547565850473
9	7.985162187593767	0.21817632019763086	1.7966614922085966	6.099774764841557	16.916534216946452	0.7036343512792499	5.296365648720743	0.9	0.0	14.660256762563922	175.72916683888732
10	7.788007830714047	0.2649902116074388	1.9470019576785105	7.96874458153474	13.207100690241333	0.7989768311510981	5.201023168848894	0.9	0.0	17.520278061568575	169.2476173869213
11	7.595721232249639	0.3154554288816446	2.0888233388686914	9.985791483841773	10.301189992572583	0.8901166184438919	5.109883381556102	0.9	0.0	20.26735184211185	162.24645917296698
12	7.408182206817147	0.36936313113765973	2.222454662045166	12.089096776143894	8.030856221131508	0.9764634726725088	5.023536527327485	0.9	0.0	22.816462083535974	154.84601908780402
13	7.225273536420692	0.4265125642425355	2.3482138993367445	14.218289637261075	6.259309110380693	1.0576866206135942	4.9423133793864	0.9	0.0	25.101097705937626	147.16518866298924
14	7.046880897187107	0.4867107887973608	2.466408314015506	16.320935285258194	4.877860737765852	1.133651707194435	4.866348292805561	0.9	0.0	27.073668906544967	139.31676843903122
15	6.872892787909695	0.5497724166241246	2.577334795466154	18.3607145767577	3.800999221157046	1.2043692060968216	4.795630793903174	0.9	0.0	28.70460337176485	131.40419542630207
