	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24997e-07	3.97622	0.0	0.0	26.7251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.7535	0.0	0.0	0.0	0.0	0.0
1	2.5804279158886354e-09	2.0695318370598075e-09	1.719267484902713	0.11739631260239287	0.007227508476660953	0.00040513598469581907	2.0847958787433676e-05	1.24997e-07	3.1642334728253414	0.0	0.23317617075939853	26.716487672345764	0.008612327654243915	6.0853231786011435e-06	3.505225436609137e-08	9.863772188611476e-06	3.6191480911990035e-06	1.2528189683011826e-06	4.097611445639563e-07	1.2677633102175263e-07	69.22717669538987	0.25849941712171237	0.19616511221275157	0.0640269011143625	0.31861834308814624	10.34860495533899
2	1.7526575084907345e-06	7.869460640311351e-07	57.31646204457548	7.6905951745535726	0.8760876154595784	0.0878042492466288	0.007917949052452009	1.24997e-07	2.786363300942318	0.0	0.1896746410220218	26.695852504099786	0.0292474959002205	0.0018441952482385322	1.062143684073648e-05	0.00024663485691976054	0.00014560925129180778	7.979516534227336e-05	4.089248044602685e-05	1.9722654624218556e-05	23.873237531098653	3.931538726048756	0.5398092107093787	0.05894375690604185	0.4014290904202402	53.177329594742865
3	8.540380100414941e-05	2.4293585197715057e-05	240.99038094356106	56.7575077539192	10.804472713375942	1.7395952713880838	0.24429246911344973	1.24997e-07	2.8813218569274	0.0	0.17074125531814022	26.67329389644703	0.05180610355298086	0.03702425923593504	0.00021322357385672157	0.000726240893064495	0.000578954919718846	0.00043787182182079164	0.0003130168256028231	0.00021123787104836462	19.590184409935347	8.889561340954305	0.5692974529626545	0.04507198441944458	0.3097874503723612	54.05174216815862
4	0.001082788554214432	0.00021046235583515867	491.52472776848487	168.07885339587165	46.23996379361684	10.652090273773974	2.1157375321973038	1.24997e-07	3.122721438807114	0.0	0.17044495547108474	26.655212967906603	0.0698870320934085	0.18795912807869497	0.00108242725590639	0.0011280173242170968	0.001009267458709461	0.0008809903456202686	0.0007465148368945655	0.0006111917758819573	20.027850023523985	12.63028165968218	0.4054763616262094	0.03957268021925551	0.23800456387633612	51.04233133544457
5	0.006477868057939022	0.0009206361167438528	749.8221146888933	331.16815859499434	118.74376945798157	35.72230910085019	9.253404871567056	1.24997e-07	3.3024494753405462	0.0	0.17130680411512217	26.64188640355187	0.08321359644813837	0.4925274173828079	0.0028363457601625784	0.0014205053765074048	0.0013346831721875176	0.001238957129245966	0.0011332584330903152	0.0010182370959905655	21.284337936011568	15.297913585089441	0.26316052155329506	0.03701022981243186	0.20229296917860468	47.951846474239495
6	0.02462876090200737	0.0026926274787355225	984.053536856685	523.8992245610167	229.43048126988526	84.81088375786325	27.061020355913566	1.24997e-07	3.408275436527605	0.0	0.16965685608515005	26.631677606731326	0.09342239326868489	0.927206694736461	0.005339515688196579	0.0016229667376969643	0.001564093818076545	0.001497157436754286	0.0014216016859606348	0.0013369714133258015	23.013145050536792	17.111416782629064	0.18378568614250954	0.03467517402955864	0.17982684721517694	44.976255911405765
7	0.06980488900554561	0.006083326867957261	1179.6996716644533	724.1016279308581	370.98446043687403	161.74377543754906	61.133371705655975	1.24997e-07	3.476359249587561	0.0	0.16655507479924142	26.62338775269001	0.10171224731000038	1.4532167543511354	0.008368616863007125	0.0017547263902088312	0.0017170234215021648	0.0016729955609337771	0.0016221172174927957	0.0015638465564145347	25.03740350240041	18.25849894878059	0.13832833713933074	0.03253392731526684	0.16244341115860067	42.16337847031299
8	0.16089045008841285	0.011487472863695308	1332.6461882345914	914.7536757790838	531.8785592345457	265.46503781186954	115.43564614799892	1.24997e-07	3.5247901368346253	0.0	0.16299723514309206	26.616436273697133	0.10866372630288028	2.037099283549416	0.011730977240347806	0.0018314470874291088	0.0018101299981179613	0.0017839260864187265	0.0017524029391147603	0.0017150994099497988	27.239556287684596	18.888829328974982	0.10997566414491655	0.03049897867922891	0.1479579851981373	39.527873548645154
9	0.320077578712726	0.019047052591581425	1444.346963751429	1084.107896568268	699.2653831968267	390.7640566456473	191.39341880314666	1.24997e-07	3.560825699535564	0.0	0.15925850653934606	26.610475482519114	0.11462451748089937	2.6514687364321246	0.015268895480166857	0.001866299636109199	0.0018575269943515822	0.0018450290039914302	0.001828456671239479	0.0018074358125812243	29.528162947421198	19.127878810672833	0.0922549700435261	0.028614939288714572	0.1352658845928496	37.07492037024128
