	species_10	species_11	species_13	species_14	species_15	species_17	species_18	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_27	species_28	species_29	species_30	species_31	species_33	species_34	species_4	species_5	species_6	species_7	species_8
0	100.0	57516.0	10000.0	100.0	100.0	20.0	100.0	3150.0	0.0	20.0	100.0	100.0	100.0	100.0	0.0	9363.0	0.0	45.0	100.0	100.0	100.0	400.0	467.0	0.0	60000.0	0.0
1	3.666666666666666	58407.50423225316	9879.289932426818	100.0	100.0	23.246904023619354	100.04256639761276	3118.6691116297116	7.000975650283034	26.269394683965306	100.0	134.13965100671044	100.0	99.95159667366059	6.998968502926339	9506.130557866963	202.74254324074727	52.64268306486895	100.0	100.0	100.0	397.7414593133414	463.8266342125033	2788.126136776365	59255.81513630389	5400.1947730973225
2	3.666666666666667	59308.106302858236	9775.208383278768	100.0	100.0	23.033623372456532	100.16269641774403	3084.087833438199	14.007767921081603	26.028178681266027	100.0	132.79450170726466	100.0	99.7996090797645	13.990809978357897	9652.896580891422	408.76585562389977	53.45622230326556	100.0	100.0	100.0	395.5761643577764	461.2867305506019	5559.49098968702	58631.5673457317	10707.048044030067
3	3.6666666666666687	60139.01652980642	9692.435820981631	100.0	100.0	22.866410538444416	100.34045420230056	3055.4432096940186	21.025088892232883	25.839054971641822	100.0	131.65697594249153	100.0	99.56221798638694	20.968928854995788	9788.307689970517	617.8180632904774	54.206830239113245	100.0	100.0	100.0	393.84312440766547	459.253233677292	8317.195166292375	58135.125232111284	15933.883809288529
4	3.666666666666665	60904.68439397782	9627.343396477187	100.0	100.0	22.737265030718888	100.55906359696843	3032.2688400621932	28.056380072257966	25.69297751466322	100.0	130.69996778079718	100.0	99.2551208416842	27.92789398497275	9913.088408525467	829.6625518134994	54.89852027479182	100.0	100.0	100.0	392.47237545808804	457.64423641678627	11064.030230367087	57744.72381908989	21096.277353050013
5	3.6666666666666674	61609.42838853674	9576.863855300895	100.0	100.0	22.639436249500402	100.804809520319	3013.890531299731	35.10399277573805	25.58231354974563	100.0	129.89943200372056	100.0	98.89174078210016	34.863325216351136	10027.942026492647	1044.0792792698132	55.53518885340011	100.0	100.0	100.0	391.4037287201362	456.38930782801526	13802.314973530638	57441.96643453454	26207.55278626397
6	3.6666666666666665	62257.43265728336	9538.397073485536	100.0	100.0	22.56721257681569	101.06656701595475	2999.623261686986	42.16941071134541	25.500604934827933	100.0	129.23403828278413	100.0	98.48364161056733	41.7717095585833	10133.550034201528	1260.8625035658818	56.12061197682893	100.0	100.0	100.0	390.58514304645195	455.4275056933008	16533.97858850609	57211.25816624503	31278.996452615873
7	3.666666666666667	62852.70969289995	9509.744339050205	100.0	100.0	22.51577403716748	101.3354100321415	2988.8227472650624	49.25344229482359	25.44240158566033	100.0	128.68497245621782	100.0	98.04079634697007	48.65026279192047	10230.566026329752	1479.8205181266596	56.65841134136997	100.0	100.0	100.0	389.97199480126744	454.7065662775122	19260.622113574416	57039.41169172258	36320.089390728645
8	3.6666666666666687	63399.08492045831	9489.061128887877	100.0	100.0	22.481086694164787	101.60433596952288	2980.9036642229453	56.356344557594205	25.40314214027076	100.0	128.2357874667326	100.0	97.5717732063542	55.49684075744793	10319.613176299905	1700.7750845667904	57.1520402828422	100.0	100.0	100.0	389.5264221863577	454.18213331924204	21983.561000948575	56915.36403507289	41338.69375843683
9	3.666666666666666	63900.176562996676	9474.819095265651	100.0	100.0	22.45981745382887	101.86803154127347	2975.354442137886	63.4779286821751	25.37905764868717	100.0	127.87224047709604	100.0	97.08386321965548	62.30987186239714	10401.2809409036	1923.561388625703	57.604765450931126	100.0	100.0	100.0	389.21678275273416	453.81713329126	24703.858810618796	56829.94856826887	46341.210286767026
