[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[VIII_f]	[VIII_l]	[VIIIa_f]	[VIIIa_l]	[IX_f]	[IX_l]	[IXa_f]	[IXa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[VIIIai_f]	[VIIIai_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_IX_l]	[TF_VIIa_IXa_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[IXa_VIIIa_l]	[Xa_Va_l]	[IXa_VIIIa_X_l]	[V_Xa_l]	[VIII_Xa_l]	[IIa_f]	[V_IIa_l]	[VIII_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[XI_f]	[XI_IIa_l]	[XIa_l]	[APC_PS_l]	[APC_PS_VIIIa_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[IXa_AT_f]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[VIII_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[XIa_IX_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]	[AT_XIa_l]
1400.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.7	0.0	0.0	0.0	90.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	2.5	3400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	170000.0	2600.0	0.0	0.0	0.0
583.670532549123	816.3294664026206	1.7809694692884337e-08	6.476736879535743e-07	0.1767328729193309	19.822122726243265	1.5275761120445077e-06	0.00017038510679315746	0.3899328481731094	9.608287145954494	0.0013600512055149173	0.09744173553610087	0.0042778152979658195	0.6957022695223659	3.477124803142197e-08	1.7282006453860754e-06	0.6319386851757672	89.36726787520432	3.7234869801204436e-06	0.0005332541081222896	62.68610843208086	107.31150924088817	0.00020396901418959478	0.0005977293985449178	1.1941202938500034e-09	5.834554267859607e-09	3.6445335251987285	296.35546627577963	8.285982937898127e-17	4.533767655879323e-15	3.6683908399661266e-15	4.487362912100581e-13	24.853264541068697	35.146735231727504	0.002026554316073623	0.0007154762864205778	0.0014611128780132121	0.0002564169112390738	0.0	0.00022526013254138232	0.00031517810099936696	7.221548156499739e-10	8.90121775849265e-11	4.7938690699998705e-08	5.041393488326936e-11	0.000972231405706019	1.8148790537379414e-05	6.519034507644206e-08	1.6973099189184158e-08	2.994309842199684e-10	3.365362592339549e-08	5.367450472928315e-09	29.999999923403056	1.6467389034117884e-08	4.08592973235679e-08	1.9902106460804238e-07	8.5828476086067e-15	2.4999650702815934	3399.9999931307334	3.84775632710953e-09	3.492906585179733e-05	6.525579399283868e-10	8.419557821392726e-13	2.6581372664686693e-08	6.836898311116333e-06	4.773446859344636e-06	1.5281462543723054e-07	2.9783672698446166e-09	0.9999999169595911	6.188718806040341e-08	2.1153220758171884e-08	1.0635738932757006e-09	1.8392842125997707e-08	32525.89357576451	2599.9999968165316	1.0770138718606397e-09	3.1823925654587757e-06	8.774133944739897e-10
583.6710009780571	816.3289630577557	6.376539681573124e-07	2.24503613290399e-05	0.17670734679206127	19.819123283901504	9.551833070910963e-06	0.0010542000500411571	0.38985656224056664	9.606356266419802	0.0013704912293247206	0.09820800443019861	0.004277562792217383	0.6956561924481918	2.1181628490424893e-07	1.0418359842206268e-05	0.6319345155214484	89.36608958285011	1.121525445483706e-05	0.001596029929773436	62.684596864276585	107.30884017015356	0.0006050154538885314	0.0017552112465484796	7.069586254115818e-08	3.363704707613823e-07	3.644553301737004	296.3554326513539	2.3156567351141157e-14	1.2628616619555383e-12	1.0569324926106866e-12	1.2855511107560474e-10	24.8532808074542	35.14670389556505	0.0008053580935172889	0.0010052273953778934	0.002038961097424334	0.0003674383689495951	0.0	0.00031699272395024837	0.0004660104768135591	2.983205351500101e-09	2.047884168980548e-09	9.304958662142465e-07	1.1450402263431313e-09	0.0030979806954410877	5.549781127545649e-05	1.9418108815925865e-06	5.17943396818919e-07	9.025138675628317e-09	6.624431538701933e-07	1.0560806156006352e-07	29.999996196272107	4.980805354689149e-07	2.1617804036102702e-06	1.4046512979097899e-05	3.8800827417077895e-12	2.4998053616327414	3399.999961365063	2.0837985609454804e-07	0.0001946295065006146	8.860761720651968e-09	3.9256944782676983e-10	1.49445421740474e-07	3.8132630326637294e-05	1.4033773628910133e-05	5.4197152179134424e-06	1.0454895916554645e-07	0.9999967157636113	2.4412313888159663e-06	8.430049998428758e-07	6.605322215382849e-08	1.0654369734705592e-06	32525.846238682418	2599.9999821919587	5.832697725948066e-08	1.7749715426610524e-05	7.842997805821517e-08
583.6714228570119	816.3281223737514	8.199902138209502e-06	0.0002851172838645696	0.1766620057155914	19.814226817893474	3.200843770635651e-05	0.0033033511723633	0.389731559259232	9.603322508852209	0.0014147598097358149	0.10088987393823683	0.004277146665065674	0.695585524498846	7.490754513963424e-07	3.4777856394981584e-05	0.6319314104386288	89.36470708704888	2.12750572328909e-05	0.002917089889668149	62.68266059529074	107.30569596339119	0.0011125990435609117	0.0031293586487613776	1.0680747423111068e-06	5.140100080967697e-06	3.644589331193337	296.35518473171174	3.788396087040176e-12	1.9537254775691692e-10	1.7255970445915892e-10	1.995822772832594e-08	24.853427683406377	35.14632892036776	0.0003837318512003894	0.0011077043779891744	0.0022172480000231766	0.0004064218460170531	0.0	0.000355236336690935	0.0005296126745924398	5.2924153258242036e-09	2.0599896618585686e-08	7.173934429569668e-06	1.100721231287595e-08	0.005686285967117295	0.0001003267698739249	2.3282757424908758e-05	6.2930151284003505e-06	1.089819216403772e-07	5.703161935251618e-06	9.14041127149405e-07	29.99994402269153	6.025814145411223e-06	3.226303140935213e-05	0.00022592739217780505	9.505738006561749e-11	2.499463117205242	3399.9998886347307	3.1372044123234536e-06	0.0005368431736904074	3.962107149588595e-08	9.608018246781678e-09	4.200897092631083e-07	0.0001052913551179042	2.502999178932571e-05	6.941692231600933e-05	1.3342511191512597e-06	0.9999567344061403	3.2014638064166955e-05	1.1250955795422662e-05	1.0921818326083281e-06	1.6264022809616828e-05	32525.806893677032	2599.9999501115767	8.781254355051864e-07	4.901029870547417e-05	1.4244401044630086e-06
583.6715893127908	816.3262753823986	3.792875778721607e-05	0.0013419946284321319	0.176596122151782	19.806175279885686	7.542315004644829e-05	0.00834762884446576	0.389555603540064	9.598777319267052	0.0014708794183008174	0.10539968016538075	0.004276508097518639	0.69546852487921	1.9950820961470945e-06	9.889041644894598e-05	0.6319257516218052	89.36309745623046	3.1214192597733826e-05	0.004423960841592527	62.68081584347039	107.30211196266573	0.0015832305183865144	0.00455905028549257	6.125400646980246e-06	2.9662879587882247e-05	3.6445983575881917	296.35402443813405	1.180058558990026e-10	6.213022960363036e-09	4.845612927358978e-09	5.717471900061607e-07	24.852790461088087	35.14574219468227	0.00023992828607739648	0.0011631013410309348	0.002253761346243177	0.00042699789026789893	0.0	0.00036671499822832533	0.0005493640522541155	8.4637155616352e-09	9.020166207900802e-08	2.8138270963393423e-05	5.160188876122368e-08	0.008396951026170328	0.00014714737585111058	0.00010345725230717405	2.81218618599223e-05	4.855976986077477e-07	1.9932321362332102e-05	3.1946883747345424e-06	29.999687938047725	2.68743419400958e-05	0.0001817742193954027	0.0013769326842179297	2.9708765561434263e-09	2.498926808314077	3399.999754349929	1.7852986265352588e-05	0.0010730680637443238	1.236221825810471e-07	2.686229895035859e-07	8.57325134781299e-07	0.00021069828490649664	3.644589528125634e-05	0.00032836258348967065	6.2974457204435885e-06	0.9997906430107449	0.00015500531792579238	5.435167132914076e-05	6.448180295145399e-06	9.362009464637298e-05	32525.713517790857	2599.9998969284297	4.997175642988911e-06	9.807439509155996e-05	9.793296293031228e-06
583.671187812763	816.3212911710506	0.0001342382720995022	0.0047281690128755235	0.17645815608502302	19.790776520116292	0.00018117696509085268	0.020136496006254133	0.3893029057350689	9.592653639708388	0.0015559902910069103	0.11162960240988296	0.0042749741259760325	0.6952307643931226	5.472653566620767e-06	0.0002718683056232542	0.6318961996863103	89.36093738364907	4.424073142711015e-05	0.006308082268655352	62.679104577905306	107.29822951757879	0.002055631850786155	0.00593623434642625	2.4871109300806564e-05	0.0001191596795959315	3.6444807069683836	296.34980522390856	1.7774577992612656e-09	9.259481525686606e-08	6.4066034269907e-08	7.467700622201056e-06	24.850911260572804	35.14303804077773	0.0001895734035619431	0.0011906648729660574	0.0022427009953171566	0.00043770909335914506	0.0	0.00037640036306721105	0.0005626515001166768	1.0984806205276322e-08	3.528513769479122e-07	8.67325134613708e-05	2.016517880610654e-07	0.01102290759350866	0.0001923578215763759	0.00035548060956778316	9.673169938445482e-05	1.6694662986555817e-06	6.227337589037848e-05	9.982413025913638e-06	29.99876933644467	9.243244173275054e-05	0.0007188781107210531	0.005710819109671002	4.1049745563789254e-08	2.4982041946331197	3399.9995029488	7.114025662138145e-05	0.0017955165800785668	2.887868055948302e-07	3.2089639372651387e-06	1.485864588402954e-06	0.00035297778881165714	4.7435259217491624e-05	0.0011582825014667115	2.2203308652968043e-05	0.9992579383190423	0.0005494629437348752	0.00019259873722262137	2.6438492356293766e-05	0.0003743442034891657	32525.5338719568	2599.9998157856585	1.9912655455164484e-05	0.0001643016865702206	4.500879938543842e-05
583.6689621320184	816.3053867425191	0.00046359766016957314	0.016121932421887572	0.17613142422960604	19.753547397958275	0.0004680888807956667	0.05145712093924161	0.38900035609074524	9.584993400186205	0.0016668120410551716	0.1194523798549712	0.004271308273755019	0.6946130775725902	1.5901947496595894e-05	0.0007796109073058947	0.6318856263064407	89.35692322875897	6.586162397004314e-05	0.009344429445400627	62.677497081255645	107.29409036854253	0.002504131434262307	0.007205445532300027	8.99342651857146e-05	0.00042282138174603125	3.6443958771442464	296.3350720866691	2.9802636577685174e-08	1.5056842342900472e-06	9.148372029223292e-07	0.00010346286562153576	24.84472199959341	35.13358210220312	0.00017048509368878482	0.0012121232151248115	0.00221565230882177	0.00044525703086111586	0.0	0.0003824523877275473	0.0005734649384156633	1.3333197707877464e-08	1.702437179615147e-06	0.0002987986305808358	9.654384206654385e-07	0.013429107964086629	0.00023390347230005352	0.0012116159021130588	0.0003289223865135757	5.6838968836783435e-06	0.00021431232150498814	3.4352720321366606e-05	29.99563408577663	0.00031494369955633716	0.002547712135351513	0.020486142675305827	6.795075533420139e-07	2.4973004887552457	3399.99894465105	0.00025309578964627475	0.0026989595525958587	5.516921625873269e-07	4.5214004146728463e-05	2.4030169978449842e-06	0.0005312644929443615	5.753692071429993e-05	0.003940882262095333	7.563105964418425e-05	0.9974805411508079	0.00186835247965413	0.0006511063695377721	9.585320601168459e-05	0.0013305259418206514	32525.042196254704	2599.999681867343	7.084328715887509e-05	0.0002472893703176601	0.00017273244664046668
583.6609383747382	816.2537205704964	0.0015437052449464612	0.05368449133253651	0.1751980135994373	19.646796142746492	0.0013077495411994598	0.14389019962764327	0.38865343138023056	9.57598586609461	0.0017950720645474316	0.1286602212322128	0.004260250489793622	0.6927618022938524	4.799915677490217e-05	0.002354245667858601	0.6318448631347963	89.3468765205172	0.00011371189409469782	0.016169018771919546	62.677130803107644	107.28841477055468	0.0028702228207578622	0.008253048669973331	0.0003042167922414488	0.0014298009592322906	3.6439703828354997	296.2860633891206	3.278166329583074e-07	1.6507382828016757e-05	9.238996173963921e-06	0.0010425681315819006	24.823936248584644	35.1022004201025	0.00016043342364153968	0.001232227187763608	0.002182791852424948	0.0004529110754876786	0.0	0.00038885628298047437	0.0005818258794412514	1.5142959492411284e-08	8.757831501970814e-06	0.000972162355628249	4.977810688342579e-06	0.015392392964344082	0.00026799345939895893	0.004028347353870638	0.0010890373341575109	1.8858880743748774e-05	0.0006965748594934271	0.00011170155310668923	29.98516346849184	0.001047081415032818	0.008653413782266734	0.06953075698710548	6.97034874171166e-06	2.4962376923462455	3399.9974535747024	0.000861507579910803	0.003761368498457295	9.391553009955977e-07	0.00042850070831897504	3.898863565966544e-06	0.0007414016325211752	6.584265204187007e-05	0.01306571758241598	0.00025130886118486355	0.9916273403082544	0.006209574174521877	0.0021630855172234667	0.0003289210137319671	0.004525340100811898	32523.47648782799	2599.999413755337	0.00024114206270701497	0.00034510260061364797	0.0006106962100464503
583.6376205711973	816.108813492274	0.004632021308348734	0.1599221218265707	0.1726918853411032	19.36179109280249	0.003537454719848505	0.38792583682675985	0.3882982327119396	9.565939850452182	0.001938348925964402	0.13890479121791433	0.004229894269467042	0.6877086739016633	0.00013483469740351283	0.006588130870448746	0.6317474499179456	89.32094922987748	0.00023152676589982364	0.03291339115534216	62.67981629283606	107.27876208694661	0.0030927349969438133	0.008886164462368288	0.0009038255681438396	0.0042282291915558086	3.64277139953698	296.14797757640287	2.4124507715025574e-06	0.0001188405838163821	6.523421452197181e-05	0.007206249423224214	24.765230743874806	35.01401776571389	0.000152058326846894	0.0012525009456796283	0.0021469398971574517	0.00046004945321056237	0.0	0.00039513408240106763	0.000591836067761638	1.5959884115799758e-08	4.530336331168632e-05	0.0028467089474507965	2.53799431437376e-05	0.016471386076831077	0.0002876491144239241	0.012081200552831671	0.0032162254485961776	5.6118710514560585e-05	0.0020522909378149173	0.0003294580554812773	29.95533039729614	0.0031366845613883714	0.02604522559834149	0.20566214628217594	5.98444119653303e-05	2.4950573505942852	3399.9935608365445	0.0025959222711153616	0.004941184138659598	1.4652670586300588e-06	0.00352903336628236	6.642083716705372e-06	0.0009753689472145006	7.083501885014079e-05	0.03833714383958573	0.0007429176830702705	0.9752573510443505	0.018374237364459742	0.006368411591189501	0.0009945650515513042	0.013621027440007202	32519.08735148491	2599.998819374473	0.0007266173263694807	0.0004540082010868433	0.0018666651041215118
583.5704563552341	815.6901077000941	0.01361526964976664	0.4698221434837277	0.16566873611441188	18.561848800427093	0.009409912015328523	1.0309710091187778	0.38801449299068524	9.555248469961477	0.0020900224949551294	0.14971605953542777	0.004142834387006199	0.6731941944663176	0.0003651511344317206	0.01782264206115695	0.6314688073103663	89.24650273036747	0.000560995317139539	0.07979537210934369	62.690385041398386	107.25573328063318	0.0032799107503838154	0.009426387015027661	0.002581182253993178	0.012064009140300251	3.639288743729116	295.74773280110946	1.90873938702885e-05	0.0009398167559791344	0.000502487466701691	0.05548972445925379	24.59539897720649	34.758766781162656	0.00014409295169192605	0.0012738017566764615	0.00210887912646296	0.0004675476619540339	0.0	0.0004018450160912783	0.0006016681450939252	1.661577477341164e-08	0.00028691724124821604	0.00812283545264914	0.00016065746318042506	0.016739327378322386	0.00029827123849451224	0.03616633537582171	0.009239360772307989	0.000164504612793913	0.005854245423398741	0.000942921107752722	29.866311704282175	0.009361792515102246	0.07795422287985936	0.5853935732724992	0.00046850687245780006	2.493813312208028	3399.9823936469675	0.007782078820517576	0.006184539065720374	2.1487262546293273e-06	0.02711637501670395	1.2841683932587067e-05	0.0012227151089449675	7.504796914874447e-05	0.10809426524729199	0.002137416373063203	0.928883219469338	0.052906185455754505	0.018210595074907153	0.002960567943747059	0.04074413084542565	32506.420907631098	2599.9972525956923	0.002178262815996234	0.0005691414922432327	0.0056281494774416225
