	T	Tstar	Tstarstar	Ttot	V
0	1000.0	0.0	0.0	1000.0	0.001
1	999.9999862175133	1.0854344338372575e-05	1.3227821861072218e-07	999.9999972041361	1.3063459804976639e-05
2	999.9999819411973	1.3467345189776275e-05	1.6453155078782785e-07	999.9999955730741	1.625296437853929e-05
3	999.9999772143093	1.673093206005473e-05	2.0388488295472958e-07	999.9999941491262	2.0134899600858088e-05
4	999.999971584239	2.0781671849200276e-05	2.5351979325456866e-07	999.9999926194307	2.5039839959727598e-05
5	999.9999646166702	2.585234419335026e-05	3.15391553821366e-07	999.9999907844061	3.115099157562081e-05
6	999.9999559555313	3.2175900921848784e-05	3.9252284229609065e-07	999.999988523955	3.876902911268875e-05
7	999.9999451774562	4.005088384288801e-05	4.885888585260951e-07	999.9999857169288	4.825732379486808e-05
8	999.9999317602811	4.98547178555764e-05	6.081879045896454e-07	999.9999822231867	6.006997622940983e-05
9	999.9999150572388	6.205884726314355e-05	7.57068728579967e-07	999.9999778731548	7.477475503411315e-05
10	999.9998942643326	7.72506200897948e-05	9.423963357405109e-07	999.9999724573489	9.307933707002044e-05
11	999.9998683808518	9.616132643858972e-05	1.1730919641536659e-06	999.99996571527	0.00011586486302978712
12	999.9998361609519	0.00011970132413974454	1.4602612820408483e-06	999.999957322537	0.00014422822652311723
13	999.9997960536516	0.00014900384010174485	1.8177287595658796e-06	999.9999468752204	0.0001795348536079754
14	999.9997461282038	0.00018547951495412497	2.2627030960612106e-06	999.9999338704218	0.0002234844265807973
15	999.9996839811812	0.00023088430876679156	2.816605616208885e-06	999.9999176820955	0.000278192703634623
16	999.999606620794	0.0002874040321360692	3.5061014818018263e-06	999.9998975309276	0.00034629337038649867
17	999.9995103228785	0.00035775956771281494	4.364383315794585e-06	999.9998724468294	0.00043106482195893233
18	999.9993904516181	0.000445337852867792	5.432769081843224e-06	999.9998412222399	0.0005365879834819825
19	999.9992412363844	0.0005543549207335143	6.762691064922902e-06	999.999802353996	0.0006679427594784763
20	999.9990554939491	0.0006900588514328688	8.418171717429172e-06	999.999753970972	0.0008314525701908132
21	999.998826462483	0.0008573898457412308	1.0459477630797371e-05	999.9996943118061	0.001033069874520251
22	999.9985423347562	0.0010649742830293192	1.2991843866476864e-05	999.9996203008826	0.0012831886125335495
23	999.9981903949875	0.0013221023232497357	1.6128603145282598e-05	999.9995286259135	0.0015930025215297558
24	999.9977538528303	0.001641040998987457	2.0019403731834713e-05	999.9994149132326	0.001977292181852666
25	999.9972122066795	0.002036768775795633	2.4846971334769625e-05	999.9992738224263	0.0024541051948662024
26	999.9965397121798	0.0025280944486796523	3.084075880661934e-05	999.9990986473871	0.00304610434812971
27	999.9957052728626	0.0031377370280664123	3.827792078107498e-05	999.9988812878112	0.003780663880870685
28	999.9946692503265	0.0038946561888579707	4.7511743440530376e-05	999.9986114182585	0.0046926774602266096
29	999.9933838059507	0.0048338025842717455	5.896859873583706e-05	999.9982765771333	0.005824257356965985
30	999.991788349869	0.005999442739105292	7.318850579457592e-05	999.9978609811136	0.0072287406531272285
31	999.9898085260006	0.007445900492739318	9.083417644798412e-05	999.9973452606695	0.00897158266772995
32	999.9873513467408	0.00924111141121744	0.00011273437692419094	999.9967051925288	0.011134639751568382
33	999.9843020656286	0.011468907400571144	0.00013991179953321592	999.9959108848286	0.013818922164026257
34	999.9805178600036	0.014233631725525216	0.00017363936366641413	999.9949251310926	0.01715015488376887
35	999.9758217565302	0.017664576355486822	0.0002154943519210851	999.9937018272369	0.021284124640339554
36	999.9699936152264	0.021922567822562737	0.0002674387569208829	999.9921836218049	0.02641461575757431
37	999.9627602322452	0.027207197009477452	0.0003319074817720372	999.9902993367352	0.03278212168267461
38	999.9537830676036	0.03376578305194073	0.0004119177057202406	999.9879607683602	0.04068464714406902
39	999.9426422990542	0.04190501954580158	0.0005112109763876692	999.9850585295753	0.050491742760777183
40	999.9288169004991	0.052005523622846266	0.0006344307171909489	999.9814568548379	0.06266203764312828
41	999.9116602841376	0.06453962323018636	0.0007873392574064358	999.9769872466239	0.07776467597186232
42	999.8903703402777	0.08009323284756113	0.0009770847555129836	999.9714406578795	0.09650568178392727
43	999.8639522626739	0.09939299272835123	0.001212532363922411	999.9645577877649	0.11976066944214603
44	999.8311723915501	0.1233399594172302	0.001504675362666237	999.9560170263286	0.148615453472318
45	999.7905010811402	0.15305129750769106	0.0018671439777423536	999.9454195226241	0.18441630808908144
46	999.7400421160706	0.18991177462807549	0.0023168338832465687	999.9322707245805	0.2288320495200563
47	999.6774455772818	0.2356373047074527	0.0028746818984069595	999.9159575638863	0.283930660944886
48	999.5998003471894	0.29235330581983376	0.003566622631300931	999.8957202756394	0.3522737933710835
49	999.5035016840557	0.3626911786897345	0.004424766596031361	999.8706176293404	0.43703314966606777
50	999.3840884095919	0.4499068395443776	0.005488848009955474	999.8394840971453	0.5421335167519288
51	999.2360432211375	0.5580259700564171	0.0068079994535564705	999.8008771906466	0.6724281000307801
52	999.0525547566143	0.6920168927343575	0.008442865017025993	999.753014514365	0.8339073189888084
53	998.8252072573601	0.8580157393229743	0.010468353393713633	999.6936913500762	1.0339708479769563
54	998.5436263842406	1.0635829960924947	0.012976777500782369	999.6201861578336	1.281737909015566
55	998.1950400912528	1.318020701364028	0.016081738370960906	999.5291425309865	1.588431161291415
56	997.763771744777	1.6327377962133567	0.019922605423851575	999.4164321464125	1.9678196625114788
57	997.2306182986754	2.021696004959676	0.024669988043706334	999.2769842916771	2.436759931058515
58	996.5721137771203	2.5019359351174786	0.030532205752560677	999.1045819179886	3.015836007910819
59	995.7597228760212	3.094148275987918	0.0377623309233165	998.891633482931	3.7300565267920383
60	994.7589073839029	3.8233286123500885	0.046666289367464704	998.6289022856191	4.609656993170385
61	993.5281177411889	4.719473754279075	0.057611518960930544	998.3052030144277	5.6909581931007915
62	992.0177676348178	5.818272822482387	0.0710356364890703	997.907076093788	7.017226834382479
63	990.1692650770163	7.161733387102258	0.08745441126707564	997.4184528753843	8.639469654963449
64	987.9142270760807	8.798634524138894	0.10746776482311193	996.8203293650412	10.617035215113637
65	985.1740276170784	10.784693377884981	0.13176243806061316	996.0904834330224	13.017889749483933
66	981.8602726033218	13.181981703740824	0.1611057102793291	995.2033600173403	15.91801302829058
67	977.876207075372	16.057630392203293	0.19633061249193157	994.1301680800653	19.39995777918934
68	973.1198247339902	19.481188881915685	0.2383049269346909	992.8393185428346	23.54981103365123
69	967.4887161342198	23.52069507531054	0.2878843347112678	991.2972955442675	28.452589443743094
70	960.8882951967227	28.236252210458655	0.34583529307941624	989.4703827002835	34.18463998473388
71	953.2419483667193	33.67230634218196	0.41274076986035474	987.3269954787847	40.804334169176194
72	944.5040778918966	39.84807755946918	0.4888825420458061	984.8410379934348	48.340416511137164
73	934.6744827583997	46.74743587997907	0.5741147711701414	981.9960334095722	56.7794802584689
74	923.8118703660438	54.310079116931355	0.6677506423002418	978.7897001252989	66.05461615692634
75	912.043423137	62.42639990059375	0.768491945824164	975.2383149834408	76.03834430201375
76	899.568411566829	70.93747744861457	0.8744193543457054	971.3803083698111	86.54145277639188
77	886.6510343445626	79.64341636332283	0.983085073582799	967.2775357814909	97.3219762888605
78	873.6007658327062	88.32023186537987	1.0917143674525762	963.012712065561	108.10501367508245
79	860.7483150565512	96.73968864442489	1.1974463928338397	958.6854500938325	118.60650486071249
80	848.4122489242835	104.6932675744523	1.2976349619761196	954.4031514607346	128.56309643913508
81	836.8709779914271	112.01068796234266	1.390086549953264	950.2717525037459	137.75588722691197
82	826.337063559351	118.57516350759313	1.4732621375948776	946.385489204562	146.0306708905633
83	816.9453718739948	124.32689635674821	1.5463338964715894	942.8186021272375	153.30380123184085
84	808.754597522432	129.25757303760383	1.6091274937710764	939.6212980538301	159.5566704627797
85	801.7528240038033	133.4029395746441	1.6620350608450325	936.8177986393156	164.82718287583668
86	795.8759825564154	136.82784463506897	1.7058314553123757	934.40965864682	169.19157433139242
87	791.022735849292	139.6150554924675	1.7415326106333295	932.3793239524163	172.75032203767805
88	787.0715749938272	141.85409946264667	1.7702532941960432	930.6959277506925	175.61397620946613
89	783.8941267365944	143.63326776899166	1.7931023164655755	929.3204968220739	177.89266671137477
90	781.3656489362963	145.0342568027013	1.8111124716279101	928.2110182106483	179.68910470297558
91	779.3715987338061	146.12906759718084	1.8251983259377398	927.3258646569479	181.09431799558018
92	777.8108591755998	146.97925769490436	1.836144178180071	926.6262610487074	182.1864108934249
93	776.5968469622035	147.6362645409888	1.8446074811717093	926.0777189843873	183.03089601691215
94	775.6573685077353	148.14190340098864	1.8511237380300762	925.6503956467772	183.68115012490804
95	774.9333969447677	148.52980887415396	1.8561244883953552	925.3193303073401	184.18020377997092
96	774.3772691614705	148.82670689916233	1.8599530473805985	925.0639291080365	184.56229581136688
97	773.9515136928421	149.05328719467795	1.862875504520098	924.8676763920635	184.85397025236475
98	773.6261770782789	149.2260306808994	1.865103924480341	924.7173116836819	185.07638268814097
