	species_0000001	species_0000002	species_0000006	species_0000007	species_0000008	species_0000009	species_0000011	species_0000016	species_0000017
41	4.1224222579325366e-11	5e-06	9.71194168246418e-10	4.8231672407072116e-08	4.50733494375786e-23	8.883490676758869e-07	1.1267798658228587e-11	1e-05	1e-05
42	4.1224222546027514e-11	5e-06	9.711941674619222e-10	4.825361865831523e-08	4.507334937159377e-23	8.887717366940908e-07	1.1272919452997491e-11	1e-05	1e-05
43	4.122422251742853e-11	5e-06	9.711941667881313e-10	4.8272449152759094e-08	4.5073349314814823e-23	8.891344050707505e-07	1.1277313237448228e-11	1e-05	1e-05
44	4.122422249286996e-11	5e-06	9.71194166209532e-10	4.828860549706675e-08	4.5073349265979845e-23	8.894455751561714e-07	1.1281083053191724e-11	1e-05	1e-05
45	4.122422247178436e-11	5e-06	9.711941657127562e-10	4.8302466904157016e-08	4.5073349223994155e-23	8.897125484806588e-07	1.1284317383290708e-11	1e-05	1e-05
46	4.122422245368312e-11	5e-06	9.711941652862916e-10	4.831435895667372e-08	4.507334918790824e-23	8.899415942928801e-07	1.128709219707029e-11	1e-05	1e-05
47	4.122422243814568e-11	5e-06	9.7119416492023e-10	4.8324561153378754e-08	4.5073349156902744e-23	8.901380947239457e-07	1.1289472710943953e-11	1e-05	1e-05
48	4.122422242481027e-11	5e-06	9.711941646060485e-10	4.833331340382621e-08	4.5073349130268664e-23	8.90306669744234e-07	1.1291514903838321e-11	1e-05	1e-05
49	4.1224222413365825e-11	5e-06	9.711941643364174e-10	4.83408216151901e-08	4.507334910739409e-23	8.90451284670904e-07	1.1293266820787e-11	1e-05	1e-05
50	4.122422240354492e-11	5e-06	9.711941641050372e-10	4.8347262496170705e-08	4.5073349087752767e-23	8.905753426224951e-07	1.1294769693842679e-11	1e-05	1e-05
51	4.122422239511778e-11	5e-06	9.711941639064938e-10	4.835278768623394e-08	4.507334907088901e-23	8.906817639985787e-07	1.1296058905566827e-11	1e-05	1e-05
52	4.122422238788701e-11	5e-06	9.711941637361372e-10	4.835752730386575e-08	4.5073349056413923e-23	8.907730547835696e-07	1.1297164816956177e-11	1e-05	1e-05
53	4.1224222381683044e-11	5e-06	9.71194163589972e-10	4.836159299479564e-08	4.5073349043987813e-23	8.908513652300979e-07	1.1298113478695245e-11	1e-05	1e-05
54	4.12242223763603e-11	5e-06	9.711941634645682e-10	4.8365080550081436e-08	4.507334903332393e-23	8.909185402652448e-07	1.1298927242043154e-11	1e-05	1e-05
55	4.122422237179376e-11	5e-06	9.71194163356981e-10	4.836807215432166e-08	4.5073349024172916e-23	8.909761627783832e-07	1.1299625283416755e-11	1e-05	1e-05
56	4.122422236787611e-11	5e-06	9.711941632646808e-10	4.837063831593901e-08	4.507334901631856e-23	8.910255907895433e-07	1.1300224054790398e-11	1e-05	1e-05
57	4.122422236451523e-11	5e-06	9.711941631854988e-10	4.837283952426445e-08	4.507334900958147e-23	8.910679893587136e-07	1.1300737670349066e-11	1e-05	1e-05
58	4.1224222361632044e-11	5e-06	9.71194163117571e-10	4.837472767191663e-08	4.5073349003798684e-23	8.911043579767178e-07	1.1301178238377107e-11	1e-05	1e-05
59	4.1224222359158715e-11	5e-06	9.711941630592995e-10	4.837634727559938e-08	4.5073348998838016e-23	8.911355540750043e-07	1.1301556146111124e-11	1e-05	1e-05
60	4.122422235703702e-11	5e-06	9.711941630093124e-10	4.837773652379095e-08	4.507334899458245e-23	8.911623132023751e-07	1.1301880304200949e-11	1e-05	1e-05
61	4.12242223460827e-11	5e-06	9.711941627513026e-10	4.837895567299218e-08	4.5073348971203666e-23	8.911856676451361e-07	1.1302164772476549e-11	1e-05	1e-05
62	4.12242223458144e-11	5e-06	9.711941627449078e-10	4.8379997415616465e-08	4.507334897086536e-23	8.91205725242929e-07	1.1302407845893444e-11	1e-05	1e-05
63	4.1224222345585186e-11	5e-06	9.711941627395078e-10	4.838088756484875e-08	4.5073348970579255e-23	8.912228852597515e-07	1.1302615547498805e-11	1e-05	1e-05
64	4.122422234538934e-11	5e-06	9.711941627348934e-10	4.838164817863472e-08	4.5073348970334793e-23	8.912375525541675e-07	1.130279302414955e-11	1e-05	1e-05
65	4.122422234522199e-11	5e-06	9.711941627309506e-10	4.838229810580864e-08	4.50733489701259e-23	8.912500863507057e-07	1.1302944673909501e-11	1e-05	1e-05
66	4.122422234507899e-11	5e-06	9.711941627275815e-10	4.8382853452842005e-08	4.507334896994742e-23	8.912607963739905e-07	1.1303074254957465e-11	1e-05	1e-05
67	4.1224222344956806e-11	5e-06	9.71194162724703e-10	4.838332798274221e-08	4.507334896979491e-23	8.912699478606282e-07	1.1303184978663662e-11	1e-05	1e-05
68	4.12242223448524e-11	5e-06	9.71194162722243e-10	4.8383733455954304e-08	4.507334896966459e-23	8.912777675748367e-07	1.1303279589133495e-11	1e-05	1e-05
69	4.122422234476319e-11	5e-06	9.711941627201412e-10	4.838407992168906e-08	4.5073348969553236e-23	8.912844493102374e-07	1.1303360431184139e-11	1e-05	1e-05
70	4.1224222344686964e-11	5e-06	9.711941627183454e-10	4.838437596688363e-08	4.5073348969458086e-23	8.912901586667425e-07	1.1303429508435394e-11	1e-05	1e-05
71	4.1224222344621824e-11	5e-06	9.711941627168108e-10	4.838462892895238e-08	4.507334896937679e-23	8.912950371483563e-07	1.130348853295159e-11	1e-05	1e-05
72	4.1224222344566164e-11	5e-06	9.711941627154997e-10	4.838484507759032e-08	4.5073348969307323e-23	8.912992056681854e-07	1.1303538967662387e-11	1e-05	1e-05
73	4.1224222344518614e-11	5e-06	9.711941627143789e-10	4.838502977013148e-08	4.507334896924795e-23	8.913027675442947e-07	1.130358206261311e-11	1e-05	1e-05
74	4.122422234447798e-11	5e-06	9.711941627134216e-10	4.8385187584302375e-08	4.507334896919724e-23	8.913058110598316e-07	1.1303618885940541e-11	1e-05	1e-05
75	4.1224222344443256e-11	5e-06	9.711941627126037e-10	4.838532243166608e-08	4.507334896915389e-23	8.913084116507806e-07	1.130365035034326e-11	1e-05	1e-05
76	4.122422234441359e-11	5e-06	9.711941627119048e-10	4.838543765455694e-08	4.507334896911687e-23	8.913106337753764e-07	1.1303677235699715e-11	1e-05	1e-05
77	4.1224222344388236e-11	5e-06	9.711941627113073e-10	4.838553610891499e-08	4.5073348969085225e-23	8.913125325115675e-07	1.1303700208396293e-11	1e-05	1e-05
78	4.1224222344366574e-11	5e-06	9.71194162710797e-10	4.838562023506393e-08	4.507334896905818e-23	8.91314154922002e-07	1.1303719837842184e-11	1e-05	1e-05
79	4.122422234434806e-11	5e-06	9.711941627103608e-10	4.8385692118193186e-08	4.5073348969035084e-23	8.913155412204281e-07	1.1303736610581858e-11	1e-05	1e-05
80	4.1224222344332246e-11	5e-06	9.711941627099884e-10	4.8385753540038996e-08	4.507334896901534e-23	8.913167257683791e-07	1.1303750942354012e-11	1e-05	1e-05
81	4.1224222344318733e-11	5e-06	9.7119416270967e-10	4.838580602304204e-08	4.507334896899847e-23	8.913177379267808e-07	1.1303763188395003e-11	1e-05	1e-05
82	4.1224222344307185e-11	5e-06	9.71194162709398e-10	4.8385850868083866e-08	4.507334896898406e-23	8.913186027836929e-07	1.1303773652244031e-11	1e-05	1e-05
83	4.122422234429732e-11	5e-06	9.711941627091656e-10	4.8385889186728296e-08	4.507334896897174e-23	8.913193417761099e-07	1.130378259326614e-11	1e-05	1e-05
84	4.1224222344288884e-11	5e-06	9.711941627089668e-10	4.838592192877329e-08	4.5073348968961216e-23	8.91319973221301e-07	1.1303790233080975e-11	1e-05	1e-05
85	4.122422234428168e-11	5e-06	9.71194162708797e-10	4.838594990579113e-08	4.5073348968952236e-23	8.913205127707994e-07	1.1303796761055505e-11	1e-05	1e-05
86	4.1224222344275526e-11	5e-06	9.711941627086523e-10	4.838597381124602e-08	4.507334896894455e-23	8.913209737983673e-07	1.1303802338998144e-11	1e-05	1e-05
87	4.1224222344270266e-11	5e-06	9.711941627085282e-10	4.8385994237681004e-08	4.5073348968937977e-23	8.91321367731463e-07	1.1303807105169011e-11	1e-05	1e-05
88	4.1224222344265774e-11	5e-06	9.711941627084223e-10	4.8386011691405434e-08	4.507334896893237e-23	8.913217043344891e-07	1.1303811177707022e-11	1e-05	1e-05
89	4.1224222344261936e-11	5e-06	9.71194162708332e-10	4.838602660504507e-08	4.5073348968927585e-23	8.913219919508257e-07	1.1303814657558247e-11	1e-05	1e-05
90	4.122422234425865e-11	5e-06	9.711941627082544e-10	4.838603934826396e-08	4.507334896892348e-23	8.913222377096141e-07	1.1303817630977672e-11	1e-05	1e-05
91	4.1224222344255855e-11	5e-06	9.711941627081885e-10	4.838605023692909e-08	4.507334896891998e-23	8.913224477024882e-07	1.1303820171667645e-11	1e-05	1e-05
92	4.122422234425346e-11	5e-06	9.71194162708132e-10	4.8386059540937756e-08	4.507334896891699e-23	8.913226271345434e-07	1.1303822342604233e-11	1e-05	1e-05
93	4.122422234425141e-11	5e-06	9.711941627080838e-10	4.8386067490909445e-08	4.507334896891444e-23	8.913227804533769e-07	1.130382419759868e-11	1e-05	1e-05
94	4.122422234424966e-11	5e-06	9.711941627080427e-10	4.838607428390014e-08	4.5073348968912245e-23	8.913229114593065e-07	1.130382578263074e-11	1e-05	1e-05
95	4.122422234424816e-11	5e-06	9.711941627080073e-10	4.838608008828872e-08	4.507334896891039e-23	8.913230233995918e-07	1.1303827136988845e-11	1e-05	1e-05
96	4.122422234424689e-11	5e-06	9.711941627079773e-10	4.838608504794901e-08	4.5073348968908783e-23	8.913231190489065e-07	1.1303828294243568e-11	1e-05	1e-05
97	4.122422234424579e-11	5e-06	9.711941627079515e-10	4.8386089285816543e-08	4.5073348968907426e-23	8.913232007781183e-07	1.1303829283079888e-11	1e-05	1e-05
98	4.122422234424486e-11	5e-06	9.711941627079295e-10	4.838609290693572e-08	4.507334896890627e-23	8.913232706130564e-07	1.1303830128008174e-11	1e-05	1e-05
99	4.122422234424407e-11	5e-06	9.71194162707911e-10	4.838609600106313e-08	4.507334896890527e-23	8.913233302847198e-07	1.1303830849971647e-11	1e-05	1e-05
100	4.122422234424339e-11	5e-06	9.711941627078948e-10	4.838609864489374e-08	4.507334896890443e-23	8.913233812722022e-07	1.1303831466865805e-11	1e-05	1e-05
