	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
3	1.1851448427206	1.1024341074590387	9.540744918101213	0.45921495541877905	0.9992468050444179	0.0002774988786459511	9.688948519224827	0.07852828912851958	0.08147171087148058	4.5320332266230015	0.019402690956990126	3.333630258295712	7.140393931841441	2.9843583143684165	9.752611028099656	0.9713267132059368	0.12182270965851086	1.8494770797403968	0.43141021744985464	0.02569822320166101	0.44639169954152774	0.014624685059412595	0.0007736726155809374	7.781268012156179	3.8975658925409498
4	1.2070444523839892	1.1696392749621125	9.558219606007636	0.4417402675123451	0.9991676488680453	0.0003188113500250033	12.194834337685144	0.08542227190931101	0.07457772809068916	4.530774471373343	0.02066144620664981	3.8294534082748544	6.799658338888922	3.2411248617543325	9.710850210626326	1.18111389151	0.1693427808086964	2.0117414322593348	0.4624092442145156	0.02860911996093663	0.5403467389431398	0.015290340096377612	0.0008528287919530083	7.762870583178439	3.8303607250378775
5	1.203595726094388	1.2424117521785012	9.573622046032517	0.4263378274874682	0.9990900096265724	0.00035963432113120876	14.384370798834334	0.091232978072622	0.06876702192737817	4.52970177575346	0.02173414182652599	4.284932864585443	6.458558085711915	3.5183718969209177	9.670459621176686	1.397587694111656	0.21686493138211088	2.180690382441973	0.48915904629744617	0.03161707864410006	0.6429215212203555	0.015865022367633964	0.000930468033425522	7.802085833856802	3.7575882478214906
6	1.187195983719282	1.3133069242658102	9.586234329299344	0.41372554422065483	0.9990182547279032	0.0003991790513485099	16.279870789584614	0.0957942064487629	0.06420579355123728	4.528837324698335	0.02259859288164907	4.674930791927222	6.119317773172669	3.812366903768638	9.633017488231658	1.6196395470753842	0.264295146423747	2.355309523293594	0.5109518985355068	0.034614500501933446	0.7470543555663172	0.016342950722479745	0.0010022229320943937	7.90703615127449	3.6866930757341856
7	1.1672224525069872	1.3769419984929367	9.596255350164707	0.4037045233552926	0.998953593131986	0.0004372724061146469	17.912422844359558	0.0992216203182773	0.06077837968172281	4.528163887859028	0.02327202972095407	4.9934503120881315	5.7830936380692695	4.1196328425087305	9.599717295936049	1.8462563470823017	0.31161054470187477	2.534608674798845	0.5280838279257498	0.037481846657392355	0.8461990383040938	0.016732957033056987	0.001066884528011448	8.05779892708979	3.6230580015070566
8	1.1484766620149267	1.4311057215209821	9.604152745627259	0.39580712789273015	0.9988954193345929	0.00047401931529642775	19.316586386584945	0.10174357105096708	0.058256428949033046	4.527649030480746	0.023786887099234127	5.24592940083453	5.450269183047413	4.437264957656453	9.571056977005199	2.076587545864717	0.3588342749620606	2.7177141188729315	0.5412782088202993	0.040121266946146934	0.9359889198584783	0.01704884969035617	0.0011250583254040845	8.230210146372398	3.5688942784790134
9	1.1325898778347576	1.475835982436254	9.610424621059153	0.3895352524608345	0.9988424045219635	0.0005096050728305218	20.525214032839425	0.10359001642705365	0.056409983572946465	4.527258942858205	0.02417697472177569	5.44254874294731	5.1208067842926	4.7629587438109064	9.546971351534538	2.30994324673057	0.4060141031962828	2.903888146589082	0.5513349133552419	0.04247685093765268	1.0145453158094784	0.017304357555848516	0.001178073138033176	8.405072946010964	3.5241640175637414
10	1.1196580315846942	1.5122331172994068	9.61549873380304	0.38446113971694745	0.9987931842518484	0.000544208290627128	21.566978362297732	0.10494719166773402	0.055052808332266105	4.526964624422838	0.024471293157141655	5.594027394102441	4.794493846610423	5.0949225078870475	9.5270675415962	2.545769432246537	0.45320339126707976	3.092523331168853	0.5589584827521853	0.04453282772815302	1.081815899324384	0.01751131488158095	0.0012272934081483803	8.570235634800609	3.4877668827005888
11	1.1092273735132219	1.5416872654869598	9.619702509914122	0.38025736360586715	0.9987466535629431	0.0005779730993758033	22.46586663876914	0.10595175579260324	0.054048244207396914	4.526743379812958	0.024692537767023584	5.709729423526554	4.471074619679748	5.431769224521749	9.510818589232336	2.7836216855784945	0.5004496337574699	3.2831277227424476	0.5647120252148377	0.046300915900935956	1.1387469129419785	0.017679285306538377	0.0012738240970536143	8.7195067077874	3.4583127345130356
12	1.100733581182069	1.5655190493907638	9.623270956969105	0.3766889165508818	0.9987020222880705	0.000611005891486536	23.241704513391596	0.10670001077460924	0.0532999892253909	4.526578183254484	0.02485773432549723	5.797193459047076	4.1503073989324415	5.772413989704138	9.49767989800374	3.023139921626708	0.5477902273277978	3.475303812051967	0.5690224811786222	0.04780758976930364	1.1866911772653448	0.017815756758593808	0.0013184553719261319	8.850772920690712	3.4344809506092315
13	1.0936595942815819	1.5848518472260884	9.62636578116773	0.3735940923522521	0.9986587782708628	0.0006433777538331905	23.910798538584793	0.10725850201834826	0.05274149798165187	4.526456585638355	0.02497933194162778	5.862205952068434	3.831986744303813	6.115998971484248	9.487150438605333	3.2640296052300224	0.5952519331127144	3.6687302849785657	0.5722051510391898	0.04908486509665679	1.2270646107112	0.017926434261709943	0.0013616993891339012	8.964390650876375	3.4151481527739063
14	1.087569593850194	1.6005946167807668	9.629095316777052	0.3708645567429303	0.9986166290647261	0.0006751271879547361	24.486616345852205	0.1076729894038516	0.05232701059614849	4.526369613675896	0.025066303904085763	5.909086556244863	3.5159499023033542	6.461832336838713	9.478796805613245	3.506045172734048	0.6428520950654274	3.8631442237375047	0.5744889815058979	0.050164896495576386	1.2611892494354844	0.018015544466363453	0.0014038485952703784	9.062040579086	3.3994053832192277
15	1.0820986595837	1.6134653292813723	9.631530276804803	0.3684295967151783	0.9985754534346925	0.0007062608802725374	24.980336717060364	0.10797473899431016	0.0520252610056899	4.526310924776837	0.025124992803144564	5.940967910845921	3.202079048386489	6.809341589786001	9.472258725741682	3.748976382317119	0.6906000905898602	4.0583260048842185	0.5760366761139822	0.051077300598305744	1.2902407735127424	0.018086069939859648	0.0014450242253041844	9.146028173546748	3.3865346707186217
16	1.0769275865299313	1.6240226966900904	9.633714945337063	0.36624492818292204	0.9985352730428543	0.0007367504812902251	25.401268928177306	0.10818465199427627	0.0518153480057238	4.52627622500658	0.025159692573400328	5.960013961324765	2.890304175870522	7.158036445608124	9.467246278689116	3.9926364994198087	0.738498455791023	4.25408635850811	0.5769590004655719	0.05184808345833015	1.3152504707343697	0.018139896152691976	0.0014852046171423686	9.218902112784823	3.375977303309904
