	Tstar	V	Vin	Vni
0	15061.32075	1860000.0	1860000.0	0.0
1	15011.956714085292	1859672.6052500093	1577398.2827918117	282274.3224581969
2	14877.148186379845	1857615.465901116	1337732.447667981	519883.0182331339
3	14673.727818876998	1852656.6906342194	1134481.9260654696	718174.764568749
4	14415.813164752846	1844091.513301915	962115.8946527749	881975.618649139
5	14115.248369045563	1831557.58501331	815934.8436260265	1015622.7413872828
6	13781.900392097667	1814958.4504944752	691964.2499775871	1122994.2005168872
7	13424.009209293969	1794377.8156970404	586828.709792304	1207549.1059047356
8	13048.421169896681	1770029.2360121687	497667.99501821597	1272361.2409939517
9	12660.821100237286	1742208.5674024909	422053.47467705695	1320155.0927254332
10	12265.899242148429	1711265.129883044	357927.9074352361	1353337.2224478067
11	11867.516274919395	1677574.3360961599	303545.8785313532	1374028.4575648052
12	11468.83716039217	1641520.0033970505	257425.29109018182	1384094.7123068674
13	11072.425279846793	1603481.2904402215	218313.51558451276	1385167.7748557075
14	10680.360903168788	1563822.9988114017	185144.00085215096	1378678.9979592494
15	10294.30278599524	1522889.3644788852	157014.1241504046	1365875.2403284793
16	9915.561462087308	1480999.933541481	133158.37676224625	1347841.5567792335
17	9545.158600893596	1438447.7039303118	112926.52025637808	1325521.1836739327
18	9183.868012516918	1395497.4445263143	95768.77771245602	1299728.666813857
19	8832.262019699734	1352386.324542047	81218.55049904699	1271167.7740429987
20	8490.748988455214	1309324.915336689	68878.44043993218	1240446.4748967553
21	8159.592501341094	1266497.6492226345	58413.328658171326	1208084.320564462
22	7838.943341918287	1224064.9076722392	49538.258706538225	1174526.6489656996
23	7528.857877075887	1182164.597246978	42011.541708850134	1140153.0555381263
24	7229.314715851833	1140913.9098161676	35628.44327478618	1105285.4665413797
25	6940.2303810340945	1100411.2259475163	30215.16726189359	1070196.0586856217
26	6661.471023307454	1060738.0205517518	25624.35368366179	1035113.6668680876
27	6392.8624274667745	1021960.1088798655	21731.09503805351	1000229.0138418125
28	6134.1995264855395	984130.379928764	18429.323281361452	965701.0566474008
29	5885.252236677607	947288.8239119784	15629.248440880383	931659.5754710983
30	5645.772864093081	911465.5735527023	13254.57259798626	898211.0009547141
31	5415.499783476105	876680.7372071599	11240.754371137498	865439.9828360215
32	5194.16272467825	842946.8896057558	9532.89429213904	833413.9953136157
33	4981.485408009542	810269.3142521401	8084.519575866928	802184.7946762721
34	4777.188673793104	778647.343164803	6856.18264720829	771791.1605175937
35	4580.992747197345	748075.1252320156	5814.471929274475	742260.6533027401
36	4392.619096423106	718542.4696510661	4931.038511896291	713611.4311391687
37	4211.7920020739675	690035.539839595	4181.832568722912	685853.7072708709
38	4038.2397403701675	662537.4648259896	3546.458604493427	658991.0062214948
39	3871.695562555474	636028.889758738	3007.6151419492826	633021.2746167873
40	3711.8984107036163	610488.4377566372	2550.641731497309	607937.7960251385
41	3558.593529602447	585893.1387607668	2163.1069163409097	583730.0318444248
42	3411.532915711934	562218.8153141303	1834.4507482893098	560384.3645658399
43	3270.4755709489027	539440.3636370116	1555.730797389708	537884.6328396205
44	3135.187742311633	517532.0483947567	1319.357070996501	516212.6913237589
45	3005.4430243165552	496467.7238717318	1118.8975406462848	495348.8263310843
46	2881.022422677773	476221.0421540767	948.8955482502397	475272.1466058253
47	2761.7143436484935	456765.62079339434	804.7235731873151	455960.89722020586
48	2647.314545163116	438075.1875340964	682.456319932911	437392.7312141624
49	2537.626048360195	420123.69823584345	578.7662003768228	419544.9320354656
50	2432.4590209674852	402885.4385454669	490.8314739437411	402394.60707152216
51	2331.6306390122263	386335.1095078183	416.256986027541	385918.85252178967
52	2234.9649263276647	370447.89090537815	353.0123480277132	370094.87855734926
53	2142.2925824080266	355199.4946454175	299.3770003437668	354900.1176450725
54	2053.4508029793606	340566.2108962184	253.8903547396404	340312.3205414776
55	1968.2830901199668	326524.9367649904	215.31522981386374	326309.6215351754
56	1886.639054652597	313053.2024271038	182.60196836849335	312870.60045873496
57	1808.3742404265029	300129.1914962995	154.85820405955883	299974.33329223987
58	1733.3498969421378	287731.7428131786	131.32977396555387	287600.41303921305
59	1661.4328034747696	275840.36168456695	111.37633024575598	275728.9853543216
60	1592.4950804751738	264435.220978642	94.45413728854912	264340.7668413538
61	1526.4139748713233	253497.15397346715	80.1030493221621	253417.05092414538
62	1463.071695627325	243007.6522270316	67.93233124132607	242939.71989579068
63	1402.355221185046	232948.8553492704	57.61083378980323	232891.24451548106
64	1344.1561184247191	223303.5404231076	48.85767127778334	223254.68275183026
65	1288.3703628625954	214055.10917612616	41.43432982018093	214013.67484630644
66	1234.8981818834527	205187.5750114939	35.13889662912767	205152.4361148652
