[Wnt{default}]	[Complex_br_(Wnt/Frizzled)]	[Frizzled]	[Complex_br_(Frizzled/Wnt/_br_LRP5/6)]	[LRP5/6]	[Casein Kinase 1]	[Casein Kinase 2]	[ATP]	[ADP]	[Glycogen Synthase Kinase-3_Beta_]	[Diversin]	[Complex_br_(Ebi/Siah-1)]	[Complex_br_(Siah-1/Ebi)]	[FRAT]	[Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo)]	[Complex_br_(Axin/PP2A/_br_Adenomatous Polyposis Coli)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_Diversin/Casein Kinase 1/_br_Glycogen Synthase Kinase-3_Beta_/PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A)]	[Pygo]	[CBP]	[SWI/SNF]	[Bcl9]	[Wnt Target Genes]	[Complex_br_(TCF/Smad4)]	"[Wnt{""Cell Membrane""}]"	"[_Beta_-Catenin{""Plasma Membrane""}]"	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br__Beta_-Catenin/PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_Diversin/_Beta_-Catenin/_br_PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/_Beta_-Catenin/_br_Siah-1/Ebi)]	[_Beta_-Catenin{Nucleus}]	[Complex_br_(TCF/Smad4/_br__Beta_-Catenin)]	[Complex_br_(TCF/_Beta_-Catenin/_br_Smad4/Bcl9)]	[Complex_br_(Bcl9/_Beta_-Catenin/_br_TCF/Smad4/_br_Pygo)]	[Complex_br_(_Beta_-Catenin/TCF/_br_Smad4/Bcl9/_br_Pygo/SWI/_br_SNF)]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Axin/PP2A/_br_Diversin/Casein Kinase 1)]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Glycogen Synthase Kinase-3_Beta_/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1)]	[Ubiquitin]	[_Beta_-Catenin_2]	[_Beta_-Catenin_3]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Siah-1/Ebi/_br_Axin/PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Axin/PP2A)]	[Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo)_2]	[Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo/Casein Kinase 2)]	[Complex_br_(Dishevelled/Casein Kinase 2/_br_Beta-Arrestin/Frodo/_br_FRAT)]	[_beta_TrCP]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1/_Beta_-Catenin/_br__beta_TrCP/Glycogen Synthase Kinase-3_Beta_)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1/_Beta_-Catenin/_br__beta_TrCP/Glycogen Synthase Kinase-3_Beta_)_2]	[Complex_br_(_beta_TrCP/_Beta_-Catenin)]	[6 bromoindirubin 3'oxime]	[Complex_br_(Bcl9/Pygo/../Smad4)]
0.0	0.0	3.0	0.0	3.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	0.0	3.0	3.0	4.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	4.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.5	0.0
1.2413775662398918	0.8093573174105654	0.6819212035468419	1.5087214790425947	1.491278520957399	0.04959013307870697	2.409134077761218	0.6930599596841308	0.3069400403158688	0.07400395557782082	0.7112002312118141	1.7829998553925013	0.9239598237187693	2.675651409675661	2.2338531448929846	2.1460862755112746	0.07431274411840404	0.9221570332810242	0.022697463632413616	0.08513527506038099	0.04740961483654105	0.006720593542314996	1.9138214469034491	0.6607624632261341	1.4405436373069511	0.10050807949742954	0.3481138110930386	0.1544414966180111	0.29201890766271893	0.7020208545154618	1.3459581303161854	0.015976870090097215	0.024712151204129684	0.03772566022384008	0.3322133011572798	3.89416823426501	0.0005906137302184885	3.099716182258981e-05	0.0006185303765029921	0.0010214132260162492	0.0018027904377446054	1.1256907997895214	0.2665173319144455	0.250344634746517	1.1661959527848917	0.8335485874228963	0.00011540520659240029	0.00014005458561463645	0.5	0.0010432780361668728
1.241377566239892	0.8093573174105659	0.6819212035468423	1.5087214790425953	1.4912785209573984	0.05630765890767782	2.348793847662246	0.6985147244811539	0.3014852755188453	0.08131931458562841	0.7095540387983987	1.7816856589127466	0.9254545103355091	2.64400088188281	2.0178608030316894	2.1419323711918676	0.07453620372571831	0.9254448060405516	0.012146438603425054	0.04511983449344186	0.02785890916012663	0.0035803063079892115	1.9546297568253033	0.6601964493031147	1.4405436373069516	0.10080576439682266	0.34930732651927676	0.15502694147655705	0.29285432530238037	0.7012998386182276	1.3433838570048784	0.008566132295434445	0.01571247055670384	0.017260925333315316	0.40744333344987765	3.828174316506781	3.1679931243765392e-06	1.6354429947927173e-07	3.3221306406393368e-06	5.505449370077442e-06	9.704294956496533e-06	1.2746253857228724	0.29520703422056616	0.27467980353156	1.1747340923860614	0.8252645535463972	6.124962784021846e-07	7.415712558697394e-07	0.5	0.00025040868125122403
1.241377566239892	0.809357317410566	0.6819212035468424	1.5087214790425953	1.4912785209573984	0.05897574178082576	2.325817373938401	0.7019802568187018	0.298019743181297	0.08408705121356327	0.7174142011276553	1.7802591029926573	0.9254625576135557	2.6320345359756363	1.93319517907711	2.146385489836845	0.07453739250317853	0.9254625053441229	0.008912650090858185	0.03192411554461014	0.0210497112321022	0.0026212490991717476	1.967964628757168	0.6584108547101379	1.4405436373069516	0.10115735431103849	0.35128781428346795	0.15765326937597424	0.2942783097425084	0.7036388653534036	1.3442103943890376	0.006291400991685046	0.012137061141246295	0.010874404312508008	0.42283839857568783	3.8052453428482327	1.6963571914086032e-08	8.729678209811723e-10	1.7894432701234936e-08	2.965128592997512e-08	5.226943125050288e-08	1.3336464530804595	0.30621716203723814	0.28387841281079834	1.177688600468281	0.8223113923008679	3.268408082288201e-09	3.962434888314856e-09	0.5	0.00011125569821765644
1.241377566239892	0.8093573174105663	0.6819212035468426	1.5087214790425956	1.4912785209573982	0.06000527815376751	2.317101518047449	0.7037996503972364	0.2962003496027619	0.085132811597152	0.7237425077488923	1.779171479495382	0.9254626008894136	2.6275110736255063	1.9006641536175481	2.1501213889606627	0.07453739884342295	0.9254626006088883	0.007364961215269859	0.025270897965411036	0.017456986746747297	0.0021631768015253332	1.9746659203124022	0.6569781822128824	1.4405436373069516	0.10142839714433285	0.35279259828361254	0.15967176802576372	0.2953659194560922	0.7056711733596652	1.3451849945886458	0.005201784413743128	0.010092025531479722	0.007813911218663839	0.42315946456035214	3.7975694391665975	9.060633559785788e-11	4.657773945241971e-12	9.604275951605192e-11	1.5912033979313028e-10	2.805235664171119e-10	1.3564320862761263	0.31040955557806177	0.2873561147773397	1.1786805783238663	0.821319421637538	1.743699739204138e-11	2.1149106163195772e-11	0.5	6.318172218239687e-05
1.2413775662398916	0.8093573174105662	0.6819212035468428	1.5087214790425956	1.4912785209573982	0.060419551980570495	2.3136194641924037	0.704695948297548	0.29530405170245067	0.08554950862405833	0.7274112310174795	1.7785524772665147	0.925462601121329	2.6257073499759733	1.8875882849792542	2.15231562212595	0.07453739887724271	0.9254626011198256	0.006456275195561982	0.021225752772977516	0.015188160174422252	0.0018948675155908777	1.9787332818454997	0.6561354192441428	1.4405436373069511	0.10158261387071756	0.3536480861580438	0.16082791602719082	0.29598492161131174	0.7068684274957853	1.3457594482714503	0.004561407679969709	0.008731884978862573	0.006037592598555354	0.4213836917132014	3.7948693472172343	4.837125434402432e-13	2.4856611022348132e-14	5.14178419515179e-13	8.517945744299236e-13	1.501768322664732e-12	1.3656116272325722	0.3120878857835756	0.2887431413999646	1.179029584852222	0.8209704151475627	9.305116420569435e-14	1.1287775846938174e-13	0.5	4.096538151789327e-05
1.2413775662398916	0.809357317410566	0.6819212035468426	1.5087214790425956	1.4912785209573982	0.06059497490817467	2.312149790921873	0.7051259365806098	0.2948740634193889	0.08572508711076404	0.7293090701867909	1.7782361319758053	0.9254626011225694	2.6249468816551365	1.8820520582654494	2.153460070393612	0.07453739887742312	0.9254626011225595	0.005853503577383545	0.018488485107353403	0.013602126778330786	0.001717255116520856	1.9814826543639945	0.6556877027250568	1.4405436373069511	0.10166103465907128	0.35408513176898354	0.16142253685923547	0.2963012669016282	0.7074867384595701	1.346029552391467	0.0041362484608612905	0.007748623200949547	0.0048863583290227035	0.4200491500436819	3.793843890458831	2.696404024640174e-15	1.3853934869636818e-16	2.8702230706212806e-15	4.7545953249965555e-15	8.38286659383755e-15	1.3695027577482435	0.31279709073326756	0.28932803123409634	1.1791620464259478	0.8208379535740414	5.186217165133822e-16	6.291577436667042e-16	0.5	2.8860528647066198e-05
1.2413775662398912	0.8093573174105668	0.6819212035468426	1.5087214790425953	1.4912785209573984	0.06067225094925967	2.3115033880695157	0.7053297495343174	0.2946702504656811	0.0858022316605573	0.7302437161417685	1.7780824096915147	0.9254626011225765	2.624612615399915	1.8796130373315063	2.1540286619905618	0.07453739887742414	0.9254626011225746	0.005419628441302776	0.016502765883082086	0.01241842343092932	0.0015896067799103396	1.9834757110952743	0.6554568904385729	1.4405436373069516	0.10169873813232991	0.3542974638427219	0.1617138725884043	0.29645498918591634	0.7077868142967965	1.3461327163413404	0.003830021661391037	0.006998794989628849	0.004084342452152852	0.41929545242737043	3.7934256000121116	1.619560651769057e-17	8.284383539735241e-19	1.7283219472017088e-17	2.884386749136849e-17	5.031831983981396e-17	1.371218099788745	0.31310922733040253	0.28958515293952486	1.1792160400470657	0.8207839599529249	3.1329351766971394e-18	3.785144139784407e-18	0.5	2.1523021638284325e-05
1.241377566239892	0.8093573174105666	0.6819212035468429	1.508721479042596	1.4912785209573978	0.0607071874070334	2.3112113743791	0.7054258480997795	0.29457415190021913	0.08583706075194975	0.7306937186574068	1.7780098852075201	0.9254626011225765	2.62446166311332	1.8785102280015589	2.154305983297672	0.07453739887742414	0.9254626011225746	0.005088687674833139	0.01499001989561386	0.01149378367386775	0.0014923449263089506	1.9849932505945465	0.6553368951022736	1.4405436373069516	0.1017161642690533	0.3543976205672561	0.16185316042571132	0.29652751366991087	0.7079267141308834	1.346155449824038	0.0035963427485227835	0.00640509599903692	0.0034962362217462	0.4189093679219134	3.7932456145719606	8.321459100677014e-20	4.2642755847898896e-21	8.878564886256824e-20	1.4722826996275622e-19	2.589477012443621e-19	1.3719939589705035	0.3132502887342238	0.28970127613472696	1.1792392604544037	0.8207607395455876	1.6012516958800268e-20	1.942668226354362e-20	0.5	1.672950983390233e-05
1.241377566239892	0.8093573174105666	0.6819212035468429	1.5087214790425958	1.491278520957398	0.060723236863167225	2.3110772787874825	0.7054710891914655	0.2945289108085333	0.08585304894514098	0.7309083210800542	1.7779765036779167	0.9254626011225765	2.6243923582030266	1.8780035614533488	2.1544411167663253	0.07453739887742414	0.9254626011225746	0.0048252680864150225	0.013795010590156235	0.010746896081675776	0.0014149809547642307	1.9861915703499096	0.6552720749359479	1.4405436373069516	0.10172386655261663	0.3544437079916459	0.16191881944426043	0.29656089519951395	0.7079893251496491	1.3461429060188193	0.0034102871316493864	0.0059216279952630626	0.003048114508480549	0.4187196552136171	3.7931654097063	3.829794243764674e-22	1.932182899389376e-23	4.0575694910687928e-22	6.86167946753555e-22	1.192804150505236e-21	1.3723504804709643	0.31331507941554626	0.28975459285182953	1.1792496043216427	0.8207503956783475	7.480182374024134e-23	8.976869321459427e-23	0.5	1.3419059928637273e-05
