	E	E_M	E_P2	E_P_1	E_P_2	M	P	P2	T
77	0.00014887600946179508	2.3246881132909574e-07	5.276254751755498e-07	3.2481453627951034e-07	3.908171541399548e-08	0.0021650850247034157	0.0027517706292763296	0.032122314492099194	0.9629597058633824
78	0.0001489310047625867	2.1218611311442825e-07	5.24684660223424e-07	2.964513706253781e-07	3.567309344329088e-08	0.0019754718967988326	0.0025105713913162156	0.031931455191425574	0.9635814325252215
79	0.00014898150442936694	1.9366318376111152e-07	5.217281384229368e-07	2.7055175223095015e-07	3.255249621125377e-08	0.0018023902243195216	0.0022904390641204277	0.03174077740390315	0.9641653748120858
80	0.000149027891023923	1.7674168378617884e-07	5.18760205164745e-07	2.4689676180062303e-07	2.9710325318601223e-08	0.0016444111371806108	0.002089545751169479	0.03155036865748002	0.9647147023451933
81	0.0001490705149347952	1.6129300835705127e-07	5.157824204430064e-07	2.2530187003879217e-07	2.7107766359031933e-08	0.0015002271700782072	0.0019062201863088014	0.03136030832356108	0.9652323148349862
82	0.0001491096977154743	1.4718269863281423e-07	5.127985214021568e-07	2.0558203173671625e-07	2.4739032747066887e-08	0.0013686423021290126	0.0017389345918522856	0.03117066827315847	0.9657208645305752
83	0.00014914573353235389	1.343039748808804e-07	5.09809614108594e-07	1.8758359161611318e-07	2.256928703353533e-08	0.0012485627565246335	0.00158629268261878	0.030981513546768463	0.96618277674762
84	0.00014917889221023343	1.2254267964224808e-07	5.068189628156051e-07	1.7115021055471154e-07	2.0595936746982978e-08	0.001138988504134993	0.001447018530228688	0.030792902904499885	0.9666202689533462
85	0.00014920942034438782	1.1181051648388319e-07	5.038272969272794e-07	1.5615430297593306e-07	1.878753921804033e-08	0.0010390054385143771	0.0013199464326851167	0.03060488939640458	0.9670353681527398
86	0.0001492375440163388	1.0201053502440348e-07	5.008374808385947e-07	1.4246380123314e-07	1.7144166558018904e-08	0.0009477781573344088	0.0012040115000842451	0.0304175208217575	0.9674299270648397
87	0.00014926346968509625	9.307003905027136e-08	4.978499329360616e-07	1.2997307154464e-07	1.5637271365721943e-08	0.0008645433340141496	0.0010982411232809094	0.030230840214087017	0.9678056387983025
88	0.00014928738655957632	8.490661379708325e-08	4.948671797016341e-07	1.1857051067549245e-07	1.426913624241186e-08	0.0007886036102796592	0.0010017470373438345	0.03004488622269345	0.9681640505162421
89	0.00014930946730603746	7.7460696163979e-08	4.918893840110742e-07	1.0816893055727207e-07	1.301368322313896e-08	0.00071932199838268	0.0009137181517585452	0.029859693525034734	0.9685065757921295
90	0.00014932987012776443	7.066211972732805e-08	4.889187867934751e-07	9.867394688885212e-08	1.1875018818831744e-08	0.0006561167301660054	0.0008334138736077947	0.029675293142130518	0.9688345061242228
91	0.0001493487392974287	6.446235009693642e-08	4.859553420684149e-07	9.001383825817484e-08	1.082917214071421e-08	0.0005984565426956445	0.000760158094674616	0.029491712789228387	0.9691490213126982
92	0.00014936620699212858	5.880152381588323e-08	4.83001049360882e-07	8.210868822800702e-08	9.881746459573317e-09	0.0005458563442386481	0.0006933335824106993	0.02930897713530265	0.9694511991450395
93	0.00014938239366988753	5.364034760264698e-08	4.800556928842221e-07	7.489971907765312e-08	9.010570540868118e-09	0.0004978732531954274	0.0006323769468508154	0.029127108101446756	0.9697420240921762
94	0.00014939740969372955	4.892761262327138e-08	4.771210678781046e-07	6.831915728339771e-08	8.222468478594539e-09	0.00045410295845369327	0.0005767739339385155	0.028946125073255103	0.9700223954440458
95	0.00014941135557557678	4.4631754603079445e-08	4.7419682133797123e-07	6.231903974957646e-08	7.496808725507816e-09	0.00041417639745789064	0.0005260552193143593	0.02876604515508054	0.9702931345837222
96	0.00014942432341819565	4.0708826742433796e-08	4.7128457535370767e-07	5.68417756153342e-08	6.841404085796835e-09	0.0003777567046131556	0.0004797924624137013	0.02858688334281285	0.970554991813578
97	0.0001494363970465365	3.7133718744838816e-08	4.6838386682324737e-07	5.1848424525993026e-08	6.236943362355759e-09	0.00034453642959355403	0.000437594796211521	0.02840865274095765	0.9708086524302832
98	0.00014944765329411204	3.3868572513846846e-08	4.654961707643983e-07	4.7289929255939345e-08	5.6920333467066595e-09	0.000314234982113734	0.000399105521269804	0.028231364702212818	0.9710547424476972
99	0.0001494581620388528	3.0893659151761125e-08	4.6262093648711965e-07	4.3134867082782776e-08	5.188498418468004e-09	0.00028659630558974434	0.0003639991800924391	0.028055029013279047	0.9712938336630771
100	0.00014946798735709942	2.8176222899379512e-08	4.5975951375715864e-07	3.934132984007774e-08	4.7355763968820874e-09	0.0002613867397535886	0.00033197878845829564	0.02787965400666436	0.9715264484524803
