	s130	s137	s149	s153	s161	s166	s47	s48	s49	s50	s56	s60	s63	s64	s67	s71	s72	s75	s80	s81	s83	s84	s90	s91
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.006751378651335752	0.003056496551447816	0.0026805216782667687	0.04041245724877917	0.8276543355668446	0.002778628464890016	1.2377490561616714e-05	0.0	0.0002546957946700818	0.009931142767712715	0.0016494126129725827	0.0026593980268468523	0.0	0.004317254248884138	0.2172501075558865	0.33841168439772346	0.00271744190557748	0.447261647659954	0.002719229299366907	0.0011803615329944275	0.026544753505624727	0.001118079786047343	8.319241278997287e-05
2	0.0	0.035260203887692326	0.004602089953891575	0.010157238560869919	0.04909093528539291	0.5599704566303919	0.002639877002611038	2.3642661504860327e-05	0.0	0.0004829652579585358	0.017907293075294154	0.012805880939018046	0.01624341766319643	0.0	0.009793928279168094	0.4048089987528947	0.49167937614508384	0.004939410739273031	0.8522611283232694	0.004945842968432387	0.002169813516859088	0.08208117761249718	0.008063287934367213	0.004450136149569223
3	0.0	0.05992631215252018	0.003201839501574654	0.011286590622106867	0.03642348028362976	0.27254257134875853	0.0024745157066840555	3.76532268960016e-05	0.0	0.0007654086274651721	0.02757781918443659	0.04516719515641729	0.04917621580559959	0.0	0.017258464916518196	0.5507236459944759	0.5417381743391002	0.006755966094652738	0.9951902519716624	0.006769187172117755	0.0033081696453621324	0.15828885656118033	0.026546421665731554	0.04552524231137395
4	0.0	0.06587361839675053	0.0017358969770591862	0.00894195778305239	0.02660482236681436	0.14987623389301002	0.002373331592248532	5.263188480181199e-05	0.0	0.0010646322722310893	0.037078614795903686	0.0913934799904716	0.09629362899469071	0.0	0.022261857981222793	0.6565791389138025	0.5442271010927988	0.00824061792944762	0.993412808849758	0.00826241796082674	0.004174197988898613	0.24475942539675086	0.05062085214451564	0.16986092348802434
5	0.0	0.06537579089889786	0.001053016043013109	0.007220228656902196	0.020697764499216335	0.0981666010111932	0.002314460167057922	6.530760377957102e-05	0.0	0.001316500411059068	0.04454729096616513	0.14009537293486438	0.149298545015092	0.0	0.025323327804499408	0.7377589912731034	0.5422601799661658	0.009453548249496374	0.9917883608273758	0.009485348842650222	0.004616964305441676	0.3344358498103877	0.06407794377192917	0.3677843998638213
6	0.0	0.06270762453510131	0.0007422427554649799	0.005968339200651298	0.01677718893762502	0.0707995682694323	0.0022516763613523575	7.60104659338217e-05	0.0	0.0015288411265142363	0.050612043247320083	0.18838396138706506	0.20443384574901868	0.0	0.02885065076188286	0.797805506954429	0.5363847210999253	0.01044425783701334	0.9904011523457857	0.010486915333470825	0.005051343624568283	0.42236528308318905	0.06098071418094459	0.5849516401230637
7	0.0	0.05938425812708992	0.0006084573991259663	0.004993848338928468	0.014021999744742702	0.05427535438395402	0.0021575949697663355	8.533716574934941e-05	0.0	0.0017136806859431657	0.05575486087934889	0.23518694028528403	0.2581876447979764	0.0	0.034686181146011776	0.8284538275035044	0.5171847609781561	0.011253392908917026	0.9891742141033978	0.011307199060017661	0.005743408597313553	0.5023676487338075	0.045898892451904046	0.768171592107254
8	0.0	0.05603608733784923	0.0005802248811261786	0.004178731990521879	0.012033519751898644	0.043455616329458865	0.0020072293276874537	9.38244224900255e-05	0.0	0.0018817952111707182	0.06036032804510791	0.28001101637667936	0.30525507498816157	0.0	0.045312991544032	0.8112685865735708	0.4734684422746602	0.011914317599012542	0.9880341015868117	0.011979031209986717	0.006775267746140817	0.5646521550272549	0.027734130048804363	0.89172088391611
9	0.0	0.052979154774854674	0.0006384991293730632	0.003435805635462798	0.010586841184224809	0.036001890909692476	0.0017793359650193294	0.00010192709140139637	0.0	0.0020422042011523185	0.06470634941633971	0.3226358857221794	0.3365388951838143	0.0	0.06498557032943335	0.7101968698348761	0.3922920065499408	0.012454426722692986	0.9869174413491645	0.012529305367140139	0.008061875223277023	0.5929885054307195	0.013277858396819777	0.9589628372086533
