	EpoR	SAv	SAv_EpoR	SAv_EpoRi	dSAve	dSAvi
0	76.0	999.293	0.0	0.0	0.0	0.0
1	75.89694903929471	999.1887957178999	0.10305096070529256	0.0011470007644707458	5.29466173748921e-06	1.0259686063065756e-06
2	75.7963388378518	999.0851432862476	0.20366116214819915	0.004154846977988163	3.409742619779562e-05	6.607199962765323e-06
3	75.6982053299216	998.9820592563461	0.3017946700783921	0.009027681261627861	9.917480054057225e-05	1.9217513211636182e-05
4	75.60251576454833	998.8795523664332	0.3974842354516773	0.015695990931390492	0.00022400148504842464	4.340569857343105e-05
5	75.50921679376806	998.7776211538288	0.49078320623195804	0.02408986129802202	0.0004236803409663805	8.209830023001689e-05
6	75.41825667097623	998.6762640366476	0.5817433290237906	0.03414192881758916	0.0007126184690080957	0.000138087041953934
7	75.32957993211423	998.5754791679549	0.6704200678857948	0.04578041078409264	0.0011060328029034463	0.00021432057222645504
8	75.24312562602232	998.4752642951483	0.7568743739777039	0.05892704123005239	0.0016203145586738117	0.00031397508508808916
9	75.15883617983913	998.375617046498	0.8411638201608855	0.07350856895384798	0.002270583908155982	0.00043998047906600147
10	75.07665607092868	998.2765348895482	0.9233439290713293	0.08945503134121291	0.0030710583090480478	0.0005950917300175638
11	74.99653226631565	998.1780151706906	1.003467733684347	0.10670025398071138	0.004034968944759667	0.0007818726993329149
12	74.91841337943913	998.0800551002928	1.0815866205608693	0.12518072266803779	0.005174811709612865	0.001002744768380263
13	74.84224947918338	997.982651760465	1.1577505208166254	0.14483529708011975	0.006502420581631213	0.0012600010562561388
14	74.76799187090083	997.8858021063409	1.2320081290991791	0.1656049035839256	0.008029040444822296	0.0015558205308616746
15	74.69559305447316	997.7895029729829	1.3044069455268417	0.1874324579245821	0.009765350935644644	0.0018922726297315924
16	74.62500668783468	997.6937510812442	1.3749933121653302	0.21026279838066123	0.011721486971586356	0.0022713212379421896
17	74.55618757245482	997.5985430444235	1.4438124275452056	0.2340426471684419	0.013907053346270803	0.0026948275162656187
18	74.48909163117644	997.503875374411	1.5109083688235905	0.25872056265991017	0.016331141042917986	0.0031645530622970842
19	74.42367588486147	997.40974448771	1.5763241151385559	0.2842468902907697	0.019002343749639987	0.0036821631106922687
20	74.35989835130229	997.3161467174069	1.6401016486977322	0.3105735891884218	0.02192880838320373	0.004249236323366792
21	74.29771804565188	997.2230783154005	1.7022819543481535	0.337654226572511	0.025118238272181563	0.0048672654063085215
22	74.23709522222399	997.1305354366301	1.7629047777760456	0.365444356780859	0.028577791417499266	0.005537637395101198
23	74.17799106750363	997.0385141671073	1.8220089324964064	0.3939010178427584	0.032314221562430565	0.006261660990643471
24	74.12036778541535	996.9470105205178	1.8796322145846827	0.42298285914046246	0.03633384552723814	0.007040560229446551
25	74.06418846706724	996.8560204520318	1.9358115329327923	0.4526499224842758	0.04064260591615894	0.007875486634627324
26	74.00941708140796	996.7655398610041	1.990582918592066	0.48286362166376556	0.045246078159336935	0.008767520580452924
27	73.95601849151181	996.675564591706	2.0439815084882196	0.5135867629935237	0.05014946633011831	0.009717670481840647
28	73.90395844803675	996.5860904362817	2.0960415519632942	0.5447835280412374	0.05535760965725502	0.010726874056254682
29	73.8532035631807	996.4971131393526	2.1467964368193373	0.5764194247412227	0.060874997802469716	0.011796001284103366
30	73.80372128198923	996.4086284026556	2.196278718010814	0.6084612347431955	0.06670578704509855	0.012925857544904667
31	73.7554798599855	996.3206318888612	2.244520140014534	0.6408769718027443	0.072853813200544	0.014117186120548466
32	73.70844834253371	996.2331192253184	2.29155165746631	0.673635842775947	0.0793226038698525	0.015370670568948119
33	73.66259654492943	996.14608600769	2.337403455070594	0.706708209930006	0.08611539028885234	0.016686937020097155
