time	A20	A20_mRNA	BAR	BAR_Casp8	Casp3	Casp6	Casp8	FADD	FLIP	FLIP_mRNA	IKK	IKKa	IkBa	IkBa_N	IkBa_NFkB	IkBa_NFkB_N	IkBa_mRNA	NFkB	NFkB_N	PARP	PIkBa	RIP	TNFR	TNFRC1	TNFRC2	TNFRC2_FLIP	TNFRC2_FLIP_FLIP	TNFRC2_FLIP_pCasp8	TNFRC2_FLIP_pCasp8_RIP_TRAF2	TNFRC2_pCasp8	TNFRC2_pCasp8_pCasp8	TNFRCint1	TNFRCint2	TNFRCint3	TNFR_E	TNF_E	TNF_TNFR_E	TNF_TNFR_TRADD	TRADD	TRAF2	XIAP	XIAP_Casp3	XIAP_mRNA	cPARP	pCasp3	pCasp6	pCasp8
5400.0.	0.13442345928443	0.0005186606818200001	0.22913077258133902	0.054514875350837	4.0023210911058894e-06	3.1560720239394417e-06	0.000654309062048	0.30839665738203104	0.039903343793117	0.0010122067859040002	0.6195617016900701	0.020438298309928	0.004677053236941	0.0028560521371410004	0.009914007128562	0.0010344262217350001	0.00049414543727	0.001233740549139	0.0038178347835110004	1.664934546999153	0.0018399135609200002	0.20201055709158203	0.00027963867352700004	3.5158547567259483e-05	0.000218563505682	2.776186651201731e-06	7.398032566987095e-05	1.6967493352513382e-05	2.470553194816096e-05	0.00019346947944300002	4.16581548538912e-05	5.2481570471931075e-05	8.21483801553349e-05	8.188606530785953e-07	0.000114998641517	0.262625833685773	0.00021997326977200003	1.0074463547430091e-05	0.289533198037809	0.33051997247889703	7.901287292513299	0.011714215742665	0.001257460308956	0.001735315001596	0.7876571072459211	0.06399686746975501	3.10124309747495
5940.0.	0.136330189035531	0.00046935508322800003	0.21653906438439302	0.06543498611529401	5.148846365172733e-06	4.515218892143607e-06	0.00079062858631	0.308363943729535	0.039848319642773	0.0009895073857230001	0.6208664468789741	0.019133553121024	0.004384013422869	0.0027974529831610003	0.010148188753163001	0.0009723817532900001	0.00045412871611400006	0.00120946720813	0.003669970511919	1.664172156374967	0.0017629690789640001	0.20195228202926102	0.000279789437619	3.286503347652665e-05	0.00022140286267200002	2.826120762058252e-06	9.038624731050211e-05	1.716495908496372e-05	2.9900033661229987e-05	0.000195942105687	4.1928562692386876e-05	4.391089776523028e-05	6.647601940045201e-05	6.623523990053556e-07	0.00011492963340200001	0.26247819169294	0.000215535148308	9.832528509543384e-06	0.289596939099773	0.330525771190669	7.8854538020673335	0.015700956537718	0.0012532020087710001	0.002497692061563	0.7833548257289661	0.06399551663646301	3.081716200588832
6480.0.	0.13778708158643502	0.00043125094543100003	0.20402216265158502	0.075983563759208	6.455703220009405e-06	6.223749376410281e-06	0.0009359114652740001	0.30834904977064603	0.039710299067022004	0.0009688181242480001	0.621565665305381	0.018434334694616	0.004078941593314	0.0025705095021690003	0.010085825792511001	0.0009246478314370001	0.00042188417706100006	0.001187139540182	0.0038023946299230002	1.663206312735036	0.0016884672533240002	0.201873256476078	0.00027987729513500003	3.163902237156639e-05	0.00022033881804400002	2.820017168235336e-06	0.00010638721458500001	1.7024414240139452e-05	3.4943196532453635e-05	0.000194988153977	4.14718856359477e-05	3.8511497729350835e-05	5.4868901678358874e-05	5.464222493235455e-07	0.00011493431880400001	0.26233055965741303	0.000213300720135	9.712642287634566e-06	0.28965938345756603	0.330527194208723	7.860142805423346	0.020335468430392002	0.001249232745445	0.003463522179597	0.7783092531251571	0.06399381928480001	3.062885698701478
7020.0.	0.138914747857971	0.000405832935066	0.19176616828647902	0.08598849590200401	7.930118292761676e-06	8.323129076343406e-06	0.001090539812497	0.308346602200854	0.039550830998884005	0.0009538043599690001	0.621945261364373	0.018054738635624002	0.0038170793340340002	0.0022884783428080003	0.009849454300109	0.0008870944940290001	0.00039918952370900004	0.0011614331747500002	0.004102025415448	1.662010489795614	0.001615083102003	0.201773217053746	0.00027992849395100004	3.097364060301429e-05	0.00021671321964100002	2.778642860868698e-06	0.00012167241815200001	1.6677608571933413e-05	3.9745542608840414e-05	0.000191770657116	4.0551584243929296e-05	3.517956409317304e-05	4.6633021713348905e-05	4.641518109499504e-07	0.00011497259049700001	0.262182925265782	0.000212170719206	9.654428955302388e-06	0.289719567228507	0.330526106197831	7.824744830683109	0.025622108733318	0.001249442203485	0.004659331639312	0.772503219884009	0.063991734613652	3.045050549893463
7560.0.	0.139829301509692	0.00039219464549400005	0.17988286025126102	0.09535562809077801	9.58141453001976e-06	1.0856163663080181e-05	0.001255206011097	0.308352424314758	0.039418701124127	0.000945856436373	0.622158362793445	0.017841637206552	0.0036339909669910004	0.002045901249962	0.009553668806294002	0.0008598983653060001	0.00038580241651100004	0.001132285618673	0.004454154205883	1.660557029036367	0.0015471159818220002	0.20165134557366002	0.000279958329973	3.059953063136391e-05	0.00021153124520700001	2.7179786669230507e-06	0.000136090362503	1.622371263715095e-05	4.426047280281462e-05	0.00018715862034	3.9360508050088025e-05	3.315021988636648e-05	4.0974223872272125e-05	4.076199811337366e-07	0.00011502577332000001	0.26203528583616303	0.00021159226347800003	9.627243709683007e-06	0.289777093470067	0.33052368487475303	7.778753273833235	0.031564250439533	0.0012555126150750001	0.00611277896091	0.7659208670173461	0.063989220546286	3.028372992621095
8100.0.	0.14062588075930102	0.00038764584373900005	0.16843133482773	0.10404526184767501	1.142147125281664e-05	1.3867693660253331e-05	0.001430890383154	0.308363464776424	0.039348021924644004	0.0009443482261320001	0.6222860740439531	0.017713925956045002	0.0035341261273280004	0.0018832812878170002	0.009293549572802	0.0008441915207290001	0.000379904753864	0.0011044565397480002	0.004757808995105001	1.6588168012872222	0.00149197645514	0.201506379864951	0.000279975716863	3.037460256959908e-05	0.00020549488155900003	2.649098833334229e-06	0.00014960262433900002	1.573002563716841e-05	4.847156817371776e-05	0.000181760291796	3.8030701151688094e-05	3.19207855272473e-05	3.7179634315949034e-05	3.697133825749383e-07	0.00011508530347800001	0.261887642022936	0.000211288337243	9.615679986419699e-06	0.289831845347425	0.330520645035138	7.721697332240811	0.038165645563336	0.001267104431697	0.007852993314333001	0.758546278121597	0.063986233036894	3.012919965130255
8640.0.	0.141369065712066	0.00038865533928000005	0.15743595616505002	0.112052950846362	1.346529541522578e-05	1.7405430798828153e-05	0.0016188615322340002	0.30837759485375404	0.039357511638006	0.0009473196436590001	0.6223711317561711	0.017628868243826	0.0034981128552800003	0.0017973774432870002	0.009122204408437001	0.0008383352517670001	0.000378846021459	0.0010831106065000002	0.0049563560132390005	1.656758794272485	0.0014546476769770002	0.201336698343266	0.00027998584904400005	3.0224144780140175e-05	0.00019906683335100002	2.578862926027285e-06	0.000162240635076	1.5237326510860502e-05	5.2381452049939316e-05	0.00017598053778700002	3.6647839788887305e-05	3.117242195513324e-05	3.4680157333567324e-05	3.447507901011681e-07	0.00011514735977500001	0.26173999532562103	0.00021112071424300003	9.61202518492689e-06	0.28988384181631605	0.33051740460273105	7.653087771857849	0.045431493749362006	0.0012824844107110001	0.009910986975145001	0.750362376643089	0.06398272523708301	2.998696482228358
9180.0.	0.14209237653794402	0.000391976485392	0.14689976286300602	0.11939531353381101	1.5731725417232874e-05	2.152097048287677e-05	0.0018206957541230002	0.30839338374546005	0.039451981657434	0.0009524817311860001	0.6224358397267601	0.017564160273237	0.003498856731391	0.0017663364276790001	0.009044833978454	0.0008383914504690001	0.00038006689055900006	0.0010701974386910001	0.005046583082206	1.6543496091149321	0.0014346065427190001	0.20114036486656703	0.000279991753554	3.010921721853928e-05	0.00019253670931400002	2.5109389190770912e-06	0.000174071151772	1.4766801767176641e-05	5.6003187587931664e-05	0.000170078077039	3.526493592520798e-05	3.070802501972422e-05	3.305267336531623e-05	3.285062754511693e-07	0.00011521031074900001	0.261592347187929	0.00021102073921500003	9.612404343543525e-06	0.289933165377593	0.330514197762936	7.572386945501393	0.053369322801196	0.001299507403227	0.012320158820438002	0.7413499885043661	0.063978646488056	2.985670042303688
9720.0.	0.14280556485776102	0.000395391667613	0.136813720996793	0.12610033506828702	1.824429004458244e-05	2.627102007620544e-05	0.002038315605106	0.308409900844381	0.039626044892126004	0.0009580201242020001	0.6224915642298331	0.017508435770164	0.003513763787551	0.001766726947169	0.009036142395552001	0.000840550274661	0.00038174235549400003	0.0010643713213950002	0.005058941645442	1.651552846815758	0.0014271446786130002	0.200915135084985	0.00027999519439800004	3.0009996713998344e-05	0.000186076873504	2.4468662896021966e-06	0.00018517233060100002	1.4326830249771422e-05	5.9354360634182525e-05	0.000164212268376	3.3913219334781286e-05	3.040823786258239e-05	3.1997532327185735e-05	3.1798566624634286e-07	0.00011527350994600001	0.26144469874311	0.00021095448928400002	9.614851815231438e-06	0.289979926152362	0.330511148292063	7.47900433847773	0.06198976021417701	0.001316428002044	0.015116907848889001	0.7314869953219331	0.06397394109910401	2.973787222331746
10260.0.	0.14350492664863101	0.000397832962342	0.12716269844747802	0.13220117000331902	2.1032270845297563e-05	3.17188921259359e-05	0.0022740491726800003	0.30842656005166	0.039868636643278006	0.0009628958082480001	0.622543858248189	0.017456141751809002	0.0035290648718930002	0.00178038499859	0.009063528101893	0.0008424907387020001	0.00038292913433400004	0.0010628861806300002	0.005031100319497	1.6483283619038942	0.0014265123646230002	0.20065842911711101	0.000279997199543	2.99168083919718e-05	0.000179784335343	2.386953963654562e-06	0.00019561969371200002	1.3918516511154923e-05	6.245350470554157e-05	0.000158477432446	3.260995148121704e-05	3.0202118825836533e-05	3.131004209867032e-05	3.111426984355584e-07	0.000115336736283	0.261297050801556	0.000210905299833	9.618364193522662e-06	0.290024244193878	0.33050831554785304	7.372306478477873	0.071307258941694	0.001332226771336	0.018341379531436	0.7207475173990341	0.063968546863721	2.962984297414219
10800.0.	0.14418213173240002	0.000399083125232	0.11792910896125001	0.13773241301635802	2.41320545077273e-05	3.793633132426004e-05	0.0025307127786750004	0.30844300520047	0.040166825428200006	0.0009667433645330001	0.62259529270041	0.017404707299588002	0.0035388364067030003	0.0017958720165060001	0.009101557420716	0.0008433391948580001	0.000383363906007	0.00106322817922	0.004991880265178	1.64463135176505	0.001428171135145	0.200367274419906	0.00027999836803800003	2.9825175850001762e-05	0.00017370971181800002	2.330915877281539e-06	0.00020547962144800002	1.3539518394500581e-05	6.531826140838986e-05	0.00015292648562900002	3.136370861554242e-05	3.0048248447987983e-05	3.085429791816482e-05	3.0661817310961206e-07	0.000115399940408	0.261149403912782	0.00021086503414300003	9.622435828019179e-06	0.29006624091709005	0.33050572258570105	7.251627838395492	0.081340826488632	0.001346535070087	0.022038376482240003	0.70910107831987	0.063962393245064	2.953193676627902
11340.0.	0.144829605770596	0.00039937187876100004	0.10909503782681002	0.14272796877392002	2.7588902615462334e-05	4.500577567697947e-05	0.0028117216081480004	0.30845902956619103	0.040508208535829	0.0009696113339410001	0.622647022875994	0.017352977124003	0.003542194883165	0.0018076580744760002	0.009135988788161001	0.000843085778584	0.000383159447157	0.001063773507657	0.004957156719577	1.640411235935298	0.001429486120919	0.20003821994127402	0.00027999904897700004	2.9733085427867672e-05	0.000167876104768	2.278252474823442e-06	0.00021480757320800002	1.3186306830673293e-05	6.796464058287434e-05	0.00014758662637100002	3.0177827764675122e-05	2.992283131136846e-05	3.0542153596927325e-05	3.0353018189566755e-07	0.00011546313397700002	0.26100175843696904	0.00021082974147300002	9.626825964358895e-06	0.290106035062282	0.33050337292859505	7.116274958400842	0.09211479341709701	0.0013593941219980001	0.026258479165101004	0.6965117148670671	0.063955399130966	2.944347597030931
11880.0.	0.14544269193196102	0.00039905989963000005	0.10064345195306101	0.14721988250418702	3.145931388434748e-05	5.302319674426682e-05	0.0031212350581920002	0.30847452128234704	0.040881967665190005	0.0009717205181090001	0.622699624811279	0.017300375188718003	0.003540657843599	0.0018143788128630002	0.009161799641749001	0.0008420612241110001	0.00038255635196100005	0.0010637630619600002	0.004932380614149	1.635610259880405	0.001429422503513	0.199667219180537	0.000279999445793	2.9639527653860565e-05	0.000162290893168	2.228443181629312e-06	0.000223648716704	1.2855290669214472e-05	7.040687336183168e-05	0.000142469517275	2.9052604081543995e-05	2.9812344509334426e-05	3.0317543018627003e-05	3.013175901524238e-07	0.00011552634416500001	0.260854114604805	0.00021079750940700002	9.631437487219752e-06	0.29014374089739703	0.33050126029438004	6.965522126012266	0.10365964569488101	0.0013710226808620002	0.031059442114122003	0.6829370068543961	0.063947470014551	2.9363801087126262
12420.0.	0.146019738848174	0.000398461353363	0.092558900170814	0.151237704766353	3.581422188230294e-05	6.210172466421276e-05	0.0034643463130940005	0.308489427381876	0.041279012366651005	0.0009733070531290001	0.6227535092355061	0.017246490764491	0.0035363399472210003	0.0018169463226860002	0.009179481037883	0.000840631618005	0.000381777469896	0.001063021458787	0.004916870188533	1.630161731230763	0.001427925867309	0.19924947590425102	0.00027999967703600003	2.9543776912683145e-05	0.000156952882716	2.1810228983716986e-06	0.000232039439401	1.254325741181022e-05	7.265752657699215e-05	0.000137577791253	2.7986668174044993e-05	2.9709088405569543e-05	3.0145357938784864e-05	2.996289317679254e-07	0.000115589596912	0.26070647256169	0.000210767408529	9.636251629122414e-06	0.29017946751453905	0.330499374052796	6.79860024620316	0.116012932889788	0.001381662540229	0.036507957698783004	0.6683270134021271	0.063938494395968	2.929228034149578
12960.0.	0.14656125365834502	0.00039777958961800006	0.08482795995235001	0.154808123205556	4.074337654596972e-05	7.237634941831657e-05	0.0038473287370540004	0.30850373070200204	0.041691653753703005	0.0009745489958610001	0.6228091033174731	0.017190896682525002	0.0035309978040170002	0.0018170388887100001	0.009191824270277	0.00083906790264	0.00038097013719500005	0.0010616687616910002	0.004907443142389001	1.623987759844456	0.0014253703543130002	0.198779241720193	0.000279999811793	2.9445076163177863e-05	0.000151856552471	2.135598908738958e-06	0.000240008924304	1.2247467013771401e-05	7.472769559844225e-05	0.000132909150615	2.6977835034118155e-05	2.9608558117148893e-05	3.000384676172324e-05	2.982464300521745e-07	0.000115652912186	0.26055883239828104	0.00021073897803300002	9.64129264507346e-06	0.29021331865300304	0.330497702167725	6.614681341321667	0.129220246693089	0.0013915038101690001	0.04268191606087501	0.652623119543277	0.063928339115481	2.922831328807947
13500.0.	0.147068888770122	0.00039711042232800004	0.077439587205149	0.157954699562069	4.6361423897663e-05	8.401011489901107e-05	0.004277954957727001	0.308517435393106	0.042113122624059	0.0009755501864850001	0.6228669182394271	0.017133081760571	0.0035257067619930004	0.001816188318302	0.009201868764761001	0.0008375176459850001	0.000380202929429	0.0010599136028400001	0.004900703849092	1.616996320818584	0.0014221981870180002	0.198249548874942	0.000279999890323	2.9342520225987354e-05	0.00014699454097100002	2.091843235133741e-06	0.00024758045297600004	1.1965604151047191e-05	7.662719165857182e-05	0.000128458910279	2.602361683869348e-05	2.9507931045263683e-05	2.9879575586303134e-05	2.970356011845538e-07	0.000115716303789	0.26041119417075304	0.00021071197751100002	9.646609656418013e-06	0.29024539276917	0.33049623271399103	6.412860774354475	0.14333623489841402	0.0014006662001920002	0.049673342103169	0.635756826746368	0.06391684320372	2.9171330986741992
14040.0.	0.147544644309742	0.00039647399939700005	0.070385465015004	0.16069761455987203	5.281646234766971e-05	9.720241003023239e-05	0.004765907349622	0.308530558027838	0.042537101147277004	0.0009763537350890001	0.622927572135855	0.017072427864143	0.0035209110793370003	0.0018154120881840002	0.009211932196111002	0.000836026363426	0.00037948702802200005	0.0010579370781230002	0.0048941080219660005	1.609077382836306	0.0014187419529050002	0.19765185350621	0.000279999936086	2.9235016214820323e-05	0.000142359084168	2.049478457359326e-06	0.000254772363859	1.169569311821485e-05	7.836469443003885e-05	0.00012422154811300002	2.51215247301605e-05	2.9405216790863633e-05	2.9764173526990704e-05	2.959126857517901e-07	0.00011577978057100001	0.26026355791387	0.00021068626869	9.652268863876072e-06	0.290275783216693	0.33049495462737905	6.192138788618692	0.158425564054155	0.0014092100961710001	0.05759226714237901	0.617648574044771	0.06390380964815001	2.9120794224786613
14580.0.	0.147990392545889	0.000395850220444	0.06366041053508201	0.16305336213017202	6.0302279993887606e-05	0.00011220024942000001	0.005323299348173	0.308543122270506	0.042957325758919	0.000976964748983	0.622991806004055	0.017008193995943003	0.0035166293746920004	0.001815202966358	0.009223393135839001	0.0008345752622100001	0.00037880226203700003	0.0010558475517610001	0.0048861875174360005	1.6000977290141751	0.001415175568161	0.19697555258663801	0.000279999962754	2.9121255608544813e-05	0.000137942836667	2.0082641398306377e-06	0.00026159870674600003	1.1436016356212461e-05	7.994786516003961e-05	0.00012019163457500001	2.426924090600886e-05	2.9298783106089872e-05	2.965227547408481e-05	2.948240533995488e-07	0.00011584334781600001	0.260115923649252	0.00021066176001300002	9.658352292921999e-06	0.29030457847108204	0.33049385807438103	5.951402840134525	0.17456365216838202	0.001417157632591	0.066571908061827	0.5982067710082001	0.063888994188006	2.907619060475992
15120.0.	0.14840767931586502	0.00039520553451400005	0.057262872190484	0.165034362689734	6.907618182659382e-05	0.000129313888966	0.005965322001648001	0.308555155766888	0.043367249138902005	0.000977370576338	0.623060511006958	0.01693948899304	0.0035126711868110005	0.0018156825183460001	0.009236878357089001	0.0008331161229660001	0.000378117629372	0.0010536793781640002	0.004876329426762	1.589893920657273	0.00141153554981	0.19620731939907401	0.00027999997829500004	2.8999665981770235e-05	0.000133739336707	1.967985192213541e-06	0.000268069657709	1.1185044403751391e-05	8.138342292432888e-05	0.00011636439045500001	2.3464714443343042e-05	2.9187081926426293e-05	2.9540241151486043e-05	2.937333751825522e-07	0.00011590700839500001	0.259968291390521	0.000210638381212	9.664960942886198e-06	0.29033186236742403	0.33049293466239305	5.689412773847137	0.19183683352753603	0.001424512078462	0.076775703556303	0.577327388449218	0.063872089799096	2.903703091307856
15660.0.	0.148797702160505	0.00039450801386500003	0.051195516933237005	0.166648498041355	7.948551990665008e-05	0.00014893885258400003	0.006711012269343001	0.30856668840261203	0.043759712519840004	0.000977553905567	0.62313477601112	0.016865223988879	0.0035087950200340004	0.0018167831819560002	0.009252586629093	0.000831594643735	0.000377403229746	0.0010514112921250001	0.004864410547343	1.578262576413709	0.001407766846984	0.195330173215042	0.000279999987351	2.8868327071101965e-05	0.000129743276745	1.928440970347366e-06	0.000274191739002	1.0941370947341241e-05	8.26771854996665e-05	0.00011273604335400001	2.2706216791834023e-05	2.9068470246929724e-05	2.9425359657707123e-05	2.926136574156286e-07	0.00011597076361900001	0.259820661146475	0.00021061607199500003	9.672221414439072e-06	0.29035771433686003	0.330492177616302	5.404792437137542	0.21034135018924702	0.0014312706625210002	0.088407034977573	0.554894730042202	0.06385270480235	2.9002844922834123
16200.0.	0.14916136794967103	0.00039373257800200004	0.045465851280989004	0.16789862568674002	9.20081889182407e-05	0.000171587664279	0.007584096450573	0.308577751407056	0.044126561829044	0.000977498569606	0.623215961629024	0.016784038370974003	0.003504793104188	0.001818391110426	0.009270589418985	0.0008299611794030001	0.00037663463020900004	0.001048987444703	0.004850464905598001	1.564946688285709	0.001403765034277	0.19432215093342903	0.000279999992629	2.8724840247599642e-05	0.00012595068751400002	1.8894331392622868e-06	0.000279967853465	1.07036423461333e-05	8.383407200621975e-05	0.000109304105699	2.199238224465884e-05	2.8941063308377125e-05	2.9305344634844783e-05	2.9144218856616023e-07	0.000116034613822	0.259673032923024	0.000210594777194	9.680296129567025e-06	0.290382209635488	0.33049158199968504	5.09603416893296	0.230180137586068	0.0014374304156580002	0.10172291032328701	0.53078445205141	0.063830331317015	2.897317658723748
16740.0.	0.14949936150064602	0.00039285996374100005	0.040086717821484	0.16878222950176702	0.00010731640188400001	0.000197936696464	0.008613776276802002	0.308588376995847	0.044458126672095005	0.000977189984692	0.623305809735859	0.016694190264139	0.0035005176081500003	0.0018204320635840001	0.009291045511286001	0.0008281718574270001	0.00037579224157900003	0.001046331985616	0.004834453439353	1.54961593215308	0.001399402330776	0.19315436621043802	0.000279999995704	2.8566135631660424e-05	0.00012235911632000002	1.8507500755282442e-06	0.000285397104725	1.047046974246801e-05	8.485805883233788e-05	0.00010606767166600001	2.1322252993732243e-05	2.8802580303348194e-05	2.9177991744756913e-05	2.901971156134428e-07	0.000116098558753	0.25952540672436103	0.00021057444482500002	9.689398363919314e-06	0.29040541956319804	0.330491145043432	4.761527099965718	0.251455744410028	0.001442988738368	0.11705365371351101	0.5048705528995511	0.063804298670947	2.894757839284008
17280.0.	0.149812188659971	0.00039187273873400006	0.035076340905028	0.169291525166985	0.000126381228059	0.00022889742615800002	0.009835182441331	0.308598598385571	0.044742452901248	0.0009766124896170001	0.623406605078428	0.016593394921571	0.0034958720584450003	0.0018229103022830001	0.009314331869012	0.000826183979122	0.00037485820834800003	0.001043354109509	0.004816132689181	1.531837561489768	0.0013945352829720001	0.19178809234705402	0.00027999999749600004	2.83881875854199e-05	0.00011896787115400001	1.812144999181707e-06	0.00029047433310000004	1.0240308771401861e-05	8.575207314833152e-05	0.000103027825438	2.069534699287344e-05	2.8650150775577016e-05	2.9040912901095202e-05	2.888547944227351e-07	0.00011616259781800001	0.259377782553669	0.00021055502536	9.699814801638581e-06	0.29042741167171404	0.330490866654829	4.399626381798714	0.27425694149427704	0.001447940820145	0.13483201167417702	0.47703887947685303	0.063773702513594	2.892560441087626
17820.0.	0.150100181041515	0.00039075047633700005	0.030457373192116003	0.169414548977175	0.000150653134416	0.00026572899583200005	0.011289040698003001	0.30860845010868104	0.044964113541952004	0.00097574524659	0.62352142027594	0.016478579724058	0.003490788820236	0.0018259207962630002	0.009341126522649	0.000823948647812	0.00037381247769000003	0.001039943552523	0.0047949837847020005	1.5110318368292601	0.001388996482259	0.19017021459323002	0.000279999998541	2.8185583441255204e-05	0.000115778409587	1.773303238194733e-06	0.00029518924158000005	1.001128234530485e-05	8.651779723645875e-05	0.00010018827408000001	2.0111770679289772e-05	2.8480045153312704e-05	2.8891285418234733e-05	2.873872969321967e-07	0.00011622673024100001	0.259230160413543	0.000210536471496	9.711940856600151e-06	0.290448249961877	0.330490750218833	4.008787129308734	0.29863592433851305	0.0014522755047220001	0.155637723671673	0.447210394343856	0.063737292796921	2.890680123433824
18360.0.	0.15036346184288601	0.000389464905887	0.026254227476883003	0.169137908627345	0.00018239569251200002	0.000310225098871	0.013020001594686002	0.30861796862781204	0.04510227084722	0.0009745574352650001	0.6236545042848071	0.016345495715191	0.003485206294277	0.0018296557300720002	0.009372491948112	0.000821401848161	0.000372628718243	0.0010359567098530002	0.0047701518697370006	1.486400426786582	0.0013825723654080002	0.188225783848384	0.00027999999914900004	2.7950839579166042e-05	0.000112794982529	1.733789556935789e-06	0.00029952489100500005	9.780898100407885e-06	8.715533655194141e-05	9.755638331364044e-05	1.957241115714809e-05	2.8287272912347484e-05	2.872556135113864e-05	2.857595311226019e-07	0.00011629095516	0.259082540306242	0.00021051873809	9.726339151376885e-06	0.29046799507055504	0.330490803889646	3.587789864126503	0.32457332494706104	0.0014559703075070001	0.180269121090848	0.41537716442069805	0.063693287713318	2.889069536789598
18900.0.	0.15060187405515302	0.000387974738188	0.022488143160815002	0.16845169203037502	0.000225357730865	0.00036504555049400003	0.015073380409184002	0.308627193318373	0.045127301531832004	0.000973002521588	0.623811936528048	0.016188063471950002	0.0034790529237750003	0.0018344244805450001	0.009410015431926001	0.000818453284695	0.000371269870691	0.001031190947949	0.004740342586398	1.456803596061043	0.001374964773257	0.18584498839000202	0.00027999999950400003	2.7673249231594524e-05	0.00011002572027400001	1.692955578853859e-06	0.000303455150715	9.545553842741963e-06	8.766266249522291e-05	9.514495491099604e-05	1.9079273647946572e-05	2.8064944953533734e-05	2.853907095276859e-05	2.839253201894865e-07	0.00011635527168100001	0.258934922233838	0.00021050178212800002	9.743843407029256e-06	0.290486704447657	0.33049104276074104	3.136074773649254	0.351931060118004	0.0014589853510600002	0.209865939232272	0.38165114471765704	0.06363904343568601	2.88767744003315
19440.0.	0.150814865912613	0.000386218859758	0.019170291567181003	0.16735617187121601	0.000286279270812	0.00043435850363700003	0.017491165403024003	0.30863616798373	0.044994373920182004	0.0009710103819610001	0.624002818227247	0.015997181772751	0.0034722421019160003	0.001840708882484	0.0094560875186	0.000814969915726	0.00036968227865900004	0.00102533792877	0.0047036067695440005	1.420530236890356	0.001365724027047	0.18285826585901502	0.00027999999971100003	2.7336782202808073e-05	0.000107484532469	1.649759018670367e-06	0.00030694025438000004	9.299572925877227e-06	8.803464569115779e-05	9.297548496319385e-05	1.863610811025275e-05	2.780318796439218e-05	2.8325412988478262e-05	2.8182138408861125e-07	0.00011641967891400001	0.25878730619830304	0.000210485562694	9.765760413284727e-06	0.290504432523782	0.330491492752196	2.654168659299823	0.38039994033073704	0.0014612549615380002	0.24613928585810801	0.34631853826351305	0.063570414126177	2.886445653263806
19980.0.	0.151001313197134	0.00038410517903700005	0.016294707471744	0.16586849061261802	0.000378754681476	0.000525236607705	0.020310243754869003	0.30864494324047803	0.044629715542267	0.0009684745579450001	0.6242416756883761	0.015758324311622	0.0034646859211810003	0.0018492934478040002	0.009514481845745	0.0008107467167710001	0.000367786163076	0.001017889417755	0.004656884040259	1.3748150287689511	0.0013541173023260001	0.178982998720182	0.000279999999831	2.691584204986172e-05	0.00010519465645100001	1.602363942719934e-06	0.00030991851295100004	9.033069761373017e-06	8.826125643095213e-05	9.108473851728568e-05	1.824968282682315e-05	2.7487123978130204e-05	2.8075417015920213e-05	2.793571119973659e-07	0.000116484175994	0.258639692201564	0.00021047004092	9.794310821637029e-06	0.290521230869002	0.33049219824261905	2.144129227634547	0.409458942893113	0.001462674105091	0.291854481473804	0.30988121000618	0.06348035990100101	2.885303611839336
20520.0.	0.151159226488419	0.00038148915742000004	0.013833778920807002	0.164026632943919	0.0005351979524970001	0.0006512107325900001	0.023568542550419003	0.308653580493493	0.043896291423862005	0.0009652285167550001	0.6245540173573121	0.015445982642686	0.0034563575827170003	0.0018615736752290001	0.009591664567617	0.0008054453289360001	0.00036545749226400004	0.00100791537777	0.004594976639993	1.314657008485455	0.001338823602736	0.173690385295611	0.000279999999901	2.6365434653882194e-05	0.000103195979742	1.547105292154516e-06	0.00031228907612000005	8.726411517611765e-06	8.832382149622592e-05	8.953997555658549e-05	1.7932745991374292e-05	2.7092639971833574e-05	2.7775171830859363e-05	2.763951682026259e-07	0.00011654876208900002	0.25849208024553	0.00021045517991900002	9.833752290347073e-06	0.290537148343228	0.33049323909669903	1.609879992164307	0.438367965444094	0.0014630733153290002	0.352012489290609	0.273057007534664	0.06335540176585	2.884157270491186
21060.0.	0.15128521460873	0.00037812613552700005	0.0117373929617	0.161889687143024	0.000856922334388	0.000843770544369	0.027329945469555004	0.30866215921962104	0.042485440453023	0.0009609947479460001	0.6249920083825371	0.015007991617461	0.0034475282394980005	0.001880379347427	0.009700238169226001	0.0007984391007720001	0.000362488095029	0.0009934195222030002	0.004507905021482001	1.2291857736239051	0.0013170603145130002	0.16578646655596102	0.00027999999994200004	2.559333802019599e-05	0.00010156251565700001	1.475099228678672e-06	0.000313869438581	8.332044715700656e-06	8.818579424800165e-05	8.84825271738113e-05	1.7712521914312972e-05	2.6575920650636963e-05	2.7401705409325842e-05	2.7270910957738007e-07	0.000116613436408	0.25834447033211	0.000210440944708	9.893990680982197e-06	0.290552231238768	0.33049477656618104	1.05739020794015	0.46619063227355306	0.001462165404087	0.437483711724366	0.23671152724139202	0.06316414297945	2.882861755493397
