	species_10	species_11	species_13	species_14	species_15	species_17	species_18	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_27	species_28	species_29	species_30	species_31	species_33	species_34	species_4	species_5	species_6	species_7	species_8
0	100.0	57516.0	10000.0	100.0	100.0	20.0	100.0	3150.0	0.0	20.0	100.0	100.0	100.0	100.0	0.0	9363.0	0.0	45.0	100.0	100.0	100.0	400.0	467.0	0.0	60000.0	0.0
1	3.666666666666667	58407.50443042255	9879.289350157145	100.0	100.0	23.246902830903725	100.04256520784119	3118.673310682072	7.000975976827369	26.269393322989114	100.0	134.13964489893874	100.0	99.95159771841627	6.998968105848595	9506.130590202956	202.7425308618485	52.642682988625666	100.0	100.0	100.0	397.7415071425151	463.82670480327954	2788.12626677955	59255.81201891452	5400.1938165116035
2	3.6666666666666683	59308.10745092262	9775.21025341998	100.0	100.0	23.033619399124813	100.16268909014808	3084.093019065375	14.007770045176482	26.028174065218405	100.0	132.79448593172728	100.0	99.79961569054463	13.990807454682116	9652.896768037675	408.76577982801	53.45622334864469	100.0	100.0	100.0	395.576189431858	461.2867752564253	5559.492138504996	58631.552684786606	10707.05169015587
3	3.6666666666666674	60139.023143036895	9692.428485384271	100.0	100.0	22.86639428003733	100.34041736157066	3055.4397800788124	21.02509892615453	25.83903659115236	100.0	131.65692380294524	100.0	99.56225226303786	20.968916243537503	9788.308767651886	617.8176450079627	54.20683621620897	100.0	100.0	100.0	393.8429559612369	459.25303216842985	8317.20133462583	58135.08111335539	15933.916718133123
4	3.6666666666666643	60904.68762378181	9627.336818909129	100.0	100.0	22.73725497306936	100.55904109379408	3032.267261993317	28.056387014068303	25.692966202118523	100.0	130.69993424329974	100.0	99.25514376273209	27.92788592824526	9913.088934812262	829.6623031544227	54.89852319272348	100.0	100.0	100.0	392.4722806284944	457.64412535466533	11064.034117116895	57744.69878845212	21096.296580056074
5	3.666666666666667	61609.434942187996	9576.857706106726	100.0	100.0	22.639422686013106	100.80478133169238	3013.888480748274	35.103999785002586	25.582298212798673	100.0	129.89938401505145	100.0	98.89177247835501	34.86331545514888	10027.943094512922	1044.078860397897	55.535194773586795	100.0	100.0	100.0	391.40360116956106	456.3891586457586	13802.32001069702	57441.92960031075	26207.578690549726
6	3.6666666666666776	62257.441316571865	9538.383944883886	100.0	100.0	22.56718407660262	101.06650176864932	2999.619264809346	42.16942958479106	25.50057271419077	100.0	129.2339448268406	100.0	98.48370236238404	41.77168724687995	10133.551445440864	1260.8618501837411	56.12061979967933	100.0	100.0	100.0	390.5848778242315	455.4271955322793	16533.989245128618	57211.18133795666	31279.053245209278
7	3.6666666666797902	62852.723614431736	9509.723165154146	100.0	100.0	22.515726220246883	101.33529951103222	2988.8153280427077	49.25347350343331	25.442347507673276	100.0	128.68481832605454	100.0	98.04089794741253	48.65022460123792	10230.568295394172	1479.8194491991285	56.65842392034581	100.0	100.0	100.0	389.97154550324365	454.70603904132463	19260.63986260678	57039.281893215135	36320.186516732305
8	3.6666666666666665	63399.100985197765	9489.039130270983	100.0	100.0	22.481038083445448	101.60422776055287	2980.89565285933	56.35637328921455	25.403087176208743	100.0	128.23562348818174	100.0	97.57188376308423	55.496802306062165	10319.615794368989	1700.7738620059147	57.152054795446986	100.0	100.0	100.0	389.5259614047797	454.18159365239205	21983.57887909534	56915.23247116505	41338.79164627005
9	3.6666666666666665	63900.19127200755	9474.8042441154	100.0	100.0	22.45978471664641	101.86796694968919	2975.348595599938	63.4779431477892	25.379020633426805	100.0	127.87211865928126	100.0	97.08395137480734	62.309847479921366	10401.283337981622	1923.5602941532843	57.60477873837042	100.0	100.0	100.0	389.2164681678687	453.81676418409444	24703.870682133947	56829.85974382312	46341.2733675202
10	3.6666666666666665	64359.40517646364	9465.748130271037	100.0	100.0	22.449205118421023	102.12255039966244	2971.731704546793	70.6176738533525	25.36702580031671	100.0	127.58196221235237	100.0	96.58331917885224	69.08825949023816	10476.126606536234	2148.026284147824	58.01967534807055	100.0	100.0	100.0	389.01659155630523	453.5805279757648	27422.37583706734	56775.54770282502	51332.83454199576
11	3.666666666666667	64779.94712185056	9460.819301860725	100.0	100.0	22.44702111677511	102.36512013605802	2969.667686385659	77.77481852829722	25.36452652506972	100.0	127.35447655324579	100.0	96.07527517368003	75.8313394976758	10544.667697541334	2374.030919398897	58.399638209422186	100.0	100.0	100.0	388.9042946570848	453.44705784629787	30139.785145483544	56745.98979795132	56317.66569292845
12	3.6666666666666656	65164.81680868998	9459.147672907657	100.0	100.0	22.451360504897348	102.59371863665383	2968.838492202607	84.9484630716314	25.36940576561341	100.0	127.1804395649251	100.0	95.56429666520825	82.53872988607678	10607.395372514304	2601.4441715926505	58.74737623329658	100.0	100.0	100.0	388.8613218135481	453.3949556741674	32856.64816263928	56735.98539798857	61299.108235367166
13	3.6666666666666665	65516.82540997542	9460.0251480042	100.0	100.0	22.46068580545212	102.80710806755268	2968.9776095204875	92.13757806716693	25.37992467212705	100.0	127.05186569947065	100.0	95.05416922127712	89.21036230958218	10664.767690850673	2830.1457275334947	59.06542823382744	100.0	100.0	100.0	388.8725640504411	453.4065094453487	35573.39898171019	56741.23365419102	66279.8055371711
14	3.6666666666666665	65838.58238572621	9462.862806460318	100.0	100.0	22.47374821100072	103.00462860009678	2969.865109797882	99.34107146867126	25.39467116649229	100.0	126.96189202200307	100.0	94.54805174007622	95.84641234017728	10717.209856657528	3060.0251668701394	59.35615097477772	100.0	100.0	100.0	388.9256588599405	453.4672253263138	38290.373763166106	56758.23440035447	71261.80639941758
15	3.6666666666666665	66132.48197288155	9467.181709980801	100.0	100.0	22.489544677715802	103.18606244410901	2971.3219953501175	106.55783768439824	25.41251113762951	100.0	126.90466886176462	100.0	94.04854196759258	102.44724914421523	10765.112013054644	3290.9821926697387	59.62170692661985	100.0	100.0	100.0	389.0106011497915	453.5653719146551	41007.82746023562	56784.16285052136	76246.66523451272
16	3.666666666666666	66400.79398098639	9472.597968642778	100.0	100.0	22.507245749523037	103.35152825354871	2973.198554082745	113.78674563844497	25.432506287986907	100.0	126.87503898088224	100.0	93.55783292314801	109.01341545549509	10808.844036808623	3522.9225807270977	59.864146267097425	100.0	100.0	100.0	389.1190476135796	453.69116481797323	43725.95631733227	56816.65070663517	81235.57839584052
17	3.6666666666666665	66645.60760471765	9478.793039531482	100.0	100.0	22.526191767217483	103.5014106505703	2975.3745090479306	121.02668790750988	25.453910690972045	100.0	126.86859217440835	100.0	93.0776959981466	115.54559282187243	10848.746378886815	3755.7603487528395	60.0853560953488	100.0	100.0	100.0	389.24430311556273	453.8367515789346	46444.9017697841	56853.8098709765	86229.407698224
18	3.6666666666666665	66868.85295827789	9485.513393290088	100.0	100.0	22.54585737203771	103.63628289611775	2977.7530365301113	128.27659278572722	25.476130188473274	100.0	126.88153130912272	100.0	92.60955316000926	122.04457301649472	10885.133572015664	3989.4166770504103	60.287079869662755	100.0	100.0	100.0	389.3809783753945	453.9958102885981	49164.76276661211	56894.11877648128	91228.75549910248
19	3.6666666666666665	67072.3142536327	9492.555712616087	100.0	100.0	22.56582680835987	103.75685212277325	2980.2567285274426	135.53543353075088	25.498694570765487	100.0	126.91058226331299	100.0	92.15452657220199	128.51123668612257	10918.29637676645	4223.819231446919	60.470929297943385	100.0	100.0	100.0	389.52475633883944	454.1632756593995	51885.60428790884	56936.35911792835	96234.01678816839
20	3.6666666666666665	67257.6385923651	9499.758615359182	100.0	100.0	22.58577454509657	103.8639149491827	2982.8242049076234	142.80223642804162	25.521235649401046	100.0	126.95292346538416	100.0	91.71347911417239	134.9465335807222	10948.503213498652	4458.901690999051	60.638392268565866	100.0	100.0	100.0	389.67220546193215	454.3351206019039	54607.4641640703	56979.56271582758	101245.42088896803
21	3.6666666666666665	67426.34556352044	9506.99507702096	100.0	100.0	22.605448856021283	103.95832249583525	2985.40729977174	150.07608547318893	25.54346869430885	100.0	127.00612325371952	100.0	91.28705047113189	141.351466008896	10976.001725321456	4694.603264307772	60.79084151135895	100.0	100.0	100.0	389.82062233853526	454.50817161820265	57330.35873948815	57022.96695912263	106263.06617328282
22	3.6666666666666665	67579.83494988296	9514.166143237997	100.0	100.0	22.624658410897695	104.0409521621733	2987.968694754032	157.35612580296248	25.56517727758761	100.0	127.0680886537173	100.0	90.87568821943835	147.72707353338888	11001.020033284285	4930.8682987008	60.92954155204087	100.0	100.0	100.0	389.9679024065332	454.67995732258356	60054.287520136226	57065.978533906346	111286.94853592287
