	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_7	species_8	species_9
26	1.3789861941545229e-05	1.0223718376315583e-06	7.314149738541116e-06	2.029998698140982e-06	1.1404919260991012e-06	9.662768159712599e-07	3.8662085780939254e-05	1.7190588973248098e-07	9.41903751805164e-08	1.853058972675354e-06
27	1.2974156029760242e-05	1.0380446930872102e-06	7.426274904174308e-06	2.061118370064683e-06	1.157975550401095e-06	9.810897404958131e-07	3.9274589593240024e-05	1.617374586009471e-07	8.862003379303233e-08	1.8814661767478179e-06
28	1.2206700797704921e-05	1.052790466958538e-06	7.531767636011888e-06	2.090397249490022e-06	1.1744249824231e-06	9.950264501164804e-07	3.9850862981147805e-05	1.521704819159935e-07	8.337878479516084e-08	1.9081930363653587e-06
29	1.1484630370236406e-05	1.0666642237561938e-06	7.631021871035843e-06	2.117944671280131e-06	1.1899016485732987e-06	1.0081389880899976e-06	4.039305772317442e-05	1.4316924028464637e-07	7.844722433182005e-08	1.9333393564930424e-06
30	1.0805252973470961e-05	1.0797176828344069e-06	7.724407614646649e-06	2.143863328230225e-06	1.2044632436196326e-06	1.0204762360571626e-06	4.0903194931955646e-05	1.3470018330851032e-07	7.380707410191955e-08	1.9569988789671448e-06
31	1.0166051568957623e-05	1.0919992062060653e-06	7.812270853491139e-06	2.168249246873496e-06	1.2181637170970933e-06	1.0320839025264726e-06	4.138316455766772e-05	1.2673193699603444e-07	6.944120657232844e-08	1.9792592604098656e-06
32	9.564658561129892e-06	1.1035542845100808e-06	7.89493703212134e-06	2.191192752407068e-06	1.2310538154214974e-06	1.0430049821776576e-06	4.183474435647481e-05	1.1923499028611125e-07	6.533349386754406e-08	2.0002029530499385e-06
33	8.998842547361546e-06	1.114425791593901e-06	7.972712874303063e-06	2.2127789741853507e-06	1.243181365885279e-06	1.0532799964758786e-06	4.225960983065786e-05	1.1218152995752006e-07	6.146872630278088e-08	2.019907666155931e-06
34	8.466499615613124e-06	1.124654151719272e-06	8.045887579222554e-06	2.233088177720066e-06	1.254591463181429e-06	1.062947151703322e-06	4.2659340760810444e-05	1.055453315016173e-07	5.783255589960116e-08	2.0384466690983266e-06
35	7.96564864061836e-06	1.1342774299406325e-06	8.114733468062498e-06	2.2521959441335715e-06	1.2653265702237868e-06	1.0720424243787542e-06	4.303542473660523e-05	9.93017004629193e-08	5.441146555767973e-08	2.0558889551612466e-06
36	7.494425811083073e-06	1.1433314372587215e-06	8.17950673628139e-06	2.2701733789495172e-06	1.2754266354496094e-06	1.0805996606416104e-06	4.3389261263892906e-05	9.342740458503137e-08	5.119273367498639e-08	2.0722994321344005e-06
37	7.051078263875292e-06	1.1518498529323312e-06	8.240448328643963e-06	2.28708735495233e-06	1.2849292292626533e-06	1.0886506918528023e-06	4.372216654243654e-05	8.790059449942701e-08	4.816439290897976e-08	2.0877391440043292e-06
38	6.633957223890551e-06	1.1598643562879416e-06	8.29778488220042e-06	2.3030007739054824e-06	1.2938696910714827e-06	1.0962254591722843e-06	4.403537861553853e-05	8.270071810341791e-08	4.5315185000749514e-08	2.1022655098606654e-06
39	6.241511486049973e-06	1.1674047519556677e-06	8.351729622236843e-06	2.3179728152171956e-06	1.3022812689945959e-06	1.1033521319236121e-06	4.4330062263434464e-05	7.780843934998793e-08	4.263451711836569e-08	2.1159325508875114e-06
40	5.872281768905357e-06	1.1744990783582746e-06	8.402483138416396e-06	2.3320591513538034e-06	1.3101952408837557e-06	1.1100572101304341e-06	4.4607313242715195e-05	7.320556795006204e-08	4.0112423597616983e-08	2.128791087000843e-06
41	5.5248952435931645e-06	1.181173712831065e-06	8.450234136817441e-06	2.3453121565634546e-06	1.3176410315889411e-06	1.1163656238687089e-06	4.4868162394295715e-05	6.887499119307855e-08	3.7739528733576e-08	2.140888927379336e-06
42	5.198059477259906e-06	1.1874534879920285e-06	8.495160272457155e-06	2.3577811379380845e-06	1.3246463427733612e-06	1.1223008432519114e-06	4.511358019108577e-05	6.480059843796459e-08	3.5507005568874825e-08	2.1522710813863996e-06
43	4.890558198082655e-06	1.1933617731121239e-06	8.537428731422617e-06	2.369512496980431e-06	1.3312372436848833e-06	1.1278849553367297e-06	4.534447991790638e-05	6.096722831642754e-08	3.340654705679836e-08	2.1629799060546146e-06
44	4.601247422114289e-06	1.198920548533516e-06	8.577196763266268e-06	2.3805498773672242e-06	1.3374382541722051e-06	1.1331387344581552e-06	4.556172057964498e-05	5.736062050882519e-08	3.1430339704657174e-08	2.173055240969513e-06
45	4.329051197432648e-06	1.204150487440878e-06	8.614612266005942e-06	2.390934327312458e-06	1.3432724359036346e-06	1.1380817195141962e-06	4.576611009683953e-05	5.3967362694392825e-08	2.9571034591697732e-08	2.1825345564808655e-06
46	4.072956893200893e-06	1.2090710463767043e-06	8.649814433680401e-06	2.4007044792925766e-06	1.34876149334012e-06	1.1427322995148385e-06	4.595840884303362e-05	5.077483181990215e-08	2.7821715237596098e-08	2.191453117762575e-06
47	3.832012121158667e-06	1.2137005243913349e-06	8.682934179514494e-06	2.40989666749344e-06	1.3539258397191938e-06	1.1471077694866536e-06	4.6139331956378326e-05	4.7771155747153216e-08	2.617587656974988e-08	2.1998440920226725e-06
48	3.6053208992681115e-06	1.2180561367541055e-06	8.714094663256053e-06	2.418545074169542e-06	1.3587846792823659e-06	1.1512244001395998e-06	4.630955222028688e-05	4.494516543709797e-08	2.4627398735637372e-08	2.2077386821054996e-06
49	3.392040088206131e-06	1.2221540834220705e-06	8.743411781007934e-06	2.4266818655939727e-06	1.3633560836544051e-06	1.1550975025790355e-06	4.646970273920809e-05	4.228635053618175e-08	2.317052278170593e-08	2.215166250591941e-06
50	3.1913763204057086e-06	1.2260096080449587e-06	8.770994587355344e-06	2.4343373092173464e-06	1.3676570576654528e-06	1.1587414840732185e-06	4.6620379244558796e-05	3.9784821102409236e-08	2.1799829687894328e-08	2.2221544267464848e-06
51	3.0025831771839676e-06	1.229637052203427e-06	8.796945683391691e-06	2.441539881362065e-06	1.3717035998557114e-06	1.1621698993156399e-06	4.676214221438107e-05	3.743127242011717e-08	2.0510221090032572e-08	2.2287292048245866e-06
52	2.824958442221641e-06	1.2330499081803084e-06	8.821361594249344e-06	2.4483163720037304e-06	1.375510761343639e-06	1.1653955003008444e-06	4.6895518935670054e-05	3.521695076527007e-08	1.9296900522955235e-08	2.2349150397210758e-06
53	2.657841568408741e-06	1.2362608676322738e-06	8.84433311730153e-06	2.454691981412508e-06	1.3790927001209057e-06	1.1684302823255972e-06	4.702100540648459e-05	3.3133621832129785e-08	1.8155356122111466e-08	2.240734935188018e-06
54	2.50061096960078e-06	1.2392818736256352e-06	8.865945694431651e-06	2.46069042347426e-06	1.3824627391001751e-06	1.1712855331696129e-06	4.713906836953356e-05	3.1173536974404835e-08	1.7081342129254113e-08	2.2462105381501193e-06
55	2.3526817042726464e-06	1.2421241651422863e-06	8.886279730433201e-06	2.4663340140605437e-06	1.3856334157630516e-06	1.1739718751595626e-06	4.725014705147563e-05	2.9329404346133936e-08	1.6070863075352582e-08	2.251362219372179e-06
56	2.2135034554255536e-06	1.2447983158934777e-06	8.905410870687376e-06	2.471643748096379e-06	1.3886165254582199e-06	1.1764993018532347e-06	4.7354654679789765e-05	2.759436371394348e-08	1.512015998443393e-08	2.256209143809438e-06
57	2.082558548257458e-06	1.2473142724080117e-06	8.923410273649795e-06	2.476639375187316e-06	1.3914231638901721e-06	1.1788772140379227e-06	4.7452979971291756e-05	2.5961961739473298e-08	1.4225696833879262e-08	2.2607693396428043e-06
58	1.9593599650731e-06	1.2496813921734727e-06	8.940344883716667e-06	2.4813394753518135e-06	1.3940637696670995e-06	1.1811144557789423e-06	4.7545488622707535e-05	2.4426127242446648e-08	1.3384146996652646e-08	2.2650597674102066e-06
59	1.8434494710963754e-06	1.2519084796465976e-06	8.956277688846552e-06	2.4857615305226244e-06	1.396548164471733e-06	1.1832193484542003e-06	4.763252471797086e-05	2.2981147845494206e-08	1.25923804420613e-08	2.2690963852757456e-06
60	1.734395911875297e-06	1.2540038189666919e-06	8.971267954595387e-06	2.4899219895018235e-06	1.398885589554315e-06	1.185199721672706e-06	4.771441200668459e-05	2.162164874770874e-08	1.1847452108193297e-08	2.2728942083230775e-06
61	1.6317936413428104e-06	1.2559752041586397e-06	8.985371440191836e-06	2.4938363279312347e-06	1.4010847394251259e-06	1.1870629418204179e-06	4.779145508447525e-05	2.034257312657133e-08	1.1146591165673599e-08	2.2764673632986693e-06
62	1.5352610249485837e-06	1.2578299678935154e-06	8.998640604293545e-06	2.497519105398853e-06	1.4031537939379613e-06	1.1888159392428298e-06	4.7863940516972665e-05	1.9139163481196406e-08	1.0487190793685205e-08	2.2798291407406875e-06
63	1.444439008852328e-06	1.2595750089798949e-06	9.011124801662728e-06	2.5009840200249827e-06	1.405100448957663e-06	1.190465234227903e-06	4.793213791418422e-05	1.800694379918868e-08	9.866798407524961e-09	2.2829920448072685e-06
64	1.35898977364933e-06	1.261216818230979e-06	9.022870468222137e-06	2.5042439598234198e-06	1.4069319452158091e-06	1.1920169614539237e-06	4.799630094139817e-05	1.6941702773630397e-08	9.283106463768173e-09	2.285967840160934e-06
65	1.2785954792024268e-06	1.2627615025812104e-06	9.033921293587736e-06	2.507311050586867e-06	1.408655095213653e-06	1.1934768927829008e-06	4.805666826167578e-05	1.593947815629316e-08	8.733943887571223e-09	2.2887675956801966e-06
66	1.202957088549666e-06	1.2642148076835415e-06	9.0443183827318e-06	2.5101967007555657e-06	1.4102763084301743e-06	1.1948504586179775e-06	4.8113464418965224e-05	1.4996542097969443e-08	8.217268039761804e-09	2.2914017254173268e-06
67	1.1317931658167577e-06	1.2655821410061718e-06	9.054100421219268e-06	2.5129116472776592e-06	1.411801617087305e-06	1.1961427697329072e-06	4.816690074073581e-05	1.4109386164141406e-08	7.731156506239576e-09	2.293880030461417e-06
68	1.0648390543981738e-06	1.266868587622856e-06	9.06330378817318e-06	2.5154659869620803e-06	1.413236693764578e-06	1.1973586321959874e-06	4.82171759550733e-05	1.3274711090116692e-08	7.273801484780674e-09	2.29621172755847e-06
69	1.001845785204834e-06	1.268078931189676e-06	9.071962706344588e-06	2.5178692181295588e-06	1.4145868747994568e-06	1.1985025671958869e-06	4.826447701046482e-05	1.2489413171775111e-08	6.843502328172219e-09	2.2984054871320046e-06
70	9.42579063602112e-07	1.2692176734098681e-06	9.080109381365859e-06	2.520130279261547e-06	1.415857182001038e-06	1.1995788294384858e-06	4.8308979836496044e-05	1.1750571637256244e-08	6.438658624733796e-09	2.300469468563242e-06
71	8.868184170839168e-07	1.2702890504102886e-06	9.087774118909546e-06	2.5222575815169672e-06	1.4170523409185787e-06	1.2005914226248056e-06	4.835084998385372e-05	1.1055438022146606e-08	6.057764376623869e-09	2.3024113498736134e-06
72	8.343564203075757e-07	1.2712970476314823e-06	9.094985431213419e-06	2.524259038297597e-06	1.4181767974518934e-06	1.2015441135240964e-06	4.839024320623885e-05	1.0401426508949022e-08	5.699402706520304e-09	2.304238354713156e-06
73	7.849979353991325e-07	1.2722454144243466e-06	9.101770141506437e-06	2.526142094230881e-06	1.419234734134449e-06	1.2024404457696175e-06	4.8427306030813506e-05	9.786104456919894e-09	5.362240668608168e-09	2.305957278817106e-06
74	7.385593735175334e-07	1.2731376782383307e-06	9.108153485512548e-06	2.5279137533417013e-06	1.4202300859608028e-06	1.203283753268365e-06	4.8462176312684536e-05	9.20718319690341e-09	5.045024204763973e-09	2.307574515722151e-06
75	6.948680021010208e-07	1.273977157931903e-06	9.11415920667509e-06	2.529580605481345e-06	1.421166555234899e-06	1.2040771727812268e-06	4.849498375508506e-05	8.662509395590607e-09	4.746573412740634e-09	2.3090960808917828e-06
76	6.537613031352226e-07	1.2747669761026946e-06	9.11980964436787e-06	2.531148850809962e-06	1.4220476253247804e-06	1.2048236555766027e-06	4.8525850391244375e-05	8.150057055773311e-09	4.465778162827116e-09	2.3105276340648025e-06
77	6.150863727858048e-07	1.275510070622872e-06	9.125125816420358e-06	2.532624322700943e-06	1.4228765735307034e-06	1.2055259783328576e-06	4.855489103519769e-05	7.667920032225793e-09	4.201593997032214e-09	2.311874500163296e-06
78	5.787002078901702e-07	1.2762091891345263e-06	9.130127379737157e-06	2.534012476811088e-06	1.4236564649445509e-06	1.2061867379357366e-06	4.8582213066661994e-05	7.2143156033148856e-09	3.953044086142917e-09	2.313141659315475e-06
79	5.444665669135315e-07	1.2768669493628095e-06	9.134833061784174e-06	2.535318510837022e-06	1.4243902197312671e-06	1.2068084084822671e-06	4.8607918788113486e-05	6.78754533917683e-09	3.719197787872078e-09	2.314333856173824e-06
80	5.12257686164831e-07	1.2774858061408093e-06	9.139260424681306e-06	2.536547299040525e-06	1.425080576343941e-06	1.2073933101148995e-06	4.863210413609741e-05	6.386016496604955e-09	3.49918236992853e-09	2.315455540147368e-06
81	4.819539145853488e-07	1.2780680584266692e-06	9.1434259154036e-06	2.5377034061815663e-06	1.4257300993516508e-06	1.2079436156536126e-06	4.865485895546167e-05	6.008237466262932e-09	3.2921805154317006e-09	2.316510878120265e-06
82	4.534197726614328e-07	1.278616309304177e-06	9.14734815667119e-06	2.5387920008852057e-06	1.4263416925863815e-06	1.2084617853574057e-06	4.867628497649178e-05	5.652519316093493e-09	3.0972667853640087e-09	2.3175045882073867e-06
83	4.2656714676768127e-07	1.2791322517757921e-06	9.151039260391934e-06	2.539816444739333e-06	1.4269172446522246e-06	1.2089494193378679e-06	4.869644836287934e-05	5.3177635898550764e-09	2.9138392888257173e-09	2.3184397389922767e-06
84	4.013021249590553e-07	1.2796176902520488e-06	9.154512135498134e-06	2.5407803205412245e-06	1.427458768432918e-06	1.209408223001977e-06	4.8715419632218687e-05	5.002799548463596e-09	2.7412565272445304e-09	2.3193196009867086e-06
85	3.7753260665892207e-07	1.2800743943401107e-06	9.157779441935317e-06	2.541687141983361e-06	1.4279682379878088e-06	1.2098398688629153e-06	4.873326794196417e-05	4.706479034627666e-09	2.5788893751169507e-09	2.320147381621004e-06
86	3.5517066937484825e-07	1.2805040533700357e-06	9.160853265338618e-06	2.542540263361795e-06	1.4284475378242951e-06	1.210245953561366e-06	4.875005931228688e-05	4.427705975947388e-09	2.4261372466101204e-09	2.3209261428224455e-06
87	3.341331635716932e-07	1.2809082649649704e-06	9.163745035262813e-06	2.5433428568813817e-06	1.4288984501474736e-06	1.2106279870628336e-06	4.8765856179390106e-05	4.165443800740556e-09	2.2824321590204586e-09	2.3216587802986385e-06
88	3.143417167634836e-07	1.2812885349625293e-06	9.16646552461986e-06	2.544097912499673e-06	1.4293226547724352e-06	1.2109873925833359e-06	4.8780717392436604e-05	3.918715489267305e-09	2.147238760737462e-09	2.322348023395014e-06
89	2.957225482109435e-07	1.2816462809751699e-06	9.16902487515017e-06	2.544808244996319e-06	1.429721733095989e-06	1.21132550995443e-06	4.879469835269027e-05	3.6866012638414424e-09	2.020053065503037e-09	2.3229964415480394e-06
90	2.782062301923641e-07	1.281982836977099e-06	9.171432630237808e-06	2.545476503080727e-06	1.4300971732135195e-06	1.2116435999584481e-06	4.8807851192775466e-05	3.4682356128313814e-09	1.9004008217259886e-09	2.3236064525990354e-06
91	2.6172744148701767e-07	1.282299458040808e-06	9.173697768796114e-06	2.546105178796817e-06	1.430450375202758e-06	1.2119428488051484e-06	4.882022496178392e-05	3.262804217544687e-09	1.7878358285991557e-09	2.32418033137919e-06
92	2.462247279941331e-07	1.2825973249365042e-06	9.175828738172504e-06	2.5466966166555545e-06	1.4307826562546114e-06	1.2122243724787889e-06	4.883186580502362e-05	3.069540968054396e-09	1.681938300953682e-09	2.3247202180460716e-06
93	2.3164027498872172e-07	1.2828775485079546e-06	9.177833485453694e-06	2.547253022323526e-06	1.4310952555545709e-06	1.212489220873878e-06	4.8842817135029736e-05	2.8877251240888217e-09	1.5823133135978276e-09	2.3252281260148925e-06
94	2.1791969200149952e-07	1.2831411738057723e-06	9.179719487035635e-06	2.5477764708299e-06	1.4313893388935379e-06	1.2127383817016792e-06	4.8853119793096166e-05	2.716678633293666e-09	1.4885893318845793e-09	2.325705949450128e-06
95	2.0501181014598338e-07	1.2833891839815444e-06	9.181493776482498e-06	2.5482689142985206e-06	1.4316660030118627e-06	1.212972784170676e-06	4.8862812201460724e-05	2.5557636046613073e-09	1.4004168273002588e-09	2.3261554703236626e-06
96	1.9286849134986183e-07	1.2836225039532327e-06	9.183162970749305e-06	2.548732189225845e-06	1.4319262796882278e-06	1.213193302450862e-06	4.887193050655143e-05	2.4043799303596753e-09	1.3174669743663344e-09	2.3265783650583636e-06
97	1.8144444885171246e-07	1.2838420038541234e-06	9.18473329485607e-06	2.5491680233291026e-06	1.4321711395870735e-06	1.2134007589334565e-06	4.888050871377383e-05	2.2619630479960665e-09	1.2394304244905765e-09	2.3269762107793383e-06
98	1.706970783183449e-07	1.2840485022777147e-06	9.186210605102036e-06	2.5495780419892705e-06	1.432401495878385e-06	1.2135959272977506e-06	4.888857881432337e-05	2.127981835278936e-09	1.1660161523640076e-09	2.327350491195323e-06
99	1.605862989613685e-07	1.2842427693304802e-06	9.187600410905454e-06	2.5499637743125702e-06	1.432618207643157e-06	1.2137795353963747e-06	4.889617090448945e-05	2.001936629331422e-09	1.0969503706593105e-09	2.327702602131845e-06
100	1.5107440406333644e-07	1.2844255295038373e-06	9.188907895349933e-06	2.5503266588329873e-06	1.4328220830771762e-06	1.2139522679696887e-06	4.89033132978939e-05	1.883357363306115e-09	1.0319755090031775e-09	2.3280338567366976e-06
