	Tstar	V	Vin	Vni
0	15061.32075	1860000.0	1860000.0	0.0
1	15012.132007179747	1859658.6364898134	1577330.767318044	282327.8691717704
2	14877.315880510127	1857612.8050664144	1337665.6366163173	519947.1684500976
3	14673.533244819664	1852717.53870902	1134546.3490065879	718171.1897024319
4	14415.100265942152	1844226.4671577855	962369.7117695339	881856.7553882512
5	14114.094695116813	1831738.3309423707	816351.0062746025	1015387.3246677676
6	13780.462487953235	1815148.0269326027	692486.6045834626	1122661.4223491398
7	13422.529050862262	1794538.0262478308	587369.1953760259	1207168.8308718046
8	13047.132141250797	1770135.0784009367	498140.9245984154	1271994.1538025208
9	12659.803349436872	1742261.451207615	422428.90242842387	1319832.5487791905
10	12265.125829828467	1711279.722972889	358215.1019235465	1353064.6210493417
11	11866.922065249706	1677566.4236949482	303768.2613692735	1373798.162325674
12	11468.365911229967	1641500.059605584	257603.23562795002	1383896.8239776331
13	11072.051852389286	1603454.5632334955	218456.00448686405	1384998.5587466306
14	10680.069404091337	1563792.2339789518	185256.72486638866	1378535.5091125623
15	10294.081482911606	1522856.6679909592	157101.25214814232	1365755.415842816
16	9915.394843281152	1480967.6056963424	133225.45003714348	1347742.155659198
17	9545.024024419105	1438417.5501128007	112981.80331554126	1325435.7467972583
18	9183.752036153362	1395470.2928037755	95817.1375657688	1299653.1552380053
19	8832.160871142785	1352362.0476622845	81261.31418049733	1271100.7334817857
20	8490.661983202019	1309302.7716464458	68915.90660898238	1240386.8650374622
21	8159.5203117437095	1266477.3246657061	58445.24013496989	1208032.084530735
22	7838.8843585110135	1224046.4225231793	49565.190338045315	1174481.2321851328
23	7528.809161062716	1182147.9839623526	42034.566948770705	1140113.417013581
24	7229.274308475598	1140899.06259819	35648.274771961536	1105250.7878262273
25	6940.197198954468	1100397.9604106785	30232.206060068598	1070165.7543506087
26	6661.444221084605	1060726.098185134	25638.8975440642	1035087.2006410685
27	6392.841216520138	1021949.637760698	21743.451898655625	1000206.1858620413
28	6134.182694170502	984121.0530403736	18439.911455525846	965681.1415848467
29	5885.239161349799	947280.7117396544	15638.317756605727	931642.3939830477
30	5645.762854481778	911458.3714110868	13262.359259919767	898196.012151166
31	5415.492546304621	876674.5078823132	11247.362754132278	865427.1451281799
32	5194.157752042893	842941.4920114223	9538.510043055434	833402.9819683657
33	4981.482275975279	810264.6670510825	8089.300313039738	802175.3667380417
34	4777.187045901318	778643.3433561359	6860.277901578298	771783.0654545566
35	4580.99236444106	748071.6944585418	5817.979615297173	742253.7148432437
36	4392.619758486563	718539.5456004066	4934.035976689998	713605.5096237155
37	4211.793518433493	690033.067305171	4184.39277389706	685848.674531273
38	4038.241941532611	662535.3919699693	3548.6474276976896	658986.7445422705
39	3871.698298252024	636027.1620647383	3009.4933224622832	633017.668742275
40	3711.9015736179385	610487.0115497066	2552.2532837305043	607934.7582659749
41	3558.5970385767337	585891.9840596113	2164.482106080856	583727.5019535293
42	3411.536683482421	562217.8956127631	1835.626241810089	560382.2693709519
43	3270.479529099362	539439.6498505317	1556.734841597486	537882.9150089332
44	3135.191830900346	517531.51115374145	1320.2162514442985	516211.29490229604
45	3005.447197269315	496467.3392596446	1119.6323237076092	495347.70693593594
46	2881.0266404869553	476220.7892466835	949.5234950145962	475271.2657516678
47	2761.7185731724376	456765.48131566605	805.2598133466685	455960.22150231834
48	2647.3187587325697	438075.1444431337	682.9145980746626	437392.22984505794
49	2537.6302238350745	420123.7371049916	579.1576245886545	419544.5794804018
50	2432.4631410800953	402885.5476971626	491.16467228043086	402394.383024881
51	2331.634688872025	386335.2771488392	416.5406967324793	385918.7364521056
52	2234.968893650236	370448.106138476	353.2545555655041	370094.8515829093
53	2142.29645841799	355199.7490473706	299.58366536912797	354900.1653820003
54	2053.4545810654254	340566.49643564865	254.06713524327765	340312.4293004042
55	1968.2867656693338	326525.24757417734	215.46604139054887	326309.7815327857
56	1886.6426294047112	313053.53442113585	182.72970978830065	312870.8047113464
57	1808.3777070935885	300129.5383013747	154.9670996411042	299974.5712017324
58	1733.3532549918696	287732.10038626456	131.4225401335343	287600.6778461298
59	1661.436055171257	275840.7269113156	111.45516736572958	275729.27174394863
60	1592.4982216483545	264435.58994277584	94.52148821172251	264341.0684545629
61	1526.4170091809826	253497.5244090232	80.16058714722453	253417.36382187478
62	1463.07462543284	243008.02202625497	67.98157670793191	242940.04044954586
