	species_1	species_2	species_3	species_4
0	0.1	0.1	0.1	0.1
1	0.5914842547062233	0.05148257653878533	0.9974243141779644	0.025956967546732306
2	0.6368553819501316	0.11045070313323471	1.0002020201652306	0.046674510371099764
3	0.6572452150402376	0.1453789615406295	1.0000042174023647	0.05959172640213149
4	0.6695600304441909	0.16594229558823345	0.9999918984431286	0.06759398739644824
5	0.6793435229158309	0.18225201265561927	0.9999857088968175	0.07388632545133465
6	0.6882589921153556	0.19711916034671736	0.9999762268833132	0.0798466039554392
7	0.6995496874770454	0.2159534436199952	0.9999570777295769	0.0877843801472878
8	0.7160379637212492	0.2434717447700801	0.9999103747675998	0.0997438717790597
9	0.750905691024483	0.30175405860483967	0.999679402102544	0.12687781416232632
10	0.9147105695162031	0.5809945433323047	0.9867708081792912	0.2823261409001237
11	1.189428075370368	1.8556682967058222	0.04901881145261708	0.7611890562795985
12	0.7770915666349352	1.245629417636586	0.09264679254609183	0.35842560031276977
13	0.6023669886630987	0.08510009016237857	0.9935698395373869	0.03203868515634733
14	0.6434223288927003	0.12246106330828498	1.0000837445777915	0.05159023268944638
15	0.6607929676997647	0.15128894336609264	0.9999831318152507	0.06199146478889606
16	0.672166033991637	0.17033280643367063	1.0000174226953447	0.0692873588843262
17	0.6817236941363328	0.1862041409570495	0.9999753888258932	0.07546138272969809
18	0.6913545933743392	0.20228259091651402	0.9999713819710456	0.0820381212530013
19	0.7036272174666048	0.22275689865477946	0.9999485675902912	0.09059372765825326
20	0.7229110668718871	0.2549494104240799	0.9998822493184449	0.10479501785027694
21	0.7704899612078902	0.3345639763192871	0.999416076035759	0.14323047952170836
22	1.0850803992434068	0.9199037639899709	0.8454660244735558	0.4801672904401187
23	1.1524758786099838	1.874642836163467	0.02338818765608204	0.7391824643285629
24	0.541496009406192	0.6205184825847636	0.583781101206148	0.10777425889283611
25	0.6185389868405642	0.08907127176943753	0.9987846140147205	0.038348454395601216
26	0.6491406685064105	0.1317847059835629	1.000010616447611	0.054908465331635646
27	0.6635797782965766	0.15596576924864183	0.9999963240556886	0.06377068305384477
28	0.6744370315108639	0.17407018751673642	0.9999899182858352	0.07072485736909281
29	0.6837354348986547	0.18957556525563254	0.9999810103680284	0.07681276143938344
30	0.693077167199035	0.20515653706427486	0.9999683212232092	0.08318012803998484
31	0.7052403042376872	0.22544934950943296	0.999943480216459	0.09174344738983177
32	0.725327168016461	0.2589867997880496	0.9998689830786385	0.10661076599682093
33	0.7776025054553197	0.34651066873195663	0.9992858417206864	0.14892949379093637
34	1.1224087736700814	1.0193027281172624	0.7594236812657938	0.5310594793771756
35	1.135518791691691	1.8547235578247927	0.02103973686188234	0.7253862972596581
36	0.5304997026203665	0.48920504893871064	0.7152477615947718	0.07715956167363336
37	0.6211897395360206	0.09143415635378359	0.998759224064385	0.0396358989891436
38	0.649771326687231	0.13315310374515424	0.9999539527536457	0.0553173264361695
39	0.6647214085050074	0.15786622710615425	0.9999960530537014	0.06445484412231416
40	0.6750958696234093	0.1751822623761286	0.9999862240186568	0.07114734340878767
41	0.6845211559680499	0.1908873664377355	0.9999802399515809	0.07741483968048325
42	0.6945870383198525	0.20767264878172828	0.9999668725120077	0.08427516057576062
43	0.7080770144531119	0.23018220966209438	0.9999368333501785	0.09386857865301794
44	0.7316829966609896	0.2696039490484119	0.9998354134029374	0.11158691882252302
45	0.8044543552231649	0.3917039173436613	0.9985455502405106	0.17299434570911676
46	1.2101837574301684	1.4615691167505955	0.3228931086967499	0.6977116659033258
47	1.080754488286906	1.777622534442452	0.02041602487035341	0.6760954028417804
48	0.5514537316590149	0.2266520738154985	0.915373249220912	0.037166324202520494
49	0.6301790871360697	0.10267269865461168	0.9995884121133852	0.04418970692269795
50	0.6544600089944849	0.14060247207290413	1.0000177687677263	0.058099236149900244
51	0.667771523477344	0.16296511394175375	0.999992579713782	0.06638868938368578
52	0.6776465090693591	0.1794117274245001	0.9999888670356001	0.0727652272975731
53	0.6863928103156116	0.1940067293960632	0.9999787853213757	0.07862822738790606
54	0.6967823972438338	0.2113364151958653	0.9999627677858924	0.08581956285799343
55	0.7120610531193431	0.23683242821057898	0.9999255245733264	0.09670358683956685
56	0.7403660660633625	0.28411990466345216	0.9997737090633931	0.11844547257588535
57	0.8505409852910116	0.469789114121953	0.9960361685314418	0.21681714961393722
58	1.2102688368648453	1.7578968099220398	0.10701627233746491	0.7586868355317304
59	0.962631771085321	1.5802528976128858	0.031960948241334365	0.5561062940314037
60	0.5831943482544962	0.10645979914354144	0.9817585762916882	0.027663086070433048
61	0.6378453235349443	0.11335194263776696	1.0000019243376068	0.048371187671095356
62	0.6576098233145479	0.14638925873582667	0.9999553653996306	0.0601063602362185
63	0.6699741341440976	0.16660606371175016	0.9999944779928719	0.06782607116093096
64	0.679604389947304	0.1826829559315109	0.9999846060901675	0.07406004438790367
65	0.6890714810831898	0.19847473296844378	0.9999749076222664	0.08046895572390028
66	0.7007637059042344	0.21797905964680467	0.9999546008798825	0.08861601854822138
67	0.7178175771589561	0.24644293223931446	0.9999046331426285	0.1009534045836502
68	0.7543737377357753	0.3075577191053718	0.9996426321969493	0.12966576399211935
69	0.9407425665811275	0.6272588293626756	0.9794398017734002	0.31085606952342426
70	1.184613669737533	1.872443493348595	0.03962907770736024	0.7601876958734503
71	0.7242300143155441	1.1454187611661304	0.12711373585307956	0.30406974808546733
72	0.604343128317219	0.08118593562785537	0.9962595451523106	0.03210321463684559
73	0.6441758374589655	0.12353662598147766	1.000085903925649	0.05202419003404444
74	0.6615142235636484	0.152592059711435	0.9999749125166726	0.06246879862833323
75	0.6725253503274476	0.17078245352774601	1.0000396951970163	0.06943657853736729
76	0.6818399148243268	0.18640368996938686	0.9999841868543101	0.07559825509695713
77	0.6915006741181837	0.2025347982131294	0.9999695598172469	0.08215892886382134
78	0.7034182222330797	0.22239348066012288	0.999953701856706	0.09051733252859079
79	0.7222347376693454	0.2538326077595973	0.9998784361900974	0.10433752867865975
80	0.7685084420172734	0.33124642867592624	0.9994513083025698	0.1413442962065503
81	1.0546524808314013	0.8546862742103404	0.8876792075145009	0.4445114208161694
82	1.1467085344086143	1.8585977290511475	0.02506104670093665	0.7337361327035784
83	0.5390512730237885	0.593994166490045	0.6123074556618445	0.1010501119861997
84	0.6193597080060181	0.08959136264787043	0.9990247051449243	0.03868799367845214
85	0.6494055637570392	0.13255784847604146	0.9999644273278079	0.05511915526585837
86	0.6644496307262278	0.15740248745537072	0.9999970283443662	0.06425029695916239
87	0.6746498711669797	0.17442624577226346	0.9999885258719	0.07079185946756425
88	0.6838850337409432	0.18982514835739261	0.9999809969667598	0.07695925524979584
89	0.69435568746672	0.20728963284500895	0.9999659092372793	0.08408015210384469
90	0.7081136024321547	0.23024403168552965	0.9999361233935777	0.0939251544944807
91	0.7320124129707415	0.27015488404766674	0.9998323883911745	0.11188192976936837
92	0.804689268619146	0.39207851606424915	0.9985486392647057	0.17336228456421796
93	1.2087823585392339	1.4651584841543444	0.3164804120966416	0.698011642532833
94	1.0716003525021967	1.762015147492213	0.021198569538225385	0.6672040422068386
95	0.5548645767169421	0.2075245772993862	0.9278334787985502	0.033495735239043076
96	0.6307080930170321	0.10313985561028909	0.9997403769015326	0.044487237922928566
97	0.6543084676444351	0.14073538157263366	0.999964607047411	0.05807958794063974
98	0.6676558220218104	0.1626768500439625	1.0000040002222335	0.06627531768219441
99	0.6775595328722296	0.17931446741879173	0.9999832621437699	0.0728025039046521
100	0.6872533463643652	0.1954291474473878	0.9999779360973086	0.0792457788096075
