	Ln_	NRLc	NRLm	NRLn	NRc	NRm	NRn	RE	REL
0	0.0	0.0	0.0	0.0	42.0	42.0	83.25	3.7	0.0
1	0.0013314303574028527	0.20124392288185322	0.0742525851174932	0.08757719326488482	41.79875607711806	41.92574741488248	82.88043039836015	3.418007591624798	0.281992408375215
2	0.0023251696438851576	0.20330936112398101	0.11043989461513572	0.1756993509179094	41.796690638875916	41.889560105384845	82.5314551838767	3.157154534794402	0.5428454652056106
3	0.0031000218794868177	0.20492657388928354	0.1387476957635866	0.2438721830320648	41.795073426110726	41.86125230423636	82.28710811924138	2.9809803022733417	0.7190196977266742
4	0.0036757136363201547	0.20613820505927133	0.1599070642357205	0.2941687170783688	41.79386179494082	41.840092935764325	82.11891685858635	2.8630855756645857	0.8369144243354394
5	0.00408907237561119	0.207013204529444	0.17516309439722397	0.3301092221542857	41.792986795470554	41.82483690560277	82.00428364881921	2.784392870973421	0.9156071290266079
6	0.004379050624010789	0.20762941844488256	0.18589535943901558	0.3552398710335301	41.792370581555055	41.81410464056091	81.92665034264472	2.7318902136784526	0.9681097863215822
7	0.004579311974733536	0.20805608810306164	0.19332098036459697	0.37255710191982616	41.79194391189679	41.806679019635375	81.87429236367292	2.696849465592961	1.0031505344070746
8	0.004716167304491895	0.20834817376770584	0.19840184293098687	0.38437389615526807	41.791651826232105	41.801598157068895	81.83907674379198	2.6734506399475593	1.0265493600524798
9	0.0048090356413173765	0.20854660936901892	0.20185251470181578	0.3923846602074378	41.7914533906308	41.79814748529805	81.81543346120694	2.6578181214148335	1.0421818785851988
10	0.004871758645834708	0.2086807359845277	0.20418437885967458	0.3977915035785812	41.79131926401528	41.79581562114016	81.79957856736608	2.6473700709449752	1.0526299290550505
11	0.004913988226883474	0.20877108626242497	0.20575493585825438	0.40143015050147657	41.7912289137374	41.79424506414156	81.78895487815788	2.6403850286597	1.0596149713403262
12	0.004942360279449866	0.20883180931277148	0.20681037921498407	0.4038740545186299	41.79116819068703	41.793189620784844	81.78184014614838	2.6357142006674543	1.0642857993325743
13	0.004961395242473811	0.20887255814924538	0.2075185987377892	0.40551335506050945	41.791127441850485	41.79248140126204	81.77707705269682	2.6325904077578692	1.0674095922421594
