	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
0	3.4e-06	1.4e-06	1e-09	0.0	9e-08	2.1e-10	0.0	0.0	0.0	0.0	2.5e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-08	1e-08	7e-10	0.0	0.0	0.0	1e-10	0.0	1.6e-07	9.4e-11	0.0	0.0	0.0	0.0	0.0	0.0
1	3.396806696457873e-06	1.3760807183153298e-06	1.2241673984744001e-09	3.239013511863135e-10	9e-08	2.0309354140494721e-10	4.092808700579747e-12	9.619083240522642e-13	1.8517415704207508e-12	0.0	2.497205599715342e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0918314855622357e-08	9.845033524415836e-09	5.360335549579601e-10	1.5272841054710545e-10	8.424384600461526e-12	8.424384600461526e-12	2.549664755841633e-10	8.924137539549739e-09	1.5986729849668475e-07	5.811391223157604e-11	6.393844400691233e-12	2.7944002846577045e-12	8.725837337577009e-11	7.02892314521751e-11	2.044200816571765e-08	2.858915537839545e-09
2	3.3493678069255105e-06	1.1863426155648584e-06	3.8168663545840265e-09	1.424699311966803e-09	9e-08	1.868340783414436e-10	7.766289692149054e-12	5.250391708014394e-12	1.0149240258392716e-11	0.0	2.481033261828757e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4186123471737754e-08	8.90257414449321e-09	9.597377253772723e-11	5.410611149541219e-10	4.7565480541743536e-11	4.7565480541743536e-11	1.1974258555067893e-09	6.362504245262493e-08	1.5885828712418272e-07	6.023055083031397e-10	4.321036997168028e-11	1.896673817124287e-11	3.124144085683629e-10	2.486666105445008e-10	1.6001063505518704e-07	4.91565171028592e-08
3	3.508863423967244e-06	2.054977214694381e-06	2.6189122978170234e-08	8.975238966412048e-09	9e-08	1.2474911605329167e-10	1.0417433365790305e-11	2.558028968023055e-11	4.925316090068604e-11	0.0	2.2753367794681914e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3600425446724595e-06	-2.6202013164841025e-09	-2.2421318617630755e-09	2.6295120466357003e-09	2.3778636454645775e-10	2.3778636454645775e-10	1.2720201316484102e-08	-1.3377022609406208e-06	1.5397138771168513e-07	7.677575410252384e-09	5.11404228468963e-10	2.2466322053180884e-10	-1.200938205527549e-09	-1.139345526311507e-09	-5.696417465171655e-07	-1.1836048459549032e-07
4	3.825722199986436e-06	2.792011812116546e-06	2.702869829336464e-08	1.8073980571998302e-08	9e-08	9.247891101557109e-11	1.247018181147477e-11	3.769786442500327e-11	6.735304274795003e-11	0.0	2.008285872023411e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4366926650147885e-07	-2.3286750824886753e-09	-2.0476201576015335e-09	2.2421309766393796e-09	4.004382737892035e-10	4.004382737892035e-10	1.2428675082488678e-08	-4.220223076283452e-07	1.4732481292330457e-07	1.247983715058611e-08	1.3772416285792725e-09	4.91714127976589e-10	-6.754215623159697e-10	-9.715373108595773e-10	-9.89957061302236e-07	-4.4518589236882526e-07
5	4.163685631135674e-06	3.068067915272451e-06	-8.823311645981363e-08	-8.28946673207816e-09	9e-08	3.436661868614455e-11	1.338713188921952e-11	6.0200340963556e-11	1.0204590846107915e-10	0.0	1.6418252282419777e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0114900315004474e-07	1.216497235815123e-09	-1.0974240492263946e-08	1.0363642707672262e-08	1.148351535167052e-09	1.1483515351670518e-09	8.883502764184878e-09	4.2212712165433874e-07	1.3724850153547306e-07	2.001165176056476e-08	2.8517445280927238e-09	8.581747717580223e-10	-6.077085084423336e-10	-3.704099958770784e-10	-8.119136260211292e-07	-7.582612960635781e-07
6	3.926834707616209e-06	1.1927491591080346e-06	-8.136725062058349e-07	-2.794237244225673e-07	9e-08	-5.035312891598529e-10	2.1978397204828625e-12	2.682528136409678e-10	4.4308063579840116e-10	0.0	7.250605635212881e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1396680184643335e-06	1.5723080879852516e-08	-1.490027097224061e-07	1.3790812889847515e-07	1.1083247374491732e-08	1.1083247374491732e-08	-5.623080879852514e-09	4.15775659586981e-06	9.331357648066478e-08	5.585088844459323e-08	6.800092407991382e-09	1.7749394364787116e-09	-5.290317513966171e-10	2.440454345899231e-09	1.5531198906161315e-06	-2.5421327344135384e-07
7	-1.3936455096443737e-05	-6.676495019013725e-05	-2.568346386227443e-05	-8.382404993170458e-06	9e-08	-2.5305349467285233e-08	-5.502644635134642e-10	9.825082242415158e-09	1.6240531688383464e-08	0.0	-2.551779070890443e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021297126882817926	7.817059230304407e-07	-1.0751762733740283e-05	9.995595254484934e-06	7.30801865324552e-07	7.308018653245522e-07	-7.716059230304405e-07	0.0002129139045639382	-1.5202945189136992e-06	1.460193612276142e-06	9.85723199993127e-08	2.8017790708904428e-08	-1.1355822468911653e-08	8.872008671000268e-08	7.652226092484486e-05	2.5620838034078403e-05
8	-0.00015080596344112633	0.0002980791038911903	-0.00024491879321699795	0.00035508552622947844	9e-08	-2.1035890084474606e-07	2.5335259312102268e-08	-1.6526376604578692e-08	2.0176001813722425e-07	0.0	-7.951490955004628e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034157471276174186	-1.0306628629972215e-06	3.246673703911597e-05	-3.3606725427027804e-05	9.554547464076814e-07	9.554547464076814e-07	1.040762862997129e-06	-0.00033077961073630963	-1.060849127619853e-05	2.843074586648905e-05	-7.092113732601637e-06	3.2951490955003594e-09	-4.07710915235792e-07	-1.0367391110710004e-05	-0.00020266466147788107	-0.00019381278431506257
9																																		
