time	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
880.0.	961.9282600641606	38.071643624837776	499.999975922	102.70636408874547	1074.006914753354	3325.8127428026223	343.1221246886494	0	661.4140731640074	19.212820636960455	502.49761235454156	3090.3649805830996	675.5866951363447	234.04793904055816	180.93780221047192	7.649938569908535	28.07890501890195	99.9999903689	499.999951844
920.0.	927.5429153087427	72.45698838025444	499.999975922	5.274170136917449	452.2958116035838	2969.250936155131	401.3825530575893	0	777.4039209456689	0.655166807126497	587.8618556425342	3904.0192783215452	87.69545404888731	8.28488238957064	214.94523157874056	0.285377843505886	1.436036377035867	99.9999903689	499.999951844
960.0.	867.5408144433662	132.45908924563122	499.999975922	0.171190106323855	187.60461481562822	2395.7106371166497	449.42575788965496	0	783.1183916018705	0.043676181519239	658.2685897748436	3935.233280044332	63.79435105743786	0.9719836582313631	216.59874639971034	0.021279997208312	0.046619402364244	99.9999903689	499.999951844
1000.0.	814.3081658410927	185.69173784790465	499.999975922	0.005142415483484	77.81518840715279	1845.8113090197503	485.9036665013252	0	783.2398406166427	0.08827485762312401	711.7318250428091	3894.046405959865	103.36108027902114	2.592128521113381	216.6190556793459	0.046185601581018004	0.0014045183204000001	99.9999903689	499.999951844
1040.0.	767.8754621940601	232.12444149493638	499.999975922	0.0014445018023470002	32.27641040584159	1389.340849156823	512.2294433213037	0	783.1561233799777	0.17569000792015302	750.3185207060108	3846.3583177242353	148.21463191211552	5.426665123647763	216.57204816162437	0.09418802068440801	0.00040961698702800004	99.9999903689	499.999951844
1080.0.	726.3354959083367	273.66440778066	499.999975922	0.0045348047758120005	13.38770353618068	1032.8335787725243	530.4336421745755	0	783.0154912198616	0.31323186507671	777.0030025145157	3790.5811354636307	199.43239025673472	9.986089039631631	216.49476009028635	0.17059648163295502	0.0012892273633	99.9999903689	499.999951844
1120.0.	688.5116511416335	311.4882525473627	499.999975922	0.013347017969065001	5.552990684809085	762.5942804467114	542.4156832303166	0	782.7947964222363	0.5251144495084881	794.5684316283132	3724.4210174365962	258.5111011680163	17.067496155383942	216.37412783045264	0.288725821490591	0.0037921473393290003	99.9999903689	499.999951844
1160.0.	653.6661500983296	346.33375359066645	499.999975922	0.03576956546447	2.303285650467455	560.9338578687424	549.7371605035214	0	782.4496213383379	0.8478669859122661	805.3032610483126	3645.261940833043	326.90374834197104	27.833925584981536	216.18817891655905	0.468308837046692	0.010158045677085	99.9999903689	499.999951844
1200.0.	621.3365785323159	378.6633251566802	499.999975922	0.089953001394367	0.9553635332326921	411.725136492065	553.612075792076	0	781.9085870889	1.334717799420611	810.9866715007407	3550.253148795094	405.8182228589479	43.928243105954344	215.90358723106212	0.737524228645767	0.025534339575076	99.9999903689	499.999951844
1240.0.	591.2853414811431	408.71456220785336	499.999975922	0.215663450630442	0.396268471622626	301.844693196323	554.9583939588704	0	781.0565594871639	2.061034951921314	812.9640297364447	3436.5270999321233	495.89673093326445	67.57578389460892	215.47032449804593	1.135131166185293	0.0611901350518	99.9999903689	499.999951844
1280.0.	563.5336881840021	436.46621550499435	499.999975922	0.496536713362536	0.16436541696190102	221.13947980763965	554.4601297737788	0	779.7067899557543	3.129931220597609	812.237843244066	3301.5699483739254	596.8020826037247	101.62758378234663	214.8138916658974	1.711950597473384	0.14080353591188702	99.9999903689	499.999951844
1320.0.	538.4859160579238	461.5139876310728	499.999975922	1.100245445701046	0.068176567743897	161.9507893595693	552.6228939860922	0	777.556015369564	4.676997074402751	809.5491537651199	3143.717675489043	706.8025534794668	149.47938579148632	213.82409539248548	2.530765425882662	0.31178498096191204	99.9999903689	499.999951844
1360.0.	517.1459537111081	482.85394997788893	499.999975922	2.345091916337366	0.028291039962216002	118.57849358603812	549.8187413943831	0	774.1153882523383	6.872777721039471	805.4432612207617	2962.7052836684743	822.495360111889	214.79897097963203	212.3390207501489	3.6636298869912878	0.6639951621421181	99.9999903689	499.999951844
1400.0.	501.3518023238918	498.6481013651052	499.999975922	4.800885327908975	0.011959228193622001	86.81122523731437	546.3207363080559	0	768.6108021592077	9.921570402598494	800.3203823041692	2760.116298403725	938.8481336722549	301.03518268401564	210.1226336705144	5.18601813378578	1.357993994982648	99.9999903689	499.999951844
1440.0.	493.77383133253176	506.22607235646524	499.999975922	9.433151143031589	0.008376053604325001	63.55095718981042	542.3289800304706	0	759.8420515838546	14.058055162829238	794.4737959562797	2539.373141992534	1049.770161976543	410.8563107909183	206.8318089431229	7.169560207082774	2.6652766490773363	99.9999903689	499.999951844
1480.0.	497.3088952815619	502.6910084074351	499.999975922	17.833622800481773	0.047919629716620005	46.53388897365754	537.9900306625062	0	745.9425236151955	19.557111474038727	788.1183050979544	2304.5687342832653	1149.3105413983612	546.1203390783647	201.9520493589337	9.681995015039671	5.032601425309756	99.9999903689	499.999951844
1520.0.	513.911700689558	486.0882029994392	499.999975922	32.766196350533484	0.5294260475685161	34.22216459967295	533.4120613185181	0	723.75998122642	26.807080312761855	781.4124475602416	2057.2757050868895	1233.0030492687692	709.720860404333	194.6163542025398	12.815047491125236	9.235244105617934	99.9999903689	499.999951844
1560.0.	543.7216006960753	456.27830299292197	499.999975922	60.029854330043065	5.762165950342	26.80105066726625	528.6848549470719	0	686.7440400197996	36.55936353987278	774.4877410668479	1790.329315590946	1297.803363273586	911.866935895458	182.99061454255065	16.773959305176025	16.90207195155634	99.9999903689	499.999951844
1600.0.	585.2444491989567	414.75545449004045	499.999975922	116.46011932481433	65.66918081452455	39.25814948100677	523.9924600230596	0	616.3696303977507	50.503508167154116	767.6131118086992	1474.3711101661193	1336.4031616674683	1189.225342926403	161.84659028616983	22.04393911459937	32.776116398511576	99.9999903689	499.999951844
1640.0.	636.0982973811894	363.9016063078073	499.999975922	277.89722845851543	478.5359273899699	210.76899381083666	520.6950992290627	0	436.82352698988944	68.61250244131259	762.774759212621	1017.6557573067347	1297.4557577688524	1684.8880996844025	110.14397551226266	28.19453915129684	78.32813113572405	99.9999903689	499.999951844
1680.0.	692.5856460625857	307.414257626411	499.999975922	738.829104952082	959.5911205833731	726.9811192152936	524.1927581151718	0	27.193316969621982	17.310835968012668	767.8747048146414	254.63523747740064	757.5821780872795	2987.7821991953074	3.830716960678039	5.511484755350383	207.3244440832549	99.9999903689	499.999951844
1720.0.	746.8678761748533	253.13202751414306	499.999975922	751.409527797776	1173.731047087218	1354.3183448862521	539.1797022645993	0	18.294143764814752	13.629586327125567	789.8005528921007	0.10749727542768701	20.727927045163643	3979.1641904393996	2.045767455690173	3.70566387577322	210.91521446781985	99.9999903689	499.999951844
1760.0.	796.1026678624753	203.89723582652076	499.999975922	749.7656522033739	1262.5648213803502	1918.7715478935033	565.7046360059302	0	19.655534105212674	13.912071581129815	828.6317158651436	0.284668196947286	33.77098980386467	3965.943956759178	2.218022456685767	3.853578411807944	210.59504493078947	99.9999903689	499.999951844
1800.0.	839.6342783949317	160.36562529406405	499.999975922	747.2825959618336	1299.3882312322655	2375.5871921833445	601.8744529739495	0	21.712696121304525	14.33796580657915	881.5969907484765	1.2202142105298401	70.34029155577181	3928.439108993689	2.491362117550073	4.087976162275195	210.08730751945825	99.9999903689	499.999951844
1840.0.	876.9336994046486	123.06620428434687	499.999975922	743.1577677917479	1314.6248456908993	2728.049114479513	645.4987393943157	0	25.07391778915595	15.101572308813795	945.4874123102705	9.632817478029493	201.0107302424682	3789.3560670394927	2.996639564016397	4.528166639295269	209.1418395959719	99.9999903689	499.999951844
1880.0.	907.7073414162293	92.29256227276626	499.999975922	734.4084672096698	1320.8700439731565	2993.5040930119817	694.6411644945124	0	32.09787342335375	16.826917256694358	1017.4655785562815	65.43739077377748	518.4189691960124	3416.1432547902036	4.238295925101636	5.553013656951565	206.87533621723043	99.9999903689	499.999951844
1920.0.	932.0067575658502	67.99314612314521	499.999975922	712.3550614414415	1323.27029153311	3190.812548084112	747.7466410179587	0	50.125789130577154	20.852407317699434	1095.2525141764731	247.83869649580652	931.9952217234065	2820.165696540782	7.924864248450795	7.989778164565636	200.75200338626732	99.9999903689	499.999951844
1960.0.	950.1816495505669	49.81825413842851	499.999975922	626.4502355922519	1323.4534383364792	3336.171869123546	803.6186188652617	0	125.04347834882026	31.83954394864612	1177.094600769333	624.3211179556968	1266.5345192289892	2109.1439775753083	25.92877115349446	14.599400037617826	176.13847460817158	99.9999903689	499.999951844
2000.0.	961.5369279618138	38.46297572718213	499.999975922	284.3835086923366	1301.7508995532162	3438.7176571191967	861.3372541511154	0	462.8053617854272	36.144387411954675	1261.64390309357	1253.2188802239004	1385.9293109859045	1360.8514235501896	118.15146112361386	19.254000889431662	79.26118378623826	99.9999903689	499.999951844
2040.0.	955.1713253834913	44.82857830550442	499.999975922	41.97933735688434	734.6317965447167	3316.052235474005	919.0246154716218	0	726.5884310145578	14.76548951827626	1346.1578080289528	2160.421067296278	1160.9619988235456	678.6165486401709	195.3969027359673	9.573033775454983	11.696709287861536	99.9999903689	499.999951844
2080.0.	911.5763054292947	88.42359825970104	499.999975922	3.7665406847965253	304.95467300802073	2788.555651490933	969.3381385315927	0	775.6616253397033	3.905091865219909	1419.888273808558	3150.1388085292688	639.6832612065807	210.17754502414468	212.75858251706234	2.859283291362024	1.048779990859065	99.9999903689	499.999951844
2120.0.	853.8289393609176	146.1709643280784	499.999975922	0.088366549683662	126.48999957602364	2191.0364804002365	1007.8634827862007	0	782.9810680670969	0.263823272940366	1476.3530732329914	3822.227353143471	162.71311045592932	15.059151160594114	216.43882774288744	0.20355826606629002	0.024259790327900002	99.9999903689	499.999951844
2160.0.	802.4618950306409	197.53800865835564	499.999975922	0.0008519808571610001	52.46589032311656	1665.959778030731	1035.0229974469578	0	783.2775822778917	0.05482363096997701	1516.1643176807415	3880.7315922993794	115.90226079019641	3.365761670418182	216.6225628583642	0.043845300842525005	0.00023764007716800003	99.9999903689	499.999951844
2200.0.	757.3611799807145	242.63872370828207	499.999975922	0.0010329269996760002	21.76195475723441	1245.235331705795	1052.7449488500351	0	783.2304012874354	0.10182367528430601	1542.1453124493312	3833.502031667856	160.13418215076695	6.363400941372541	216.58399217112674	0.082354640606577	0.00029898755088700004	99.9999903689	499.999951844
2240.0.	716.8093871493595	283.19051653963817	499.999975922	0.0033862843841630003	9.026486996315304	922.1838361211729	1063.112238781278	0	783.1483260239619	0.18154558137395402	1557.3476820997867	3775.5076639877743	213.04954958929204	11.442401182927373	216.51801909738015	0.147647333699335	0.0009793682047790002	99.9999903689	499.999951844
2280.0.	679.7538339302681	320.2460697587296	499.999975922	0.009765384560291001	3.744032576553685	679.4574605341015	1067.9278464476001	0	783.0182889414345	0.305203563725368	1564.4134773465419	3706.4351217910894	274.2668400441046	19.297652924800154	216.41517408558593	0.248649601208935	0.002822112489389	99.9999903689	499.999951844
2320.0.	645.5203156025124	354.4795880864852	499.999975922	0.025823161849011	1.552960749732196	499.1902570217254	1068.6267980200575	0	782.8136234997232	0.49381122814760703	1565.445745763568	3623.664162400563	345.1426811188232	31.192771240608067	216.2574140499862	0.40177389686756504	0.007457852430442001	99.9999903689	499.999951844
2360.0.	613.6715061875357	386.3283975014621	499.999975922	0.06426183488916701	0.6441415855857701	366.16122565605883	1066.3071542437724	0	782.4913026316051	0.7776934232243181	1562.0537800137486	3524.294862624464	426.79491719073314	48.90983494479832	216.01787943307582	0.6302188428804381	0.018547523327596002	99.9999903689	499.999951844
2400.0.	583.9569214149683	416.0429822740295	499.999975922	0.15251162383260902	0.267178924182907	268.3398069042984	1061.792272990389	0	781.9818445416801	1.198901724206404	1555.4443031383823	3405.448023654505	519.7072594069425	74.84433169854678	215.65742946451647	0.9652274174848431	0.043988917282651	99.9999903689	499.999951844
2440.0.	556.3271556241028	443.672748064895	499.999975922	0.34717759651004304	0.11082125994286	196.551082882073	1055.69280154195	0	781.1727428192098	1.813337473999528	1546.512298718519	3264.6383634113945	623.3177270711344	112.04352427746664	215.1199788975182	1.4466074665848812	0.10005943518097701	99.9999903689	499.999951844
2480.0.	531.0131679969135	468.98673569208427	499.999975922	0.759043347078815	0.045966905250258004	143.92622343373296	1048.4588633579544	0	779.8824097168209	2.691804825818113	1535.917486547864	3100.233205115772	735.6392984849339	164.12711115929008	214.3263736232054	2.121706186063324	0.218565990015008	99.9999903689	499.999951844
2520.0.	508.6740056955181	491.3258979934792	499.999975922	1.592310820586437	0.019069032996329	105.37392738605594	1040.421082290127	0	777.8217256113228	3.9192214578067643	1524.1444449229973	2911.9308192173644	853.0321978660402	235.03659767659076	213.16648397226302	3.04213957350869	0.45802225351149006	99.9999903689	499.999951844
2560.0.	490.5791789497493	509.420724739248	499.999975922	3.199457904505351	0.007955218206988001	77.14115097682877	1031.8217831629609	0	774.5426219336497	5.591178051607439	1511.548337812541	2701.173932993569	970.2451426524353	328.5805391139907	211.4895953280431	4.257862183178826	0.919188288015769	99.9999903689	499.999951844
2600.0.	478.69335234293806	521.3065513460595	499.999975922	6.148443105001693	0.003939089115247	56.46997241140092	1022.8383168929329	0	769.377376954659	7.807437830066867	1498.3891005406165	2471.351980341468	1080.8349086445257	447.8127257740016	209.09365777818866	5.809030697763254	1.763957323321852	99.9999903689	499.999951844
2640.0.	475.4226343620025	524.5772693269951	499.999975922	11.297758117779438	0.009129959077627	41.33892602108645	1013.6003477473175	0	761.3711197485931	10.664380023345993	1484.8567764651777	2227.498849348675	1178.0258738832001	594.4748915281209	205.71198567178274	7.71840702852774	3.2362530989731972	99.9999903689	499.999951844
2680.0.	482.8876034161836	517.1123002728148	499.999975922	19.898679035937487	0.07790260532701701	30.28445274137938	1004.2027164120818	0	749.1802150881534	14.254363765699644	1471.0903688316616	1975.1221922912043	1255.8176533433837	769.0597691254086	200.98549940797906	9.990627026382331	5.6905193648504	99.9999903689	499.999951844
2720.0.	502.0573940936265	497.94250959537214	499.999975922	33.837167594808854	0.6638554302987081	22.387102969072146	994.7159880422515	0	730.8091504370568	18.686939857818178	1457.1932935976138	1718.0968002952523	1309.6453663512295	972.2574481135142	194.38075584856583	12.625883373707088	9.660006577046243	99.9999903689	499.999951844
2760.0.	532.4019134567513	467.5979902322463	499.999975922	56.382925499714915	5.118701368846833	18.128444405261707	985.2026275742688	0	702.8005152932895	24.14981709671484	1443.257035644302	1455.9261986207237	1335.5039610459694	1208.5694550933035	184.94641297535227	15.650729481190524	16.06950334274117	99.9999903689	499.999951844
2800.0.	572.273958042352	427.7259456466462	499.999975922	94.68016932023154	37.42984059230106	26.18622918397823	975.7897534890085	0	657.6272296587262	31.025858910761656	1429.467413972166	1179.974942940556	1325.8559840338523	1494.1686877855868	170.56509516236395	19.15773334364608	26.943817293273927	99.9999903689	499.999951844
2840.0.	619.5764259303274	380.4234777586703	499.999975922	169.63388124225307	237.2786826410365	107.246425120831	967.1391008162623	0	573.7724764916475	39.92690015581895	1416.7910202640312	865.5333341493061	1255.3907838621533	1879.0754967485354	145.20008238959994	23.240063457976188	48.22649995170797	99.9999903689	499.999951844
2880.0.	672.1731038341305	327.8267998548669	499.999975922	371.3996862690239	729.3576645649368	447.52826117428947	962.3560981835298	0	364.65772429599053	47.27584732470477	1409.7684836622811	453.4976566496097	1010.1156257126287	2536.3863323977575	85.46363323976105	25.491691243371292	105.71132131615164	99.9999903689	499.999951844
2920.0.	726.9997323371236	273.00017135187306	499.999975922	719.4437830691005	1073.3603860160997	1032.3555160401004	966.9483040518809	0	46.22384701335037	17.665627807268162	1416.4686876504813	3.690343751520409	82.18227973809003	3914.126991270386	5.9458495104808184	6.535341799007725	204.18545448979546	99.9999903689	499.999951844
2960.0.	778.1078861297066	221.8920175592863	499.999975922	720.7179325420967	1220.5782569808262	1633.6141163028437	983.2734061627272	0	45.25211528748962	17.3632100601401	1440.3560564310524	0.202862212690363	28.491085530288352	3971.305667017018	5.732571880502548	6.370786533764965	204.56328738500838	99.9999903689	499.999951844
3000.0.	823.7582359495821	176.24166773941144	499.999975922	717.9421272816384	1281.6135051111844	2146.0620579832216	1010.2981956353739	0	47.733857511021924	17.657273097072327	1479.921883540213	0.7177202083667811	53.78315679713564	3945.498737754495	6.13503867855806	6.630138408923443	203.90146871178925	99.9999903689	499.999951844
3040.0.	863.3660316520358	136.63387203695763	499.999975922	712.6460945206398	1306.8747333388776	2551.137718161964	1045.935305280124	0	52.40475116597527	18.28241220310466	1532.1091731212525	4.811347646663486	141.2578770316805	3853.930390081653	6.966516951332143	7.155073868982988	202.54505497896898	99.9999903689	499.999951844
3080.0.	896.5225655615462	103.47733812744718	499.999975922	698.8668662046033	1317.2178666139107	2860.01113049119	1088.1037161407507	0	64.42189297138329	20.044498713732146	1593.868850373083	38.01954978264482	399.25950844538875	3562.720556531967	9.386088176908627	8.553182375419542	198.72737524695572	99.9999903689	499.999951844
3120.0.	923.0792757048869	76.92062798410704	499.999975922	654.3778568311966	1321.0401719491779	3091.0276488601303	1135.0502806772954	0	103.93143794011426	25.023963118407238	1662.6318185739794	173.92129942817584	807.4175397459027	3018.6607755859245	18.314610740659997	12.410871408921173	185.9411636497026	99.9999903689	499.999951844
3160.0.	942.8577617005592	57.142141988434375	499.999975922	462.92447716751883	1318.7642879767977	3261.038318105937	1185.3900520729492	0	285.51820036922686	34.89058035297302	1736.3684400558382	502.57604334637784	1199.6517772746024	2297.771794139024	65.3291943858969	20.55104831807313	130.78640309531386	99.9999903689	499.999951844
3200.0.	952.4353678828775	47.564535806115835	499.999975922	137.77460875145	1128.0341328590207	3346.840185844288	1237.8909493054784	0	620.4729256742789	25.085723463990337	1813.2748659807764	1116.9557237373012	1395.2816400355207	1487.7622509871821	160.14095564552792	17.714486395594374	38.81120375816119	99.9999903689	499.999951844
3240.0.	938.7546887819784	61.24521490701497	499.999975922	26.757196995760893	500.7111388564065	3034.1438034862945	1288.1348018131023	0	745.1178313247416	11.45822956921648	1886.8933142779679	1987.9519028566676	1229.620791028837	782.426920874499	199.66293217444442	9.428953490273818	7.574760134565722	99.9999903689	499.999951844
3280.0.	895.4384359071854	104.56146778180772	499.999975922	3.8079866204332813	207.73908493390465	2467.0545356233056	1328.7175182672747	0	775.5786139802585	3.946657289027341	1946.37061781853	2924.072497057071	781.2858277320695	294.6412899708634	212.02453944518282	3.565069242607673	1.07703711149353	99.9999903689	499.999951844
3320.0.	841.0808355383627	158.91906815063024	499.999975922	0.16351764437801802	86.16663824771236	1907.9285137904903	1357.7507809059798	0	782.5856326082481	0.584107637091977	1988.9283572377415	3660.964937814973	293.5720242867051	45.46265265832657	216.06766603209255	0.553355799908818	0.045623967282234	99.9999903689	499.999951844
3360.0.	791.4616657451769	208.53823794381648	499.999975922	0.0015061757452980002	35.74044910286598	1438.913686019221	1376.4836694469122	0	783.2678625876854	0.063889126287444	2016.3925455036904	3858.4632476264187	136.37094872145562	5.165418412130087	216.6042721937505	0.06195058141246901	0.00042302412088200003	99.9999903689	499.999951844
3400.0.	747.5452904199411	252.4546132690524	499.999975922	0.001143777745575	14.824527544287019	1070.8223277691552	1386.9333000043027	0	783.2415406821015	0.090573429870377	2031.7176247935802	3820.152255368511	172.41941320134055	7.427946190152824	216.57780077905306	0.088510766494893	0.00033425373558800003	99.9999903689	499.999951844
3440.0.	707.8840385382944	292.1158651506988	499.999975922	0.0035083816841650003	6.148960714516079	791.107447997214	1391.0333831356131	0	783.171612239329	0.158137268704014	2037.736936250051	3760.399645485082	226.60214742566498	12.99782184925538	216.51087707442665	0.15474357702807	0.0010251478292270001	99.9999903689	499.999951844
3480.0.	671.5323013652323	328.4676023237608	499.999975922	0.009872313610628	2.55048383382893	582.0978500440359	1390.3887863045788	0	783.0595217468888	0.26386382921787904	2036.8023247892186	3688.4445962263235	289.89819635003937	21.656822183640987	216.40594994886584	0.257813547193987	0.0028823032237370004	99.9999903689	499.999951844
3520.0.	637.8752055368928	362.12469815209977	499.999975922	0.025706057775035002	1.057897118596996	427.338269548355	1386.2525965178238	0	782.8826413803795	0.42491045156218904	2030.7502436146763	3602.071100238027	363.2000367525085	34.728477769467695	216.24556531630301	0.41358106079625906	0.007499422184035	99.9999903689	499.999951844
3560.0.	606.5107981091022	393.4891055798906	499.999975922	0.063228005130624	0.43879764997945103	313.32360672788246	1379.5743348894935	0	782.6034346579467	0.6665952266386941	2020.9723050187126	3498.3927461277312	447.47964844518725	54.127220187085	216.00322892325477	0.6449847259961671	0.018432150032187	99.9999903689	499.999951844
3600.0.	577.2093111050539	422.7905925839389	499.999975922	0.148524828663366	0.18200576903989402	229.5627327741497	1371.0622113428017	0	782.1610857509748	1.023647310076322	2008.5064764768088	3374.5718658388537	543.0218528327832	82.40589608836768	215.64083198287756	0.9825508888397231	0.043262927565304005	99.9999903689	499.999951844
3640.0.	549.9291338526342	450.0707698363588	499.999975922	0.33467145086022004	0.07549288978161	168.12512387963307	1361.2398775195263	0	781.4570887729541	1.541497665940043	1994.120240965514	3228.237811800571	648.987042177077	122.774760782357	215.1047571331863	1.464492330773606	0.097396335285304	99.9999903689	499.999951844
