	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
38	1.1824197857048022e-05	0.00014146561500162066	2.120151607814461e-06	9.424156124741637e-06	0.00938678436940877	0.0005960994848767765	3.0000007121926744e-05	0.003441975641876973	0.0006870563399192238	0.0011640406644786376	0.0021719103374401977	0.00033189790653206653	0.0008126840682273577	2.730581129220557e-10	0.0002719999928780753	0.002595119662739362	0.0005148803372606233	0.007690690758026875	0.004269219170504771	0.00024144315573319935	0.00038855684426680043	0.015010563408881157	0.0010076638256799493	7.433617432005305e-05	0.00039002828594455325	0.00010521234661632446	0.007694309241973125	0.04081826338026921	0.0001538269145865219	0.019736255848448486	0.004796173085413515	0.0034809680182038257	0.0030059593355213146	0.0017420926345022307	4.256367811851939e-05	0.00010407251772444604	0.04302258256052087	0.00046404967403635566	0.00043863262052193375	4.4546136750900815e-05	3.025807048072307e-05	0.0041921418632490555	0.0007619767984721785	0.0010054085093848292	0.003231279490615089	0.009410023201527843	0.010789741929519278	1.1344508406297714e-06	8.347287649735998e-07	1.127009615593699e-06	8.45681055931615e-08	3.2461085466103006e-05	0.00010134689109988408	0.0029881847935330453	0.0011202643797730185	0.026196495737428032	0.027803504262571967	2.420651158719064e-10	0.0030665640490289735
39	1.3184566431028083e-05	9.719508384047016e-05	1.0014068831108706e-06	9.646516773961162e-06	0.009430590916071435	0.000596099485568167	3.0000007243843208e-05	0.00344202982402055	0.00068407713242106	0.001159708182251336	0.002171864222708298	0.000328117420802837	0.0008099972496277027	2.7269022451453973e-10	0.0002719999927561589	0.002658688660822268	0.0004513113391777219	0.007690642244558695	0.00432928530781962	0.0002417587402876807	0.0003882412597123183	0.012638754758222388	0.001007605530252074	7.439446974792653e-05	0.00022690064622357312	0.00010501954888428724	0.007694357755441305	0.04478594578309428	0.0001538194854808317	0.019765662126099617	0.0047961805145191995	0.003483893043558419	0.0030102918177486145	0.0017493805384047312	4.209369248557886e-05	0.00010376569136412014	0.044351352367731904	0.00046319666949842895	0.0004414032300912826	3.0740816792686804e-05	3.0195913619583963e-05	0.004205947183207279	0.0007793952121793351	0.0010128629643637857	0.0032238250356361364	0.0093926047878207	0.010789804086380412	1.1211611462766448e-06	8.310055594401957e-07	1.1251515464988537e-06	8.414510152840784e-08	2.715564211467444e-05	6.93241215098083e-05	0.002980946811994293	0.0011375674850831981	0.02622506908997052	0.02777493091002948	2.4174161390343385e-10	0.0030545685906539074
40	1.2504571641688493e-05	0.00025928326953552077	7.2577503395135e-06	9.320148018257833e-06	0.009263252750465014	0.0005960994856396616	3.0000007365132576e-05	0.003442084084097799	0.0006811178597840739	0.0011553993120055972	0.002171815934281047	0.0003243789002917531	0.0008073071304147299	2.7265334358073053e-10	0.00027199999263486903	0.0027221586215287934	0.0003878413784711989	0.007690593430016864	0.004119022758373794	0.00024207400299662378	0.0003879259970033753	0.01399228816598082	0.0010075474307217915	7.445256927820893e-05	0.001118967931814479	0.00010482500854671241	0.007694406569983135	0.04154404259083228	0.00015381206262304276	0.0197917808229314	0.004796187937376992	0.0034867980561181524	0.0030146006879943478	0.001756155500292179	4.162906123075938e-05	0.00010345879433576394	0.043585122514870456	0.0004623362278919731	0.0004441774189807203	9.510037674112798e-05	3.0132583457659244e-05	0.0041415876232588356	0.000796782551374057	0.0010202749256433708	0.00321641307435655	0.009375217448625968	0.010789867416542335	1.107696821572997e-06	8.271374180049678e-07	1.1250004660802528e-06	8.374913065753012e-08	4.540839671514773e-05	0.00020586374121752036	0.002974223943847547	0.0011548372754078846	0.02625359731021609	0.02774640268978391	2.4170699988553445e-10	0.0030425667772845974
41	1.258959123140588e-05	0.00010081513262350318	1.0776098478768084e-06	9.599354196081682e-06	0.009427536802101148	0.0005960994862924434	3.000000748584462e-05	0.003442138420757472	0.0006781775642104015	0.0011511132016444416	0.0021717692602214516	0.00032068150643928234	0.0008046143986759795	2.723121852438233e-10	0.00027199999251415705	0.002785502494168977	0.00032449750583101524	0.007690544814872724	0.004341729064506711	0.00024238882749786465	0.0003876111725021347	0.013576788304228943	0.0010074895265608228	7.451047343917663e-05	0.00021121474415396175	0.00010462867085783628	0.007694455185127276	0.043745359765509424	0.00015380464637639805	0.0198152473621484	0.004796195353623634	0.0034896840150321516	0.0030188867983555064	0.001763522228206552	4.116889177027457e-05	0.00010315021704091551	0.0440665384352313	0.00046146817852201453	0.0004469559242132285	3.219544844016966e-05	3.0071006548148316e-05	0.004204492551559791	0.0008141385360373495	0.0010276442453327767	0.003209043754667147	0.009357861463962674	0.010789928993451818	1.0946297679754319e-06	8.233930876757139e-07	1.1235498478800467e-06	8.329780379135146e-08	2.776050026996844e-05	7.255702988368554e-05	0.002966907691934328	0.0011720772620737044	0.02628206754990723	0.02771793245009277	2.413953768048779e-10	0.003030559489883997
42	1.3400508933830682e-05	0.00024076339531892325	6.252548960087031e-06	9.33584315811823e-06	0.009281866193629052	0.000596099486499198	3.0000007605949007e-05	0.0034421928327145056	0.000675257205991504	0.0011468508660397577	0.0021717211894320596	0.0003170253010449804	0.0008019188573366696	2.721969746387972e-10	0.0002719999923940518	0.002848675212305669	0.0002613247876943255	0.007690496161953424	0.004153425777656153	0.00024270301744938483	0.00038729698255061446	0.012609844076894739	0.001007431817164771	7.456818283522853e-05	0.001222319810248276	0.0001044304464114301	0.007694503838046575	0.04373511612853816	0.00015379723448437585	0.019836262059585344	0.004796202765515658	0.0034925499612940137	0.0030231491339601916	0.0017702878909624954	4.071392824066249e-05	0.00010284168711285115	0.044477562053802	0.00046059214155882544	0.0004497372203910467	9.080448720516092e-05	3.0008304013883866e-05	0.004145883512794802	0.0008314628830369913	0.001034971575602817	0.003201716424397102	0.009340537116963029	0.010789991695986075	1.0817219147933745e-06	8.196477122191488e-07	1.1227145195336444e-06	8.291262792770767e-08	4.370632936043969e-05	0.00019510883675807937	0.002960193900450193	0.0011892841465423077	0.026310458432684293	0.027689541567315706	2.413038324024687e-10	0.0030185480116117994
43	1.2113629313577621e-05	0.00010628130031983619	1.1979830171719485e-06	9.500895614677138e-06	0.009422524681734745	0.0005960994869653593	3.0000007725461097e-05	0.0034422473187142805	0.0006723554925914129	0.001142610929474689	0.0021716735243810406	0.0003134091274967572	0.0007992213081124351	2.719594551067601e-10	0.00027199999227453964	0.002911594140170222	0.0001984058598297721	0.007690447390495297	0.004351606633399722	0.00024301622854308643	0.0003869837714569125	0.014424561258513095	0.0010073743018002275	7.462569819977226e-05	0.00023852514506318722	0.00010423019010937514	0.007694552609504702	0.04274603412508823	0.00015378983063554802	0.019854933383355575	0.0047962101693644855	0.003495397188694329	0.0030273890705252568	0.0017775575929439692	4.026347810443926e-05	0.00010253177583720157	0.04380513610262985	0.0004597077046085301	0.00045252211152783863	3.4314932725952725e-05	2.9946985052911125e-05	0.004202373067274007	0.0008487552893870421	0.0010422566373807806	0.0031944313626191324	0.009323244710612978	0.010790053014947051	1.068822897879715e-06	8.158595431282092e-07	1.1219701088735101e-06	8.246014618071806e-08	2.8601541098844828e-05	7.728392459045793e-05	0.002952975660092004	0.0012064594377736364	0.026338729923433467	0.027661270076566533	2.410751910411231e-10	0.0030065339173266452
44	1.3883399590104182e-05	0.00018463100683106595	3.673527555109484e-06	9.42600231311479e-06	0.009340004553710625	0.0005960994874005576	3.0000007844391902e-05	0.0034423018775542377	0.0006694733754369337	0.0011383945779033235	0.002171625888155014	0.00030983282334622606	0.0007965219490720482	2.717215807506838e-10	0.00027199999215560874	0.0029740828712847087	0.00013591712871529262	0.007690398865084427	0.004234057788262727	0.00024332776106086924	0.00038667223893913	0.011758319120613243	0.00100731697948457	7.468302051542907e-05	0.0009923139887688481	0.00010402752901820328	0.007694601134915572	0.04564780474937281	0.0001537824302182694	0.019871853327866135	0.004796217569781762	0.0034982247470088496	0.0030316054220966273	0.0017844617938696829	3.981784390673111e-05	0.00010222164209515433	0.04511426362655208	0.00045881349842358634	0.0004553089250563917	7.28231958768836e-05	2.9885410733436682e-05	0.0041638648041230734	0.0008660154254633042	0.0010495000763603678	0.0031871879236395444	0.009305984574536718	0.010790114589266514	1.056387185901287e-06	8.122112145281932e-07	1.1204618585642387e-06	8.207518159881294e-08	3.8102233158693235e-05	0.00015554222116401012	0.002946122890683712	0.001223602420758666	0.02636679733200792	0.02763320266799208	2.4087786679969035e-10	0.002994519921809007
45	1.1767983700587397e-05	0.00011710130015478813	1.454693545113111e-06	9.373694317716964e-06	0.009411920818281832	0.0005960994876386335	3.0000007962715208e-05	0.003442356508069425	0.0006666099086052434	0.0011342006337159924	0.002171577196957952	0.0003062946938302499	0.0007938220109862282	2.716052168109899e-10	0.00027199999203728563	0.0030356455150756783	7.435448492432675e-05	0.007690349973900583	0.004354943967540372	0.000243635821996911	0.0003863641780030881	0.015132933498533395	0.001007259848666074	7.474015133392558e-05	0.0002966090354259804	0.00010382156968315774	0.007694650026099416	0.041895378148900375	0.0001537750379926645	0.019886698509923084	0.004796224962007368	0.0035010335833253452	0.003035799366283955	0.0017915037261875147	3.937676766892327e-05	0.00010191089358252143	0.04359104581271908	0.0004579068643659563	0.00045809724755660355	3.815205709629334e-05	2.9824507773273682e-05	0.004198535942903667	0.0008832428922327461	0.0010567017623644677	0.003179986237635441	0.009288757107767288	0.010790175492226679	1.043704954782398e-06	8.084045719473208e-07	1.1203067175159284e-06	8.163266590991649e-08	3.009987038565402e-05	8.600657122958676e-05	0.002939133441179415	0.0012407116233824754	0.026394419375196224	0.027605580624803776	2.407561546741845e-10	0.0029825115972342297
46	1.3426848272221667e-05	9.480162251873745e-05	9.527724874537263e-07	9.503814330186887e-06	0.009432933432391434	0.0005960994882573103	3.0000008080478832e-05	0.0034424112091292875	0.0006637654308776426	0.001130029751892066	0.0021715297954478683	0.00030279144232795574	0.0007911248620226086	2.7127341749356537e-10	0.00027199999191952187	0.003093447584146904	1.6552415853104393e-05	0.007690301478674297	0.004390410693329655	0.0002439324205623425	0.00038606757943765685	0.012406886159253219	0.0010072029058531928	7.479709414680637e-05	0.0003408536199806549	0.00010360779864515984	0.007694698521325702	0.0460073395899294	0.00015376764964713778	0.019900274907196338	0.00479623235035289	0.0035038233599930866	0.0030399702481078736	0.0017985963967130296	3.893955608005653e-05	0.00010159995755508869	0.04504187423874845	0.00045697611148686314	0.0004608828235393119	3.097528410910131e-05	2.976531330087852e-05	0.00420571271589085	0.0009004370793720727	0.0010638621120624624	0.0031728258879374378	0.00927156292062796	0.010790234686699072	1.0315938636930924e-06	8.048065406013964e-07	1.1184862315145504e-06	8.122781023634623e-08	2.723286101515884e-05	6.921809468129397e-05	0.0029320919619592106	0.0012577887729029967	0.026420208204338727	0.027579791795661272	2.4046927662350917e-10	0.0029705296096778216
47	1.1724413752887252e-05	0.00019653218405771926	4.090090119571426e-06	9.241998509976308e-06	0.009330029803559889	0.0005960994883488411	3.000000819763426e-05	0.003442465979648979	0.0006609397174725262	0.0011258813390693494	0.00217148042524873	0.00029927794912391924	0.0007884751306142579	2.712306661851474e-10	0.00027199999180236635	0.0031090161499853987	9.838500146074685e-07	0.0076902525781384215	0.004291845317138184	0.0002440957654028011	0.00038590423459719834	0.015322500697977751	0.0010071461244498168	7.485387555018336e-05	0.0005963628434599224	0.00010332214329209504	0.007694747421861578	0.041430657657653	0.0001537602683704208	0.01991213991756648	0.004796239731629606	0.003506594302878513	0.003044118660930586	0.0018053831890812784	3.849998509854859e-05	0.00010129603157953304	0.04354028032972932	0.00045585952769846243	0.00046361418378981897	5.858644860190601e-05	2.9716569876945616e-05	0.0041781015513980444	0.0009175952593660352	0.001070981465045705	0.003165706534954197	0.009254404740633996	0.01079028343012302	1.0190761764775804e-06	8.010956345414996e-07	1.1184772557498657e-06	8.0829134759117e-08	3.9177484017249425e-05	0.0001368209836729607	0.0029253583267233596	0.0012748278901335648	0.02642533690321454	0.02757466309678546	2.4042049746711784e-10	0.0029588545686514336
