	AC_PKA_cyto_mem	AC_active_cyto_mem	AC_cyto_mem	AMP_cyto	ATP_cyto	BAR_G_cyto_mem	BAR_cyto_mem	B_Raf_active_cyto	B_Raf_cyto	GRK_bg_cyto	GRK_cyto	G_GDP_cyto	G_a_s_cyto	G_protein_cyto	MAPK_active_cyto	MAPK_cyto	MEK_active_cyto	MEK_cyto	PDE4_P_cyto	PDE4_cyto	PDE_high_km_cyto	PKA_cyto	PP2A_cyto	PP_PDE_cyto	PTP_PKA_cyto	PTP_PP_cyto	PTP_cyto	R2C2_cyto	bg_cyto	c2_R2C2_cyto	c3_R2C2_cyto	cAMP_cyto	c_R2C2_cyto	iso_BAR_G_cyto_mem	iso_BAR_cyto_mem	iso_BAR_p_cyto_mem	iso_extra
0	0.0	0.0	300.0	3010000.0	3010000.0	0.0	94.0	0.0	120.4	0.0	0.602	0.0	0.0	2167.2	0.0	216.72	0.0	108.36	0.0	240.8	301.0	0.0	60.2	120.4	0.0	60.2	120.4	120.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6020.0
1	0.0	15.522317061385312	284.47768293861526	3010145.1393465316	3009842.0631551244	0.5888342622903672	0.011532800086113999	1.5374773923871566e-06	120.3999984625225	0.0066245212896312465	0.5953754787103713	0.01797253316169671	0.07522313812521057	2145.270207889249	5.355125868250691e-09	216.71999999464518	7.235707264322421e-08	108.35999992764305	2.2159831773280863e-06	240.7999977840172	301.0	5.638539969607343e-07	60.2	120.4	6.874722612277773e-08	60.2	120.39999993125288	120.33663877833892	3.191034562274331	1.3259780324648465e-05	2.860307210000834e-06	12.73411643969816	0.06334453771958333	93.07183087363933	0.32777387405747455	2.818992649012042e-05	5851.88066071228
2	0.0	31.177189082936128	268.82281091706477	3010475.634610083	3009501.535438281	0.5888301901245109	0.011543663115032961	0.00020279385122125878	120.39979720614862	0.018114696922101513	0.5838853030778999	0.05716123258819719	0.1495838155717004	2142.025791176245	2.195536130106704e-06	216.71999780446467	1.8982644539314718e-05	108.35998101735557	0.0002722077428145096	240.79972779225753	301.0	3.6966245723357004e-05	60.2	120.4	8.704327232043224e-06	60.2	120.39999129567303	120.19110308660647	6.424068167825022	9.40650314415742e-05	5.051307073887049e-05	22.620748719166436	0.20871536904553561	93.071299604896	0.3282686108324628	5.793103186203337e-05	5851.880672935833
3	0.0	46.60981747939299	253.39018252060802	3010986.173945188	3008980.801211299	0.5888260609501861	0.011554448090186797	0.0029335341707156857	120.39706646582918	0.029937682734503642	0.5720623172654977	0.1006572324888737	0.23186418786808508	2138.8135982179015	6.150082887968486e-05	216.71993849917223	0.00042560644960960625	108.35957439355049	0.0036548016590213666	240.7963451983414	301.0	0.0003401458316726339	60.2	120.4	0.00012051086422927016	60.2	120.39987948913597	119.9643690273671	9.62454723350105	0.0002535158986045927	0.00019696825595734007	32.5875446361048	0.43484034264674176	93.0707582683441	0.32875986910059735	0.00010135351483215067	5851.8806849162775
4	0.0	61.79470508119829	238.20529491880276	3011674.0566506535	3008282.5821062876	0.5888218959915303	0.011565098298594742	0.01669321702525254	120.38330678297456	0.041286521777131074	0.5607134782228719	0.13594783697181273	0.32320733824633635	2135.6500975006447	0.0005510565778741051	216.71944894342323	0.0033385773496033364	108.35666142265052	0.019295579554606306	240.78070442044586	301.0	0.0013966119404910896	60.2	120.4	0.0006554664477044042	60.2	120.39934453355247	119.65648496146694	12.776809669680667	0.00047530973176046324	0.00043508272515738384	42.61219269756135	0.7412080341357034	93.07020964348726	0.3292450792972496	0.0001582829253666995	5851.8806965897265
5	0.0	76.70255128430837	223.29744871569272	3012536.273278057	3007409.91691192	0.5888177079789602	0.011575588635882813	0.058569516604854585	120.34143048339493	0.05203616951158613	0.5499638304884165	0.16062414975871075	0.4249414097864198	2132.5422295446274	0.0026856755101529435	216.71731432449104	0.014948234955289942	108.34505176504496	0.06308099884953917	240.73691900115077	301.0	0.003851740876827287	60.2	120.4	0.0022014622117568867	60.2	120.39779853778846	119.26788369535772	15.874039646895206	0.0007533333957231643	0.0007539145143962781	52.66387732167689	1.1267573158554005	93.06965548683932	0.32972310922948656	0.0002281073163675737	5851.880707933922
6	0.0	91.29967457073434	208.7003254292666	3013569.460924551	3006366.208958009	0.5888135033236334	0.011585912656478299	0.15507304996475496	120.244926950035	0.06219732676167301	0.53980267323833	0.17841818140861246	0.5386031410930708	2129.491461711686	0.009103883189259398	216.71089611681228	0.04786935503159941	108.31213064496862	0.15666783864729364	240.64333216135284	301.0	0.008493517853291823	60.2	120.4	0.005597544563426286	60.2	120.3944024554367	118.79945828465988	18.91475890988687	0.0010860794293623601	0.0011543657315449209	62.70070035006676	1.5898077523260057	93.06909675497054	0.3301936643003108	0.00031016474904007485	5851.88071894878
7	0.0	105.54740288175327	194.4525971182476	3014769.8515687855	3005155.2804100183	0.5888092884417345	0.011596063471172105	0.3427572623681541	120.05724273763148	0.07180431853645948	0.5301956814635433	0.1936427250233934	0.6659575836453225	2126.499450376078	0.024401718412171446	216.69559828158975	0.12325627162334377	108.23674372837685	0.3270969791135985	240.47290302088635	301.0	0.016255067250339175	60.2	120.4	0.011925852098691528	60.2	120.38807414790136	118.25265336976065	21.8972765664829	0.00147198621836568	0.0016393053151976024	72.66715875830778	2.127980271455357	93.06853440603754	0.330656421292366	0.0004038207572538457	5851.880729633455
8	0.0	119.40147777743678	180.59852222256427	3016133.2131574415	3003781.4336089124	0.5888050726430684	0.011606025472960114	0.6684147957751646	119.73158520422443	0.08088680463786171	0.5211131953621406	0.2089323045296753	0.8090078935408861	2123.5704092782753	0.055600276696825185	216.6643997233055	0.2726112940795734	108.08738870592063	0.6063940889382196	240.1936059110618	301.0	0.028198063222202235	60.2	120.4	0.022501076928593468	60.2	120.37749892307143	117.62956928891298	24.817348948920017	0.0019088966943346642	0.002211253937377137	82.49187733110308	2.7381124972328026	93.06796976818234	0.3311106579179819	0.000508475783750087	5851.880739976621
9	0.0	132.81155659648994	167.1884434035113	3017654.7835732847	3002249.5188535205	0.5888008680737953	0.011615774629936291	1.1885302723627784	119.21146972763681	0.08946514939396649	0.5125348506060358	0.2254931099272901	0.9699851360986947	2120.71096935451	0.1125088003465853	216.60749119965575	0.539084649410917	107.82091535058936	1.0308219820335094	239.76917801796625	301.0	0.04548442066446561	60.2	120.4	0.03884791697015045	60.2	120.36115208302961	116.93307316336914	27.668324415930016	0.002394020850671823	0.002872203415934259	92.08605465557712	3.416176191699356	93.06740453275098	0.3315552686214827	0.0006235559238827055	5851.880749956873
