	CYCDcdk4	CYCDcdk4p27	CYCEcdk2p27	E2F	aCYCEcdk2	aCYCEcdk20	aCYCEcdk21	iCYCEcdk2	p27	pRB	pRBE2F
0	0.0	0.0	1.0	0.0	0.0	5.0	0.01	0.01	15.0	0.05	1.95
1	0.0009440054178927526	0.0030976020891940953	0.9932428672491443	0.01214943449307384	0.001138845777920477	3.808054290286906	0.022456997937347366	0.04756963020352626	14.761742609309003	0.13040937051506155	1.9374711540754643
2	0.0010910363310103045	0.006589964927630363	0.9875719171206836	0.03934114636042749	0.0011511866409014116	3.0880930010639704	0.051446965573892646	0.21553236031037876	14.523109986944865	0.2093366179817166	1.9083252128148684
3	0.0012052929286224458	0.010312291257683931	0.981993496774705	0.08084026062584602	0.001164628261127368	2.6540501140151984	0.09736419010652435	0.6010107369698948	14.286237134027578	0.2861361745722989	1.8621173584790647
4	0.0012877536611742495	0.014125040300956978	0.9766527368467955	0.13482357759217742	0.0011796151288274218	2.392672630556917	0.15942760776272843	1.2741502236692193	14.05093672179005	0.36038486981714624	1.7995929433553097
5	0.001344457298511379	0.01791451018101154	0.9717331632840561	0.19861461469876077	0.001196912422677667	2.235378767793387	0.23583590008352204	2.2829330721370362	13.816891104040668	0.43184546847796373	1.7225329210549003
6	0.001382493711033748	0.021600262863127807	0.9674491474406849	0.26905541092198	0.0012177745052823598	2.1407251995318237	0.32408436843256916	3.6507997852684295	13.583654729071627	0.5004134125403017	1.6334353170539961
7	0.0014078878584298112	0.02513129953700304	0.9640353177586851	0.3428666551392073	0.0012419473667035393	2.0837387575494075	0.42129782970732443	5.376999252082108	13.350675058031497	0.5660706499508563	1.5351792720442436
8	0.0014249099836471685	0.028478415660541243	0.9617366268778517	0.4169285012846046	0.0012703970097272736	2.0493784031619997	0.5245104682046502	7.439107053795214	13.117318080650312	0.6288525843832208	1.4307415653504036
9	0.001437154821022164	0.031627053981372014	0.9608043197165488	0.48847929917392346	0.0013037164479320334	2.0286091158811304	0.6308818509470832	9.796880899755187	12.882882555003796	0.6888268613205245	1.322977094331305
