	Act_C_Cyt	Act_C_Nuc	Ca_Cyt	Ca_Nuc	Inact_C_Cyt	Inact_C_Nuc	NFAT_Act_C_Cyt	NFAT_Act_C_Nuc	NFAT_Cyt	NFAT_Nuc	NFAT_Pi_Act_C_Cyt	NFAT_Pi_Act_C_Nuc	NFAT_Pi_Cyt	NFAT_Pi_Nuc
0	9.1e-06	5.05e-05	1.0	1.0	0.0097108	0.049198	6.1e-06	0.0009477	0.0001101	0.0005219	2.2e-06	2.5e-06	0.0094397	0.0002272
1	0.004140347323272883	0.023058966923716905	0.9702232385089161	0.9648256907612293	0.004660270889826502	0.02586800355996261	0.00028902816576418876	0.0017521506161168837	0.00010009788095439907	0.00031003909650343184	0.00042240581095427914	3.412545718588595e-05	0.008508807804455435	0.00016898067875564481
2	0.0037342244371373775	0.02311046833019787	0.9675289752326793	0.9672817052047331	0.004233369283432914	0.025565001811195327	0.00042379458323592273	0.0036732920373797515	9.22897282965239e-05	0.00018045080340590162	0.00041837284487175613	3.630995402020982e-05	0.0076418298804062715	0.00014648337420285182
3	0.0034167299866060042	0.023010374066473625	0.9665896131101299	0.9667137553973341	0.003875926143541022	0.025481196131817225	0.000402983410248663	0.005657522329736354	8.619203417956635e-05	0.00012138821545872562	0.0003570150410604807	3.829523824085975e-05	0.006926692334950396	0.00013185900684620634
4	0.0031555391760312917	0.022916260578063605	0.965917560526474	0.9660323123905887	0.0035798261009176934	0.025425643121880465	0.00035693812805981417	0.0073695872260285305	8.09687689054551e-05	9.913880344841568e-05	0.00030323955485931503	4.0171408500652005e-05	0.006326026446786559	0.00012013167948792702
5	0.0029370775729915285	0.022831664145973242	0.9653599869314314	0.9654414215863618	0.0033317497310022376	0.025376792598510806	0.000316310828259532	0.008809505960773832	7.637738358449001e-05	9.51185373792322e-05	0.00026086855337764214	4.18877510720042e-05	0.0058138785413217615	0.00011021078210077747
6	0.002752117489999144	0.022753315421490703	0.9648833484265491	0.9649325881939664	0.0031217679350861744	0.025328832062080905	0.00028408897871170266	0.01003071354448304	7.231017382082689e-05	9.965602277085752e-05	0.00022748770030710184	4.3330069255003195e-05	0.005371591937765395	0.00010175173806853426
7	0.002594054597939166	0.022678622610251924	0.9644690645171838	0.9644904892216704	0.0029423479698089373	0.02527984196323146	0.0002587683224308355	0.011080295607292014	6.869057965472566e-05	0.00010784875233055125	0.00020081772956048445	4.4584609402423935e-05	0.004985413894611849	9.441305253809684e-05
8	0.002457873158960456	0.022606180401741564	0.9641045595605185	0.9641022489021295	0.0027877944533247984	0.025229109509991316	0.00023864472853666073	0.011993907213273605	6.545522425331174e-05	0.00011726079036646005	0.00017917105962080444	4.568663854135315e-05	0.004644922717445721	8.797444338145478e-05
9	0.0023397708844539364	0.0225351309481781	0.9637804958948283	0.9637586856300054	0.0026537161939048388	0.025176618004183828	0.000222454490202935	0.012797692026181053	6.255064411713395e-05	0.0001267641623707251	0.00016137759596351268	4.6665612100498205e-05	0.004342153892208948	8.227154934340353e-05
