	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
0	10.0	0.0	540.0	0.0	1000.0	450.0	5e-05
1	1.6380270786696836	5.364131035682896	422.15537162501914	0.0	733.9666785885003	304.8091488491273	2219.0278454390077
2	1.6040314838961778	1.7348562001591796	286.2673456256938	0.0	474.5378106154933	184.93157730574347	724.9295792099786
3	1.5593629295698233	0.43883623304206193	233.5901602333919	0.0	376.94931458495097	141.36095518894638	185.94735041704288
4	1.5636586971290265	0.09688269829090837	211.4632321856347	0.0	355.4471304229985	142.32335684194302	41.18802678367195
5	1.6789594425512542	0.0361711507460976	205.01172624978113	0.0	372.48944495258746	165.7625881095081	15.030279278169928
6	1.814754969661797	0.039827454066131966	208.6496490900535	0.0	395.5203460873042	185.01611457352195	16.132305788344375
7	1.8245006257172285	0.08638762156223626	213.60847687661447	0.0	399.7825472937756	184.26318216988062	35.135039583487746
8	1.71485647356764	0.1431538639914974	212.49964130573312	0.0	385.330804350655	170.9731527073617	60.152121190572046
9	1.6273770712433195	0.13127842289988143	206.84808650431413	0.0	369.75322385668653	161.14648185822813	56.849121695018994
10	1.6041175951248032	0.09843725491304307	201.92419922605163	0.0	363.77766162231717	160.15090754622656	43.306225552133164
11	1.610814163589069	0.0877583472513786	199.560275664797	0.0	364.46158412105615	163.20273594541754	38.95703556365861
12	1.603908910334271	0.09963317397578655	198.50130539309134	0.0	364.1999485926337	163.9951011152311	44.80656913510171
13	1.5665457375393657	0.12063489652431458	196.68402368820193	0.0	359.22642338848937	160.8552190662227	55.428897176647034
14	1.5176011261803053	0.13210720777905643	193.43803269335623	0.0	351.52609122345984	156.43835019614326	62.27246134376231
15	1.47761938514665	0.13170754481168223	189.62393246920993	0.0	344.54498108526826	153.3117216860992	63.60866341989751
16	1.4474111730741017	0.1310099513679442	186.09146875907848	0.0	339.2592235363871	151.5893336528658	64.70547659260458
17	1.417825183071912	0.13653238406148552	182.89518640536144	0.0	334.47521634171744	150.02567236922195	68.99530366411396
18	1.3832885301626998	0.14623413424846893	179.65274579757235	0.0	329.0249915001262	147.84272303814188	75.76856521299312
19	1.3455980903717488	0.15520836895201304	176.13658633023778	0.0	322.87883405021716	145.24144126065482	82.59115110704327
