time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.522763709334	2.63517227234	6.73276010851e-05	3.10058189527	3.10058189527	0.616670811977	0.383329188023	5.0	14.9999767369	2.32630763426e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.9762217620329999	0.023778237966600002	2.44073607086e-08	0.995677006901	0.0008378329288910001	0.0418838902102	1.04552727286	0.299986453439	1.3546560986100001e-05	0.0	0.0497836762523	0.00376873197835	0.07100767868670001	0.188408277732
900.0.	0.41254105995439005	2.641776578388132	7.29628901969843e-05	3.843318186195222	3.360109660063357	0.5673052179856111	0.43269478201438905	3.473888063655972	14.999974480027625	2.5519948709866204e-05	0.001113666811361	5.011545341472359e-05	1.1186160403734532e-09	2.8007628227601892e-05	2.8593703937417063e-08	1.557820511435254e-07	0.017256328107878003	0.008545292468176001	0.9733927111498121	0.026607288849787	2.5333214719673045e-08	0.896347019477381	0.0013451150972780001	0.06724683608128501	0.82508213369732	0.29996552024434503	3.4479755640692664e-05	1.774015072347665e-05	0.044817022190051	0.005981052331663001	0.135897215288488	0.29898713226549
1800.0.	0.07670527066553301	2.918240452002251	0.000183796876994	13.423672733632559	8.464352069082045	0.450362736272014	0.549637263727985	2.4135796536815732	14.999968887315656	3.1112660676457806e-05	0.0007702580794450001	3.466257102401709e-05	2.134553415972075e-09	0.000111877894032	5.492503263263053e-08	3.045220836307206e-07	0.033116285813062	0.016527663011029002	0.967510371140561	0.032489628859038	2.970593418468583e-08	0.580560469971933	0.006000931785347	0.30003911742264805	0.15341052467420202	0.29993454536986003	6.545463012554996e-05	4.8944209643274844e-05	0.029027646218216	0.009990550896424	0.184793178764421	0.499444624052269
2700.0.	0.033971797412925005	5.06199995070694	0.000700236790634	44.96959324950581	32.247697522048014	0.32830003608024	0.6716999639197591	1.676901108665708	14.999963499699767	3.65002765665063e-05	0.00028404007514100003	1.2783092258924653e-05	2.469331965477072e-09	0.00023062689311100003	7.851455128017576e-08	4.4047667068696064e-07	0.047324061012600005	0.023820189256989	0.9622671641293291	0.03773283587027	3.5559388431988e-08	0.28038280549317	0.015591709184275002	0.7795776099689501	0.067943402370717	0.299914913147594	8.508685239104276e-05	0.00015354274878	0.014018859069938001	0.008734414919674001	0.11247711594435501	0.43666716796113403
3600.0.	0.070376518524768	10.599579177406005	0.0012091723573970001	59.57057626441769	55.68509110559878	0.34728772318022605	0.6527122768197721	1.165073348059164	14.999965177930708	3.482204561762474e-05	1.304689660929189e-05	5.878287068511294e-07	5.265876496373398e-10	0.000296812723132	9.903071869435735e-08	5.614780119296853e-07	0.05968006876530701	0.030306770887491	0.9652126259055841	0.034787374094015	3.8099315521492424e-08	0.375700836368949	0.015399221114592002	0.769946977451577	0.140752593710772	0.29995088789613	4.9112103854855434e-05	0.0007128370670020001	0.018784717088367	0.0065048412755030005	0.11250396711775701	0.325201006034734
4500.0.	0.19607400273042702	16.207237956357375	0.000964671525322	33.07628318105512	44.42496727285657	0.444380218224858	0.555619781775141	0.8094668787238101	14.999970879497424	2.9120478908716526e-05	3.6376078997097527e-06	1.643528756835006e-07	3.5193488480331733e-10	0.000299110853587	1.1630525012142888e-07	6.659418084816705e-07	0.07008314107199401	0.035903109914874005	0.9706414970496081	0.029358502949991	3.3742161442900155e-08	0.7795210504305681	0.005231978640371	0.261584972661221	0.392147537613366	0.299973948571564	2.6051428421682525e-05	0.0017087411467440001	0.038975728215520006	0.005732082848699	0.100176091391852	0.286560647081303
5400.0.	0.34967446232118504	17.756642837250784	0.00040985675307500004	11.541658222219747	18.874632200768197	0.49771273847419106	0.502287261525808	0.562399465099337	14.999973136545774	2.6863430551897574e-05	2.197515275936049e-06	9.954707766921823e-08	3.455636510894661e-10	0.00029946257141600003	1.303735121521275e-07	7.532145689010063e-07	0.07855481516389101	0.04057524809937001	0.9726897111856341	0.027310288813964002	2.997422367018893e-08	0.891901259305747	0.0019847029559830003	0.099224702296848	0.6993485848325841	0.29997608843621704	2.3911563768247975e-05	0.002777320771911	0.044594785888863	0.0059262449788060004	0.11013426150954402	0.296267041936047
6300.0.	0.47539530085352705	16.587501859812058	0.000181293255038	6.200075700843568	8.348900505307304	0.525923405131693	0.47407659486830506	0.39074255742518804	14.99997395465075	2.6045325573858314e-05	1.5690432927235468e-06	7.126547553296572e-08	3.43765494433922e-10	0.000299616064333	1.41466410192557e-07	8.237335420676899e-07	0.085234389864642	0.044347892387834	0.9734314347268811	0.026568565272717	2.8159469224011572e-08	0.9097059978036721	0.0014002674035400002	0.070003214446911	0.9507902954538191	0.29997631566662203	2.368433336373637e-05	0.003869521420926	0.045485025957838	0.006027562801700001	0.11891027606597501	0.30133254332705
7200.0.	0.56965183023652	14.794412514726632	0.00011578939129900001	4.674188292304268	5.332338035639221	0.540796854337879	0.45920314566212006	0.27147918100719504	14.999974250651219	2.574932510397293e-05	1.223481409032088e-06	5.5715080250246784e-08	3.4302775447908925e-10	0.00029970046143500004	1.499576441532705e-07	8.78923238850396e-07	0.09034711202803401	0.047298564045198006	0.973699856193846	0.026300143805752	2.740437896483777e-08	0.9166229887039521	0.0011605894594290001	0.05801935888536101	1.139303375918044	0.29997635860877603	2.3641391209474733e-05	0.004951785094292001	0.045830875383080005	0.006077522291250001	0.123942574915386	0.303830283460776
8100.0.	0.637263399002282	13.046341376014741	9.319090449455528e-05	4.020604773694838	4.291637164791982	0.5486318964150081	0.451368103584991	0.188617657122744	14.99997435818635	2.5641789976065243e-05	1.008865113147881e-06	4.6057311191277374e-08	3.4266184419221484e-10	0.000299752877447	1.562899943922684e-07	9.208779795651438e-07	0.094159761741038	0.049540365116673	0.9737974514830011	0.026202548516597	2.710057103491907e-08	0.920128633110572	0.0010351388566810001	0.051746840767989	1.274526531130432	0.299976374108584	2.36258914009643e-05	0.005998775643521001	0.046006157367466	0.006104512190300001	0.12682223512753701	0.30517964802624004
9000.0.	0.68179667098448	11.485189738221628	8.28711479042981e-05	3.679554007880594	3.8163929300101262	0.5527593110419391	0.44724068895806	0.131047325486771	14.999974397624257	2.560235206967038e-05	8.649511712000883e-07	3.958117426126568e-08	3.424579259863627e-10	0.00029978802571000004	1.609076118052888e-07	9.519681929447552e-07	0.096939859966196	0.051200814208250005	0.973833301662343	0.026166698337254	2.6976522948234793e-08	0.9219780926383611	0.0009662166701520001	0.04830073912786301	1.363593090572382	0.299976381892239	2.3618107746418124e-05	0.0069927103600400005	0.04609863023578	0.006119191076446	0.12847962318651202	0.30591352294253704
9900.0.	0.705852854068816	10.12979414633569	7.754659815268809e-05	3.5013324928135523	3.571187332830622	0.554934807252152	0.44506519274784706	0.09104874807929601	14.999974412345237	2.55876310914882e-05	7.631788252281687e-07	3.500141950451333e-08	3.4233470978669746e-10	0.000299812881672	1.642100031600068e-07	9.745042309203725e-07	0.09892807722680101	0.05240389095210501	0.973846722389002	0.026153277610594	2.6924517583369232e-08	0.922804842520991	0.0009320540590050001	0.0465926172028	1.411705470672239	0.299976386380847	2.3613619137967555e-05	0.007922359163187	0.046139967765004	0.006126534081847001	0.12935031028034402	0.306280644177907
10800.0.	0.7116250748136681	8.970262560390031	7.505970453216786e-05	3.430380683355968	3.456661439940902	0.5560827121705301	0.44391728782946904	0.063258631769354	14.999974418014116	2.558196220997869e-05	6.883321977303767e-07	3.163332600551043e-08	3.422557665456087e-10	0.00029983116153200004	1.665306520437073e-07	9.905243515553714e-07	0.10032517253268601	0.053258786550749004	0.9738519165515701	0.026148083448027003	2.6903533204824115e-08	0.9228880384061271	0.000923039780875	0.046141914617227005	1.4232499247481751	0.29997638917498604	2.3610824999036232e-05	0.008781780825876	0.046144127732251	0.006128870543234	0.12964344465895	0.306397468895355
11700.0.	0.701255571915488	7.989793848864938	7.459038517026073e-05	3.442624123323886	3.435049001703305	0.556689434431284	0.443310565568716	0.043950681219042005	14.999974420314581	2.5579661750494165e-05	6.316058383083314e-07	2.9080645495152704e-08	3.422017733647544e-10	0.00029984501586	1.681330887886714e-07	1.001705462931624e-06	0.101289866452757	0.053855225274289	0.9738540415738981	0.026145958425699	2.6897940853946253e-08	0.9223559715607921	0.0009348446651110001	0.04673217372116201	1.402510930150417	0.299976391009508	2.3608990477805095e-05	0.009569028650719002	0.046117524700113	0.0061272918348330005	0.129460896597468	0.30631856136074803
12600.0.	0.677052044513475	7.170879796651301	7.579582098280045e-05	3.528093815316685	3.490562582936729	0.557010926541829	0.442989073458171	0.030535949323744004	14.999974421326835	2.557864949406567e-05	5.875746382042462e-07	2.7099248173656544e-08	3.421663230940677e-10	0.000299855769634	1.692179837648321e-07	1.009360350119002e-06	0.101942942591544	0.0542633878734	0.973854987672862	0.026145012326735002	2.690146816261422e-08	0.921258369436566	0.0009658737347130001	0.048283646336930004	1.3541038850280471	0.29997639226359	2.3607736394960804e-05	0.010284991037739001	0.046062645045689	0.006122267642628	0.128848355826077	0.306067404349728
13500.0.	0.641616084646853	6.497485080573075	7.855782217992196e-05	3.684395513308074	3.617759353941284	0.557181910890935	0.44281808910906506	0.021215693944409003	14.9999744218237	2.5578152627573555e-05	5.527340772213755e-07	2.553142875531941e-08	3.4213978571333315e-10	0.00029986427877000003	1.699338507858834e-07	1.014481055888601e-06	0.10237385728643401	0.054536275729886	0.973855458834999	0.026144541164597003	2.691119599967653e-08	0.9195996691577191	0.0010161051835290002	0.05079524276696901	1.283231973191744	0.29997639314979	2.3606850195846454e-05	0.01093244273258	0.045979710635555004	0.006113921974209	0.12782065601203202	0.305650198461461
14400.0.	0.5979038582551951	5.955861265077306	8.288027753733784e-05	3.9133670226470683	3.816818437286821	0.557273337569957	0.44272666243004305	0.014740189224742002	14.999974422099553	2.5577876771207763e-05	5.247262820049475e-07	2.4271083683577174e-08	3.421211354629559e-10	0.00029987111913400003	1.7038863463111191e-07	1.017798690937973e-06	0.10264760775107301	0.054712932503043	0.973855724243997	0.0261442757556	2.692534217994374e-08	0.9173608287396091	0.001086358051553	0.054307915435534	1.195807526267472	0.299976393793145	2.360620684076264e-05	0.011515317291484	0.04586776938020801	0.006102183098087	0.12637864410596	0.305063358260834
