	A	E	G	R
44	12.496881130931529	50004.541979901864	19992475.180226006	50007.02407239794
45	12.495521850459333	49997.960601424864	19989036.295720506	49999.89939355552
46	12.494275225592228	49991.874472415504	19987775.90173674	49991.886883840445
47	12.49345857768318	49986.3727353799	19983716.172381718	49983.38764268838
48	12.492521185985183	49981.634499137945	19984563.822971277	49975.55751675875
49	12.491765748287472	49977.512799771204	19983870.00407843	49968.657188967045
50	12.491179308902364	49973.90676850058	19982831.59650599	49962.23885199196
51	12.490834453924835	49970.83024127345	19980622.074241437	49956.23600054301
52	12.490851061706064	49968.343837936234	19976179.74007651	49950.51009018007
53	12.490615554942968	49966.54030305685	19977473.619727958	49945.97545083716
54	12.490603887761319	49965.17316384076	19975682.87497258	49942.36524386069
55	12.490521070158247	49964.19874784022	19976008.610160314	49939.58348452287
56	12.490528472044932	49963.498860028936	19975277.553956296	49937.45568453179
57	12.490515451852893	49963.028522617846	19975341.982258704	49935.87747696553
58	12.490535672029097	49962.77542704601	19975146.973434687	49934.87978250856
59	12.49055556145495	49962.61737526709	19975069.144190293	49934.15376794595
60	12.49057670966091	49962.52865051753	19975028.967775032	49933.63907738427
61	12.490598013898659	49962.48962339671	19975010.635566913	49933.28686099953
62	12.490618504051104	49962.48516419891	19975007.014771596	49933.05766294921
63	12.490637548809616	49962.50374449592	19975013.216032714	49932.91994642625
64	12.4906547921721	49962.53672283663	19975025.625178803	49932.848804842615
65	12.490670078568824	49962.57774896196	19975041.58394681	49932.82481969991
66	12.490683392130565	49962.62226883633	19975059.178612065	49932.8330623758
67	12.490694810065003	49962.66711781452	19975077.071925648	49932.862234945715
68	12.49070446766832	49962.71019005987	19975094.366961047	49932.90394101882
69	12.490712532612484	49962.750173028464	19975110.49762907	49932.952074895635
70	12.490719186511134	49962.78633674734	19975125.141628224	49933.0023160688
71	12.490724612116681	49962.81836866716	19975138.152083866	49933.05171580953
72	12.490728984808667	49962.84624597216	19975149.504575163	49933.0983629859
73	12.490732467296667	49962.870138319166	19975159.25668553	49933.14111709677
74	12.49073520668311	49962.89033500868	19975167.517626975	49933.179397592656
75	12.490737333216272	49962.90719153908	19975174.42587206	49933.213019758994
76	12.490738960215607	49962.92109134576	19975180.1330718	49933.24206866574
77	12.490740184775149	49962.93241927571	19975184.792842522	49933.26680387621
78	12.490741088949772	49962.941543996676	19975188.553268757	49933.287588719046
79	12.4907417412078	49962.94880709225	19975191.55219502	49933.30483893659
80	12.490742197995027	49962.95451706021	19975193.914569933	49933.31898642074
81	12.490742505302812	49962.95894681765	19975195.751264594	49933.330454531206
82	12.490742700169154	49962.962333634496	19975197.1589177	49933.33964216498
83	12.490742812068712	49962.9648806746	19975198.220466062	49933.34691431704
84	12.490742864167652	49962.9667595306	19975199.006104395	49933.35259735022
85	12.490742874433364	49962.96811330284	19975199.574486174	49933.35697758733
86	12.49074285659893	49962.9690599008	19975199.97403029	49933.36030216112
87	12.490742820988734	49962.969695344844	19975200.24423965	49933.36278131856
88	12.490742775215601	49962.97009692129	19975200.416968882	49933.364591583624
89	12.490742724762024	49962.97032610038	19975200.51760219	49933.365879346784
90	12.49074267345899	49962.97043116769	19975200.56611937	49933.36676457688
91	12.490742623875816	49962.970449549284	19975200.578040548	49933.3673444487
92	12.490742577633846	49962.970409831025	19975200.565248758	49933.367696753754
93	12.49074253565591	49962.97033348605	19975200.53669526	49933.36788301592
94	12.490742498362222	49962.97023633258	19975200.49899595	49933.367951273685
95	12.490742465822176	49962.97012974862	19975200.45692931	49933.36793851827
96	12.49074243787026	49962.97002167217	19975200.413847208	49933.367872795956
97	12.490742414193088	49962.96991741508	19975200.372009713	49933.36777499509
98	12.4907423943935	49962.96982031763	19975200.332854968	49933.36766034519
99	12.490742378036634	49962.96973226875	19975200.29721401	49933.36753965924
100	12.490742364682049	49962.969654114306	19975200.265479762	49933.36742035091
