	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	0.0	0.0	3400.0	1400.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	170000.0	60.0	0.0	300.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	1.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2600.0	0.0	0.0	0.0
1	4.4103319393229355e-18	3.7518958300837447e-16	9.46779582992165e-10	6.948293043392094e-12	3.3330784360408024e-11	3.2685947792984407e-12	3399.999999309931	583.6703302272606	816.3296697642226	2.3375656840695387e-11	1.4886446616164114e-10	4.4651478463869956e-10	5.612080550190931e-10	0.6319448628228795	89.36774966089436	2.6937810207176703e-09	5.479981829819592e-13	1.0339857788228535e-12	9.84340878868012e-07	0.00014254551310619848	32525.912665912783	24.853260948769694	35.146739050094325	3.6445458765567333	296.35545412249604	1.6910400828893272e-11	3.514398791327062e-06	2.4999964855842975	1.251861877395647e-10	0.0009393098622684303	0.00016194362637995176	0.0	0.00014742796259582493	0.00018598024705728607	0.00046907156375231143	0.003096266595849605	0.99999999940462	2.496544463899918e-12	4.408314225599544e-06	0.00427792836939987	0.6957175082546808	2.2962889261037423e-11	3.0088924053249838e-09	1.520257584335165e-07	2.18955448020264e-20	1.1616373978228437e-18	1.2839110763438603e-06	0.3899652080541938	9.609061778255928	0.0013638747457660673	0.09770412162888725	1.377489657080492e-10	0.00021286052140892137	0.1767415803938801	19.823032346919174	1.160709376472336e-09	1.1568809190115478e-07	1.3093965426902965e-05	8.228613542215504e-19	9.723311531584953e-17	1.3623443990315468e-10	29.999999999503007	1.0699468591287595e-10	2.5050409485079125e-10	62.686636605430714	107.3125916276182	6.873418531708467e-07	5.517038066028484e-10	5.964528134755301e-10	6.54614133730765e-11	5.3917677854610834e-05	0.00016136528066597005	6.543009623173613e-12	3.199391746345541e-07	2599.9999996800575	6.078671190816674e-12	1.421678951238195e-10	5.105219971847061e-09
2	1.6452914426020813e-15	1.5773252429602648e-13	3.8859522414841776e-08	3.459639088407465e-10	1.6806466732410527e-09	1.350293410823097e-10	3399.9999946248536	583.6705270696873	816.3294723854958	1.2360297195126652e-09	8.85252187980839e-09	2.6957791910612175e-08	3.8449471718791474e-08	0.6319419486536821	89.36728308401206	2.0762644177567114e-08	3.411620712333033e-11	6.220744832275279e-11	3.5554017315538307e-06	0.0005082865055196104	32525.893337081576	24.853269566902718	35.146730383358395	3.6445480099343155	296.3554519512054	4.4140041277671195e-10	2.7356107023492713e-05	2.499972643451576	7.141685058840031e-10	0.0015022158644393054	0.00026309943070821083	0.0	0.000230949266210146	0.0003249037395177077	0.0007329332087665502	0.00194589733478916	0.9999999641896852	1.7451667963515155e-10	1.7277558356753622e-05	0.004277845572398354	0.6957035329236876	1.5048219912806486e-09	2.6609692678538975e-08	1.3155601990027174e-06	1.0700351552451903e-17	5.566215035081566e-16	4.572244902076918e-06	0.3899350179591944	9.608312671730674	0.0013586319886033553	0.0973350034114178	9.76699453263558e-09	0.000918465600754436	0.17673449409940356	19.82221909781096	7.62406981827624e-08	1.142116293963107e-06	0.00012664772325573625	4.588688548277462e-16	5.322406460706109e-14	9.56497268515505e-09	29.99999997165422	5.137310915528274e-09	1.3508456018873827e-08	62.68610508418486	107.31159513928587	5.3527228235373474e-06	2.571997060298233e-08	3.670448479764844e-08	4.217031223489111e-09	0.00019565082660596587	0.0005726890830767572	3.4597335200718656e-10	2.4915487319361193e-06	2599.9999975081096	2.8975280622398855e-10	9.31282779027976e-09	3.3218429741166725e-07
3	1.477598763532522e-13	1.4769149243143803e-11	9.436243629311425e-07	6.743382848793099e-09	3.2250867166368364e-08	3.5221986748519906e-09	3399.999983263314	583.6707606780501	816.3292322590783	2.234206060250572e-08	1.395714593920008e-07	4.143741061007329e-07	4.4660612581478203e-07	0.6319384147210558	89.36671995053511	6.457412431376485e-08	3.1801445795887056e-10	5.736029994742838e-10	7.087047072430774e-06	0.0010090709916229087	32525.870583626875	24.853279307342685	35.14671957045225	3.644550514721181	296.35544854163885	2.6472808502212227e-09	8.500219487260464e-05	2.499914995157846	1.7221439912064473e-09	0.0018368982364659414	0.0003253080002335701	0.0	0.00028237695913183193	0.00041025226530871364	0.0008954269210088757	0.0012497332484262245	0.9999994460544335	2.0588461944834632e-09	3.5111216322112624e-05	0.004277721435950772	0.6956827865188075	2.0110927588748137e-08	8.695510142390249e-08	4.270812203716137e-06	1.4355924275824418e-15	7.310380369829537e-14	9.011462533980252e-06	0.389902202707768	9.607495463483025	0.001360604576782526	0.09748245101832143	1.1704761316093857e-07	0.001929206101436942	0.1767230353343144	19.82091453291018	1.0322459102771394e-06	3.880452054724272e-06	0.00042764590264869655	6.446259495167902e-14	7.333981604234541e-12	1.1333863931197998e-07	29.999999539735104	1.0323911523971e-07	2.4016492815699495e-07	62.68540351758985	107.31030508674198	1.6640311755731853e-05	2.1576490497742684e-07	2.9971104701608337e-07	3.4507782732641866e-08	0.00038793144592380027	0.0011275634213578363	6.253698825200569e-09	7.745618267212427e-06	2599.9999922481315	5.935293070832839e-09	1.242714790792811e-07	4.368443446514852e-06
4	3.1408753615781637e-12	3.1794580420624875e-10	8.212192821963205e-06	5.05792491450398e-08	2.399663260307307e-07	3.4151668613554774e-08	3399.999963562375	583.6710025582951	816.3289580582034	1.5963186368745394e-07	8.623949064829117e-07	2.5289280876415143e-06	2.299674075073232e-06	0.6319344762795095	89.36609544681787	1.4048081364913774e-07	1.4310799776185004e-09	2.568038326299673e-09	1.1215345941208966e-05	0.001593758935550725	32525.84620932431	24.853286840380335	35.1467037941652	3.6445531246481644	296.35543866283723	8.87917251495139e-09	0.000184091563858346	2.4998158995569684	2.9830776647988473e-09	0.0020333837343847264	0.00036417914481939656	0.0	0.00031455558450910605	0.00046345471974607114	0.0009971192173324726	0.0008272957369580468	0.9999966086770046	1.0680156514451255e-08	5.5742723597773655e-05	0.004277564764040869	0.6956567248118842	1.1380614625355405e-07	1.969027977980069e-07	9.642306926394055e-06	4.271779957330695e-14	2.1471695113279103e-12	1.4096601783261438e-05	0.38986061162122343	9.606460127467278	0.0013694633196468433	0.09812299672703062	6.117705953566113e-07	0.003112498207850329	0.17670780012745074	19.81918589808222	5.8787239245811714e-06	8.883381919424303e-06	0.0009762202277185113	1.9490164543462627e-12	2.1916754667674587e-10	5.891895269199133e-07	29.999996904456456	7.789963882819748e-07	1.6932059459955928e-06	62.68459573344613	107.30883303297722	3.6056775137942224e-05	8.671848990896845e-07	1.2029689403782006e-06	1.3878547832179824e-07	0.0006086367138322071	0.0017630949930346924	4.468207377141269e-08	1.678346058558241e-05	2599.999983171861	4.65846837425989e-08	7.027403658037314e-07	2.4528725474494633e-05
5	3.1003479562707074e-11	3.1135324446390868e-09	4.0770868001603005e-05	2.2776994977121906e-07	1.075639682352253e-06	1.8870499719294956e-07	3399.99993421465	583.6712293204926	816.3286291435302	6.957101502219733e-07	3.2881585749236255e-06	9.575259877134187e-06	7.798523483881762e-06	0.6319302607357418	89.36542874225789	2.52482798399256e-07	4.4416774630018556e-09	7.947991572691516e-09	1.5728020038605824e-05	0.002232536868371327	32525.820678044114	24.85328348856306	35.146671145856125	3.6445555594800885	296.3554036665068	2.186729032430807e-08	0.0003287844668290376	2.4996711936658804	4.361497368499565e-09	0.002146023513181159	0.00038896712311991893	0.0	0.00033511351508908076	0.000497273365254668	0.0010621045367391814	0.0005704917178282985	0.9999871365815463	3.636834119477353e-08	7.786983582255918e-05	0.00427737725693363	0.6956256195849663	4.1234464481618735e-07	3.742134429649186e-07	1.8297947575232233e-05	5.423258800330712e-13	2.7057032436761297e-11	1.9523616918232285e-05	0.3898066819702328	9.605119615403673	0.001384970968391222	0.09923969975861	2.0920833627359097e-06	0.00438862242773324	0.17668886481663507	19.81704127448007	2.137701807729537e-05	1.672223652355058e-05	0.0018348681306168482	2.4698675132850713e-11	2.758727327333059e-09	2.008787430394774e-06	29.99998699804251	3.5001223596413997e-06	7.304342687753124e-06	62.68372080866812	107.30724546234217	6.44311468859706e-05	2.4238912131769634e-06	3.3608433716647607e-06	3.881754929404208e-07	0.0008444621560339573	0.0024414539097724203	1.947341314827988e-07	2.9990968741607903e-05	2599.999969814301	2.1730474853250075e-07	2.5452059490712373e-06	8.848241249308447e-05
6	1.9705518792856164e-10	1.925413781941116e-08	0.00014475911805583898	7.557099768762753e-07	3.558306274432833e-06	7.411229369958785e-07	3399.999893675306	583.6714179789515	816.3281898807485	2.25481848230478e-06	9.446515730154213e-06	2.738923333848322e-05	2.069009397519589e-05	0.6319258343259441	89.36472656040814	4.032630484938737e-07	1.1165149524414746e-08	1.9946093978208055e-08	2.0514149231851696e-05	0.002909869515623376	32525.793062582547	24.853249304462032	35.14659215643667	3.644557364409194	296.355297857021	4.456029036596161e-08	0.0005211449269237275	2.499478810512785	5.771763292264532e-09	0.002207801369413481	0.0004052328178505319	0.0	0.00034863789313291653	0.0005193673302520102	0.001104872232913607	0.0004140380243837948	0.9999631642509298	9.673421174042518e-08	0.00010070190559792529	0.004277152443518728	0.6955883800851792	1.1480759365666716e-06	6.515898579166638e-07	3.183764503923631e-05	4.192161795620114e-12	2.0816636297665685e-10	2.5107519136574666e-05	0.389738412944603	9.603424720450287	0.0014069359738638067	0.10081886113649143	5.579178633480915e-06	0.005709194364115684	0.1766656715858783	19.814416522312484	5.965231090039715e-05	2.8285326549602193e-05	0.003101026506695641	1.874942249289581e-10	2.085203933651543e-08	5.347287613919741e-06	29.99995887798525	1.1554408898998045e-05	2.347919529415884e-05	62.68280383347983	107.30558118500882	0.00010218426928751368	5.50922231554251e-06	7.63632065025598e-06	8.825781580805451e-07	0.0010873280066793782	0.0031396616442571357	6.311394482055386e-07	4.7564033568141004e-05	2599.9999518048307	7.412202692264351e-07	7.0850006845484524e-06	0.00024568689116585054
7	9.556661154802355e-10	8.923000093458954e-08	0.00041239996862260604	2.0508919445412025e-06	9.637511247067685e-06	2.3156310777121996e-06	3399.9998395315056	583.6715429260897	816.3275375526647	6.014919651754914e-06	2.2656367873175472e-05	6.55036242549731e-05	4.695990419148679e-05	0.6319212088326975	89.3639832453505	5.949223288491017e-07	2.479171195406123e-08	4.424697699562036e-08	2.554500386950974e-05	0.0036218322134809193	32525.760733235937	24.85314506844043	35.146408096634154	3.6445577155526983	296.3550297942924	7.996656166672384e-08	0.000761952036409495	2.499237967997029	7.165933169405691e-09	0.002238672380629832	0.00041632936479426273	0.0	0.0003578963793923612	0.0005343499250499151	0.0011341649378952107	0.0003184998797435819	0.9999118400078701	2.199122054411984e-07	0.00012375435191859394	0.004276872865900011	0.6955420846708765	2.7003487313716493e-06	1.0892800154479819e-06	5.3207385817411304e-05	2.3565047270178497e-11	1.166613621861146e-09	3.07345915443256e-05	0.3896547690918006	9.601349380763056	0.0014351900149158878	0.10284842541842039	1.2704526616866505e-05	0.007044574355574597	0.17663678070861194	19.81114709658746	0.00014050558244595648	4.5123488444674574e-05	0.004944851576423361	1.0190352416797279e-09	1.1301186431165956e-07	1.2162950719233482e-05	29.999892142132698	3.117527361312548e-05	6.220401188623976e-05	62.68186238907364	107.3038611008447	0.00014948676610549444	1.1060409881147e-05	1.5327317546633425e-05	1.772186145231701e-06	0.0013322815744555836	0.0038436261874037728	1.6836180463259752e-06	6.958207592144696e-05	2599.9999287343103	2.056255758728113e-06	1.666256132896666e-05	0.0005768580785902673
8	3.901906430890791e-09	3.432426083572203e-07	0.001010428576471531	4.8497184676532975e-06	2.2757905525379776e-05	6.166042090617822e-06	3399.999767658147	583.6715713838145	816.3264976410347	1.4042875392826543e-05	4.8242999314515716e-05	0.00013921571997024977	9.623056539093045e-05	0.631916333537709	89.36317764072437	8.296696429543307e-07	5.1258763981168803e-08	9.143554530062548e-08	3.087705656922931e-05	0.004376574813883861	32525.71864553693	24.852900263557558	35.14601311009809	3.644555153872144	296.35443407040617	1.3110217646742948e-07	0.0010511883921572633	2.4989486805056673	8.519084764931452e-09	0.0022507658324093676	0.00042430222377036594	0.0	0.00036457816284173305	0.0005450328300363569	0.0011553188440625705	0.00025986248561837394	0.9998125412807136	4.51109899610517e-07	0.00014671743533747637	0.004276504768165758	0.6954810956531865	5.6814904716441275e-06	1.7936153970670299e-06	8.760390619134327e-05	1.0762956375895163e-10	5.317503902485886e-09	3.633183871792735e-05	0.38955531988926806	9.598881649221504	0.0014695740989859782	0.10531698743713593	2.6088097606202775e-05	0.00837584535543557	0.17659942389818173	19.806917176451012	0.0002958858271309599	6.993508809747714e-05	0.007662335736246697	4.437894230392246e-09	4.91221945975594e-07	2.496007574295234e-05	29.999751194109987	7.329927969070165e-05	0.00014438049248205825	62.68091115722674	107.30209359601162	0.0002063542322691558	2.060907351330595e-05	2.855870663872352e-05	3.302863734663581e-06	0.0015761570285019587	0.004544327607359608	3.930698988009283e-06	9.60523549420311e-05	2599.9999000169505	4.949034535489785e-06	3.505672589790259e-05	0.0012123279939726
9	1.423454990625711e-08	1.170200869864247e-06	0.002225734169210748	1.0407098876369778e-05	4.8788003211788346e-05	1.4623647767401219e-05	3399.9996709419693	583.6714553932978	816.3247779320085	2.985167495962052e-05	9.487690900591209e-05	0.00027344618945062007	0.00018434559718295566	0.6319110706761212	89.36226589672263	1.1106219391546202e-06	1.0200432135690779e-07	1.819091420617437e-07	3.667825929847953e-05	0.005198080402490427	32525.65799693885	24.85239374941329	35.14522525997092	3.6445471796411413	296.3532259017535	2.0096595143493705e-07	0.0013883063303539267	2.498611492703696	9.818331473095529e-09	0.0022514211254990443	0.0004304023690804846	0.0	0.0003697168017248394	0.0005531345738490418	0.0011715992036804986	0.00022351514188318503	0.9996316769015415	8.647044785527299e-07	0.00016937307746428394	0.004275988723804591	0.6953954957692872	1.1095277185069397e-05	2.9465237179449263e-06	0.00014391626467442583	4.273509360069884e-10	2.108402207686991e-08	4.184757704942276e-05	0.3894400465603955	9.596018576557771	0.00150992917938288	0.1082131152672744	5.0036717423132315e-05	0.009689746835309807	0.17654872905841773	19.80117130607324	0.0005781286686483716	0.0001073208191247504	0.01175805619184979	1.662776662220712e-08	1.838073830087252e-06	4.785985177721069e-05	29.99947565115183	0.0001564770348799613	0.0003053883137296039	62.679965661707335	107.30027649782349	0.0002726990006806293	3.678448701889033e-05	5.097057029335738e-05	5.895676272968429e-06	0.001816725240665429	0.0052353934456030446	8.355692573809661e-06	0.00012693406414293853	2599.9998647102475	1.0773086399997183e-05	6.846472776962183e-05	0.002365895433847021
