	CC	Cn	Mp	Mt	P0	P1	P2	T0	T1	T2
0	0.0	1.8	0.1	0.1	0.0	0.4	0.0	0.0	0.4	0.0
1	0.16340569054120563	1.5868122575144843	0.052631024540466316	0.052631024540466316	0.02320886193894027	0.04847412134864052	0.04124062204335644	0.023208861938940274	0.048474121348640535	0.041240622043356434
2	0.21303049364817314	1.4419859430139095	0.06061900832261772	0.06061900832261772	0.016163444007578624	0.019025683904394297	0.02179332577268181	0.01616344400757862	0.01902568390439432	0.021793325772681806
3	0.22155663461157454	1.327589882490069	0.08311534288707849	0.08311534288707849	0.01924372540031363	0.01837662235718957	0.021338786016663176	0.01924372540031363	0.018376622357189554	0.021338786016663173
4	0.2151079051355147	1.2290715850133778	0.1141086266116093	0.1141086266116093	0.026043444785163763	0.02356335689312525	0.023077184014761255	0.026043444785163763	0.02356335689312525	0.02307718401476126
5	0.20359585467577565	1.140540475924716	0.15483594365393538	0.15483594365393538	0.035471603914986556	0.03141255432335992	0.025707009343603506	0.035471603914986556	0.03141255432335991	0.025707009343603503
6	0.19076863401641542	1.0594883335526968	0.20788829735506198	0.20788829735506198	0.04795787255836866	0.041920119796319454	0.029442234606883985	0.04795787255836867	0.04192011979631946	0.02944223460688399
7	0.17811531998988328	0.9846823694157028	0.27614478628918354	0.27614478628918354	0.06429639652631075	0.05570487095597639	0.0347519351979242	0.06429639652631076	0.05570487095597639	0.034751935197924216
8	0.16620855362325893	0.9154378889337252	0.36222830905659414	0.36222830905659414	0.08540773713395891	0.07361314179447616	0.04218662648878896	0.08540773713395891	0.07361314179447617	0.042186626488788966
9	0.15530461542735066	0.8513399271838812	0.46780814892972655	0.46780814892972655	0.11209910987272391	0.09638991752066867	0.0523962749117409	0.11209910987272392	0.09638991752066867	0.052396274911740905
10	0.14560947890988266	0.7921058829730583	0.5933823222660417	0.5933823222660417	0.14504645235715788	0.12471549059512445	0.06614886566821422	0.14504645235715788	0.12471549059512446	0.06614886566821425
11	0.13739844753893257	0.7375943282820913	0.7380937840669467	0.7380937840669467	0.1846858611545966	0.15907146321611546	0.08431590469645665	0.1846858611545966	0.15907146321611546	0.0843159046964565
12	0.1311189371631476	0.6878220254643475	0.8999535409765592	0.8999535409765592	0.23122194281354919	0.19975684540298583	0.1080043979199	0.23122194281354919	0.19975684540298577	0.10800439791989992
13	0.12750714042317216	0.6430272084791667	1.0761062520235214	1.0761062520235214	0.2846410925602462	0.24691446247209065	0.13852587176189132	0.2846410925602462	0.24691446247209065	0.1385258717618916
14	0.1277917971595864	0.6038239422750041	1.2631218228823806	1.2631218228823806	0.34470411453327005	0.3005228451229758	0.17738320169447372	0.34470411453327005	0.30052284512297583	0.17738320169447377
15	0.13389411003648358	0.5713534947841119	1.4574930238334707	1.4574930238334707	0.41106424983152945	0.36046632761123015	0.22624210579489987	0.41106424983152956	0.36046632761123	0.2262421057948988
16	0.1486765481701492	0.5475576106563868	1.6557468952583738	1.6557468952583738	0.4833102415928562	0.4265496555380409	0.2865150379165853	0.48331024159285624	0.4265496555380407	0.28651503791658417
17	0.17599429778201514	0.5354560857180657	1.8541139994317049	1.8541139994317049	0.5607816967784383	0.49840598390224644	0.3587303037309142	0.5607816967784381	0.4984059839022467	0.3587303037309162
