	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24997e-07	3.97622	0.0	0.0	26.7251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.7535	0.0	0.0	0.0	0.0	0.0
1	2.585026847435219e-10	2.7168768430292853e-10	0.5245202112773576	0.029765948727564818	0.0015003291421047987	6.7584307369618e-05	2.7389887172531235e-06	1.24997e-07	3.3005468521300436	0.0	0.2355281911260633	26.71945496602098	0.005645033979021132	8.109814819832325e-07	4.671739962570938e-09	3.175769099789569e-06	1.0218766171689366e-06	3.0635695631323556e-07	8.538851280369681e-08	2.2102801610493543e-08	75.11922099188278	0.09419296451459755	0.12431587970057242	0.05698351922202221	0.2588455578212983	4.569521345013367
2	1.848775526501218e-07	1.0461680306350864e-07	20.12215628822068	2.0509459670268373	0.182685783910246	0.014556449979300529	0.0010530302597100418	1.24997e-07	2.8713900815235487	0.0	0.20647718405732718	26.704911599419574	0.020188400580422157	0.00027891852732960654	1.606467699890357e-06	9.912626263762405e-05	4.8618383488044984e-05	2.2277480374627294e-05	9.597384770970073e-06	3.90604028188878e-06	36.780841671906444	1.913305536403074	0.42722319627496363	0.06522707025825078	0.4059024678859111	41.657260771816354
3	1.0080982335070535e-05	3.7745539523146817e-06	117.90818065179485	20.271540937725817	2.875285151652447	0.3511930449352195	0.0379680105358636	1.24997e-07	2.782831327908193	0.0	0.17830383760197488	26.686533401221055	0.03856659877890009	0.007670036322420746	4.4173425075944555e-05	0.00043846822928616397	0.0003010171333471303	0.00019228406826067587	0.00011465875725248218	6.410350026022346e-05	20.14797792908902	6.070203042228524	0.5929333969149266	0.05230491350540708	0.36984652406950264	55.43225747937878
4	0.00015307506314653563	4.0270452507682914e-05	289.26765939832484	74.2708876210122	15.361923362432291	2.6763555689941505	0.40492336956015657	1.24997e-07	2.928596207597348	0.0	0.16996815686435998	26.669241692757417	0.05585830724255532	0.05553976882851321	0.00031985224043992917	0.0008196309204455573	0.0006750126020410767	0.0005309906602580308	0.000397048212539102	0.00028146864129522834	19.28295300833084	9.781429374187034	0.5426284104057046	0.043451872010159834	0.29157535312243205	53.7458142969155
5	0.0010808735363717992	0.00021063431185663648	493.71921715463594	168.72261313207974	46.38095958271359	10.674613433128314	2.1174681718810064	1.24997e-07	3.122680051470978	0.0	0.17043704718628894	26.655207893748333	0.06989210625164846	0.18849761112012692	0.0010855283304827565	0.0011334367795392283	0.0010141299094601844	0.0008851721088110269	0.0007499015752274401	0.0006137430059694944	19.757329073201475	12.690540023082491	0.4056870673027748	0.03955930165577043	0.23785653238419507	51.2714246609292
6	0.004727741645842858	0.0007138773996617147	702.561500869179	296.6846628975804	101.47066915329181	29.08740392860566	7.175453246604201	1.24997e-07	3.2728769387613563	0.0	0.17132303970309723	26.64424292637418	0.08085707362580487	0.421629996452788	0.0024280688706219415	0.0013763070095884936	0.0012839400771624476	0.0011813113712841048	0.0010686292212200616	0.0009471427459484754	20.73181829954759	14.908378455706021	0.2870389513974864	0.0374352703739792	0.20754579976408866	48.77217151215436
7	0.015069972579317968	0.0018253392578764824	898.5162868161211	446.69725209896933	181.67044825754652	62.19066285723167	18.345416533862906	1.24997e-07	3.3725458809434548	0.0	0.1705415737667117	26.635464688679075	0.08963531132089618	0.7433226252614628	0.004280592583893484	0.0015586055289718364	0.0014894381948283501	0.0014113852661423825	0.0013239329165678408	0.0012268274157713906	22.038134170699514	16.55068012088443	0.2096447488996034	0.035616991853222174	0.18787080453701663	46.33677324619223
8	0.0385220271591653	0.0038421173668746205	1072.1313009726928	606.8838873350652	284.2171162931954	112.69101590638411	38.61223783498957	1.24997e-07	3.439175686104855	0.0	0.16849422996007538	26.6281590614251	0.0969409385748752	1.133664769851198	0.0065284341823088	0.0016907045559579161	0.0016407849403201951	0.0015834862777086977	0.0015182336169717269	0.0014444776803428008	23.57125206522487	17.7189370329186	0.16229281793975892	0.033826367613675384	0.1724308983816432	44.0004787246434
9	0.08380861990929592	0.007022315336244829	1219.111356773675	766.9344130920678	403.8855272828145	181.2729886291036	70.56879192569643	1.24997e-07	3.487104292549665	0.0	0.16582122170850225	26.62189426005488	0.10320573994510149	1.573419814412333	0.009060822059725415	0.0017816523265653571	0.0017475044829066402	0.0017073124069784276	0.0016605636209738419	0.001606722693386372	25.256772236200465	18.500054316371724	0.13197669942628593	0.03209400720817972	0.15922377910737612	41.77794042129375
