	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
0	10.0	0.0	540.0	0.0	1000.0	450.0	5e-05
1	9.99731880869106	5.685925580818676e-09	540.1050462704035	5.282354484062567e-07	1000.0752033828592	449.97283776984267	2.220941858306146e-06
2	9.999111907196799	7.224214605516803e-09	540.1807799923664	6.711195184946872e-07	1000.1343986227793	449.9545060448718	2.822676655885878e-06
3	10.00061141361383	9.179234135387353e-09	540.2412422700089	8.527473002463344e-07	1000.1839890543345	449.94213450878453	3.587594731849678e-06
4	10.001864741513977	1.1664887023084959e-08	540.2898566221347	1.0836508875643545e-06	1000.2255078135903	449.9337853546252	4.5571473019232374e-06
5	10.002912325232328	1.4824720629574934e-08	540.329185906783	1.3772100861288958e-06	1000.2602501699952	449.9281505459444	5.791079308401697e-06
6	10.003787872692236	1.8840680242868497e-08	540.3611821575305	1.7502831846453656e-06	1000.2893147631677	449.9243429638204	7.360238961044799e-06
7	10.004521032821659	2.3969530012185824e-08	540.387399661134	2.2267649848852215e-06	1000.3136712535495	449.9217483088586	9.363644538918324e-06
8	10.005132093044086	3.046823184284252e-08	540.4088305594976	2.830500985883072e-06	1000.3339854202208	449.92001990670906	1.190235006187277e-05
9	10.005642425762636	3.872655023232564e-08	540.4264590421021	3.597715827253716e-06	1000.3509599452917	449.91885484098384	1.512825710069093e-05
10	10.00606864500217	4.922807026477922e-08	540.4410008230552	4.573308955009851e-06	1000.3651432959336	449.9180692053386	1.9230878172064927e-05
11	10.00642459906934	6.258123783771865e-08	540.4530233529164	5.8138457280238e-06	1000.3769929979021	449.91753916948886	2.4446989782488384e-05
12	10.006721861235302	7.955748601229164e-08	540.4629821212943	7.3909648948836425e-06	1000.38689257176	449.9171811187073	3.107860709271182e-05
13	10.006970064740115	1.011395526483486e-07	540.4712427523217	9.39594784818529e-06	1000.3951616738221	449.91693935967226	3.950994942983624e-05
14	10.00717728341019	1.2857760474615944e-07	540.4781028502417	1.194501757806252e-05	1000.4020680486891	449.9167758414414	5.022771469469383e-05
15	10.00735023731831	1.6346268652893355e-07	540.4838044256204	1.5185933809425838e-05	1000.4078352672974	449.9166652549617	6.385439872090882e-05
