	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
0	3.4e-06	1.4e-06	1e-09	0.0	9e-08	2.1e-10	0.0	0.0	0.0	0.0	2.5e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-08	1e-08	7e-10	0.0	0.0	0.0	1e-10	0.0	1.6e-07	9.4e-11	0.0	0.0	0.0	0.0	0.0	0.0
1	3.397361563445251e-06	1.3750894128367073e-06	8.280198133930636e-10	2.572086707297922e-10	9e-08	2.0415247525047657e-10	4.143773625446947e-12	5.844709448701832e-13	1.1192801792061992e-12	0.0	2.499158179225707e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2030248316576377e-08	9.948878207517965e-09	5.65642807415888e-10	1.2763730702622756e-10	5.016134433808255e-12	5.016134433808255e-12	1.511217924820353e-10	7.845008870063045e-09	1.599579998016941e-07	7.381870797321866e-12	1.914413194520142e-12	8.418207742926371e-13	6.833315907362592e-11	5.6409654286954987e-11	2.239377932768481e-08	2.3751696971988026e-09
2	3.3833513886284514e-06	1.3006828522222876e-06	1.6765226920564712e-09	5.644455007528278e-10	9e-08	1.9599050838148334e-10	8.137441419763946e-12	2.0046057993203656e-12	3.86744439943228e-12	0.0	2.4989450965060495e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6895879983050742e-09	9.933482320731558e-09	4.3824833496119477e-10	2.3795388447197404e-10	1.792573036807852e-11	1.792573036807852e-11	1.665176792684466e-10	1.795360623476595e-08	1.597199087388876e-07	9.95754616176987e-12	2.405600128249544e-12	1.0549034939499453e-12	2.0036208360440109e-10	1.564436833245754e-10	8.18461130723326e-08	1.6073622829246732e-08
3	3.3406088700429387e-06	1.1054665639437709e-06	1.038187999031403e-08	1.890576627273723e-09	9e-08	1.8449844146080353e-10	1.1910842245922327e-11	4.6469119105825165e-12	8.943804382691613e-12	0.0	2.4985241912567665e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.304140881627352e-12	9.896372204418178e-09	1.4424543879728463e-10	4.987911951832934e-10	4.3372649726147854e-11	4.3372649726147854e-11	2.0362779558183096e-10	1.9051870110465586e-08	1.5911107122898786e-07	2.4321858814330248e-11	3.3615504191228008e-12	1.4758087432324772e-12	5.679084768141908e-10	3.7691727183859716e-10	2.2539878122968232e-07	5.748528093712186e-08
4	3.2366323892841894e-06	7.08473581730129e-07	6.490827922225202e-08	1.0385868075114594e-08	9e-08	1.6941160320513662e-10	1.534010203317409e-11	8.658731853845216e-12	1.658956290784404e-11	0.0	2.497449284283568e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219492249057223e-12	9.752407706966672e-09	1.1846358003665128e-13	5.893175672548132e-10	8.531567440346105e-11	8.531567440346105e-11	3.4759229303333583e-10	1.783705052687642e-08	1.5784647261068147e-07	6.091964258225814e-11	5.737487237538475e-12	2.550715716430111e-12	1.5165162951232441e-09	6.452136857512808e-10	4.636263922353303e-07	1.529606650514235e-07
5	3.0520306418533004e-06	2.331049608100569e-07	2.6425348721039906e-07	5.0138526032123974e-08	9e-08	1.563842993289587e-10	1.835452351242058e-11	1.2177355634286537e-11	2.308382152433415e-11	0.0	2.494889939272825e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.99540532083373e-14	9.22079086407458e-09	7.897405270991693e-16	5.384896570429343e-10	1.2624837605791805e-10	1.2624837605791805e-10	8.792091359254275e-10	1.5958326286451562e-08	1.5587370959257002e-07	1.3921094242795705e-10	1.1131915148873839e-11	5.110060727172668e-12	3.5451950021269996e-09	4.965586654746533e-10	5.552051216060332e-07	2.97801345675913e-07
6	2.8404446869558386e-06	2.4567793896899066e-08	5.356727354695402e-07	1.5215184437554578e-07	9e-08	1.4572560486982316e-10	2.0968196513873863e-11	1.5108044226526725e-11	2.8198154389776204e-11	0.0	2.4894943629030886e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4899243355387385e-13	7.983037283377824e-09	1.1975398193885348e-14	4.928478258863047e-10	1.6383400009919852e-10	1.6383400009919852e-10	2.1169627166221846e-09	1.3573595836657526e-08	1.5333386786341328e-07	2.7309621638781076e-10	2.1778972936244327e-11	1.050563709691036e-11	6.332992283746066e-09	9.3560872029968e-11	2.8115334388682206e-07	4.073607214991634e-07
7	2.6661789041247532e-06	7.158016030091645e-10	6.036490917968162e-07	2.8998644602890044e-07	9e-08	1.3698457958254266e-10	2.325184789726994e-11	1.7577677764562764e-11	3.218589475562448e-11	0.0	2.4796974759398613e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.671316615292614e-14	6.407633594844188e-09	1.1928573874767827e-12	4.506796230376123e-10	1.9836394705472362e-10	1.9836394705472362e-10	3.6923664051558182e-09	1.0826320444861186e-08	1.5034914424167302e-07	4.787177494286827e-10	3.991332177761633e-11	2.0302524060137013e-11	9.169786493585979e-09	3.9497747190046635e-12	6.28732261198872e-08	4.437714846766682e-07
8	2.5337346522725124e-06	6.023664744087037e-12	5.272345648971899e-07	4.1630798184391066e-07	9e-08	1.2976718492960412e-10	2.528722257257402e-11	1.9685959584971934e-11	3.525963291284975e-11	0.0	2.462706663941711e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8869059953358728e-16	4.952979371281407e-09	1.0769556127894304e-15	4.1488276685223873e-10	2.301705636943268e-10	2.3017056369432679e-10	5.147020628718599e-09	7.909096005334513e-09	1.4701950086435044e-07	8.412288969483161e-10	6.981346375524284e-11	3.729333605828751e-11	1.2090860025713026e-08	4.3780261882305866e-14	7.589120616647579e-09	4.4986226519724575e-07
9	2.431792200913698e-06	-3.703836801316678e-15	4.3239908783335263e-07	5.176071368961752e-07	9e-08	1.2379033747819665e-10	2.7135368017856016e-11	2.1499197073503307e-11	3.757509743044383e-11	0.0	2.4323415110523584e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9753685152897556e-16	3.6229855598227776e-09	8.432900812065102e-16	3.814373713618446e-10	2.5948749084412715e-10	2.5948749084412715e-10	6.477014440177228e-09	5.118184752710142e-09	1.4342682662137695e-07	1.558753560522777e-09	1.2137078689548587e-10	6.76584889476393e-11	1.4881815452909712e-08	-8.0829825452857e-18	5.416229471824886e-10	4.504521560352092e-07
