	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	4721.0	1174.5	0.0	0.0	0.0	0.0	0.0	170000.0	66.0	0.0	116.0	0.0	0.0	0.0	12.3	0.0	0.0	0.0	0.0	0.0	0.0182	1.0	0.0	7.6	0.0	0.1	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	142.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0
1	1.0658935538973482e-16	5.654945671995873e-10	1.3937857466142232e-11	1.2304917029492014e-10	4720.999995539346	335.504750234013	838.9952497401736	5.1041139209943264e-11	3.8406504752543576e-10	9.51983008479975e-10	2.743888032694548e-09	58155.70922793194	18.7047838152209	47.29521618369256	0.7924077840761558	115.20759221535833	1.6604179376301855e-09	8.081311422311485e-05	12.299919185225367	3.1465474855115904e-09	0.0027100341014768656	0.0006579828526394018	0.0008274018023647517	0.002086764306226593	0.011917812130326933	0.9999999986639511	8.647698558382936e-06	0.16860942456618253	7.428466434985129	0.0007486512124899483	0.0958846536679758	5.485531674523485e-11	0.00015908129045257946	0.008682451194343972	1.7411491896829108	3.2393476985713106e-10	4.62694715127486e-08	9.224217019451478e-06	6.293351331721803e-20	1.3448281596390654e-17	35.17675900115008	107.66983043379977	4.460608575328385e-06	2.765396119067307e-09	3.765299580638697e-09	4.363160966532512e-10	0.0002653824085966071	0.0014065741560852236	1.440479384922489e-12	2.0934456870850483e-07	363.99999979065416	4.9113376880753665e-12	2.758403286043363e-10	1.7819314867474532e-08
2	1.095112808292082e-12	3.5611758509622486e-07	4.928650128248089e-09	4.20539633374001e-08	4720.999962418062	335.5048600830279	838.9951360926946	1.4190768077611652e-08	9.534258920676561e-08	2.163014156362666e-07	3.3372131018387093e-07	58155.683926002435	18.704789541699036	47.29520995985709	0.7924081267990685	115.20759151708235	4.8393991471854484e-08	0.0006802348311902802	12.299319716774832	1.9441230057082827e-08	0.004433709474176331	0.0010480971960636185	0.0014698798020799306	0.0033156338212771467	0.007932611871181425	0.9999996883559928	3.259225664058597e-05	0.16853757857482476	7.425290847952432	0.00074260218101601	0.0951289909062746	7.428811966550155e-09	0.000741415505094659	0.008679129912130292	1.740479220700036	5.68944184899202e-08	5.038292252810489e-07	9.918803936852382e-05	1.5938936941852764e-15	3.2347653348575224e-13	35.17509077194845	107.66460385902796	3.756593446752852e-05	1.900965221742383e-07	2.572933718977427e-07	3.029960051145595e-08	0.0010105905657217936	0.005282684368968734	4.004908438358414e-10	1.7630384346046955e-06	363.9999982365608	1.8160714278882053e-09	4.516060777063721e-08	2.832624546751186e-06
3	1.23886201316513e-10	9.959495394719879e-06	1.0462928458616751e-07	8.836454429282625e-07	4720.99988128977	335.50480241601906	838.9951451741847	2.720357076849938e-07	1.5764101999922776e-06	3.478584496235277e-06	3.932902074394183e-06	58155.697497893605	18.70478309894711	47.295204376748735	0.7924078829187133	115.20758215746204	3.017322221166349e-07	0.0021426236162566587	12.297857074651539	4.760266526151703e-08	0.005522387403360552	0.0013039184804360528	0.0018880358994803129	0.004121851016397291	0.005363457865438401	0.999994945005302	6.39985495999471e-05	0.16843209617181648	7.420632602862297	0.0007592002406216309	0.09727556004111004	9.048457226467579e-08	0.0015596586760635682	0.008673852773600724	1.7394190673462175	8.22197876480179e-07	1.7370833743616453e-06	0.00034071016208811353	3.0067952711167e-13	6.00852264067583e-11	35.17284602579484	107.65770845625538	0.00011839662359811039	1.6175509564476228e-06	2.1849944426471757e-06	2.585465359207343e-07	0.001991647890198804	0.01036727121567438	7.677372363108677e-09	5.556571441423096e-06	363.99999443575115	4.1571526596034e-08	6.382602025559836e-07	3.9673575385949794e-05
4	2.695040924489573e-09	8.792663131733935e-05	7.861112360495242e-07	6.607415972145802e-06	4720.999742342974	335.50449203746865	838.9952157460671	1.922438251173723e-06	9.630679293834342e-06	2.0978127234999305e-05	1.9697787484908687e-05	58155.76024608067	18.70474271553352	47.295152330933576	0.7924065120418127	115.20750555863196	1.0306022657855953e-06	0.004618931115823542	12.295380038281934	8.204169236128987e-08	0.006198217404895562	0.0014776952720918788	0.0021699745326563174	0.00466981744182908	0.003683182704568999	0.9999693911934695	9.816096392083994e-05	0.16827979086790057	7.413915146773395	0.0007989762210424706	0.10239110787831442	4.5998427619502237e-07	0.0024724421261380775	0.008667094546899557	1.7380638151389542	4.69724252686897e-06	3.940187462274578e-06	0.0007715304042396433	9.357319068534255e-12	1.8564694557226432e-09	35.17020464500015	107.64970495920363	0.00025540282459127195	6.381776490039505e-06	8.612678284729556e-06	1.021353860594611e-06	0.0030619269864236185	0.015906746997297987	5.4254915823664414e-08	1.1986524667885115e-05	363.9999879592202	3.317668772747918e-07	3.609728700343933e-06	0.00022343132478674671
5	2.5641763949059455e-08	0.0004312187478819323	3.4728562283574245e-06	2.911102459763659e-05	4720.999539357954	335.5038475706549	838.9951246955808	8.146751993713276e-06	3.562507020595406e-05	7.703982198399117e-05	6.408386422691726e-05	58155.8708748048	18.704606150810836	47.294894395848445	0.7924026940918407	115.20716606151866	2.5609387563610773e-06	0.008149526867984315	12.291847912193278	1.1803748259176436e-07	0.006602667006473939	0.001599540122439805	0.002366355092153908	0.005054292278289525	0.002574466524403868	0.9998873351078079	0.00013240016357279059	0.16807536351913835	7.404906619574699	0.0008613356127610837	0.1103987476542291	1.508281058571347e-06	0.0033993576339224085	0.008659034301183081	1.7364489349324137	1.6737847418485335e-05	7.278935609647956e-06	0.0014240272465630395	1.168258232734715e-10	2.308446760471979e-08	35.16728229811255	107.64093999640366	0.000450960116990428	1.716659170308022e-05	2.315608719750736e-05	2.749299871662328e-06	0.004138372498918464	0.021474277644297445	2.2991705911251388e-07	2.1164388532686655e-05	363.99997860569425	1.5351845441885283e-06	1.2795335897848919e-05	0.000790115797875321
6	1.5107335565175105e-07	0.00149125639903646	1.1176204923084562e-05	9.352385851793161e-05	4720.9992654146845	335.5027784771767	838.9944682263168	2.5444928213552538e-05	9.828588760968302e-05	0.00021159572957133647	0.00016201847022217703	58156.01727074456	18.704235425181167	47.294070181395305	0.7923935225846033	115.20611506994308	5.235714443963808e-06	0.012712416238597361	12.28728234804699	1.5255628068535145e-07	0.006827849488418787	0.0016874481187380216	0.0025071895357817488	0.005331913246503835	0.00184021133983295	0.9996901183828167	0.00016521008264260315	0.16781808021970296	7.393574150775625	0.0009450268897304275	0.12113774337212374	3.829824800493682e-06	0.004295174779562524	0.008649554551214356	1.73455006683967	4.517646903682605e-05	1.202133587868712e-05	0.0023506520131760427	8.522082292532511e-10	1.679716111398231e-07	35.16415870429606	107.63163235006101	0.0007040184925147866	3.715196218446522e-05	5.009976917845522e-05	5.952558122039169e-06	0.005174551883205942	0.026831303067455386	7.181049780486844e-07	3.304088436522339e-05	363.9999662410109	5.121899552736791e-06	3.4440097030043114e-05	0.0021235605735746175
7	6.595354523206097e-07	0.004110502943792985	2.9259417865286896e-05	0.0002445645361781878	4720.9989094030125	335.50117640662705	838.9926238951728	6.515882119483585e-05	0.00022514875378694884	0.0004833098556237831	0.0003492350066264657	58156.17539880166	18.703375935615743	47.292013929197076	0.7923735866427002	115.20351525087824	9.390619529442904e-06	0.01825126636555527	12.281739343014955	1.83954733471938e-07	0.0069346479539920585	0.0017526830858197113	0.002611063081884383	0.005538141708726348	0.0013538895953145642	0.999291541390588	0.00019577570315027949	0.16750983902662406	7.37999887076036	0.0010484349874396277	0.13440096911773572	8.273704291214358e-06	0.005135012151357788	0.008638191490802142	1.7322729444967426	0.00010215094580565862	1.8652398008795386e-05	0.003646303882185916	4.409484770208207e-09	8.676776307632929e-07	35.16089392034074	107.62191988300775	0.0010116394792013396	7.053486881284565e-05	9.510006324617095e-05	1.1304376176161919e-05	0.006145440224362766	0.03184932457364869	1.8389077188519465e-06	4.747810448010631e-05	363.99995068298796	1.3798695798832792e-05	7.77785245271859e-05	0.004791165738119774
8	2.3679265326947224e-06	0.009696944552869314	6.646441727070394e-05	0.0005550926846684736	4720.998452432542	335.49890012500003	838.9886676414856	0.00014559200504456364	0.0004558439060100845	0.000976669138603172	0.0006775528575818714	58156.30630131427	18.701604040867277	47.28761924564529	0.7923338197956213	115.19796686772514	1.5341575519928593e-05	0.024691861506154662	12.275292796918365	2.115155210303635e-07	0.006963549915075734	0.0018026474286968863	0.0026900637471463833	0.0056962894684944206	0.0010318963495455843	0.9985674869553854	0.00022369062916701373	0.16715403049873515	7.364325533257523	0.0011697691928934195	0.1499588727712165	1.6063799398054996e-05	0.005905637036952006	0.008624034512073393	1.7294330775365925	0.00020524662172009147	2.7995740694669413e-05	0.005472065340964083	1.811844518049176e-08	3.5612233720495044e-06	35.157538602977326	107.61188499288923	0.0013698969355388174	0.00012355638238282973	0.000166569763219998	1.9805997649885912e-05	0.007038549401408778	0.03646428042628043	4.108887557612528e-06	6.429178812495274e-05	363.9999315993247	3.207853203381489e-05	0.00015626169235605678	0.009619453693012052
9	7.460374711763116e-06	0.020478066546324527	0.0001364638391912018	0.0011390418075078973	4720.997863171979	335.4957480495545	838.9812212028138	0.00029530297464290853	0.0008484251825519858	0.0018156281241903495	0.0012243787860008652	58156.35048221902	18.69825039977128	47.27914014247836	0.7922598399596398	115.18725463311952	2.337997211775162e-05	0.03195165307488075	12.26802496695302	2.3505946127815894e-07	0.00694140547055378	0.00184239013116313	0.0027523799778659303	0.0058222612847338515	0.0008179481041042463	0.9973359466932568	0.00024878238841239374	0.1667548718462657	7.346732614479922	0.00130718120185375	0.1675744981876474	2.9013239660519882e-05	0.006600043604144585	0.008605554497583129	1.725721036891383	0.00038031712116498573	4.137112662398252e-05	0.00808597569459444	6.348272058016422e-08	1.2467778016620786e-05	35.15414181261369	107.60156799971308	0.00177439864498244	0.00020598831599392048	0.0002776821664789678	3.302570692006982e-05	0.007848475759185644	0.04064847707111186	8.334020572273484e-06	8.327580091074809e-05	363.9999083901795	6.712642252697097e-05	0.0002898222982305415	0.01783338543712343
