	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
0	2470.0	310.0	0.0	0.0	4650.0	0.0	0.0	770.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	6.8	0.0327796	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0
1	2469.9971594681265	309.66391028866485	0.33431911878556736	0.3360897113351546	4649.999745725731	0.0002542742705984817	1.034894418746239e-05	769.6463427409938	242.42835402518767	0.34955160112688816	0.0	0.029933239762023358	0.0	0.35365725900619605	0.0023350653297205207	1.9603247317549055e-06	0.0002908027471241265	1.9672174901385655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999997557778684	6.799998280248941	-2.9098614342088194e-06	8.730011330767573e-06	0.0028380978667532247	6.40534822573038e-09	7.160649223072865e-07	1.7179420488998257e-06	1.8090074406243389e-09	0.0005	4.216757007501234e-06	5.737981743606625e-07	8.497838913127951e-05	0.0013879212832859796
2	2469.994864009268	308.7333562693882	1.2229344209744688	1.2666437306117124	4649.992815890737	0.0071841092646085505	0.00016661558775188536	768.6651520629861	225.4804082950936	1.2819735964478203	0.0	0.02763383499652805	0.0	1.3348479370139446	0.0091650309288804	3.0711025324357064e-05	0.004274045206707884	1.9672214915306898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999995099672066	6.799996523794179	1.0915306900948565e-06	8.673092317152261e-06	0.005131100052516623	6.78825107000485e-09	1.4173338786965902e-06	3.473345477595925e-06	2.8603407268989568e-09	0.0005	6.85509407313629e-05	1.6402837390269617e-05	0.0023004858793564983	0.03696459263814328
3	2469.9930229131764	307.32971081335495	2.399635213594221	2.6702891866449217	4649.951154018577	0.048845981424343696	0.0007514615863899977	767.1803091294472	209.33154017957338	2.5296046012511177	0.0	0.025791927482298485	0.0	2.8196908705527846	0.019432296250966066	0.00013705069209400426	0.017785343767393647	1.9672222482357324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999992641884873	6.799994767885757	1.8482357328029347e-06	8.726290689304693e-06	0.006969739876132204	7.2465948457491885e-09	2.1187543123631283e-06	5.228193124224992e-06	3.921115779935437e-09	0.0005	0.00031034824133786875	0.00011419194389388156	0.014828062088646827	0.23695253272635922
4	2469.991512026242	305.55051962323296	3.541372060078216	4.449480376766931	4649.822350787555	0.177649212447044	0.001925512112619693	765.2900083415129	194.2261150766923	3.7707345574115165	0.0	0.024280975062047922	0.0	4.709991658487118	0.031148784386885658	0.0003488969937746194	0.041989949724056945	1.9672221768844467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999990156662424	6.7999929926135865	1.7768844470081503e-06	8.861528759800305e-06	0.008478143187151295	7.765968430490986e-09	2.828185215261474e-06	7.002385575253572e-06	5.000835039191169e-09	0.0005	0.000797062756751391	0.00042214842661462314	0.050572667066621294	0.8117312605593647
5	2469.9902450826066	303.4657063078592	4.40683575786831	6.534293692140696	4649.554381771497	0.4456182285040527	0.003531145433944726	763.0634729155112	180.3227132920536	4.766633650790195	0.0	0.023013820968349166	0.0	6.936527084488771	0.04243549942618873	0.0006386416519952181	0.0717297004280144	1.9672221991918806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999987625235566	6.799991184478846	1.7991918811455878e-06	9.048012909344015e-06	0.009742557062410909	8.32857464419447e-09	3.5509147236749047e-06	8.809416251956296e-06	6.104899173696191e-09	0.0005	0.0014631893352630486	0.0010457974658511348	0.11723841629241882	1.9291710612963324
6	2469.9891589004596	301.1286521674619	4.927320866422798	8.871347832538017	4649.116438766097	0.8835612339045616	0.005407996702476672	760.5527615679993	167.6156535986919	5.451136372105028	0.0	0.021927344062633504	0.0	9.447238432000908	0.05207509378065652	0.0009697162057261594	0.09810715374864278	1.967222258896307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99998503467465	6.799989334229723	1.8588963075416678e-06	9.281330161569686e-06	0.010826150385529297	8.933329454633238e-09	4.290621763932647e-06	1.0658531835650276e-05	7.238439062359955e-09	0.0005	0.002246634284371322	0.002037301817755551	0.21199375322848313	3.6157811737738355
7	2469.988206026903	298.57987930993426	5.1694261335935	11.420120690065673	4648.518591262554	1.481408737447732	0.0068393062351967265	757.7966807496113	155.9763963907155	5.892039142148779	0.0	0.020974162354735697	0.0	12.203319250388745	0.06058555176778425	0.001227577593849554	0.12028640177280271	1.9672223101020274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.9999823749502	6.799987434626312	1.910102028085438e-06	9.536479196916727e-06	0.011776366014224387	9.564914506944103e-09	5.0501112135142e-06	1.2556970099062937e-05	8.403587849475859e-09	0.0005	0.002840899310025061	0.003294033320122663	0.31852538781480305	5.78197888360026
8	2469.9873482282487	295.84996766415014	5.2215694911188955	14.150032335849751	4647.75651247962	2.2434875203813722	0.008600039152122168	754.8237700253102	145.25517785169754	6.179597688032321	0.0	0.02011600575108899	0.0	15.176229974689784	0.06816944192660006	0.0015289558183672815	0.13635098274303534	1.9672223697012174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99997963598062	6.799985478541518	1.9697012182305915e-06	9.832950121147941e-06	0.012631427578173116	1.0240806813655965e-08	5.832320112278332e-06	1.4511851601782326e-05	9.60687765615042e-09	0.0005	0.0035773653424745967	0.004739628185506654	0.4295814320546518	8.317818952627377
9	2469.9865674952493	292.9511736737714	5.146963562182795	17.04882632622859	4646.84368550942	3.1563144905824885	0.009863571064887583	751.6415104334062	135.38623074366325	6.381033515595882	0.0	0.019334911964297548	0.0	18.358489566593953	0.07559328695227276	0.001773586144456646	0.14967436572841616	1.967222428437149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99997680849826	6.799983459187857	2.0284371499577223e-06	1.0133072243293263e-05	0.013409335024547787	1.0929691225004022e-08	6.639759930329915e-06	1.652996459676821e-05	1.0847543103031606e-08	0.0005	0.004094980875857017	0.006276602738505001	0.5294164041906078	11.16063184900144
