time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.5571230957709999	2.58302014108	8.020155232060001e-05	4.9257140588	4.9257140588	0.979804127947	0.0201958720527	5.0	14.9770962259	0.0229037741376	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.764588608476	0.235411391524	0.223482541005	0.850974733641	0.000336746155313	0.0168328735492	1.11424609662	0.299997030242	2.9697580408199996e-06	0.0	0.0425486258932	0.00435409199492	0.0728783392042	0.21768550245999999
900.0.	0.35426634023653203	2.592378209094745	8.740179703185845e-05	6.348164707284824	5.36794523223221	0.9770256167723591	0.022974383227340002	3.629664217518652	14.974729251255143	0.025270748782462	0.001107061898003	4.981827846861781e-05	1.191750095572323e-09	2.9620690572168772e-05	2.9368982175453042e-08	1.6698137843616e-07	0.017488587908172003	0.008831424598955001	0.7342304223139771	0.265769577686022	0.25041706314433204	0.6934469341644101	0.000611827064593	0.030586781727696	0.7085328505491321	0.299988124932886	1.1875067153743951e-05	1.901274552076743e-05	0.034672086387711	0.007983726950432	0.198757836297621	0.39912671096212105
1800.0.	0.024842037052403003	2.921215292993703	0.00022691811029100002	26.06967957420861	13.936757298603501	0.970532918630685	0.029467081369015	2.634892463975687	14.968563190756404	0.031436809281201	0.0007464685205900001	3.3592169477885176e-05	2.273692954793676e-09	0.00011768787996800001	5.6693824067103374e-08	3.277897497071743e-07	0.033728008172851	0.017146504487300002	0.668703028627011	0.331296971372989	0.39265541202951904	0.36354091336646205	0.0035239656814070003	0.17619601083688202	0.049684071393696	0.299980039071359	1.9960928681677063e-05	5.3796108917924665e-05	0.018176837739201	0.011965398257689	0.20321044800991803	0.5982127958701421
2700.0.	0.023827469700767	5.6669886925943995	0.000891697217483	82.08418999841258	54.76553841662088	0.9640569188641461	0.035943081135553	1.912754977380832	14.962648359151498	0.037351640886101004	0.000248828070351	1.1198726942110152e-05	2.524439022620744e-09	0.000239226562249	8.157476783142991e-08	4.7669415295856176e-07	0.048514412112517	0.024842981102001	0.6112464790320461	0.388753520967953	0.643915785991898	0.16724231357927502	0.007380804803394001	0.36903650594455	0.047654825863084005	0.29997816316360804	2.1836836432844494e-05	0.00017918215728500003	0.008361974605547001	0.00975101557194	0.12010106524065702	0.48751803862758203
3600.0.	0.10236179780101001	12.282962267772813	0.001436374458862	89.93210382569063	88.21739605618964	0.9659008955755741	0.034099104424126	1.388531658529218	14.964051703990549	0.035948296047043006	1.2420600183386591e-05	5.598370814998051e-07	5.76534355393869e-10	0.00029696548232600005	1.0372731749453059e-07	6.118318821864458e-07	0.061678785960557	0.03182465523089	0.637854588873765	0.36214541112623405	0.779770918194811	0.328905455265386	0.004585828745465001	0.229285455665544	0.20472321991254802	0.29999272073722	7.279262820011537e-06	0.0008198054766780001	0.016445088209541003	0.006147276224588	0.11192114820860201	0.30734237902654704
4500.0.	0.26543879961009104	17.784654462472584	0.000987472762099	38.25295664096746	60.646946134655714	0.9706808322075661	0.029319167792134	1.007980734247066	14.969029303268433	0.030970696769167003	4.418705717331242e-06	1.997168023121583e-07	4.6469791286664343e-10	0.00029891984847600005	1.229710715665065e-07	7.317029500705895e-07	0.073114036287468	0.038014399967938005	0.685868403221988	0.314131596778011	0.6765129902225551	0.541456181463231	0.0012086048632430001	0.06042814534680901	0.5308773041963041	0.29999355721229204	6.442787748635963e-06	0.001857400254071	0.027072637382341003	0.00529064664002	0.12357805903395201	0.264504830367674
5400.0.	0.42147689079306505	18.62161741902973	0.00045934101496900004	16.169531624775	28.21100969872545	0.973198075693223	0.026801924306477	0.7317263199833851	14.971420394423761	0.028579605613850003	2.7242590842723403e-06	1.2346522190425938e-07	4.5774805909461193e-10	0.000299333687347	1.392627798045788e-07	8.354164617663638e-07	0.082794617491507	0.043366872430258004	0.708151645780385	0.291848354219613	0.55829261003892	0.6089551578957241	0.0006813847365500001	0.034066790058693	0.8429535206563831	0.29999360916988205	6.390830158932844e-06	0.002967611471898	0.030447585558082003	0.005760130243631	0.141489792280262	0.287976465147451
6300.0.	0.5535859694248081	17.017441222649037	0.00022714226143200002	9.378728591273752	13.95025193764174	0.9744855134454101	0.025514486554290002	0.5311841676379581	14.972499787813453	0.027500212224156002	1.961373362573807e-06	8.9135081622231e-08	4.5570229808204666e-10	0.00029952000820400004	1.52705024771458e-07	9.228562486694425e-07	0.090781661167219	0.047876960739137005	0.7181997286476951	0.281800271352303	0.48047876764721903	0.638607600838038	0.000499079361749	0.024950968818724002	1.107171703166468	0.299993624455674	6.375544366512637e-06	0.004103466065767	0.031930206383423004	0.006306452570321	0.150646960863967	0.315291322413965
7200.0.	0.657510654325117	14.818367927216663	0.000140552146609	6.906494782464218	8.632219838698674	0.9751415339783531	0.024858466021346	0.38560403288524603	14.972985215659005	0.027014784378599003	1.535834005696016e-06	6.998575626519113e-08	4.548530165700966e-10	0.000299623938232	1.6352715946203111e-07	9.947053238092317e-07	0.09721161679561201	0.051580876803792	0.722717918727788	0.27728208127220905	0.43425464840430006	0.65248801613463	0.000413096953189	0.020651473435314	1.315021095985827	0.299993630803816	6.3691962241324e-06	0.005230661163016	0.032624226415243006	0.006709603567625001	0.15541726533709802	0.335448228720225
8100.0.	0.73222966128501	12.702532175987525	0.00010642883253700001	5.807727155446395	6.536494991333939	0.975475529460973	0.024524470538727004	0.27992263179465504	14.973203561732655	0.026796438304951	1.269429163564303e-06	5.79975430528917e-08	4.5443022590796325e-10	0.000299689002571	1.7204569610817358e-07	1.052319570560271e-06	0.102272690888157	0.054549465296936	0.7247505313299131	0.27524946867008404	0.40800339756519005	0.659139136791979	0.00036799416773800004	0.018396110824855	1.464459131599005	0.29999363395938905	6.3660406515807045e-06	0.006322497060789	0.032956782087101004	0.0069674329932130005	0.158051898250082	0.34833936850157005
