	CC	CCPT	CLK	PDP	PER	PT	TIM	VRI	clkm	clkp	pdpm	pdpp	perm	perp	prcpdp	prcper	prct	prcv	prpc	prvc	timm	timp	vrim	vrip
0	0.5566	0.4982	3.6628	4.1953	2.7527	0.4014	2.7527	3.175	0.2583	0.003185	0.3175	0.003185	0.2395	0.003185	0.0	0.0	0.0	0.0	0.0	0.0	0.2395	0.003185	0.2571	0.003185
1	0.97852140188009	0.46548897481377377	3.6944149416014014	4.1460013274307705	2.6125299871960306	0.2134277174410187	2.61252998719603	3.0769198292937987	0.25006357616377123	0.003185	0.3060071387803285	0.003185	0.23249957727606818	0.003185	0.03190256059003569	0.03415108618879107	0.03415108618879107	0.048877271692591893	0.4229145163666501	0.4901034895940897	0.23249957727606818	0.003185	0.24785903635653533	0.003185
2	1.497423879933903	0.45126855227406193	3.904227476607592	4.090361987431654	2.5492465791149987	0.13548807788891906	2.5492465791149974	3.002548592201254	0.2561266443641755	0.003185	0.2993155205081786	0.003185	0.23006767041592796	0.003185	0.07815540414114396	0.08104383973931695	0.08104383973931695	0.11419620787403807	0.43032500250270855	0.4813513441249696	0.23006767041592796	0.003185	0.246406417742192	0.003185
3	2.0639756039962474	0.45049147276049395	4.164159638440379	4.035328362823752	2.535477521930942	0.09828398108611985	2.5354775219309413	2.992548928339892	0.261169182638864	0.003185	0.29752329882239054	0.003185	0.23233032618198776	0.003185	0.137844614531351	0.13908828144166654	0.13908828144166654	0.19229656872240272	0.4338595914613276	0.47707449143500746	0.23233032618198776	0.003185	0.25252741543608115	0.003185
4	2.579908318008843	0.46027267257772764	4.411442958306932	3.986650480480262	2.5571672903783536	0.08043214850046194	2.557167290378355	3.0571223617182137	0.2646440086521231	0.003185	0.29984528537211913	0.003185	0.23866528634100584	0.003185	0.20598043663168458	0.20272983362568037	0.20272983362568037	0.27426148030915304	0.433194803753887	0.4780990718616211	0.23866528634100584	0.003185	0.26476952380215074	0.003185
5	2.962877073785932	0.47774789618441593	4.604396259362259	3.948072024513454	2.6025902065081117	0.07274686459417296	2.602590206508112	3.187190834233053	0.2661434087839306	0.003185	0.30498338807607683	0.003185	0.2479444970480974	0.003185	0.2751365081809145	0.26446077329168377	0.26446077329168377	0.3496936382005879	0.4282936827509714	0.48437275729085144	0.2479444970480974	0.003185	0.28103609211967034	0.003185
6	3.1565152108641716	0.5000072845929959	4.714069295629881	3.9212760512341998	2.6619497321989813	0.07148743482390066	2.661949732198982	3.364614402191957	0.2654975774641198	0.003185	0.3117041405928295	0.003185	0.2590028673872314	0.003185	0.33813540735000275	0.31758126801191217	0.31758126801191217	0.4107775094329033	0.4198764083456801	0.49486916416367815	0.2590028673872314	0.003185	0.29940717483986423	0.003185
7	3.128961018501846	0.5246272186552389	4.724272986060143	3.906419934341163	2.728381900547994	0.07566953844446907	2.72838190054799	3.5705855251101313	0.262834827818664	0.003185	0.31913803778686434	0.003185	0.27092881543145775	0.003185	0.38965934467444663	0.3575422852446531	0.3575422852446531	0.4535008625534373	0.4091478355093015	0.5080485339245479	0.2709288154314577	0.003185	0.31852001171859273	0.003185
8	2.8698467800825918	0.5497448799330675	4.630595445854904	3.902778839619016	2.798053562079769	0.08643705191808446	2.798053562079764	3.7899142276552253	0.258527804943756	0.003185	0.3267722384669479	0.003185	0.28310416903098845	0.003185	0.4265364681607838	0.3818846704051577	0.3818846704051577	0.4766892482878585	0.397362116745642	0.5223990992899968	0.2831041690309884	0.003185	0.33752475027640183	0.003185
9	2.388899628304332	0.5736281222062612	4.438431950348587	3.909217776895513	2.8699445313107366	0.10831174833446029	2.869944531310733	4.01175305200008	0.25307424598063205	0.003185	0.33432870666951664	0.003185	0.2951194999670393	0.003185	0.4471937128239347	0.3894709365194118	0.3894709365194118	0.48035683250396943	0.38553477364517913	0.5367424104150416	0.29511949996703923	0.003185	0.3558912987481961	0.003185
