	species_0	species_1	species_10	species_11	species_12	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	999.999903689	0.0	499.999951844	99.9999903689	0.0	3999.99961476	0.0	0.0	999.999903689	0.0	0.0	99.9999903689	499.999951844
1	896.6652117158841	103.33469197311598	499.999951844	97.36850401077055	2.631486358129326	3923.9906950909226	74.83288928462905	1.1760303844485034	999.7928773673599	0.20698786209529046	3.8459544447999426e-05	99.9999903689	499.999951844
2	871.888461970748	128.11144171825225	499.999951844	95.71653540327132	4.283454965628551	3780.4282168286586	210.14755897297303	9.423838958369936	998.1132335879882	1.8833405455404921	0.0033295554709947663	99.9999903689	499.999951844
3	861.8639827645484	138.13592092445197	499.999951844	94.6396792007626	5.360311168137292	3605.75302884444	364.4957111088819	29.750874806681136	992.4870687186288	7.460021893264214	0.05281307710667344	99.9999903689	499.999951844
4	848.9367420168305	151.06316167216988	499.999951844	93.82196618296616	6.1780241859336815	3423.06903980051	513.9742803074095	62.956294652083336	975.1653900259421	24.280118683692386	0.5543949793654197	99.9999903689	499.999951844
5	739.2068861425066	260.79301754649384	499.999951844	92.05022365723543	7.949766711664449	3229.9120603080296	659.4640698380771	110.62348461389624	910.3664408742407	83.18245082721229	6.451011987546874	99.9999903689	499.999951844
6	2.110624539211954	997.8892791497892	499.999951844	78.53178058666323	21.46820978223663	2998.284700750065	818.1004485756562	183.61446543428207	697.7320305532418	237.2882870314718	64.9795861042864	99.9999903689	499.999951844
7	0.7699178346380801	999.2299858543638	499.999951844	32.68201298215182	67.31797738674805	3133.928304868622	705.7583775648552	160.31293232652425	452.5616652155517	329.4676279528742	217.97061052057418	99.9999903689	499.999951844
8	0.6312606070184376	999.3686430819832	499.999951844	7.130725809984611	92.86926455891525	3396.8983737055532	502.9389266059185	100.16231444853223	374.1121216733807	333.6802167204631	292.2075652951563	99.9999903689	499.999951844
9	0.7379518379364094	999.2619518510656	499.999951844	5.327104050740999	94.67288631815883	3659.84951670105	295.8341411032236	44.3159569557315	450.85910631373247	318.0510085234845	231.08978885178342	99.9999903689	499.999951844
10	1.4197413085361406	998.5801623804663	499.999951844	7.742052141024133	92.25793822787571	3820.2078214044723	167.73930198805954	12.052491367472543	674.25522087284	226.0330584108254	99.71162440533463	99.9999903689	499.999951844
11	13.476071401916734	986.5238322870852	499.999951844	16.077029080179315	83.9229612887205	3293.71466618834	628.5312964418337	77.7536521298328	918.2817920343191	71.75493527418027	9.963176380500474	99.9999903689	499.999951844
12	0.91939828380271	999.0805054051997	499.999951844	16.530966724452128	83.46902364444766	2799.256633046828	950.7889952089035	249.9539865042768	503.010575885302	325.2857254077998	171.70360239589766	99.9999903689	499.999951844
13	0.481012255518187	999.5188914334838	499.999951844	4.498518823229283	95.5014715456705	3078.9384874132766	738.5548650150803	182.50626233164922	218.83961110867827	314.8337152727103	466.32657730761065	99.9999903689	499.999951844
14	0.4305398866847825	999.5693638023172	499.999951844	3.2686114342966226	96.73137893460316	3406.2908364449822	489.5393752852151	104.16940302980886	138.64792025438538	278.181121287371	583.1708621472429	99.9999903689	499.999951844
15	0.47254041914166434	999.5273632698602	499.999951844	3.438338036194725	96.56165233270507	3734.311765165128	229.55916432680996	36.128685268069304	197.29006671836856	320.5911155100681	482.1187214605626	99.9999903689	499.999951844
16	0.671062856050848	999.3288408329512	499.999951844	4.501513471736879	95.49847689716289	3981.371538976046	18.217063313937892	0.41101247002166086	400.9603384511356	333.34549603732444	265.69406920053916	99.9999903689	499.999951844
17	1.5640435525439338	998.4358601364582	499.999951844	7.770906486766272	92.2290838821335	3955.7051962915953	43.890840183143446	0.40357828526678835	701.7846991727737	209.14870393588168	89.06650058034492	99.9999903689	499.999951844
18	28.593173250239357	971.4067304387629	499.999951844	17.49682200222589	82.50316836667388	3065.4619381394464	804.5362465107746	130.0014301097848	930.2205414728279	64.44607749033504	5.333284725837811	99.9999903689	499.999951844
19	0.6876392050830599	999.3122644839199	499.999951844	12.832486150271158	87.1675042186287	2767.2861628320743	965.9863507082772	266.7271012196541	398.4943560004835	344.41264900912745	257.09289867938935	99.9999903689	499.999951844
20	0.42321494209750193	999.5766887469053	499.999951844	3.5500005483116523	96.44998982058816	3074.3662354535727	738.0586620468213	187.57471725961153	130.22713535165167	264.2584707167301	605.5142976206184	99.9999903689	499.999951844
21	0.389798792307556	999.6101048966951	499.999951844	2.9351140295981053	97.06487633930165	3414.184509811612	481.22206685879956	104.5930380895962	62.161034183974586	205.94601731602418	731.8928521890011	99.9999903689	499.999951844
22	0.42223704119088945	999.5776666478117	499.999951844	3.0878068517862207	96.91218351711353	3754.6641041658736	211.52204928787825	33.81346130625557	110.81733910002252	281.04494911046334	608.1376154785144	99.9999903689	499.999951844
23	0.558824102935074	999.4410795860674	499.999951844	3.8752221906947764	96.12476817820497	3992.179771351016	7.75860019851478	0.061243210475239056	291.41140306001677	352.75267787223805	355.835822756745	99.9999903689	499.999951844
24	1.0091839499633901	998.990719739039	499.999951844	6.0215550293827365	93.97843533951699	3980.5257063835857	19.388464352965084	0.0854440234561	569.494561215056	279.3006486899613	151.2046937839826	99.9999903689	499.999951844
25	5.8068640959807345	994.1930395930211	499.999951844	12.466298714665285	87.53369165423436	3733.8250179404104	254.84797308717157	11.32662373242481	891.8620189598031	86.1079976060097	22.02988712318781	99.9999903689	499.999951844
26	1.3756063046350306	998.6242973843667	499.999951844	19.910816885496587	80.08917348340309	2685.877053608884	1032.2690600800327	281.8535010710858	604.3539738002657	290.6629471736885	104.98298271504628	99.9999903689	499.999951844
27	0.47425054752877616	999.5256531414731	499.999951844	5.070881377908885	94.92910899099083	2941.9820065404942	836.1985821929769	221.81902602653116	209.36239825424806	311.33026200847	479.3072434262829	99.9999903689	499.999951844
28	0.39477154247448515	999.6051321465274	499.999951844	3.027196053440771	96.97279431545897	3274.081425295125	588.3257108671983	137.592478597678	74.88889091307756	215.2286619546929	709.88235082123	99.9999903689	499.999951844
29	0.40166133675085347	999.5982423522508	499.999951844	2.973911451647451	97.02607891725225	3617.2227139580805	322.37399224734844	60.402908554574424	78.5739812354016	240.2826609609474	681.1432614926514	99.9999903689	499.999951844
30	0.48481751192979816	999.5150861770718	499.999951844	3.4524570982220566	96.54753327067766	3934.8210823144486	59.64134249445077	5.537189951102723	202.8829643944431	338.2720686156592	458.84487067889813	99.9999903689	499.999951844
31	0.7536731780881326	999.2462305109133	499.999951844	4.904640098103167	95.09535027079654	3988.8754611144877	11.095167573690285	0.0289860718224694	450.29962711182276	325.63504359698345	224.0652329801944	99.9999903689	499.999951844
32	2.1105172504645617	997.8893864385369	499.999951844	8.976168792754146	91.0238215761456	3925.350392207823	73.58338417765789	1.065838374520975	763.5332851020835	172.80990127737198	63.65671730954474	99.9999903689	499.999951844
33	16.54100370345841	983.4588999855425	499.999951844	19.75486915473745	80.24512121416232	2783.9362147453126	990.0978729458645	225.96552706882474	850.7291427617696	133.77198017179853	15.498780755431993	99.9999903689	499.999951844
34	0.5846416060307096	999.4152620829705	499.999951844	9.458345674652964	90.5416446942468	2820.469928903745	926.1983042651809	253.3313815910784	326.44218817901424	342.67998977256946	330.87772573741665	99.9999903689	499.999951844
35	0.41066881491857493	999.5892348740824	499.999951844	3.289370330214167	96.71062003868563	3138.4562020313683	690.3630002776731	171.18041245096296	107.09452055410567	245.4090733163724	647.496309818522	99.9999903689	499.999951844
36	0.39182508243263614	999.6080786065684	499.999951844	2.9333473462115163	97.06664302268825	3480.0948520475536	430.2172514794218	89.68751123302944	64.30015016954742	213.02512214250265	722.6746313769497	99.9999903689	499.999951844
